
SOAP Analysis Report Output for starlink_100_sats_46.orb,
Generated: Mon Jan 09 15:49:17 2023,
Start: 1853/01/26 01:42:00.00, Stop: 1853/01/27 01:42:00.00,
Analysis,STARLINK-1307 - STARLINK-1589,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-1917,
       Rise,         Set, Duration (s),
   17905.333,   21686.470,    3781.137,
Is_True,           4.3763%,
Analysis,STARLINK-1307 - STARLINK-3122,
       Rise,         Set, Duration (s),
       0.000,   10209.080,   10209.080,
   13640.932,   24159.311,   10518.380,
   27140.912,   39459.071,   12318.159,
   41990.923,   79199.492,   37208.569,
   82940.702,   86400.000,    3459.298,
Is_True,          85.3165%,
Analysis,STARLINK-1307 - STARLINK-1010,
       Rise,         Set, Duration (s),
     109.587,   10780.543,   10670.957,
   14505.567,   22474.886,    7969.318,
   28902.191,   36874.036,    7971.844,
   43298.391,   51274.502,    7976.111,
   57695.169,   65675.019,    7979.851,
   72091.589,   86373.248,   14281.660,
Is_True,          65.7983%,
Analysis,STARLINK-1307 - STARLINK-2134,
       Rise,         Set, Duration (s),
       0.000,    2522.368,    2522.368,
   14310.540,   17753.353,    3442.813,
   23201.718,   27081.499,    3879.782,
   37082.318,   40560.326,    3478.007,
   46681.538,   50563.561,    3882.023,
   56033.781,   59454.292,    3420.511,
   71940.984,   75402.452,    3461.468,
   80831.995,   82928.027,    2096.032,
Is_True,          30.3044%,
Analysis,STARLINK-1307 - STARLINK-3285,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-2548,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-2488,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-3180,
       Rise,         Set, Duration (s),
       0.000,   10799.561,   10799.561,
   10828.583,   24974.561,   14145.978,
   25270.753,   32376.691,    7105.938,
   32641.278,   43085.284,   10444.006,
   44325.000,   60071.412,   15746.412,
   63506.708,   84483.966,   20977.258,
Is_True,          91.6888%,
Analysis,STARLINK-1307 - STARLINK-2087,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-1244,
       Rise,         Set, Duration (s),
   21187.125,   36645.402,   15458.277,
Is_True,          17.8915%,
Analysis,STARLINK-1307 - STARLINK-2112,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-2263,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-1803,
       Rise,         Set, Duration (s),
       0.000,    2671.863,    2671.863,
    6257.875,   10574.941,    4317.067,
   11531.266,   21135.879,    9604.613,
   22078.128,   31696.857,    9618.729,
   32653.152,   42271.848,    9618.696,
   45885.945,   50231.206,    4345.261,
   51173.495,   60848.391,    9674.896,
   61790.698,   71465.589,    9674.890,
   72435.954,   82110.895,    9674.940,
   83081.254,   86400.000,    3318.746,
Is_True,          83.9348%,
Analysis,STARLINK-1307 - STARLINK-1477,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-3373,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-3137,
       Rise,         Set, Duration (s),
       0.000,    6073.021,    6073.021,
    7216.041,   17885.521,   10669.480,
   20026.981,   33185.521,   13158.541,
   36232.918,   63105.468,   26872.550,
   65159.478,   71767.968,    6608.491,
   72712.136,   86400.000,   13687.864,
Is_True,          89.2013%,
Analysis,STARLINK-1307 - STARLINK-2545,
       Rise,         Set, Duration (s),
    5248.023,    7364.724,    2116.701,
   14342.741,   17169.352,    2826.611,
   27825.635,   30655.970,    2830.335,
   37634.540,   39749.914,    2115.373,
   62068.682,   64855.535,    2786.853,
   71842.665,   73963.423,    2120.758,
   80940.762,   83757.002,    2816.240,
Is_True,          20.3853%,
Analysis,STARLINK-1307 - STARLINK-1331,
       Rise,         Set, Duration (s),
   42824.466,   43370.138,     545.671,
   53816.830,   54223.665,     406.836,
Is_True,           1.1024%,
Analysis,STARLINK-1307 - STARLINK-3652,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-2062,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-2525,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-3201,
       Rise,         Set, Duration (s),
       0.000,    7192.873,    7192.873,
    9759.375,   19995.900,   10236.525,
   24093.498,   41845.550,   17752.052,
   48477.915,   65980.577,   17502.662,
   71061.342,   82335.896,   11274.554,
   83095.395,   86400.000,    3304.605,
Is_True,          77.8510%,
Analysis,STARLINK-1307 - STARLINK-1907,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-2336,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-3325,
       Rise,         Set, Duration (s),
       0.000,   68357.807,   68357.807,
   69764.064,   82768.354,   13004.290,
Is_True,          94.1691%,
Analysis,STARLINK-1307 - STARLINK-1776,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-3588,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-3365,
       Rise,         Set, Duration (s),
       1.319,   13049.707,   13048.389,
   14457.394,   24636.616,   10179.223,
   25211.046,   38698.618,   13487.572,
   40500.593,   53549.513,   13048.919,
   54957.104,   64742.325,    9785.221,
   65700.261,   79199.135,   13498.875,
   81001.079,   84992.844,    3991.764,
Is_True,          89.1666%,
Analysis,STARLINK-1307 - STARLINK-2615,
       Rise,         Set, Duration (s),
       0.000,   11484.674,   11484.674,
   15564.723,   19977.537,    4412.814,
   25946.429,   31302.419,    5355.990,
   38845.743,   53326.604,   14480.861,
   58663.890,   63707.165,    5043.275,
   69046.619,   83525.252,   14478.633,
Is_True,          63.9540%,
Analysis,STARLINK-1307 - STARLINK-1049,
       Rise,         Set, Duration (s),
       0.000,   52464.324,   52464.324,
Is_True,          60.7226%,
Analysis,STARLINK-1307 - STARLINK-1024,
       Rise,         Set, Duration (s),
       0.000,    6974.120,    6974.120,
    9000.879,   27784.863,   18783.984,
   28915.577,   56585.302,   27669.725,
   60865.137,   86398.241,   25533.104,
Is_True,          91.3900%,
Analysis,STARLINK-1307 - STARLINK-3801,
       Rise,         Set, Duration (s),
       0.000,    3453.825,    3453.825,
   13649.198,   20319.430,    6670.232,
   23400.443,   57570.115,   34169.672,
   61201.321,   67212.374,    6011.053,
   73143.020,   79055.198,    5912.177,
   82875.150,   86400.000,    3524.850,
Is_True,          69.1456%,
Analysis,STARLINK-1307 - STARLINK-2734,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-1646,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-1650,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-3369,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-1759,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-1629,
       Rise,         Set, Duration (s),
   58368.656,   67915.720,    9547.065,
Is_True,          11.0498%,
Analysis,STARLINK-1307 - STARLINK-3075,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-3048,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-1012,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-3191,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-2063,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-3526,
       Rise,         Set, Duration (s),
       0.000,   50079.348,   50079.348,
   50688.796,   60911.203,   10222.407,
   69590.555,   78911.203,    9320.648,
   82190.554,   86400.000,    4209.446,
Is_True,          85.4535%,
Analysis,STARLINK-1307 - STARLINK-1968,
       Rise,         Set, Duration (s),
       0.000,   32384.839,   32384.839,
   34434.120,   39091.057,    4656.938,
   40500.439,   50388.958,    9888.518,
   50908.119,   57571.380,    6663.261,
   57614.723,   67273.352,    9658.629,
   68520.027,   82669.921,   14149.894,
Is_True,          89.5857%,
Analysis,STARLINK-1307 - STARLINK-1305,
       Rise,         Set, Duration (s),
       0.000,   10309.514,   10309.514,
   10840.205,   39567.230,   28727.025,
   40097.819,   56649.960,   16552.141,
   57650.987,   68353.372,   10702.385,
   68884.387,   85909.239,   17024.852,
Is_True,          96.4305%,
Analysis,STARLINK-1307 - STARLINK-2726,
       Rise,         Set, Duration (s),
   46364.665,   47520.770,    1156.105,
Is_True,           1.3381%,
Analysis,STARLINK-1307 - STARLINK-3696,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-2101,
       Rise,         Set, Duration (s),
     450.224,   10349.076,    9898.852,
   14864.920,   24749.022,    9884.102,
   29264.988,   39149.129,    9884.141,
   43665.161,   53534.591,    9869.430,
   58050.693,   67935.038,    9884.344,
   72451.155,   82686.222,   10235.067,
   84165.169,   86400.000,    2234.831,
Is_True,          71.6328%,
Analysis,STARLINK-1307 - STARLINK-1500,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-3115,
       Rise,         Set, Duration (s),
     226.783,    6973.227,    6746.445,
   10126.768,   16874.113,    6747.346,
   19125.903,   24862.486,    5736.583,
   28126.784,   33974.971,    5848.187,
   36359.481,   41173.219,    4813.738,
   43425.896,   48262.479,    4836.583,
   50625.882,   55440.524,    4814.642,
   57826.759,   75374.093,   17547.334,
   76725.014,   81674.973,    4949.959,
   83025.900,   86400.000,    3374.100,
Is_True,          75.7117%,
Analysis,STARLINK-1307 - STARLINK-2243,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-1850,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-2751,
       Rise,         Set, Duration (s),
       0.000,   16985.561,   16985.561,
   26440.129,   45337.248,   18897.119,
   58952.086,   77959.786,   19007.700,
Is_True,          63.5305%,
Analysis,STARLINK-1307 - STARLINK-2093,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-1977,
       Rise,         Set, Duration (s),
       0.000,    9860.379,    9860.379,
   11779.790,   28688.462,   16908.672,
   29769.629,   37688.377,    7918.748,
   40597.352,   46690.356,    6093.004,
   49596.187,   55695.757,    6099.569,
   58590.489,   66506.336,    7915.847,
   69415.365,   75508.070,    6092.704,
   78415.184,   84513.036,    6097.852,
Is_True,          77.5310%,
Analysis,STARLINK-1307 - STARLINK-1149,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-1851,
       Rise,         Set, Duration (s),
       0.000,    4763.510,    4763.510,
    7822.425,   17405.698,    9583.273,
   22238.311,   35405.708,   13167.397,
   45594.294,   86400.000,   40805.706,
Is_True,          79.0739%,
Analysis,STARLINK-1307 - STARLINK-3642,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-2194,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-2244,
       Rise,         Set, Duration (s),
   60982.154,   61736.213,     754.058,
   74975.534,   75908.946,     933.412,
   86366.338,   86400.000,      33.662,
Is_True,           1.9921%,
Analysis,STARLINK-1307 - STARLINK-1490,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-3819,
       Rise,         Set, Duration (s),
       0.000,    7061.023,    7061.023,
    7349.085,   19235.567,   11886.482,
   22952.307,   43171.764,   20219.457,
   43203.626,   47698.572,    4494.945,
   51137.513,   57468.493,    6330.980,
   57618.568,   71024.743,   13406.175,
   72578.815,   86400.000,   13821.185,
Is_True,          89.3753%,
Analysis,STARLINK-1307 - STARLINK-1590,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-2667,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-1352,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-2596,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-2490,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-1929,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-3183,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-1038,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-1247,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-3889,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-1255,
       Rise,         Set, Duration (s),
   17834.175,   18443.635,     609.461,
   31783.717,   32742.616,     958.898,
   43113.254,   44009.555,     896.301,
   57558.202,   57817.934,     259.732,
Is_True,           3.1532%,
Analysis,STARLINK-1307 - STARLINK-2374,
       Rise,         Set, Duration (s),
       0.000,    6001.673,    6001.673,
   11749.725,   20388.794,    8639.068,
   26419.264,   34775.958,    8356.693,
   40806.412,   53676.463,   12870.051,
   55194.042,   68346.225,   13152.183,
   68452.368,   81606.124,   13153.756,
   83122.519,   86400.000,    3277.481,
Is_True,          75.7534%,
Analysis,STARLINK-1307 - STARLINK-3755,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-3643,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-1569,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1307 - STARLINK-3782,
       Rise,         Set, Duration (s),
       0.000,   10743.237,   10743.237,
   11700.344,   25197.616,   13497.272,
   28800.458,   57372.675,   28572.217,
   59854.303,   86109.338,   26255.035,
Is_True,          91.5136%,
Analysis,STARLINK-1307 - STARLINK-1966,
       Rise,         Set, Duration (s),
       0.000,   28779.125,   28779.125,
   33315.157,   45876.136,   12560.979,
   50416.038,   83244.345,   32828.307,
Is_True,          85.8431%,
Analysis,STARLINK-1307 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1985.468,    1985.468,
    4140.760,   13552.435,    9411.675,
   15706.696,   25118.531,    9411.835,
   27273.920,   30906.407,    3632.487,
   38851.738,   42487.927,    3636.189,
   44640.554,   48276.188,    3635.634,
   50426.562,   59842.804,    9416.242,
   61990.871,   71413.323,    9422.452,
   73559.333,   76875.314,    3315.982,
   80825.679,   86400.000,    5574.321,
Is_True,          68.7989%,
Analysis,STARLINK-1307 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    1968.675,    1968.675,
    4119.969,   13531.919,    9411.949,
   15686.858,   25110.705,    9423.847,
   27268.361,   30907.423,    3639.063,
   33066.810,   42474.229,    9407.418,
   44624.181,   48253.188,    3629.007,
   50403.239,   59823.978,    9420.739,
   61972.339,   71411.776,    9439.437,
   73558.487,   77212.429,    3653.942,
   79354.269,   86400.000,    7045.731,
Is_True,          77.5924%,
Analysis,STARLINK-1307 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    1965.533,    1965.533,
    4122.760,   13557.031,    9434.270,
   15709.680,   25109.342,    9399.663,
   27262.038,   30890.838,    3628.800,
   33044.262,   42465.544,    9421.282,
   44619.317,   48259.305,    3639.988,
   50413.460,   59843.961,    9430.501,
   61988.652,   71400.568,    9411.916,
   73543.847,   77186.009,    3642.162,
   79327.260,   86400.000,    7072.740,
Is_True,          77.6005%,
Analysis,STARLINK-1307 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    1985.786,    1985.786,
    4142.621,   13564.762,    9422.142,
   15720.724,   25134.676,    9413.952,
   27288.117,   30914.514,    3626.397,
   34273.095,   42485.597,    8212.502,
   44641.974,   48277.873,    3635.899,
   50432.886,   59856.716,    9423.831,
   62007.304,   71426.567,    9419.263,
   79345.154,   86400.000,    7054.846,
Is_True,          71.9845%,
Analysis,STARLINK-1307 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    1993.023,    1993.023,
    4145.708,    7773.260,    3627.553,
   15704.053,   25130.447,    9426.394,
   27288.298,   30920.861,    3632.563,
   33077.624,   42495.506,    9417.882,
   44648.679,   48279.080,    3630.400,
   56204.305,   59842.353,    3638.048,
   61993.743,   71428.424,    9434.681,
   73576.688,   77218.908,    3642.220,
   79364.369,   86400.000,    7035.631,
Is_True,          64.2111%,
Analysis,STARLINK-1690 - STARLINK-1210,
       Rise,         Set, Duration (s),
   13705.260,   20837.018,    7131.758,
   64985.137,   72079.995,    7094.858,
Is_True,          16.4660%,
Analysis,STARLINK-1690 - STARLINK-2666,
       Rise,         Set, Duration (s),
       0.000,   17436.771,   17436.771,
   46235.988,   75044.346,   28808.358,
Is_True,          53.5245%,
Analysis,STARLINK-1690 - STARLINK-2361,
       Rise,         Set, Duration (s),
       0.000,    1388.586,    1388.586,
    6799.241,    9409.174,    2609.933,
   44586.368,   49998.191,    5411.822,
   52606.082,   86400.000,   33793.918,
Is_True,          50.0049%,
Analysis,STARLINK-1690 - STARLINK-2617,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1690 - STARLINK-2426,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1690 - STARLINK-2377,
       Rise,         Set, Duration (s),
    9071.392,   14107.156,    5035.764,
   16978.526,   19591.424,    2612.898,
   24679.788,   27303.314,    2623.526,
   29958.651,   34353.440,    4394.790,
   37015.897,   39631.321,    2615.424,
   44725.515,   55247.870,   10522.355,
   78154.298,   86400.000,    8245.702,
Is_True,          41.7251%,
Analysis,STARLINK-1690 - STARLINK-3393,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1690 - STARLINK-1534,
       Rise,         Set, Duration (s),
   32112.721,   32861.849,     749.128,
Is_True,           0.8670%,
Analysis,STARLINK-1690 - STARLINK-1370,
       Rise,         Set, Duration (s),
    2925.615,    4694.993,    1769.378,
   10608.986,   11440.066,     831.081,
   28116.923,   28979.634,     862.711,
   35799.715,   36655.965,     856.249,
   53310.864,   54179.600,     868.736,
   60993.059,   61857.433,     864.374,
   78508.802,   79375.459,     866.657,
   86189.999,   86400.000,     210.001,
Is_True,           8.2514%,
Analysis,STARLINK-1690 - STARLINK-3101,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1690 - STARLINK-3167,
       Rise,         Set, Duration (s),
   11155.851,   15788.566,    4632.715,
   18776.956,   22575.583,    3798.627,
   25447.958,   50045.908,   24597.950,
   52889.944,   56687.691,    3797.747,
   59679.495,   64462.496,    4783.001,
   71795.219,   79826.657,    8031.438,
Is_True,          57.4554%,
Analysis,STARLINK-1690 - STARLINK-1525,
       Rise,         Set, Duration (s),
    2289.205,    5046.992,    2757.788,
   10737.814,   14895.031,    4157.216,
   20602.800,   23338.613,    2735.813,
   28287.232,   40571.687,   12284.455,
   46255.519,   58856.584,   12601.066,
   63821.308,   66199.263,    2377.955,
   71515.512,   76091.950,    4576.439,
   81023.607,   83795.475,    2771.868,
Is_True,          51.2299%,
Analysis,STARLINK-1690 - STARLINK-3117,
       Rise,         Set, Duration (s),
       0.000,    6249.609,    6249.609,
   11560.547,   17228.906,    5668.359,
   22497.658,   36445.313,   13947.655,
   41903.907,   47920.313,    6016.406,
   53371.876,   56621.484,    3249.608,
   60318.750,   66018.748,    5699.999,
   69209.765,   73116.797,    3907.032,
   78737.110,   79691.015,     953.905,
   85930.079,   86400.000,     469.921,
Is_True,          53.4288%,
Analysis,STARLINK-1690 - STARLINK-1763,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1690 - STARLINK-2212,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1690 - STARLINK-3252,
       Rise,         Set, Duration (s),
       0.000,    9224.086,    9224.086,
   11570.836,   14434.245,    2863.409,
   19488.020,   26937.634,    7449.614,
   34439.970,   40455.212,    6015.242,
   46502.076,   50059.896,    3557.821,
   51415.100,   55489.721,    4074.621,
   58444.654,   65586.599,    7141.945,
   73528.381,   78619.014,    5090.633,
   80176.432,   85480.855,    5304.424,
Is_True,          58.7058%,
Analysis,STARLINK-1690 - STARLINK-3600,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1690 - STARLINK-1589,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1690 - STARLINK-1917,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1690 - STARLINK-3122,
       Rise,         Set, Duration (s),
       0.000,     597.336,     597.336,
    4802.660,    8409.052,    3606.392,
   12002.658,   15602.678,    3600.020,
   18590.954,   26409.054,    7818.100,
   31197.325,   42559.834,   11362.509,
   61459.826,   73497.338,   12037.513,
   77540.951,   83109.049,    5568.098,
Is_True,          51.6088%,
Analysis,STARLINK-1690 - STARLINK-1010,
       Rise,         Set, Duration (s),
    6803.832,    7309.738,     505.906,
   12528.193,   19460.886,    6932.694,
   28684.873,   29195.754,     510.881,
   38808.104,   39694.831,     886.727,
   50327.332,   57199.264,    6871.932,
   58408.530,   68048.502,    9639.972,
   71225.883,   72375.979,    1150.096,
   81996.914,   82872.942,     876.029,
Is_True,          31.6831%,
Analysis,STARLINK-1690 - STARLINK-2134,
       Rise,         Set, Duration (s),
   14374.961,   17115.493,    2740.532,
   25117.567,   27037.051,    1919.484,
   35047.747,   36956.070,    1908.324,
   44977.451,   47719.926,    2742.474,
   55720.329,   57642.982,    1922.652,
   75580.450,   78324.588,    2744.139,
   86324.002,   86400.000,      75.998,
Is_True,          16.2657%,
Analysis,STARLINK-1690 - STARLINK-3285,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1690 - STARLINK-2548,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1690 - STARLINK-2488,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1690 - STARLINK-3180,
       Rise,         Set, Duration (s),
    3869.843,   10215.875,    6346.033,
   11215.375,   19293.219,    8077.844,
   22479.803,   25501.447,    3021.643,
   38146.820,   42044.659,    3897.839,
   44729.811,   50499.664,    5769.854,
   55355.731,   58661.188,    3305.457,
   68303.850,   77799.010,    9495.159,
   85283.807,   86400.000,    1116.193,
Is_True,          47.4885%,
Analysis,STARLINK-1690 - STARLINK-2087,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1690 - STARLINK-1244,
       Rise,         Set, Duration (s),
   14257.397,   14977.232,     719.835,
Is_True,           0.8331%,
Analysis,STARLINK-1690 - STARLINK-2112,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1690 - STARLINK-2263,
       Rise,         Set, Duration (s),
   32824.647,   39289.796,    6465.149,
   74690.553,   81085.567,    6395.014,
Is_True,          14.8844%,
Analysis,STARLINK-1690 - STARLINK-1803,
       Rise,         Set, Duration (s),
       0.000,    4148.427,    4148.427,
   14062.513,   21360.921,    7298.408,
   22190.678,   32231.216,   10040.539,
   39445.322,   40401.485,     956.163,
   47601.568,   64110.856,   16509.288,
   64884.431,   74953.101,   10068.670,
   82195.332,   83151.535,     956.203,
Is_True,          57.8446%,
