
SOAP Analysis Report Output for starlink_100_sats_41.orb,
Generated: Mon Jan 09 15:42:45 2023,
Start: 1843/09/28 01:42:00.00, Stop: 1843/09/29 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-1176 - STARLINK-2411,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1176 - STARLINK-3132,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1176 - STARLINK-2519,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1176 - STARLINK-3350,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1176 - STARLINK-3918,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1176 - STARLINK-3834,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1176 - STARLINK-3285,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1176 - STARLINK-1541,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1176 - STARLINK-1672,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1176 - STARLINK-3166,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1176 - STARLINK-1187,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1176 - STARLINK-3077,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1176 - STARLINK-2646,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1176 - STARLINK-1489,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1176 - STARLINK-1357,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1176 - STARLINK-1346,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1176 - STARLINK-2012,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1176 - STARLINK-1371,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1176 - STARLINK-2122,
