
SOAP Analysis Report Output for starlink_100_sats_33.orb,
Generated: Mon Jan 09 15:30:48 2023,
Start: 1890/11/04 01:42:00.00, Stop: 1890/11/05 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-3502 - STARLINK-1132,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-1946,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-2321,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-2359,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-3057,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-3087,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-1142,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-2392,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-3677,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-3925,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-3888,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-3096,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-2038,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-3737,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-3564,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-1423,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-2130,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-3680,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-3799,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - FALCON 9 DEB7,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-1574,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-1483,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-3503,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-3579,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-2648,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-2585,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-3050,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-3043,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-3361,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-2301,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-1343,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-1798,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-2143,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-3563,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-3602,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - FALCON 9 DEB15,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-2015,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-1491,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-2341,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-1162,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-3073,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-3068,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-1907,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-3268,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-1530,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-3847,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-3069,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-2222,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-1650,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-2340,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-3184,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-1740,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-2140,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-1184,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-2642,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3502 - STARLINK-3108,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
