
SOAP Analysis Report Output for starlink_100_sats_36.orb,
Generated: Mon Jan 09 15:35:13 2023,
Start: 1935/07/17 01:42:00.00, Stop: 1935/07/18 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-3704 - STARLINK-3545,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3704 - STARLINK-2520,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3704 - STARLINK-1113,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3704 - STARLINK-1969,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3704 - STARLINK-2154,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3704 - STARLINK-2002,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3704 - STARLINK-3504,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3704 - STARLINK-3068,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3704 - STARLINK-1015,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3704 - STARLINK-3579,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3704 - STARLINK-3264,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3704 - STARLINK-1580,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3704 - STARLINK-2067,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3704 - STARLINK-3843,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3704 - STARLINK-1741,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3704 - STARLINK-2077,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3704 - STARLINK-1688,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3704 - STARLINK-2426,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3704 - STARLINK-2298,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3704 - STARLINK-3925,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3704 - STARLINK-1845,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3704 - STARLINK-1124,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3704 - STARLINK-2314,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3704 - STARLINK-1191,
