
SOAP Analysis Report Output for starlink_100_sats_14.orb,
Generated: Mon Jan 09 15:09:11 2023,
Start: 1936/07/11 01:42:00.00, Stop: 1936/07/12 01:42:00.00,
Is_True,          66.8402%,
Analysis,STARLINK-3081 - STARLINK-3126,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3081 - STARLINK-2221,
       Rise,         Set, Duration (s),
       0.000,   15222.395,   15222.395,
   18457.155,   27667.831,    9210.676,
   32850.151,   41287.459,    8437.307,
   43203.543,   50396.333,    7192.790,
   61773.075,   68262.863,    6489.789,
   70210.588,   72568.625,    2358.036,
   79369.657,   86400.000,    7030.343,
Is_True,          64.7469%,
Analysis,STARLINK-3081 - STARLINK-3574,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-3771,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-3272,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-1009,
       Rise,         Set, Duration (s),
       0.000,   16142.294,   16142.294,
   19357.169,   27808.456,    8451.287,
   36520.340,   41315.597,    4795.257,
   43217.606,   50336.018,    7118.412,
   61650.028,   68139.802,    6489.775,
   70217.620,   79142.843,    8925.224,
   84439.188,   86400.000,    1960.812,
Is_True,          62.3647%,
Analysis,STARLINK-3081 - STARLINK-3572,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-3087,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-3577,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-1555,
       Rise,         Set, Duration (s),
       0.000,   17992.845,   17992.845,
   31078.276,   43154.269,   12075.993,
   47253.557,   52853.865,    5600.308,
   54594.841,   65401.130,   10806.289,
   71972.782,   72828.781,     855.999,
   80160.672,   85604.562,    5443.890,
Is_True,          61.0826%,
Analysis,STARLINK-3081 - STARLINK-3507,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-3642,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-1492,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-3419,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-1536,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-2153,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-3192,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3081 - STARLINK-1895,
       Rise,         Set, Duration (s),
       0.000,   15214.169,   15214.169,
   18696.231,   27892.831,    9196.600,
   36464.104,   48526.144,   12062.040,
   51134.793,   62996.457,   11861.663,
   65387.810,   71935.812,    6548.002,
   72552.860,   86400.000,   13847.140,
Is_True,          79.5482%,
Analysis,STARLINK-3081 - STARLINK-2158,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-2244,
       Rise,         Set, Duration (s),
       0.000,    8020.761,    8020.761,
   11483.927,   17887.376,    6403.450,
   20545.450,   32287.362,   11741.912,
   34650.041,   39473.424,    4823.382,
   41414.090,   60039.802,   18625.712,
   61653.543,   68913.240,    7259.697,
   79256.250,   85636.986,    6380.736,
Is_True,          73.2126%,
Analysis,STARLINK-3081 - STARLINK-3576,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-1679,
       Rise,         Set, Duration (s),
       0.000,   16157.551,   16157.551,
   18696.218,   27724.081,    9027.864,
   32850.151,   41301.521,    8451.370,
   43203.543,   50396.457,    7192.913,
   61860.979,   68136.287,    6275.308,
   70217.620,   75599.093,    5381.474,
   84439.188,   86400.000,    1960.812,
Is_True,          63.0177%,
Analysis,STARLINK-3081 - STARLINK-3673,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-1711,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-3700,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-1531,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-2338,
       Rise,         Set, Duration (s),
       0.000,    7071.542,    7071.542,
   13340.190,   19736.581,    6396.391,
   31078.276,   37799.986,    6721.710,
   39740.653,   56474.972,   16734.320,
   59186.247,   63727.693,    4541.446,
   65316.824,   82001.047,   16684.222,
   84607.938,   86400.000,    1792.062,
Is_True,          69.3770%,
Analysis,STARLINK-3081 - STARLINK-3857,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-1373,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3081 - STARLINK-1530,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-3631,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-3823,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-1835,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-3072,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3081 - STARLINK-3595,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-3250,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3081 - STARLINK-3786,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-3069,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3081 - STARLINK-3153,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-2763,
       Rise,         Set, Duration (s),
       0.000,   10650.448,   10650.448,
   13816.406,   21487.362,    7670.956,
   23969.669,   43115.501,   19145.833,
   46578.543,   55715.597,    9137.054,
   58141.434,   68396.471,   10255.037,
   68881.682,   86400.000,   17518.318,
Is_True,          86.0852%,
Analysis,STARLINK-3081 - STARLINK-2096,
       Rise,         Set, Duration (s),
    2828.472,   15199.956,   12371.484,
   20452.312,   22963.788,    2511.476,
   31078.290,   39458.674,    8380.385,
   45720.880,   51141.632,    5420.752,
   63454.216,   71967.329,    8513.113,
   72581.108,   86400.000,   13818.892,
Is_True,          59.0464%,
Analysis,STARLINK-3081 - STARLINK-2608,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-3162,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3081 - STARLINK-2751,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-3653,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-3227,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3081 - STARLINK-2333,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-1586,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-2330,
       Rise,         Set, Duration (s),
       0.000,   21600.000,   21600.000,
   21600.000,   86400.000,   64800.000,
Is_True,         100.0000%,
Analysis,STARLINK-3081 - STARLINK-1765,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-3360,
       Rise,         Set, Duration (s),
      28.125,   25200.000,   25171.875,
   28828.125,   46799.986,   17971.861,
   46800.000,   86400.000,   39600.000,
Is_True,          95.7682%,
Analysis,STARLINK-3081 - STARLINK-1683,
       Rise,         Set, Duration (s),
       0.000,   17887.362,   17887.362,
   20553.800,   24180.317,    3626.518,
   43034.793,   46796.443,    3761.650,
   49348.870,   64610.115,   15261.245,
   66604.216,   71805.734,    5201.518,
   72528.250,   86400.000,   13871.750,
Is_True,          68.9931%,
Analysis,STARLINK-3081 - STARLINK-2233,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-1132,
       Rise,         Set, Duration (s),
       0.000,   17773.421,   17773.421,
   21264.093,   25052.192,    3788.099,
   26641.558,   43126.144,   16484.587,
   46579.228,   52196.457,    5617.228,
   63454.216,   69886.409,    6432.193,
   79032.280,   86400.000,    7367.720,
Is_True,          66.5084%,
Analysis,STARLINK-3081 - STARLINK-1964,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-3156,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-3681,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-1993,
       Rise,         Set, Duration (s),
       0.000,    8020.747,    8020.747,
   12171.121,   19777.450,    7606.329,
   22331.388,   39459.334,   17127.946,
   39628.153,   57540.221,   17912.068,
   58141.434,   82795.578,   24654.144,
   84378.653,   86400.000,    2021.347,
Is_True,          89.5169%,
Analysis,STARLINK-3081 - STARLINK-2587,
       Rise,         Set, Duration (s),
    4058.927,   35929.660,   31870.733,
   36520.340,   46796.457,   10276.117,
   50850.014,   60187.486,    9337.472,
   61661.247,   69257.771,    7596.524,
   78599.735,   85552.734,    6953.000,
Is_True,          76.4281%,
Analysis,STARLINK-3081 - STARLINK-3614,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-1716,
       Rise,         Set, Duration (s),
       0.000,   14273.314,   14273.314,
   16356.267,   32173.544,   15817.277,
   34717.497,   39459.334,    4741.836,
   40092.888,   55687.459,   15594.570,
   58173.088,   78975.000,   20801.912,
   83735.280,   86400.000,    2664.720,
Is_True,          85.5250%,
Analysis,STARLINK-3081 - STARLINK-3208,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3081 - STARLINK-3253,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3081 - STARLINK-1696,
       Rise,         Set, Duration (s),
       0.000,     384.823,     384.823,
   14076.824,   19785.800,    5708.976,
   26641.544,   39445.285,   12803.741,
   40275.028,   44996.457,    4721.429,
   47506.792,   64553.865,   17047.073,
   67053.557,   71735.422,    4681.865,
   72503.641,   86400.000,   13896.359,
Is_True,          68.5698%,
Analysis,STARLINK-3081 - STARLINK-1344,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3081 - STARLINK-1789,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-1721,
       Rise,         Set, Duration (s),
       0.000,   28799.876,   28799.876,
   28912.624,   35929.660,    7017.036,
   36450.151,   41385.924,    4935.772,
   43203.543,   50283.957,    7080.413,
   59997.684,   75589.329,   15591.646,
   83394.278,   86400.000,    3005.722,
Is_True,          76.8871%,
Analysis,STARLINK-3081 - STARLINK-2429,
       Rise,         Set, Duration (s),
       0.000,    1116.073,    1116.073,
   12222.208,   25052.206,   12829.998,
   26613.419,   39571.847,   12958.429,
   40078.153,   46796.443,    6718.290,
   49348.870,   62715.207,   13366.337,
   65320.354,   71911.203,    6590.849,
   76057.938,   85267.062,    9209.124,
Is_True,          72.6726%,
Analysis,STARLINK-3081 - STARLINK-1528,
       Rise,         Set, Duration (s),
       0.000,    2212.962,    2212.962,
   10387.052,   25199.986,   14812.935,
   26641.544,   39571.847,   12930.304,
   39740.653,   46683.957,    6943.304,
   48600.000,   62996.457,   14396.457,
   65387.151,   86400.000,   21012.849,
Is_True,          83.6908%,
Analysis,STARLINK-3081 - STARLINK-2570,
       Rise,         Set, Duration (s),
       0.000,    7064.497,    7064.497,
    7665.944,   12506.685,    4840.741,
   14421.218,   43112.082,   28690.864,
   43737.918,   52987.486,    9249.568,
   59888.713,   65685.896,    5797.183,
   68875.310,   79645.578,   10770.268,
   83707.938,   86400.000,    2692.062,
Is_True,          79.9829%,
Analysis,STARLINK-3081 - STARLINK-1275,
       Rise,         Set, Duration (s),
    4058.940,   14336.595,   10277.655,
   16361.980,   35929.660,   19567.680,
   36520.354,   46796.457,   10276.103,
   54140.653,   67376.253,   13235.600,
   70688.713,   78288.547,    7599.833,
   82916.922,   86400.000,    3483.078,
Is_True,          74.5833%,
Analysis,STARLINK-3081 - STARLINK-1529,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-2500,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-2658,
       Rise,         Set, Duration (s),
   17038.298,   27583.442,   10545.144,
   36520.340,   46796.457,   10276.117,
   49293.279,   64493.440,   15200.161,
   69828.044,   86400.000,   16571.956,
Is_True,          60.8720%,
Analysis,STARLINK-3081 - STARLINK-3566,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-2067,
       Rise,         Set, Duration (s),
       0.000,   16142.171,   16142.171,
   19427.605,   23385.676,    3958.072,
   43034.931,   46796.443,    3761.512,
   49348.870,   64496.956,   15148.086,
   67057.073,   86400.000,   19342.927,
Is_True,          67.5379%,
Analysis,STARLINK-3081 - STARLINK-2108,
       Rise,         Set, Duration (s),
       0.000,    7064.497,    7064.497,
    7954.239,   43154.269,   35200.030,
   54590.653,   65404.646,   10813.993,
   71955.203,   72438.547,     483.343,
   80157.157,   86400.000,    6242.843,
Is_True,          69.2184%,
Analysis,STARLINK-3081 - STARLINK-3359,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-1594,
       Rise,         Set, Duration (s),
    7256.250,   14322.395,    7066.145,
   16910.417,   50396.333,   33485.916,
   51750.000,   59389.412,    7639.412,
   61861.638,   70119.099,    8257.461,
   76511.453,   84985.812,    8474.359,
Is_True,          75.1427%,
Analysis,STARLINK-3081 - STARLINK-1353,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3081 - STARLINK-3078,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3081 - STARLINK-2430,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3081 - STARLINK-2574,
       Rise,         Set, Duration (s),
       0.000,    1116.087,    1116.087,
   12229.239,   25052.192,   12822.953,
   26613.419,   39445.271,   12831.852,
   40275.701,   44996.457,    4720.756,
   47506.792,   64557.380,   17050.589,
   67053.557,   71742.453,    4688.896,
   72503.641,   86400.000,   13896.359,
Is_True,          77.6939%,
Analysis,STARLINK-3081 - FALCON 9 DEB18,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3081 - STARLINK-1031,
       Rise,         Set, Duration (s),
       0.000,     384.823,     384.823,
   15772.550,   21487.362,    5714.813,
   23969.683,   31246.724,    7277.041,
   32850.028,   41300.862,    8450.834,
   44792.729,   48469.221,    3676.492,
   52875.028,   60847.737,    7972.709,
   65324.529,   71802.095,    6477.566,
   72542.436,   86400.000,   13857.564,
Is_True,          62.2822%,
Analysis,STARLINK-3081 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,   41400.000,   41400.000,
   43650.000,   86400.000,   42750.000,
Is_True,          97.3958%,
Analysis,STARLINK-3081 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3081 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,   21600.000,   21600.000,
   21600.000,   86400.000,   64800.000,
Is_True,         100.0000%,
Analysis,STARLINK-3081 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3081 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   35943.750,   35943.750,
   36000.124,   86400.000,   50399.876,
Is_True,          99.9348%,
Analysis,STARLINK-1328 - STARLINK-1833,
       Rise,         Set, Duration (s),
    6856.318,    7600.768,     744.451,
   21265.652,   22036.996,     771.344,
   35681.830,   36465.345,     783.515,
   50091.982,   50900.752,     808.770,
   64508.649,   65328.630,     819.981,
   78919.528,   79763.304,     843.777,
Is_True,           5.5230%,
Analysis,STARLINK-1328 - STARLINK-1298,
       Rise,         Set, Duration (s),
   56541.787,   60817.313,    4275.526,
   61836.469,   69191.617,    7355.148,
Is_True,          13.4614%,
Analysis,STARLINK-1328 - STARLINK-1926,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-1481,
       Rise,         Set, Duration (s),
    3267.834,    4067.317,     799.483,
   17348.246,   18201.339,     853.093,
   28731.740,   29390.502,     658.762,
Is_True,           2.6752%,
Analysis,STARLINK-1328 - STARLINK-1283,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-1349,
       Rise,         Set, Duration (s),
   28693.925,   29348.222,     654.298,
   75404.798,   75832.666,     427.868,
   86283.701,   86400.000,     116.299,
Is_True,           1.3871%,
Analysis,STARLINK-1328 - STARLINK-3052,
       Rise,         Set, Duration (s),
    5457.253,   44938.093,   39480.840,
   61284.551,   86400.000,   25115.449,
Is_True,          74.7642%,
Analysis,STARLINK-1328 - STARLINK-2006,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-3296,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-2571,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-3721,
       Rise,         Set, Duration (s),
       0.000,   25157.807,   25157.807,
   25650.048,   31415.618,    5765.570,
   32484.381,   75107.806,   42623.425,
   77428.130,   86400.000,    8971.870,
Is_True,          95.5077%,
Analysis,STARLINK-1328 - STARLINK-1368,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-1121,
       Rise,         Set, Duration (s),
       0.000,     700.351,     700.351,
   50864.789,   64301.738,   13436.949,
Is_True,          16.3626%,
Analysis,STARLINK-1328 - STARLINK-3126,
       Rise,         Set, Duration (s),
    3849.745,    8987.559,    5137.815,
   10805.409,   17998.106,    7192.698,
   29475.135,   35534.045,    6058.909,
   38700.135,   43198.106,    4497.971,
   51087.440,   59617.833,    8530.393,
   61876.894,   68623.107,    6746.213,
   78597.206,   85642.247,    7045.041,
Is_True,          52.3253%,
Analysis,STARLINK-1328 - STARLINK-2221,
       Rise,         Set, Duration (s),
       0.000,     302.104,     302.104,
   13811.439,   14727.461,     916.022,
   28228.513,   29164.342,     935.829,
   42656.277,   43589.626,     933.350,
   57073.600,   58026.239,     952.639,
   71501.469,   72451.451,     949.982,
   85919.029,   86400.000,     480.971,
Is_True,           6.3321%,
Analysis,STARLINK-1328 - STARLINK-3574,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-3771,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-3272,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-1009,
       Rise,         Set, Duration (s),
       0.000,   46636.620,   46636.620,
Is_True,          53.9776%,
Analysis,STARLINK-1328 - STARLINK-3572,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-3087,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-3577,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-1555,
       Rise,         Set, Duration (s),
       0.000,     728.854,     728.854,
   75251.561,   76009.303,     757.743,
Is_True,           1.7206%,
Analysis,STARLINK-1328 - STARLINK-3507,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-3642,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-1492,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-3419,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-1536,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-2153,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-3192,
       Rise,         Set, Duration (s),
       0.000,    2685.826,    2685.826,
    5407.143,   12515.506,    7108.363,
   15356.369,   35688.308,   20331.939,
   36065.151,   71970.005,   35904.855,
   76844.978,   86400.000,    9555.022,
Is_True,          87.4838%,
Analysis,STARLINK-1328 - STARLINK-1895,
       Rise,         Set, Duration (s),
   13814.697,   14607.463,     792.766,
   24967.467,   28969.651,    4002.185,
   39142.424,   40259.224,    1116.800,
   53652.932,   54076.429,     423.496,
Is_True,           7.3325%,
Analysis,STARLINK-1328 - STARLINK-2158,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-2244,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-3576,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-1679,
       Rise,         Set, Duration (s),
       0.000,    3091.917,    3091.917,
   10477.044,   14623.226,    4146.182,
   24978.438,   29044.797,    4066.358,
   39466.411,   43441.138,    3974.726,
   53977.556,   57855.231,    3877.675,
   71387.967,   72238.862,     850.895,
   85892.957,   86400.000,     507.043,
Is_True,          23.7440%,
Analysis,STARLINK-1328 - STARLINK-3673,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-1711,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-3700,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-1531,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-2338,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-3857,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-1373,
       Rise,         Set, Duration (s),
       0.000,    9307.950,    9307.950,
   23991.917,   48907.871,   24915.954,
   62692.069,   85357.893,   22665.824,
Is_True,          65.8446%,
Analysis,STARLINK-1328 - STARLINK-1530,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-3631,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-3823,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-1835,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1328 - STARLINK-3072,
       Rise,         Set, Duration (s),
    7946.260,   11684.976,    3738.716,
   16440.024,   23399.038,    6959.014,
   32063.461,   34185.003,    2121.542,
   36113.462,   43199.052,    7085.591,
