
SOAP Analysis Report Output for starlink_100_sats_29.orb,
Generated: Mon Jan 09 15:25:57 2023,
Start: 1859/09/14 01:42:00.00, Stop: 1859/09/15 01:42:00.00,
       Rise,         Set, Duration (s),
   26872.415,   38961.922,   12089.507,
   85549.840,   86400.000,     850.160,
Is_True,          14.9765%,
Analysis,STARLINK-1114 - STARLINK-1104,
       Rise,         Set, Duration (s),
       0.000,    1222.730,    1222.730,
    5527.269,   11576.234,    6048.965,
   15427.284,   20572.732,    5145.448,
   23977.263,   36772.736,   12795.474,
   39727.267,   43972.729,    4245.462,
   46927.275,   57472.730,   10545.455,
   59973.769,   63772.739,    3798.970,
   66277.278,   69622.721,    3345.444,
   77980.781,   81326.254,    3345.473,
   83377.282,   86400.000,    3022.718,
Is_True,          61.9400%,
Analysis,STARLINK-1114 - STARLINK-2021,
       Rise,         Set, Duration (s),
    3372.298,    3660.955,     288.657,
   50108.953,   50888.254,     779.302,
Is_True,           1.2361%,
Analysis,STARLINK-1114 - STARLINK-2121,
       Rise,         Set, Duration (s),
   24971.361,   25974.103,    1002.741,
   74703.885,   78631.504,    3927.619,
Is_True,           5.7064%,
Analysis,STARLINK-1114 - STARLINK-2603,
       Rise,         Set, Duration (s),
       0.000,    3701.624,    3701.624,
   17899.844,   21718.003,    3818.159,
   34848.156,   44307.173,    9459.017,
   55144.415,   61278.301,    6133.886,
   73164.386,   83870.539,   10706.153,
Is_True,          39.1422%,
Analysis,STARLINK-1114 - STARLINK-3060,
       Rise,         Set, Duration (s),
       0.000,    7126.965,    7126.965,
    9298.027,   32385.874,   23087.846,
   36579.277,   43199.922,    6620.644,
   44440.456,   53437.429,    8996.974,
   58176.598,   63885.661,    5709.063,
   73040.703,   80083.222,    7042.519,
Is_True,          67.8056%,
Analysis,STARLINK-1114 - STARLINK-2642,
       Rise,         Set, Duration (s),
   12193.760,   31009.242,   18815.483,
   48627.820,   71053.217,   22425.397,
   80579.276,   86400.000,    5820.724,
Is_True,          54.4694%,
Analysis,STARLINK-1114 - STARLINK-2654,
       Rise,         Set, Duration (s),
       0.000,   10419.311,   10419.311,
   17013.752,   34159.209,   17145.457,
   44586.607,   57531.408,   12944.801,
   63385.816,   79168.204,   15782.388,
   84655.785,   86400.000,    1744.215,
Is_True,          67.1715%,
Analysis,STARLINK-1114 - STARLINK-2388,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-1540,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-1542,
       Rise,         Set, Duration (s),
    1811.444,    7187.813,    5376.369,
    9996.529,   16160.251,    6163.722,
   18939.789,   25131.647,    6191.858,
   27940.362,   33287.685,    5347.323,
   36912.100,   42259.953,    5347.853,
   45039.534,   51231.986,    6192.452,
   54011.641,   59388.186,    5376.545,
   62167.882,   68360.138,    6192.257,
   71139.772,   77303.732,    6163.960,
   79267.402,   85460.163,    6192.761,
Is_True,          67.7605%,
Analysis,STARLINK-1114 - STARLINK-2643,
       Rise,         Set, Duration (s),
    5636.772,   15983.300,   10346.528,
   30832.649,   45222.156,   14389.507,
   55536.887,   70416.216,   14879.328,
   80736.101,   86400.000,    5663.899,
Is_True,          52.4066%,
Analysis,STARLINK-1114 - STARLINK-2392,
       Rise,         Set, Duration (s),
       0.000,    2123.326,    2123.326,
    5976.505,   12470.744,    6494.239,
   16777.766,   23271.951,    6494.185,
   27578.650,   34073.830,    6495.180,
   37926.575,   44420.989,    6494.414,
   48727.519,   55223.231,    6495.712,
   59528.317,   66025.913,    6497.596,
   70329.204,   76373.040,    6043.836,
   80677.647,   86400.000,    5722.353,
Is_True,          61.1815%,
Analysis,STARLINK-1114 - STARLINK-1700,
       Rise,         Set, Duration (s),
    6915.920,    7414.189,     498.269,
Is_True,           0.5767%,
Analysis,STARLINK-1114 - STARLINK-2431,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-3344,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-2501,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-3536,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-1273,
       Rise,         Set, Duration (s),
   39206.707,   39918.658,     711.951,
Is_True,           0.8240%,
Analysis,STARLINK-1114 - STARLINK-3810,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-2321,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-1459,
       Rise,         Set, Duration (s),
       0.000,    6098.221,    6098.221,
   28281.825,   30326.279,    2044.454,
   37095.690,   45671.040,    8575.350,
   67821.093,   68634.326,     813.233,
   77331.893,   82894.386,    5562.493,
Is_True,          26.7289%,
Analysis,STARLINK-1114 - STARLINK-3816,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-1020,
       Rise,         Set, Duration (s),
       0.000,    5284.068,    5284.068,
    7320.787,   14720.921,    7400.134,
   19813.152,   27891.625,    8078.473,
   32516.831,   44989.151,   12472.320,
   48268.022,   55680.722,    7412.700,
   59518.656,   67032.239,    7513.583,
   70210.421,   82784.220,   12573.799,
   84829.369,   86400.000,    1570.631,
Is_True,          72.1131%,
Analysis,STARLINK-1114 - STARLINK-2102,
       Rise,         Set, Duration (s),
   46378.680,   46927.394,     548.714,
   57084.293,   57724.006,     639.712,
Is_True,           1.3755%,
Analysis,STARLINK-1114 - STARLINK-1283,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-2513,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-2348,
       Rise,         Set, Duration (s),
       0.000,   14282.118,   14282.118,
   85527.818,   86400.000,     872.182,
Is_True,          17.5397%,
Analysis,STARLINK-1114 - STARLINK-3591,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-2254,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-3370,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-1571,
       Rise,         Set, Duration (s),
   11479.226,   35995.095,   24515.869,
   43204.811,   67552.123,   24347.312,
   79245.926,   86400.000,    7154.074,
Is_True,          64.8348%,
Analysis,STARLINK-1114 - STARLINK-2598,
       Rise,         Set, Duration (s),
    3356.973,    8334.862,    4977.890,
   12804.643,   17782.952,    4978.309,
   22255.226,   27234.898,    4979.672,
   31706.563,   36683.287,    4976.724,
   41154.906,   46133.270,    4978.364,
   50606.816,   55584.630,    4977.814,
   60054.641,   65033.558,    4978.917,
   69506.304,   74485.736,    4979.432,
   78957.194,   83934.074,    4976.880,
Is_True,          51.8565%,
Analysis,STARLINK-1114 - STARLINK-3661,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-3589,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-1563,
       Rise,         Set, Duration (s),
      39.858,    8957.079,    8917.221,
   12994.029,   19748.626,    6754.598,
   24804.074,   30539.792,    5735.718,
   35597.081,   41004.272,    5407.191,
   45051.503,   53962.806,    8911.303,
   56194.410,   64754.128,    8559.718,
   69810.893,   75545.629,    5734.736,
   77453.727,   86010.415,    8556.688,
Is_True,          67.7977%,
Analysis,STARLINK-1114 - STARLINK-2702,
       Rise,         Set, Duration (s),
     121.164,    8048.488,    7927.324,
   17195.061,   18801.308,    1606.247,
   27937.536,   57558.382,   29620.846,
   64012.346,   65618.226,    1605.880,
   74765.082,   82694.001,    7928.918,
   83137.392,   86400.000,    3262.608,
Is_True,          60.1294%,
Analysis,STARLINK-1114 - STARLINK-2086,
       Rise,         Set, Duration (s),
    6940.385,    7453.270,     512.885,
   17691.367,   18347.580,     656.213,
   28737.565,   28949.495,     211.930,
Is_True,           1.5984%,
Analysis,STARLINK-1114 - STARLINK-1320,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-2743,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-3306,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-2485,
       Rise,         Set, Duration (s),
       0.000,    4437.366,    4437.366,
    7313.267,   15236.245,    7922.978,
   19912.986,   25939.529,    6026.543,
   30760.494,   38636.161,    7875.667,
   41464.031,   49339.442,    7875.411,
   54063.841,   60186.686,    6122.845,
   64863.752,   72835.699,    7971.947,
   75663.553,   83539.225,    7875.672,
Is_True,          64.9403%,
Analysis,STARLINK-1114 - STARLINK-1206,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-3518,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-2579,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-3178,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-1133,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-3799,
       Rise,         Set, Duration (s),
    3412.025,    4912.645,    1500.620,
   11029.615,   35962.316,   24932.700,
   37359.340,   43376.220,    6016.880,
   49574.866,   51968.692,    2393.826,
   55964.405,   66572.924,   10608.520,
   84186.960,   86400.000,    2213.040,
Is_True,          55.1685%,
Analysis,STARLINK-1114 - STARLINK-1336,
       Rise,         Set, Duration (s),
       0.000,     715.617,     715.617,
    7224.226,   15280.762,    8056.536,
   21620.847,   31540.297,    9919.450,
   36016.990,   46783.562,   10766.573,
   51091.258,   61180.612,   10089.354,
   65657.252,   75577.196,    9919.944,
   81917.539,   86400.000,    4482.461,
Is_True,          62.4421%,
Analysis,STARLINK-1114 - STARLINK-1782,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-3389,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-2232,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-3831,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-3520,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-2211,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-1807,
       Rise,         Set, Duration (s),
       0.000,    8061.805,    8061.805,
   13077.159,   19322.254,    6245.095,
   24337.244,   36839.128,   12501.884,
   42251.722,   47304.043,    5052.321,
   53113.811,   59360.077,    6246.267,
   62388.543,   67857.198,    5468.655,
   70238.389,   76477.122,    6238.733,
   81492.525,   86400.000,    4907.475,
Is_True,          63.3359%,
Analysis,STARLINK-1114 - STARLINK-3553,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-1032,
       Rise,         Set, Duration (s),
   39538.890,   39794.933,     256.044,
   50329.253,   51061.977,     732.725,
Is_True,           1.1444%,
Analysis,STARLINK-1114 - STARLINK-3879,
       Rise,         Set, Duration (s),
       0.000,   25181.981,   25181.981,
   30520.680,   35919.513,    5398.833,
   61249.021,   86400.000,   25150.979,
Is_True,          64.5044%,
Analysis,STARLINK-1114 - STARLINK-1659,
       Rise,         Set, Duration (s),
   21500.425,   28493.896,    6993.472,
   81756.607,   86400.000,    4643.393,
Is_True,          13.4686%,
Analysis,STARLINK-1114 - STARLINK-2705,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-3387,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-61,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1114 - STARLINK-1996,
       Rise,         Set, Duration (s),
       0.000,    2828.873,    2828.873,
    3718.075,   11586.458,    7868.383,
   20717.457,   22381.602,    1664.144,
   29570.241,   39473.659,    9903.418,
   40175.062,   50172.657,    9997.595,
   50968.409,   78631.215,   27662.806,
   79329.901,   86400.000,    7070.099,
Is_True,          77.5409%,
Analysis,STARLINK-1114 - STARLINK-3227,
       Rise,         Set, Duration (s),
       0.000,   12703.565,   12703.565,
   18066.066,   23334.375,    5268.309,
   29793.752,   43133.932,   13340.180,
   43491.066,   78965.622,   35474.556,
   80587.499,   86400.000,    5812.501,
Is_True,          84.0268%,
Analysis,STARLINK-1114 - STARLINK-2734,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-2245,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-1633,
       Rise,         Set, Duration (s),
       0.000,    3597.123,    3597.123,
    9676.721,   19349.308,    9672.588,
   25650.536,   35321.348,    9670.812,
   41625.465,   51073.924,    9448.459,
   58050.496,   67046.525,    8996.029,
   74025.727,   82799.465,    8773.738,
Is_True,          58.0541%,
Analysis,STARLINK-1114 - STARLINK-1614,
       Rise,         Set, Duration (s),
   20932.821,   21620.279,     687.458,
   78665.782,   79308.912,     643.130,
Is_True,           1.5400%,
Analysis,STARLINK-1114 - STARLINK-3542,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-1876,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-1031,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-3624,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-3529,
       Rise,         Set, Duration (s),
       0.000,   14210.032,   14210.032,
   16389.858,   19103.893,    2714.035,
   25839.969,   38341.281,   12501.312,
   41364.969,   56362.485,   14997.516,
   61425.015,   66037.488,    4612.473,
   77456.264,   82518.626,    5062.361,
Is_True,          62.6131%,
Analysis,STARLINK-1114 - STARLINK-3687,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1114 - STARLINK-3314,
       Rise,         Set, Duration (s),
       0.000,   10119.067,   10119.067,
   16276.301,   20358.599,    4082.299,
   24179.426,   28785.168,    4605.742,
   30431.745,   36224.670,    5792.925,
   43200.550,   50086.285,    6885.735,
   51386.628,   60290.496,    8903.868,
   63058.668,   81189.459,   18130.792,
   83278.840,   86400.000,    3121.160,
Is_True,          71.3444%,
Analysis,STARLINK-1114 - STARLINK-1312,
       Rise,         Set, Duration (s),
     237.708,   11679.932,   11442.224,
   18234.005,   32161.596,   13927.591,
   32637.341,   50159.362,   17522.021,
   50639.503,   68160.575,   17521.072,
   68637.769,   82566.252,   13928.483,
Is_True,          86.0433%,
Analysis,STARLINK-1114 - STARLINK-3324,
       Rise,         Set, Duration (s),
    5460.244,   14173.094,    8712.850,
   14934.534,   27891.169,   12956.635,
   28810.919,   35806.265,    6995.347,
   36809.408,   68056.457,   31247.048,
   71113.624,   73109.838,    1996.214,
   76286.646,   86400.000,   10113.354,
Is_True,          83.3582%,
Analysis,STARLINK-1114 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    4733.488,   13415.625,    8682.137,
   15311.730,   23979.529,    8667.799,
   25866.904,   34569.776,    8702.872,
   36451.874,   39889.203,    3437.329,
   47074.249,   55846.510,    8772.261,
   62959.370,   71700.267,    8740.898,
   73526.385,   82313.845,    8787.460,
Is_True,          64.5726%,
Analysis,STARLINK-1114 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    2818.361,    2818.361,
    4764.718,   13413.227,    8648.509,
   15333.121,   23992.529,    8659.408,
   31496.331,   34608.669,    3112.338,
   36496.925,   45225.972,    8729.046,
   47107.159,   55831.931,    8724.772,
   62975.965,   71508.141,    8532.176,
   74668.537,   82336.263,    7667.726,
   84190.976,   86400.000,    2209.024,
Is_True,          68.4044%,
Analysis,STARLINK-1114 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    2786.143,    2786.143,
   10017.631,   13403.850,    3386.219,
   15328.231,   24018.521,    8690.290,
   25928.877,   34620.130,    8691.253,
   36506.182,   45208.298,    8702.116,
   53102.438,   55819.525,    2717.087,
   62992.428,   71739.619,    8747.191,
   73599.169,   82343.123,    8743.953,
   84180.955,   86400.000,    2219.045,
Is_True,          63.2909%,
Analysis,STARLINK-1114 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    2775.727,    2775.727,
    4687.274,   13400.549,    8713.274,
   15286.852,   24011.307,    8724.455,
   25893.176,   34572.091,    8678.915,
   36433.035,   45198.016,    8764.981,
   47024.243,   55833.790,    8809.547,
   62960.828,   71711.390,    8750.562,
   73532.940,   82320.076,    8787.136,
   84116.536,   86400.000,    2283.464,
Is_True,          76.7223%,
Analysis,STARLINK-1114 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    2804.643,    2804.643,
    4728.723,   13363.190,    8634.467,
   15265.571,   23981.607,    8716.037,
   25847.468,   34613.694,    8766.226,
   36457.338,   45226.977,    8769.639,
   47073.258,   55789.023,    8715.765,
   62912.734,   71737.414,    8824.679,
   73530.074,   82363.040,    8832.966,
   84166.106,   86400.000,    2233.894,
Is_True,          76.7342%,
Analysis,STARLINK-1926 - STARLINK-2434,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-3708,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-2182,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-3792,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-3570,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-3415,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-3317,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-2253,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-1008,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-3885,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-1091,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-3074,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-3797,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-3857,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - FALCON 9 DEB20,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-2422,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-3905,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-1085,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-2078,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-2505,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-2305,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-1104,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-2021,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-2121,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-2603,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-3060,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-2642,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-2654,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-2388,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-1540,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-1542,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-2643,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-2392,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-1700,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-2431,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-3344,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-2501,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-3536,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-1273,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-3810,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-2321,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-1459,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-3816,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-1020,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-2102,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-1283,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-2513,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-2348,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-3591,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-2254,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-3370,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-1571,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-2598,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-3661,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-3589,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-1563,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-2702,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-2086,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-1320,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-2743,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1926 - STARLINK-3306,
