
SOAP Analysis Report Output for starlink_100_sats_21.orb,
Generated: Thu Dec 15 22:54:00 2022,
Analysis,STARLINK-1503 - STARLINK-3079,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-2113,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-1200,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-1930,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-3551,
       Rise,         Set, Duration (s),
   60669.114,   61491.954,     822.839,
Is_True,           0.9524%,
Analysis,STARLINK-1503 - STARLINK-1790,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-3210,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-3446,
       Rise,         Set, Duration (s),
   46296.939,   47194.392,     897.453,
   54613.781,   61544.651,    6930.871,
   71494.737,   78485.677,    6990.940,
   85787.282,   86400.000,     612.718,
Is_True,          17.8611%,
Analysis,STARLINK-1503 - STARLINK-2494,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-3889,
       Rise,         Set, Duration (s),
       0.000,    5612.695,    5612.695,
   62257.452,   77449.832,   15192.380,
Is_True,          24.0799%,
Analysis,STARLINK-1503 - STARLINK-1505,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-2198,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-3900,
       Rise,         Set, Duration (s),
   53476.156,   54206.636,     730.479,
   64623.524,   65483.085,     859.561,
   78721.868,   79415.698,     693.830,
Is_True,           2.6434%,
Analysis,STARLINK-1503 - STARLINK-2213,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-2509,
       Rise,         Set, Duration (s),
   82740.671,   83070.458,     329.786,
Is_True,           0.3817%,
Analysis,STARLINK-1503 - FALCON 9 DEB13,
       Rise,         Set, Duration (s),
       0.000,     110.876,     110.876,
   10398.015,   11347.711,     949.696,
Is_True,           1.2275%,
Analysis,STARLINK-1503 - STARLINK-1617,
       Rise,         Set, Duration (s),
    3555.743,    7396.892,    3841.150,
   17890.210,   21731.323,    3841.113,
   32217.815,   36059.149,    3841.334,
   46552.292,   47524.048,     971.756,
   60879.880,   61858.490,     978.610,
   75214.366,   76186.287,     971.921,
Is_True,          16.7198%,
Analysis,STARLINK-1503 - STARLINK-1283,
       Rise,         Set, Duration (s),
   10477.914,   10886.211,     408.298,
   24788.330,   25237.293,     448.963,
Is_True,           0.9922%,
Analysis,STARLINK-1503 - STARLINK-2488,
       Rise,         Set, Duration (s),
   10467.920,   11015.061,     547.141,
   24780.662,   25363.812,     583.150,
   39130.542,   39677.668,     547.127,
   53443.231,   54026.460,     583.229,
Is_True,           2.6165%,
Analysis,STARLINK-1503 - STARLINK-1528,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-1734,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-1272,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-2568,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-2038,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-1332,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-2241,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - FALCON 9 DEB9,
       Rise,         Set, Duration (s),
   53627.948,   54592.216,     964.267,
   67707.630,   68759.208,    1051.578,
   79056.082,   82808.938,    3752.856,
Is_True,           6.6767%,
Analysis,STARLINK-1503 - STARLINK-3835,
       Rise,         Set, Duration (s),
   53379.574,   54167.716,     788.141,
   64557.283,   65412.472,     855.189,
   78698.444,   79302.189,     603.745,
Is_True,           2.6008%,
Analysis,STARLINK-1503 - STARLINK-3387,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-3303,
       Rise,         Set, Duration (s),
   60243.799,   86096.563,   25852.765,
Is_True,          29.9222%,
Analysis,STARLINK-1503 - STARLINK-3752,
       Rise,         Set, Duration (s),
   82631.508,   83261.554,     630.046,
Is_True,           0.7292%,
Analysis,STARLINK-1503 - STARLINK-2441,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-1533,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-2265,
       Rise,         Set, Duration (s),
   13788.129,   14639.748,     851.619,
   25182.718,   28970.277,    3787.560,
   39535.771,   43481.555,    3945.784,
   53693.495,   60774.002,    7080.506,
   68039.427,   75120.712,    7081.285,
   82217.824,   86400.000,    4182.176,
Is_True,          31.1677%,
Analysis,STARLINK-1503 - STARLINK-3651,
       Rise,         Set, Duration (s),
    3450.414,    4112.771,     662.356,
   17781.976,   18422.469,     640.493,
   32107.464,   32738.971,     631.507,
   46439.803,   47047.820,     608.017,
   60765.674,   61363.891,     598.217,
   75098.909,   75671.773,     572.864,
Is_True,           4.2980%,
Analysis,STARLINK-1503 - STARLINK-3587,
       Rise,         Set, Duration (s),
   60659.088,   61474.963,     815.874,
Is_True,           0.9443%,
Analysis,STARLINK-1503 - STARLINK-1145,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1503 - STARLINK-3727,
       Rise,         Set, Duration (s),
   82183.744,   82874.823,     691.079,
Is_True,           0.7999%,
Analysis,STARLINK-1503 - FALCON 9 DEB19,
       Rise,         Set, Duration (s),
   10303.376,   11118.699,     815.323,
   21488.900,   22271.285,     782.385,
Is_True,           1.8492%,
Analysis,STARLINK-1503 - STARLINK-1352,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-2093,
       Rise,         Set, Duration (s),
   10473.664,   11001.551,     527.887,
   24802.667,   25335.533,     532.866,
   39136.209,   39664.152,     527.943,
Is_True,           1.8388%,
Analysis,STARLINK-1503 - STARLINK-1838,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-3568,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-3192,
       Rise,         Set, Duration (s),
       0.000,    2985.671,    2985.671,
   10329.613,   17306.907,    6977.293,
   24652.197,   25909.557,    1257.361,
   38988.847,   40230.514,    1241.667,
   53311.345,   54563.848,    1252.503,
   61916.171,   68884.444,    6968.272,
   76238.609,   83217.487,    6978.879,
Is_True,          32.0158%,
Analysis,STARLINK-1503 - STARLINK-1992,
       Rise,         Set, Duration (s),
       0.000,    3651.295,    3651.295,
   14270.684,   15121.079,     850.395,
   28609.724,   29449.912,     840.188,
   42931.528,   43795.256,     863.728,
   57270.581,   58123.964,     853.383,
   71592.533,   72469.041,     876.507,
   85931.598,   86400.000,     468.402,
Is_True,           9.7267%,
Analysis,STARLINK-1503 - STARLINK-2688,
       Rise,         Set, Duration (s),
       0.000,      97.766,      97.766,
   10467.669,   14434.536,    3966.867,
   24793.494,   25899.634,    1106.139,
   39130.514,   40225.584,    1095.070,
   53456.314,   54562.363,    1106.050,
   67793.338,   68888.286,    1094.949,
   82119.111,   83225.072,    1105.961,
Is_True,          11.0796%,
Analysis,STARLINK-1503 - STARLINK-2328,
       Rise,         Set, Duration (s),
   28375.121,   86400.000,   58024.879,
Is_True,          67.1584%,
Analysis,STARLINK-1503 - STARLINK-3536,
       Rise,         Set, Duration (s),
   60676.148,   61503.496,     827.348,
Is_True,           0.9576%,
Analysis,STARLINK-1503 - STARLINK-2426,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1503 - STARLINK-2354,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-1463,
       Rise,         Set, Duration (s),
       0.000,    3716.946,    3716.946,
   14054.394,   20913.971,    6859.577,
   28428.164,   29477.363,    1049.199,
   42718.187,   43843.335,    1125.149,
   57092.072,   58138.866,    1046.793,
   71381.943,   72505.036,    1123.093,
   85755.942,   86400.000,     644.058,
Is_True,          18.0148%,
Analysis,STARLINK-1503 - STARLINK-2746,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-3548,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-2059,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-3849,
       Rise,         Set, Duration (s),
       0.000,    5278.525,    5278.525,
   61861.442,   77101.909,   15240.467,
Is_True,          23.7488%,
Analysis,STARLINK-1503 - STARLINK-2094,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-1704,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-1320,
       Rise,         Set, Duration (s),
    6809.114,    7463.060,     653.947,
   21141.565,   21793.574,     652.009,
   35471.748,   36125.835,     654.087,
   49804.195,   50456.330,     652.136,
   75599.403,   76253.683,     654.280,
Is_True,           3.7806%,
Analysis,STARLINK-1503 - STARLINK-2062,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-3538,
       Rise,         Set, Duration (s),
   21099.027,   21811.804,     712.777,
   32233.402,   32683.330,     449.928,
Is_True,           1.3457%,
Analysis,STARLINK-1503 - STARLINK-2563,
       Rise,         Set, Duration (s),
    2880.680,    4287.141,    1406.462,
   11495.966,   18605.838,    7109.872,
   25806.763,   32952.245,    7145.483,
   40153.599,   47270.912,    7117.313,
   54464.464,   61617.260,    7152.797,
   68811.340,   78816.227,   10004.886,
   86006.037,   86400.000,     393.963,
Is_True,          46.6791%,
Analysis,STARLINK-1503 - STARLINK-1199,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-1421,
       Rise,         Set, Duration (s),
    7112.367,    7783.759,     671.393,
   21442.791,   22116.053,     673.263,
   35775.700,   36446.488,     670.788,
   50106.105,   50778.774,     672.669,
   64438.999,   65109.194,     670.195,
   78769.385,   79441.472,     672.087,
Is_True,           4.6648%,
Analysis,STARLINK-1503 - STARLINK-3860,
       Rise,         Set, Duration (s),
   39585.313,   39895.271,     309.959,
   53357.032,   54156.954,     799.922,
   64542.649,   65394.788,     852.140,
   78694.952,   79274.921,     579.970,
Is_True,           2.9421%,
Analysis,STARLINK-1503 - STARLINK-1828,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-3743,
       Rise,         Set, Duration (s),
   10273.260,   11091.370,     818.109,
   21471.159,   22252.845,     781.685,
Is_True,           1.8516%,
Analysis,STARLINK-1503 - STARLINK-3610,
       Rise,         Set, Duration (s),
    3369.208,    4235.112,     865.904,
   17289.126,   18031.820,     742.694,
Is_True,           1.8618%,
Analysis,STARLINK-1503 - STARLINK-2160,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1503 - STARLINK-1839,
       Rise,         Set, Duration (s),
       0.000,    4267.352,    4267.352,
   11164.740,   21464.995,   10300.254,
   25485.084,   35788.918,   10303.835,
   39827.503,   50127.717,   10300.214,
   54147.806,   64451.583,   10303.778,
   71345.429,   78790.420,    7444.991,
   85687.881,   86400.000,     712.119,
Is_True,          62.0747%,
Analysis,STARLINK-1503 - STARLINK-1719,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-3522,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-3086,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,     212.897,     212.897,
    7824.322,   17476.857,    9652.535,
   19347.353,   34697.484,   15350.131,
   36584.578,   45447.754,    8863.176,
   49616.489,   63451.386,   13834.897,
   65396.916,   74927.513,    9530.597,
   76880.672,   86400.000,    9519.328,
Is_True,          77.5041%,
Analysis,STARLINK-1503 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    5974.051,    5974.051,
    7795.367,   17484.895,    9689.528,
   19328.332,   34713.996,   15385.663,
   36608.655,   46206.177,    9597.522,
   48105.190,   63461.533,   15356.342,
   65389.989,   74945.654,    9555.666,
   76904.579,   86400.000,    9495.421,
Is_True,          86.8683%,
Analysis,STARLINK-1503 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    5987.548,    5987.548,
    7822.682,   17457.896,    9635.214,
   19318.063,   34724.813,   15406.750,
   36598.584,   46222.635,    9624.051,
   48126.151,   63439.683,   15313.532,
   65374.298,   74946.839,    9572.540,
   76890.678,   86400.000,    9509.322,
Is_True,          86.8622%,
Analysis,STARLINK-1503 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    5946.631,    5946.631,
    7804.130,   17432.242,    9628.112,
   19309.910,   34707.734,   15397.824,
   36607.142,   46191.836,    9584.694,
   48114.083,   63413.895,   15299.812,
   65363.731,   74922.768,    9559.037,
   76886.760,   86400.000,    9513.240,
Is_True,          86.7238%,
Analysis,STARLINK-1503 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    5942.340,    5942.340,
    7794.458,   11709.053,    3914.595,
   19338.099,   34679.907,   15341.808,
   36586.600,   46176.033,    9589.433,
   48097.185,   63443.593,   15346.408,
   65389.300,   74912.096,    9522.796,
   76880.562,   86398.892,    9518.329,
Is_True,          80.0645%,
Analysis,STARLINK-3713 - STARLINK-3365,
       Rise,         Set, Duration (s),
   75130.961,   75925.095,     794.134,
   86346.240,   86400.000,      53.760,
Is_True,           0.9814%,
Analysis,STARLINK-3713 - STARLINK-1695,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3713 - STARLINK-2341,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3713 - STARLINK-3529,
       Rise,         Set, Duration (s),
   28193.879,   28923.661,     729.782,
   39347.374,   40286.031,     938.657,
   53420.136,   54362.220,     942.083,
   64787.056,   65520.391,     733.335,
Is_True,           3.8702%,
Analysis,STARLINK-3713 - STARLINK-2413,
       Rise,         Set, Duration (s),
   71576.185,   72424.338,     848.153,
   85669.744,   86400.000,     730.256,
Is_True,           1.8269%,
Analysis,STARLINK-3713 - STARLINK-1256,
       Rise,         Set, Duration (s),
       0.000,   11498.925,   11498.925,
Is_True,          13.3089%,
Analysis,STARLINK-3713 - STARLINK-1608,
       Rise,         Set, Duration (s),
   14246.203,   15024.001,     777.798,
   28254.047,   29171.866,     917.820,
   39554.270,   40400.774,     846.505,
   53813.730,   54311.696,     497.966,
Is_True,           3.5186%,
Analysis,STARLINK-3713 - STARLINK-1683,
       Rise,         Set, Duration (s),
   42693.253,   50239.443,    7546.190,
   50806.624,   64220.928,   13414.304,
   65031.354,   72294.619,    7263.266,
Is_True,          32.6664%,
Analysis,STARLINK-3713 - STARLINK-1891,
       Rise,         Set, Duration (s),
    3013.001,    3735.847,     722.845,
   14203.848,   15066.098,     862.250,
   28298.041,   29127.665,     829.624,
Is_True,           2.7948%,
Analysis,STARLINK-3713 - STARLINK-2498,
       Rise,         Set, Duration (s),
       0.000,    2784.690,    2784.690,
Is_True,           3.2230%,
Analysis,STARLINK-3713 - STARLINK-2615,
       Rise,         Set, Duration (s),
   42344.431,   80645.212,   38300.781,
Is_True,          44.3296%,
Analysis,STARLINK-3713 - STARLINK-2216,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3713 - STARLINK-1712,
       Rise,         Set, Duration (s),
    7047.177,   13791.886,    6744.710,
   15138.108,   28063.001,   12924.893,
   29104.948,   39062.862,    9957.914,
Is_True,          34.2911%,
Analysis,STARLINK-3713 - STARLINK-2036,
       Rise,         Set, Duration (s),
       0.000,   22576.427,   22576.427,
Is_True,          26.1301%,
Analysis,STARLINK-3713 - STARLINK-1501,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3713 - STARLINK-1222,
       Rise,         Set, Duration (s),
    3493.604,    7355.596,    3861.992,
   17401.079,   18714.969,    1313.890,
   25890.426,   32633.134,    6742.708,
Is_True,          13.7947%,
Analysis,STARLINK-3713 - STARLINK-1262,
       Rise,         Set, Duration (s),
    4226.366,   11300.287,    7073.920,
   21112.373,   27955.976,    6843.603,
Is_True,          16.1082%,
Analysis,STARLINK-3713 - STARLINK-1036,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3713 - STARLINK-1510,
       Rise,         Set, Duration (s),
   32253.955,   33024.349,     770.394,
   46178.278,   47259.310,    1081.032,
   57466.483,   61297.904,    3831.421,
   71778.411,   72361.588,     583.177,
Is_True,           7.2523%,
Analysis,STARLINK-3713 - STARLINK-2010,
       Rise,         Set, Duration (s),
   22493.942,   60550.105,   38056.163,
Is_True,          44.0465%,
Analysis,STARLINK-3713 - STARLINK-3238,
       Rise,         Set, Duration (s),
   20878.327,   21633.378,     755.052,
   31567.595,   39218.311,    7650.716,
   39834.332,   50296.942,   10462.611,
   57224.031,   58367.654,    1143.623,
Is_True,          23.1620%,
Analysis,STARLINK-3713 - STARLINK-1597,
       Rise,         Set, Duration (s),
   39158.532,   39907.315,     748.783,
   50347.205,   54078.478,    3731.273,
   64446.147,   65324.635,     878.488,
   78688.422,   79261.778,     573.356,
Is_True,           6.8656%,
Analysis,STARLINK-3713 - STARLINK-1513,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3713 - STARLINK-2611,
       Rise,         Set, Duration (s),
    6622.898,    7615.184,     992.286,
Is_True,           1.1485%,
Analysis,STARLINK-3713 - STARLINK-3580,
       Rise,         Set, Duration (s),
    6840.476,    7411.553,     571.077,
   17857.229,   18489.069,     631.841,
   42665.636,   43421.048,     755.413,
   53705.636,   54500.323,     794.688,
   64751.696,   65581.095,     829.399,
   78573.519,   79428.399,     854.880,
Is_True,           5.1358%,
Analysis,STARLINK-3713 - STARLINK-1565,
       Rise,         Set, Duration (s),
   53836.123,   86400.000,   32563.877,
Is_True,          37.6897%,
Analysis,STARLINK-3713 - STARLINK-3079,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3713 - STARLINK-2113,
       Rise,         Set, Duration (s),
   39571.797,   46532.561,    6960.764,
   50413.938,   60793.743,   10379.804,
   61652.055,   69009.629,    7357.574,
Is_True,          28.5858%,
Analysis,STARLINK-3713 - STARLINK-1200,
       Rise,         Set, Duration (s),
   17285.466,   49688.307,   32402.841,
Is_True,          37.5033%,
Analysis,STARLINK-3713 - STARLINK-1930,
       Rise,         Set, Duration (s),
    3268.447,    4150.492,     882.044,
   17324.280,   18243.577,     919.297,
   28672.984,   29420.117,     747.133,
Is_True,           2.9496%,
Analysis,STARLINK-3713 - STARLINK-3551,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3713 - STARLINK-1790,
       Rise,         Set, Duration (s),
   46532.884,   47047.333,     514.449,
   60467.005,   61286.302,     819.297,
   71705.667,   72589.079,     883.412,
   85849.479,   86400.000,     550.521,
Is_True,           3.2033%,
Analysis,STARLINK-3713 - STARLINK-3210,
       Rise,         Set, Duration (s),
   31677.397,   39039.792,    7362.395,
   39839.031,   50355.063,   10516.032,
   51087.073,   63887.643,   12800.570,
Is_True,          35.5081%,
Analysis,STARLINK-3713 - STARLINK-3446,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3713 - STARLINK-2494,
       Rise,         Set, Duration (s),
       0.000,     205.815,     205.815,
   10433.592,   11446.487,    1012.895,
   24741.220,   25292.254,     551.034,
Is_True,           2.0483%,
Analysis,STARLINK-3713 - STARLINK-3889,
       Rise,         Set, Duration (s),
   25128.796,   25397.907,     269.111,
   35770.292,   36424.363,     654.071,
   46604.797,   47265.328,     660.531,
Is_True,           1.8330%,
Analysis,STARLINK-3713 - STARLINK-1505,
       Rise,         Set, Duration (s),
       0.000,     390.514,     390.514,
Is_True,           0.4520%,
Analysis,STARLINK-3713 - STARLINK-2198,
       Rise,         Set, Duration (s),
   21427.872,   22229.805,     801.933,
   35438.273,   36377.607,     939.334,
   46744.647,   47602.166,     857.518,
   61025.078,   61493.701,     468.623,
Is_True,           3.5502%,
Analysis,STARLINK-3713 - STARLINK-3900,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3713 - STARLINK-2213,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3713 - STARLINK-2509,
       Rise,         Set, Duration (s),
   55663.875,   86400.000,   30736.125,
Is_True,          35.5742%,
Analysis,STARLINK-3713 - FALCON 9 DEB13,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3713 - STARLINK-1617,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3713 - STARLINK-1283,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3713 - STARLINK-2488,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3713 - STARLINK-1528,
       Rise,         Set, Duration (s),
   48153.139,   86400.000,   38246.861,
Is_True,          44.2672%,
Analysis,STARLINK-3713 - STARLINK-1734,
       Rise,         Set, Duration (s),
   28212.631,   28966.541,     753.911,
   39371.453,   40335.806,     964.354,
   53465.344,   54406.201,     940.857,
Is_True,           3.0777%,
Analysis,STARLINK-3713 - STARLINK-1272,
       Rise,         Set, Duration (s),
   31674.451,   39065.099,    7390.648,
   39757.334,   63900.540,   24143.205,
Is_True,          36.4975%,
Analysis,STARLINK-3713 - STARLINK-2568,
       Rise,         Set, Duration (s),
   28351.497,   29375.305,    1023.809,
   42446.415,   43436.634,     990.219,
   53876.300,   54539.834,     663.534,
Is_True,           3.0990%,
Analysis,STARLINK-3713 - STARLINK-2038,
       Rise,         Set, Duration (s),
       0.000,   14236.087,   14236.087,
Is_True,          16.4770%,
Analysis,STARLINK-3713 - STARLINK-1332,
       Rise,         Set, Duration (s),
   78282.575,   82643.550,    4360.975,
   83652.078,   86400.000,    2747.922,
Is_True,           8.2279%,
Analysis,STARLINK-3713 - STARLINK-2241,
       Rise,         Set, Duration (s),
   31741.872,   32956.031,    1214.159,
   39643.706,   64068.416,   24424.710,
Is_True,          29.6746%,
Analysis,STARLINK-3713 - FALCON 9 DEB9,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3713 - STARLINK-3835,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3713 - STARLINK-3387,
       Rise,         Set, Duration (s),
   50018.855,   50560.102,     541.247,
   61164.499,   61935.208,     770.709,
   75191.772,   76063.227,     871.454,
Is_True,           2.5271%,
Analysis,STARLINK-3713 - STARLINK-3303,
       Rise,         Set, Duration (s),
       0.000,     356.058,     356.058,
   10515.051,   11352.843,     837.792,
   21510.867,   22333.377,     822.510,
   35292.601,   36027.712,     735.110,
   46345.057,   46961.127,     616.070,
