
SOAP Analysis Report Output for starlink_100_sats_13.orb,
Generated: Thu Dec 15 22:44:23 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-2192 - STARLINK-2283,
       Rise,         Set, Duration (s),
    6567.451,    7720.657,    1153.206,
   20878.916,   22086.163,    1207.248,
   29484.603,   36431.192,    6946.589,
   43797.169,   50795.407,    6998.238,
   60986.701,   65139.902,    4153.201,
   75322.932,   79502.952,    4180.020,
Is_True,          28.5168%,
Analysis,STARLINK-2192 - STARLINK-2452,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2192 - STARLINK-2081,
       Rise,         Set, Duration (s),
    2881.058,    3918.840,    1037.782,
   14346.039,   18245.892,    3899.853,
   28681.414,   32581.163,    3899.749,
   43008.482,   46908.195,    3899.713,
   57343.864,   61243.475,    3899.611,
   71670.912,   72708.397,    1037.484,
   86006.302,   86400.000,     393.698,
Is_True,          20.9119%,
Analysis,STARLINK-2192 - STARLINK-2581,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2192 - STARLINK-2364,
       Rise,         Set, Duration (s),
    3875.244,   14107.799,   10232.555,
   18217.896,   28448.032,   10230.136,
   35414.272,   42769.806,    7355.534,
   49732.218,   57110.068,    7377.849,
   58342.792,   71431.805,   13089.013,
   72660.738,   85772.096,   13111.357,
Is_True,          71.0607%,
Analysis,STARLINK-2192 - STARLINK-3508,
       Rise,         Set, Duration (s),
   28295.265,   29089.012,     793.748,
   39507.764,   40306.962,     799.198,
   53664.378,   54195.966,     531.588,
Is_True,           2.4590%,
Analysis,STARLINK-2192 - STARLINK-2026,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2192 - STARLINK-1154,
       Rise,         Set, Duration (s),
       0.000,     714.610,     714.610,
   14173.788,   15047.528,     873.740,
   28506.598,   29376.706,     870.108,
   42836.120,   43709.627,     873.506,
   57168.931,   58038.795,     869.864,
   71498.442,   72371.719,     873.277,
   85831.254,   86400.000,     568.746,
Is_True,           6.5322%,
Analysis,STARLINK-2192 - STARLINK-3388,
       Rise,         Set, Duration (s),
    6920.725,    7902.682,     981.957,
   21243.060,   22217.030,     973.970,
   35579.144,   36518.067,     938.923,
   49902.467,   50831.495,     929.028,
   64240.072,   65131.028,     890.955,
   78564.435,   79443.482,     879.048,
Is_True,           6.4744%,
Analysis,STARLINK-2192 - STARLINK-1524,
       Rise,         Set, Duration (s),
    2887.462,   10325.335,    7437.872,
   11496.731,   24648.472,   13151.740,
   25817.240,   38987.844,   13170.604,
   40158.966,   53310.937,   13151.971,
   54479.455,   61917.839,    7438.384,
   68821.193,   76240.896,    7419.703,
   83141.661,   86400.000,    3258.339,
Is_True,          75.2646%,
Analysis,STARLINK-2192 - STARLINK-1063,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2192 - STARLINK-1410,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2192 - STARLINK-1798,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2192 - STARLINK-2714,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2192 - STARLINK-2705,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2192 - STARLINK-2383,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
