
SOAP Analysis Report Output for starlink_100_sats_17.orb,
Generated: Thu Dec 15 22:49:36 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-1374 - STARLINK-1295,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1374 - STARLINK-2317,
       Rise,         Set, Duration (s),
       0.000,     469.769,     469.769,
   14004.236,   14800.666,     796.430,
   28330.980,   29129.106,     798.127,
   42654.898,   43459.988,     805.090,
   56981.852,   57788.360,     806.508,
   71305.938,   72119.230,     813.292,
   82766.457,   86400.000,    3633.543,
Is_True,           9.4013%,
Analysis,STARLINK-1374 - STARLINK-1939,
       Rise,         Set, Duration (s),
    3065.340,    4039.993,     974.653,
   17357.712,   18351.346,     993.634,
   28795.624,   32654.003,    3858.379,
   43097.947,   46961.463,    3863.516,
   57395.306,   61260.506,    3865.199,
   71701.118,   72700.997,     999.879,
   86002.038,   86400.000,     397.962,
Is_True,          17.3070%,
Analysis,STARLINK-1374 - STARLINK-3623,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1374 - STARLINK-3604,
       Rise,         Set, Duration (s),
   74836.851,   75709.074,     872.223,
   86035.250,   86400.000,     364.750,
Is_True,           1.4317%,
Analysis,STARLINK-1374 - STARLINK-2433,
       Rise,         Set, Duration (s),
       0.000,      79.287,      79.287,
   10637.449,   14415.661,    3778.212,
   24963.674,   25881.049,     917.375,
   39299.786,   40208.133,     908.347,
   53626.001,   54544.494,     918.493,
   67962.116,   68871.548,     909.432,
   82288.320,   83207.900,     919.579,
Is_True,           9.7578%,
Analysis,STARLINK-1374 - STARLINK-2120,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1374 - STARLINK-3733,
       Rise,         Set, Duration (s),
   70465.677,   86400.000,   15934.323,
Is_True,          18.4425%,
Analysis,STARLINK-1374 - STARLINK-1804,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1374 - STARLINK-3672,
       Rise,         Set, Duration (s),
   20723.948,   21993.489,    1269.540,
   31788.047,   33226.788,    1438.741,
Is_True,           3.1346%,
Analysis,STARLINK-1374 - STARLINK-2056,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1374 - STARLINK-2636,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1374 - STARLINK-3299,
       Rise,         Set, Duration (s),
   10293.943,   11153.607,     859.664,
   24573.635,   25522.932,     949.297,
   38899.094,   39852.303,     953.209,
   50341.995,   54218.239,    3876.244,
   64625.733,   68547.631,    3921.898,
   78950.897,   82910.913,    3960.016,
Is_True,          16.8059%,
Analysis,STARLINK-1374 - STARLINK-3353,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1374 - STARLINK-1394,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1374 - STARLINK-2105,
       Rise,         Set, Duration (s),
     352.190,   10578.145,   10225.954,
   14695.257,   24917.980,   10222.723,
   29018.140,   39242.217,   10224.077,
   46217.671,   53582.061,    7364.390,
   60560.717,   67906.229,    7345.511,
   74883.492,   82246.082,    7362.591,
   83493.370,   86400.000,    2906.630,
Is_True,          64.4119%,
Analysis,STARLINK-1374 - STARLINK-2163,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1374 - STARLINK-2249,
       Rise,         Set, Duration (s),
