
SOAP Analysis Report Output for starlink_60_sats_39.orb,
Generated: Mon Jan 09 13:57:09 2023,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2150 - STARLINK-3071,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2150 - STARLINK-2249,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2150 - STARLINK-2308,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2150 - STARLINK-1813,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2150 - STARLINK-3254,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2150 - STARLINK-3108,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2150 - STARLINK-2482,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2150 - STARLINK-2433,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2150 - STARLINK-2129,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2150 - STARLINK-1366,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2150 - STARLINK-1620,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2150 - STARLINK-1571,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2150 - STARLINK-3139,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2150 - STARLINK-3548,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2150 - STARLINK-1151,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2150 - STARLINK-2146,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2150 - STARLINK-3607,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2150 - STARLINK-2457,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2150 - STARLINK-1280,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2150 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2150 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2150 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2150 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2150 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-2255,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-1433,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-1638,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-2160,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-2582,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-3592,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-1161,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-2604,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-1739,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-3386,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-1372,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-1061,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-1360,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-3237,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - FALCON 9 DEB18,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-1142,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-2331,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-3696,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-1711,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-1445,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-3100,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-3296,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-1119,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-1864,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-1089,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-1017,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-3721,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-3166,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-3101,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-3173,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-1651,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-1612,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-2485,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-3071,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-2249,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-2308,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-1813,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-3254,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-3108,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-2482,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-2433,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-2129,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-1366,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-1620,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-1571,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-3139,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-3548,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-1151,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-2146,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-3607,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-2457,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - STARLINK-1280,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1098 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2255 - STARLINK-1433,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2255 - STARLINK-1638,
       Rise,         Set, Duration (s),
       0.000,   82798.360,   82798.360,
   82827.991,   86400.000,    3572.009,
Is_True,          99.9657%,
Analysis,STARLINK-2255 - STARLINK-2160,
       Rise,         Set, Duration (s),
       0.000,    4314.798,    4314.798,
   11392.267,   23237.768,   11845.501,
   25802.930,   37645.643,   11842.713,
   40214.235,   52054.291,   11840.055,
   54624.781,   64141.317,    9516.536,
   69035.793,   78545.444,    9509.652,
   83445.863,   86400.000,    2954.137,
Is_True,          71.5549%,
Analysis,STARLINK-2255 - STARLINK-2582,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2255 - STARLINK-3592,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2255 - STARLINK-1161,
       Rise,         Set, Duration (s),
    6513.228,   17823.140,   11309.912,
   20404.551,   32241.800,   11837.249,
   34818.283,   46664.554,   11846.271,
   51061.604,   60540.515,    9478.911,
   64940.542,   76782.914,   11842.372,
   79362.187,   86400.000,    7037.813,
Is_True,          73.3247%,
Analysis,STARLINK-2255 - STARLINK-2604,
       Rise,         Set, Duration (s),
     628.333,   10178.822,    9550.490,
   15041.787,   24592.845,    9551.058,
   31183.010,   39006.075,    7823.065,
   45597.336,   53420.322,    7822.986,
   60010.566,   69565.733,    9555.168,
   74425.110,   83979.126,    9554.016,
Is_True,          62.3342%,
Analysis,STARLINK-2255 - STARLINK-1739,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2255 - STARLINK-3386,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2255 - STARLINK-1372,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2255 - STARLINK-1061,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2255 - STARLINK-1360,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2255 - STARLINK-3237,
       Rise,         Set, Duration (s),
       0.000,   36000.000,   36000.000,
   36000.000,   86400.000,   50400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2255 - FALCON 9 DEB18,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2255 - STARLINK-1142,
       Rise,         Set, Duration (s),
       0.000,   21567.679,   21567.679,
   21614.285,   53999.939,   32385.654,
   54049.998,   86400.000,   32350.002,
Is_True,          99.8881%,
Analysis,STARLINK-2255 - STARLINK-2331,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2255 - STARLINK-3696,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2255 - STARLINK-1711,
       Rise,         Set, Duration (s),
       0.000,   78924.077,   78924.077,
   79264.922,   86400.000,    7135.078,
Is_True,          99.6055%,
Analysis,STARLINK-2255 - STARLINK-1445,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2255 - STARLINK-3100,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2255 - STARLINK-3296,
       Rise,         Set, Duration (s),
    2461.398,   13758.302,   11296.904,
   18174.611,   29475.100,   11300.489,
   38891.192,   45723.314,    6832.122,
   47016.583,   52017.730,    5001.147,
   54613.573,   66450.690,   11837.118,
   70859.437,   82156.218,   11296.781,
Is_True,          66.6256%,
Analysis,STARLINK-2255 - STARLINK-1119,
       Rise,         Set, Duration (s),
    1552.531,    4713.923,    3161.393,
    9677.196,   20962.620,   11285.425,
   31691.153,   36690.315,    4999.162,
   47939.982,   52427.154,    4487.172,
   55541.441,   59226.152,    3684.711,
   63666.351,   74951.588,   11285.238,
   79388.721,   86400.000,    7011.279,
Is_True,          53.1416%,
Analysis,STARLINK-2255 - STARLINK-1864,
       Rise,         Set, Duration (s),
       0.000,   14199.313,   14199.313,
   17300.409,   28616.226,   11315.817,
   31718.265,   43033.301,   11315.036,
   45623.415,   56948.626,   11325.212,
   60040.248,   63729.806,    3689.558,
   66320.370,   70010.569,    3690.199,
   73085.939,   77636.329,    4550.389,
   80737.649,   84427.610,    3689.961,
Is_True,          73.8142%,
Analysis,STARLINK-2255 - STARLINK-1089,
       Rise,         Set, Duration (s),
    4268.833,   13805.770,    9536.938,
   20383.494,   27660.562,    7277.068,
   34798.934,   44390.515,    9591.581,
   49215.535,   58805.686,    9590.151,
   65382.288,   73221.847,    7839.558,
   79797.553,   86400.000,    6602.447,
Is_True,          58.3770%,
Analysis,STARLINK-2255 - STARLINK-1017,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2255 - STARLINK-3721,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2255 - STARLINK-3166,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2255 - STARLINK-3101,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2255 - STARLINK-3173,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2255 - STARLINK-1651,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2255 - STARLINK-1612,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2255 - STARLINK-2485,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2255 - STARLINK-3071,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2255 - STARLINK-2249,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2255 - STARLINK-2308,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2255 - STARLINK-1813,
       Rise,         Set, Duration (s),
    2904.979,   14204.191,   11299.212,
   17311.747,   28611.581,   11299.834,
   31715.470,   43019.732,   11304.263,
   45614.674,   57426.812,   11812.138,
   61370.842,   73184.045,   11813.203,
   75777.086,   86400.000,   10622.914,
Is_True,          78.8791%,
Analysis,STARLINK-2255 - STARLINK-3254,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2255 - STARLINK-3108,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2255 - STARLINK-2482,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2255 - STARLINK-2433,
       Rise,         Set, Duration (s),
    3731.508,   13799.034,   10067.526,
   18141.958,   28211.915,   10069.957,
   37089.872,   44420.037,    7330.165,
   51502.973,   58832.696,    7329.723,
   65916.899,   73246.337,    7329.438,
   80330.216,   86400.000,    6069.784,
Is_True,          55.7831%,
Analysis,STARLINK-2255 - STARLINK-2129,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2255 - STARLINK-1366,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2255 - STARLINK-1620,
       Rise,         Set, Duration (s),
       0.000,    3023.617,    3023.617,
    9597.017,   19114.835,    9517.818,
   24002.278,   33522.559,    9520.281,
   38406.603,   47930.074,    9523.471,
   51047.732,   62338.889,   11291.157,
   65456.656,   76747.264,   11290.608,
   79865.251,   86400.000,    6534.749,
Is_True,          70.2566%,
Analysis,STARLINK-2255 - STARLINK-1571,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2255 - STARLINK-3139,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2255 - STARLINK-3548,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2255 - STARLINK-1151,
       Rise,         Set, Duration (s),
    7816.420,   19116.832,   11300.413,
   22238.353,   33535.790,   11297.438,
   38479.999,   49780.485,   11300.486,
   52369.477,   63670.392,   11300.915,
   66791.672,   69967.661,    3175.989,
   73084.482,   84399.798,   11315.317,
Is_True,          69.0863%,
Analysis,STARLINK-2255 - STARLINK-2146,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2255 - STARLINK-3607,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2255 - STARLINK-2457,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2255 - STARLINK-1280,
       Rise,         Set, Duration (s),
       0.000,    4781.976,    4781.976,
    9635.056,   19178.772,    9543.715,
   24043.859,   33578.522,    9534.663,
   38452.114,   47979.759,    9527.646,
   52860.851,   62383.818,    9522.967,
   67269.005,   76788.483,    9519.478,
   81677.127,   86400.000,    4722.873,
Is_True,          66.1497%,
Analysis,STARLINK-2255 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,   11108.956,   11108.956,
   14843.968,   55592.258,   40748.291,
   58857.325,   86400.000,   27542.675,
Is_True,          91.8981%,
Analysis,STARLINK-2255 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2255 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2255 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2255 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1433 - STARLINK-1638,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1433 - STARLINK-2160,
       Rise,         Set, Duration (s),
       0.000,   10298.619,   10298.619,
   10808.489,   15250.121,    4441.632,
   23898.130,   39097.196,   15199.066,
   39615.856,   44052.071,    4436.215,
   50456.635,   67897.310,   17440.675,
   68877.854,   86400.000,   17522.146,
Is_True,          80.2527%,
Analysis,STARLINK-1433 - STARLINK-2582,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1433 - STARLINK-3592,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1433 - STARLINK-1161,
       Rise,         Set, Duration (s),
     958.439,   10766.648,    9808.209,
   11303.104,   21111.785,    9808.681,
   24353.118,   28755.299,    4402.181,
   29290.285,   39097.217,    9806.932,
   39633.580,   49444.175,    9810.595,
   52685.508,   57563.877,    4878.369,
   58098.535,   67908.241,    9809.706,
   68444.587,   73318.426,    4873.839,
   76081.439,   85896.756,    9815.316,
Is_True,          84.5067%,
Analysis,STARLINK-1433 - STARLINK-2604,
       Rise,         Set, Duration (s),
       0.000,   19304.239,   19304.239,
   25703.837,   45854.161,   20150.324,
   54505.288,   71945.207,   17439.919,
   82845.455,   86400.000,    3554.545,
Is_True,          69.9642%,
Analysis,STARLINK-1433 - STARLINK-1739,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1433 - STARLINK-3386,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1433 - STARLINK-1372,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1433 - STARLINK-1061,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1433 - STARLINK-1360,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1433 - STARLINK-3237,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1433 - FALCON 9 DEB18,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1433 - STARLINK-1142,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1433 - STARLINK-2331,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1433 - STARLINK-3696,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1433 - STARLINK-1711,
       Rise,         Set, Duration (s),
       0.000,   86393.897,   86393.897,
Is_True,          99.9929%,
Analysis,STARLINK-1433 - STARLINK-1445,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1433 - STARLINK-3100,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1433 - STARLINK-3296,
       Rise,         Set, Duration (s),
       0.000,     840.021,     840.021,
    9498.548,   13917.675,    4419.128,
   14446.161,   31895.173,   17449.012,
   32423.346,   36842.678,    4419.332,
   40551.403,   49920.743,    9369.340,
   50450.464,   67901.188,   17450.724,
   68429.300,   75555.751,    7126.451,
   76086.114,   85454.066,    9367.952,
Is_True,          81.5300%,
Analysis,STARLINK-1433 - STARLINK-1119,
       Rise,         Set, Duration (s),
     508.770,    4909.743,    4400.974,
    8161.705,   17501.400,    9339.695,
   18044.847,   25152.498,    7107.652,
   25695.568,   35037.505,    9341.936,
   38289.221,   42690.316,    4401.095,
   43709.219,   48110.376,    4401.157,
   51362.399,   60702.195,    9339.796,
   61245.648,   68353.497,    7107.849,
   68896.524,   78238.914,    9342.390,
   81490.641,   85891.907,    4401.267,
Is_True,          80.0739%,
Analysis,STARLINK-1433 - STARLINK-1864,
       Rise,         Set, Duration (s),
       0.000,    6244.214,    6244.214,
    9484.052,   14357.564,    4873.512,
   14892.944,   24697.232,    9804.288,
   25232.838,   35514.941,   10282.102,
   38754.825,   43151.184,    4396.359,
   43686.695,   53968.440,   10281.746,
   54504.099,   64309.105,    9805.006,
   64844.704,   69718.049,    4873.344,
   72958.133,   82762.784,    9804.651,
   83298.433,   86400.000,    3101.567,
Is_True,          85.0310%,
Analysis,STARLINK-1433 - STARLINK-1089,
       Rise,         Set, Duration (s),
       0.000,     398.219,     398.219,
    4542.730,   29198.871,   24656.141,
   33343.836,   57999.993,   24656.157,
   61690.027,   86400.000,   24709.973,
Is_True,          86.1348%,
Analysis,STARLINK-1433 - STARLINK-1017,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1433 - STARLINK-3721,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1433 - STARLINK-3166,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1433 - STARLINK-3101,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1433 - STARLINK-3173,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1433 - STARLINK-1651,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1433 - STARLINK-1612,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1433 - STARLINK-2485,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1433 - STARLINK-3071,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1433 - STARLINK-2249,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1433 - STARLINK-2308,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1433 - STARLINK-1813,
       Rise,         Set, Duration (s),
       0.000,    6707.995,    6707.995,
    7246.097,   11643.397,    4397.299,
   14888.146,   24697.658,    9809.511,
   25235.949,   30110.608,    4874.658,
   33355.190,   43166.213,    9811.023,
   43704.016,   53514.309,    9810.292,
   56759.145,   61155.953,    4396.808,
   61694.079,   71505.140,    9811.061,
   72042.956,   76440.547,    4397.591,
   79685.410,   86400.000,    6714.590,
Is_True,          81.8644%,
Analysis,STARLINK-1433 - STARLINK-3254,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1433 - STARLINK-3108,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1433 - STARLINK-2482,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1433 - STARLINK-2433,
       Rise,         Set, Duration (s),
       0.000,    3095.323,    3095.323,
    4080.294,   13947.624,    9867.330,
   14452.754,   31896.117,   17443.364,
   32881.820,   60697.501,   27815.681,
   61683.532,   86400.000,   24716.468,
Is_True,          95.9932%,
Analysis,STARLINK-1433 - STARLINK-2129,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1433 - STARLINK-1366,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1433 - STARLINK-1620,
       Rise,         Set, Duration (s),
      31.038,    4452.725,    4421.687,
    8155.512,   28303.481,   20147.970,
   28829.586,   57102.291,   28272.705,
   58096.588,   85902.109,   27805.521,
Is_True,          93.3425%,
Analysis,STARLINK-1433 - STARLINK-1571,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1433 - STARLINK-3139,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1433 - STARLINK-3548,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1433 - STARLINK-1151,
       Rise,         Set, Duration (s),
     489.410,   10300.869,    9811.459,
   10840.262,   15715.039,    4874.777,
   18481.818,   28300.250,    9818.431,
   28836.930,   33716.145,    4879.215,
   36961.125,   46294.160,    9333.035,
   46833.499,   51708.899,    4875.400,
   54955.024,   64296.229,    9341.206,
   65308.737,   82769.083,   17460.346,
   82827.625,   86400.000,    3572.375,
Is_True,          85.6091%,
Analysis,STARLINK-1433 - STARLINK-2146,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1433 - STARLINK-3607,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
