
SOAP Analysis Report Output for starlink_60_sats_31.orb,
Generated: Mon Jan 09 13:55:13 2023,
Start: 1851/02/22 01:42:00.00, Stop: 1851/02/23 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-2084 - STARLINK-1475,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-2332,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-2406,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-1275,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-1873,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-1156,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-1570,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-3266,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-1443,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-3674,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-3762,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-1890,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-3157,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-2739,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-2116,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-3366,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-1834,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-2188,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-1560,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-2426,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-2436,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-2040,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-1686,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-3177,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-3337,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-1616,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-1729,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-2534,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-3108,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-3199,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-3923,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-3003,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-1119,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-3703,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-1079,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-2150,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-3389,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-2047,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-2282,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-1470,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-3563,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-1665,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-3106,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-1705,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-3877,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-1671,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-3060,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-1280,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-1137,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-1904,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-1707,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-1205,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-3717,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-3450,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-1852,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-3756,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-3889,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-3329,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - STARLINK-1869,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2084 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-2332,
       Rise,         Set, Duration (s),
       0.000,   10030.787,   10030.787,
   13581.469,   21469.002,    7887.533,
   24381.703,   32271.301,    7889.598,
   33362.811,   86400.000,   53037.189,
Is_True,          91.2559%,
Analysis,STARLINK-1475 - STARLINK-2406,
       Rise,         Set, Duration (s),
       0.000,   31442.340,   31442.340,
   32570.470,   39879.508,    7309.039,
   43380.986,   51185.975,    7804.990,
   54114.086,   61929.512,    7815.426,
   65431.039,   73169.011,    7737.972,
   76670.573,   84418.950,    7748.377,
Is_True,          80.8543%,
Analysis,STARLINK-1475 - STARLINK-1275,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-1873,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-1156,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-1570,
       Rise,         Set, Duration (s),
   82322.772,   83042.493,     719.721,
Is_True,           0.8330%,
Analysis,STARLINK-1475 - STARLINK-3266,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-1443,
       Rise,         Set, Duration (s),
       0.000,   17014.568,   17014.568,
   20769.241,   24463.460,    3694.219,
   25966.846,   47836.344,   21869.499,
   51338.568,   60239.512,    8900.944,
   63986.928,   86091.655,   22104.726,
Is_True,          85.1666%,
Analysis,STARLINK-1475 - STARLINK-3674,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-3762,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-1890,
       Rise,         Set, Duration (s),
       0.000,     238.941,     238.941,
   10721.954,   11512.599,     790.645,
Is_True,           1.1916%,
Analysis,STARLINK-1475 - STARLINK-3157,
       Rise,         Set, Duration (s),
       0.000,   10770.523,   10770.523,
   30685.761,   67217.836,   36532.075,
   70228.602,   85667.836,   15439.234,
Is_True,          72.6179%,
Analysis,STARLINK-1475 - STARLINK-2739,
       Rise,         Set, Duration (s),
       0.000,    2059.380,    2059.380,
    5127.388,    9274.865,    4147.477,
   12342.152,   16929.263,    4587.112,
   19494.884,   24556.096,    5061.212,
   27627.958,   31760.370,    4132.412,
   35290.045,   39438.253,    4148.208,
   42024.711,   54715.697,   12690.986,
   57785.308,   61460.893,    3675.586,
   64992.711,   69105.690,    4112.978,
   72181.054,   77236.611,    5055.557,
   79807.610,   84409.402,    4601.792,
Is_True,          62.8156%,
Analysis,STARLINK-1475 - STARLINK-2116,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-3366,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-1834,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-2188,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-1560,
       Rise,         Set, Duration (s),
   68105.411,   68811.111,     705.700,
   82147.631,   82993.854,     846.223,
Is_True,           1.7962%,
Analysis,STARLINK-1475 - STARLINK-2426,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-2436,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-2040,
       Rise,         Set, Duration (s),
   74673.288,   78825.121,    4151.833,
   79778.793,   86400.000,    6621.207,
Is_True,          12.4688%,
Analysis,STARLINK-1475 - STARLINK-1686,
       Rise,         Set, Duration (s),
   39647.173,   51048.248,   11401.074,
Is_True,          13.1957%,
Analysis,STARLINK-1475 - STARLINK-3177,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-3337,
       Rise,         Set, Duration (s),
       0.000,    9869.497,    9869.497,
   18482.213,   28368.770,    9886.558,
   32099.980,   37509.334,    5409.354,
   47399.979,   60740.645,   13340.666,
   65027.385,   69241.372,    4213.987,
Is_True,          49.4445%,
Analysis,STARLINK-1475 - STARLINK-1616,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-1729,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-2534,
       Rise,         Set, Duration (s),
    3322.561,    4097.059,     774.499,
Is_True,           0.8964%,
Analysis,STARLINK-1475 - STARLINK-3108,
       Rise,         Set, Duration (s),
       7.935,   12479.567,   12471.632,
   14527.461,   30022.540,   15495.079,
   34773.948,   38579.567,    3805.618,
   41973.949,   46676.050,    4702.101,
   62670.432,   73676.053,   11005.621,
   78870.434,   86400.000,    7529.566,
Is_True,          63.6685%,
Analysis,STARLINK-1475 - STARLINK-3199,
       Rise,         Set, Duration (s),
       0.000,   49470.746,   49470.746,
   50429.244,   57556.688,    7127.444,
   58810.475,   73770.794,   14960.319,
   75601.084,   82756.709,    7155.625,
   83729.229,   86400.000,    2670.771,
Is_True,          94.1955%,
Analysis,STARLINK-1475 - STARLINK-3923,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-3003,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-1119,
       Rise,         Set, Duration (s),
    6726.562,    7946.073,    1219.511,
Is_True,           1.4115%,
Analysis,STARLINK-1475 - STARLINK-3703,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-1079,
       Rise,         Set, Duration (s),
   10327.792,   11122.690,     794.898,
Is_True,           0.9200%,
Analysis,STARLINK-1475 - STARLINK-2150,
       Rise,         Set, Duration (s),
   61170.151,   61503.546,     333.396,
   71763.872,   72091.801,     327.928,
Is_True,           0.7654%,
Analysis,STARLINK-1475 - STARLINK-3389,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-2047,
       Rise,         Set, Duration (s),
    6934.413,   10812.973,    3878.560,
   21305.481,   21765.772,     460.291,
Is_True,           5.0218%,
Analysis,STARLINK-1475 - STARLINK-2282,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-1470,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-3563,
       Rise,         Set, Duration (s),
    6806.926,    9252.449,    2445.522,
   12656.817,   47173.793,   34516.976,
   55820.067,   64542.738,    8722.671,
   64832.262,   86400.000,   21567.738,
Is_True,          77.8390%,
Analysis,STARLINK-1475 - STARLINK-1665,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-3106,
       Rise,         Set, Duration (s),
    1930.142,    7182.363,    5252.221,
    9017.582,   11401.168,    2383.585,
   14477.348,   21575.386,    7098.038,
   32073.051,   35099.882,    3026.831,
   39937.504,   45302.340,    5364.835,
   47169.200,   57557.804,   10388.604,
   59403.520,   71926.168,   12522.648,
   72260.161,   86269.918,   14009.757,
Is_True,          69.4983%,
Analysis,STARLINK-1475 - STARLINK-1705,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-3877,
       Rise,         Set, Duration (s),
       0.000,    6637.466,    6637.466,
    8720.105,   39656.227,   30936.122,
   50006.735,   51131.170,    1124.434,
   60581.331,   64516.283,    3934.952,
   64912.579,   86400.000,   21487.421,
Is_True,          74.2134%,
Analysis,STARLINK-1475 - STARLINK-1671,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-3060,
       Rise,         Set, Duration (s),
    1942.418,    3907.582,    1965.165,
    7229.918,   12596.450,    5366.532,
   16425.035,   33215.590,   16790.555,
   39150.035,   47699.965,    8549.931,
   50821.910,   64564.419,   13742.509,
   72149.449,   82706.801,   10557.352,
   84890.074,   86400.000,    1509.926,
Is_True,          67.6875%,
Analysis,STARLINK-1475 - STARLINK-1280,
       Rise,         Set, Duration (s),
   57444.078,   57836.229,     392.151,
   71332.810,   72202.715,     869.906,
   82657.806,   83476.636,     818.830,
Is_True,           2.4084%,
Analysis,STARLINK-1475 - STARLINK-1137,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-1904,
       Rise,         Set, Duration (s),
   68349.993,   68925.820,     575.827,
Is_True,           0.6665%,
Analysis,STARLINK-1475 - STARLINK-1707,
       Rise,         Set, Duration (s),
   75400.136,   75858.983,     458.847,
   86132.272,   86400.000,     267.728,
Is_True,           0.8409%,
Analysis,STARLINK-1475 - STARLINK-1205,
       Rise,         Set, Duration (s),
   38740.607,   63097.555,   24356.948,
Is_True,          28.1909%,
Analysis,STARLINK-1475 - STARLINK-3717,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-3450,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-1852,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-3756,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-3889,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - STARLINK-3329,
       Rise,         Set, Duration (s),
       3.699,   21554.100,   21550.401,
   22095.886,   32002.551,    9906.665,
   32484.572,   53984.930,   21500.359,
   58068.585,   70637.952,   12569.366,
   72338.507,   86400.000,   14061.493,
Is_True,          92.1161%,
Analysis,STARLINK-1475 - STARLINK-1869,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1475 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    1005.356,    4351.507,    3346.151,
   12026.211,   20901.563,    8875.352,
   23046.276,   31919.235,    8872.959,
   34057.896,   42938.534,    8880.638,
   45069.737,   48455.263,    3385.526,
   56089.136,   59496.268,    3407.132,
   61599.433,   70524.517,    8925.084,
   72614.239,   81540.930,    8926.690,
   83623.245,   86400.000,    2776.755,
Is_True,          66.4309%,
Analysis,STARLINK-1475 - IOAG-North1,
       Rise,         Set, Duration (s),
    1008.683,    9851.765,    8843.082,
   12009.733,   20870.893,    8861.161,
   23021.314,   31908.347,    8887.033,
   39572.585,   42946.820,    3374.235,
   45071.921,   48449.894,    3377.973,
   56071.558,   59465.604,    3394.046,
   61575.205,   70497.596,    8922.392,
   72593.967,   76023.382,    3429.415,
   83632.690,   86400.000,    2767.310,
Is_True,          60.0193%,
Analysis,STARLINK-1475 - IOAG-North2,
       Rise,         Set, Duration (s),
     988.869,    9856.440,    8867.570,
   17540.688,   20894.604,    3353.916,
   23040.925,   31902.207,    8861.282,
   34041.310,   42923.184,    8881.874,
   45052.415,   48440.115,    3387.701,
   61603.235,   70506.759,    8903.524,
   72599.975,   81524.672,    8924.697,
   83603.823,   86400.000,    2796.177,
Is_True,          62.4731%,
Analysis,STARLINK-1475 - IOAG-South1,
       Rise,         Set, Duration (s),
    1014.382,    9886.881,    8872.499,
   12044.764,   20912.819,    8868.055,
   23061.998,   31924.926,    8862.928,
   34061.570,   42953.274,    8891.704,
   45080.128,   48476.775,    3396.646,
   56109.668,   59511.351,    3401.684,
   61619.343,   70531.744,    8912.401,
   72626.357,   81544.592,    8918.235,
   83622.472,   86400.000,    2777.528,
Is_True,          72.8029%,
Analysis,STARLINK-1475 - IOAG-South2,
       Rise,         Set, Duration (s),
    1028.771,    9874.691,    8845.919,
   12030.263,   20898.546,    8868.284,
   23047.833,   31939.582,    8891.749,
   34077.732,   42966.175,    8888.443,
   45094.128,   48474.334,    3380.207,
   56091.599,   59483.823,    3392.224,
   61592.520,   70536.634,    8944.114,
   72627.711,   81572.722,    8945.011,
   83650.019,   86400.000,    2749.981,
Is_True,          72.8078%,
Analysis,STARLINK-2332 - STARLINK-2406,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2332 - STARLINK-1275,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2332 - STARLINK-1873,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2332 - STARLINK-1156,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2332 - STARLINK-1570,
       Rise,         Set, Duration (s),
    3611.809,   10764.928,    7153.119,
   12648.617,   19445.750,    6797.133,
   23407.187,   30560.302,    7153.115,
   32443.860,   39589.158,    7145.297,
   43202.194,   50355.408,    7153.214,
   52239.441,   59384.792,    7145.351,
   61264.463,   70151.322,    8886.859,
   72035.231,   79180.447,    7145.215,
   81060.153,   86400.000,    5339.847,
Is_True,          73.9805%,
Analysis,STARLINK-2332 - STARLINK-3266,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2332 - STARLINK-1443,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2332 - STARLINK-3674,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2332 - STARLINK-3762,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2332 - STARLINK-1890,
       Rise,         Set, Duration (s),
      13.811,    7161.862,    7148.052,
    9028.836,   16176.542,    7147.706,
   18043.409,   24844.405,    6800.996,
   27057.741,   35940.019,    8882.278,
   38153.462,   44954.642,    6801.181,
   46821.541,   53969.283,    7147.741,
   55836.397,   62984.601,    7148.204,
   64850.952,   82748.066,   17897.114,
   84615.391,   86400.000,    1784.609,
Is_True,          81.8957%,
Analysis,STARLINK-2332 - STARLINK-3157,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2332 - STARLINK-2739,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2332 - STARLINK-2116,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2332 - STARLINK-3366,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2332 - STARLINK-1834,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2332 - STARLINK-2188,
