
SOAP Analysis Report Output for starlink_60_sats_48.orb,
Generated: Mon Jan 09 14:00:05 2023,
Analysis,STARLINK-2490 - STARLINK-3660,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2490 - STARLINK-3046,
       Rise,         Set, Duration (s),
       0.000,    3105.911,    3105.911,
    4206.589,   13343.837,    9137.248,
   14669.088,   31343.412,   16674.324,
   34708.150,   46404.775,   11696.624,
   46984.713,   53759.037,    6774.324,
   59640.963,   64348.525,    4707.562,
   70736.276,   73038.724,    2302.448,
   77964.401,   86400.000,    8435.599,
Is_True,          72.7246%,
Analysis,STARLINK-2490 - STARLINK-1132,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2490 - STARLINK-3780,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2490 - STARLINK-1661,
       Rise,         Set, Duration (s),
   13896.731,   14495.244,     598.513,
   57352.343,   57670.944,     318.601,
   68140.198,   68471.913,     331.715,
Is_True,           1.4454%,
Analysis,STARLINK-2490 - STARLINK-1733,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2490 - STARLINK-2076,
       Rise,         Set, Duration (s),
   85970.784,   86400.000,     429.216,
Is_True,           0.4968%,
Analysis,STARLINK-2490 - STARLINK-2160,
       Rise,         Set, Duration (s),
   57431.300,   57722.757,     291.458,
Is_True,           0.3373%,
Analysis,STARLINK-2490 - STARLINK-2359,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2490 - STARLINK-1649,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2490 - STARLINK-1489,
       Rise,         Set, Duration (s),
   14203.224,   14588.257,     385.033,
Is_True,           0.4456%,
Analysis,STARLINK-2490 - STARLINK-3043,
       Rise,         Set, Duration (s),
       0.000,    3593.619,    3593.619,
    8369.833,   16813.907,    8444.074,
   19409.115,   25094.074,    5684.959,
   40725.677,   45449.112,    4723.435,
   50649.618,   61960.896,   11311.277,
   64822.421,   69273.395,    4450.975,
   72358.163,   77550.284,    5192.121,
   84224.505,   86400.000,    2175.495,
Is_True,          52.7499%,
Analysis,STARLINK-2490 - STARLINK-3536,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2490 - STARLINK-3322,
       Rise,         Set, Duration (s),
    7962.381,   20247.023,   12284.642,
   28979.666,   36378.412,    7398.746,
   45155.990,   46968.355,    1812.365,
   50639.459,   54126.166,    3486.707,
   57966.049,   63415.328,    5449.279,
   66830.643,   73905.074,    7074.431,
   81076.861,   86400.000,    5323.139,
Is_True,          49.5710%,
Analysis,STARLINK-2490 - STARLINK-2147,
       Rise,         Set, Duration (s),
   11228.745,   15790.890,    4562.145,
   55127.520,   61816.447,    6688.927,
Is_True,          13.0221%,
Analysis,STARLINK-2490 - STARLINK-3665,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2490 - STARLINK-1931,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2490 - STARLINK-1740,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2490 - STARLINK-2400,
       Rise,         Set, Duration (s),
   15497.672,   23737.642,    8239.970,
   62617.452,   71008.078,    8390.626,
Is_True,          19.2484%,
Analysis,STARLINK-2490 - STARLINK-2170,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2490 - STARLINK-1952,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2490 - STARLINK-1224,
       Rise,         Set, Duration (s),
   75376.617,   75935.765,     559.148,
Is_True,           0.6472%,
Analysis,STARLINK-2490 - STARLINK-1498,
       Rise,         Set, Duration (s),
   49810.640,   50709.449,     898.809,
Is_True,           1.0403%,
Analysis,STARLINK-2490 - STARLINK-2144,
       Rise,         Set, Duration (s),
   10447.865,   10974.629,     526.764,
Is_True,           0.6097%,
Analysis,STARLINK-2490 - STARLINK-1704,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2490 - STARLINK-3521,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2490 - STARLINK-3827,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2490 - STARLINK-2478,
       Rise,         Set, Duration (s),
       0.000,   27784.860,   27784.860,
   31887.561,   32737.234,     849.673,
   53325.616,   54286.546,     960.930,
   58277.675,   86400.000,   28122.325,
Is_True,          66.8030%,
Analysis,STARLINK-2490 - STARLINK-3446,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2490 - STARLINK-1556,
       Rise,         Set, Duration (s),
       0.000,   13440.886,   13440.886,
   22613.298,   38643.187,   16029.889,
   44157.784,   60241.069,   16083.286,
   69413.562,   81783.674,   12370.113,
Is_True,          67.0419%,
Analysis,STARLINK-2490 - STARLINK-3202,
       Rise,         Set, Duration (s),
       0.000,    3350.388,    3350.388,
    4501.759,   13146.678,    8644.919,
   21868.078,   26451.455,    4583.377,
   32658.401,   46780.662,   14122.261,
   47381.944,   60606.736,   13224.793,
   64661.135,   86400.000,   21738.865,
Is_True,          76.0007%,
Analysis,STARLINK-2490 - STARLINK-1948,
       Rise,         Set, Duration (s),
       0.000,   13557.447,   13557.447,
   22115.317,   37295.776,   15180.459,
   45491.403,   62515.908,   17024.505,
   73275.435,   85897.919,   12622.485,
Is_True,          67.5751%,
Analysis,STARLINK-2490 - STARLINK-2292,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2490 - STARLINK-2024,
       Rise,         Set, Duration (s),
    3544.690,    4184.249,     639.558,
Is_True,           0.7402%,
Analysis,STARLINK-2490 - STARLINK-3522,
       Rise,         Set, Duration (s),
       0.000,    5399.874,    5399.874,
   10912.846,   16087.264,    5174.418,
   25819.096,   34930.905,    9111.809,
   38419.096,   43144.502,    4725.407,
   54450.455,   66711.825,   12261.369,
   69242.888,   74643.185,    5400.297,
   75656.925,   86400.000,   10743.075,
Is_True,          61.1299%,
Analysis,STARLINK-2490 - STARLINK-3881,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2490 - STARLINK-1626,
       Rise,         Set, Duration (s),
   38460.135,   46910.780,    8450.645,
Is_True,           9.7808%,
Analysis,STARLINK-2490 - STARLINK-1712,
       Rise,         Set, Duration (s),
   39398.592,   39928.548,     529.955,
Is_True,           0.6134%,
Analysis,STARLINK-2490 - STARLINK-2000,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2490 - STARLINK-3143,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2490 - STARLINK-1349,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2490 - STARLINK-3811,
       Rise,         Set, Duration (s),
       0.000,    8937.059,    8937.059,
   11503.210,   15953.821,    4450.611,
   18675.085,   29418.445,   10743.360,
   41808.117,   56699.725,   14891.608,
   58612.791,   68565.561,    9952.770,
   74041.990,   85904.637,   11862.647,
Is_True,          70.4144%,
Analysis,STARLINK-2490 - STARLINK-2683,
       Rise,         Set, Duration (s),
   32053.756,   32600.154,     546.398,
   75596.219,   76317.411,     721.192,
Is_True,           1.4671%,
Analysis,STARLINK-2490 - STARLINK-2344,
       Rise,         Set, Duration (s),
   64612.397,   65159.966,     547.570,
Is_True,           0.6338%,
Analysis,STARLINK-2490 - STARLINK-3113,
       Rise,         Set, Duration (s),
    3656.609,   10462.141,    6805.531,
   11707.391,   16846.516,    5139.125,
   18520.672,   22759.797,    4239.125,
   39157.392,   44176.982,    5019.590,
   52066.656,   59956.865,    7890.210,
   64411.885,   68399.639,    3987.754,
   72140.875,   85442.621,   13301.747,
Is_True,          53.6841%,
Analysis,STARLINK-2490 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1624.756,    1624.756,
    9121.940,   11311.639,    2189.699,
   19426.638,   27385.959,    7959.322,
   29722.711,   37677.411,    7954.699,
   45161.134,   53129.538,    7968.404,
   60616.453,   63438.683,    2822.229,
   65767.107,   73737.199,    7970.092,
   81205.664,   86400.000,    5194.336,
Is_True,          50.5597%,
Analysis,STARLINK-2490 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    1639.550,    1639.550,
    9137.019,   17095.267,    7958.248,
   19434.335,   27374.591,    7940.256,
   29712.651,   32525.887,    2813.236,
   45173.943,   53145.867,    7971.924,
   55478.401,   63444.856,    7966.455,
   65770.015,   73726.144,    7956.129,
   86362.382,   86400.000,      37.618,
Is_True,          51.2540%,
Analysis,STARLINK-2490 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    1636.885,    1636.885,
    9117.566,   11927.141,    2809.575,
   19425.659,   27392.561,    7966.902,
   29732.149,   37696.029,    7963.880,
   45171.814,   53125.453,    7953.640,
   65768.208,   73747.059,    7978.851,
   81223.093,   86400.000,    5176.907,
Is_True,          48.0169%,
Analysis,STARLINK-2490 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    1618.893,    1618.893,
    9109.945,   17068.924,    7958.978,
   19412.201,   27385.548,    7973.346,
   29723.377,   37674.165,    7950.788,
   45154.714,   53115.959,    7961.245,
   55449.400,   63423.592,    7974.191,
   65756.676,   73735.460,    7978.784,
   81202.725,   86400.000,    5197.275,
Is_True,          63.2101%,
Analysis,STARLINK-2490 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    1628.407,    1628.407,
    9126.348,   17073.189,    7946.841,
   19413.423,   27366.350,    7952.927,
   29705.606,   37667.965,    7962.359,
   45163.845,   53132.336,    7968.491,
   55463.225,   63421.110,    7957.884,
   65750.621,   73717.022,    7966.400,
   81194.681,   86400.000,    5205.319,
Is_True,          63.1813%,
Analysis,STARLINK-1148 - STARLINK-3634,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-1528,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-2704,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-1589,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-1318,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-3660,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-3046,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-1132,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-3780,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-1661,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-1733,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-2076,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-2160,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-2359,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-1649,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-1489,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-3043,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-3536,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-3322,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-2147,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-3665,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-1931,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-1740,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-2400,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-2170,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-1952,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-1224,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-1498,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-2144,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-1704,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-3521,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-3827,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-2478,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-3446,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-1556,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-3202,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-1948,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-2292,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-2024,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-3522,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-3881,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-1626,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-1712,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-2000,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-3143,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-1349,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-3811,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-2683,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-2344,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - STARLINK-3113,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1148 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1528,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2704,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1589,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1318,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3660,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3046,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1132,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3780,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1661,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1733,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2076,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2160,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2359,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1649,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1489,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3043,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3536,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3322,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2147,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3665,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1931,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1740,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2400,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2170,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1952,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1224,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1498,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2144,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1704,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3521,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3827,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2478,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3446,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1556,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3202,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1948,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2292,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2024,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3522,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3881,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1626,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1712,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2000,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3143,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-1349,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3811,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2683,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-2344,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - STARLINK-3113,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3634 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-2704,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-1589,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-1318,
       Rise,         Set, Duration (s),
   50352.324,   51124.224,     771.900,
   64300.988,   65043.871,     742.883,
Is_True,           1.7532%,
Analysis,STARLINK-1528 - STARLINK-3660,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-3046,
       Rise,         Set, Duration (s),
     704.586,   10545.415,    9840.829,
   10843.647,   15256.338,    4412.691,
   30643.662,   35984.477,    5340.815,
   37843.647,   61198.525,   23354.878,
   62621.773,   86400.000,   23778.227,
Is_True,          77.2308%,
Analysis,STARLINK-1528 - STARLINK-1132,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-3780,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-1661,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-1733,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-2076,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-2160,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-2359,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-1649,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-1489,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-3043,
       Rise,         Set, Duration (s),
    3825.229,   17715.006,   13889.777,
   18063.290,   24749.121,    6685.831,
   27902.417,   59395.386,   31492.969,
   63580.307,   86400.000,   22819.693,
Is_True,          86.6762%,
Analysis,STARLINK-1528 - STARLINK-3536,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-3322,
       Rise,         Set, Duration (s),
       0.000,    3457.446,    3457.446,
    7259.197,   17998.016,   10738.818,
   19800.058,   32230.314,   12430.256,
   34201.928,   39359.748,    5157.820,
   39615.197,   50357.474,   10742.277,
   51539.262,   86400.000,   34860.738,
Is_True,          89.5687%,
Analysis,STARLINK-1528 - STARLINK-2147,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-3665,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-1931,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-1740,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-2400,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-2170,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-1952,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-1224,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-1498,
       Rise,         Set, Duration (s),
    3027.815,    4319.024,    1291.209,
   17495.801,   18610.753,    1114.953,
   31973.725,   32895.331,     921.605,
   46505.063,   47124.264,     619.201,
Is_True,           4.5682%,
Analysis,STARLINK-1528 - STARLINK-2144,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-1704,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-3521,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-3827,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-2478,
       Rise,         Set, Duration (s),
       0.000,   10194.763,   10194.763,
   11292.532,   21557.159,   10264.627,
   25466.157,   35848.296,   10382.139,
   39640.110,   50022.413,   10382.303,
   51002.796,   64196.825,   13194.029,
   65177.078,   75559.920,   10382.843,
   79351.583,   86400.000,    7048.417,
Is_True,          83.1587%,
Analysis,STARLINK-1528 - STARLINK-3446,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-1556,
       Rise,         Set, Duration (s),
       0.000,   32287.143,   32287.143,
   39602.952,   75486.071,   35883.119,
   82801.787,   86400.000,    3598.213,
Is_True,          83.0654%,
Analysis,STARLINK-1528 - STARLINK-3202,
       Rise,         Set, Duration (s),
     143.263,   10631.249,   10487.986,
   10912.501,   22921.873,   12009.372,
   33346.583,   46330.663,   12984.080,
   47943.458,   57599.120,    9655.662,
   60303.517,   63590.623,    3287.106,
   81002.639,   86400.000,    5397.361,
Is_True,          62.2935%,
Analysis,STARLINK-1528 - STARLINK-1948,
       Rise,         Set, Duration (s),
       0.000,   32313.096,   32313.096,
   41491.512,   86400.000,   44908.488,
Is_True,          89.3768%,
Analysis,STARLINK-1528 - STARLINK-2292,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-2024,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-3522,
       Rise,         Set, Duration (s),
     168.762,    7199.993,    7031.231,
    9169.087,   57599.767,   48430.680,
   60300.123,   71999.877,   11699.754,
   72450.231,   86400.000,   13949.769,
Is_True,          93.8790%,
Analysis,STARLINK-1528 - STARLINK-3881,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1528 - STARLINK-1626,
       Rise,         Set, Duration (s),
   10190.079,   11104.400,     914.321,
   24525.304,   25378.476,     853.173,
   38884.863,   39629.200,     744.336,
   50394.517,   51007.785,     613.268,
Is_True,           3.6170%,
Analysis,STARLINK-1528 - STARLINK-1712,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1528 - STARLINK-2000,
