
SOAP Analysis Report Output for starlink_60_sats_26.orb,
Generated: Mon Jan 09 13:53:49 2023,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-2672,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-2175,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-2184,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-1507,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-2181,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-2288,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-2425,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-1143,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-1494,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-2010,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-1926,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-3068,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-3310,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-1666,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-1738,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-1397,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-1394,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-1905,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-2483,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-1636,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-2370,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-1978,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-1338,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-2140,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-2337,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-1669,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-2441,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-2031,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-3047,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-2167,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-1574,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-2519,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-1814,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-1060,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-3716,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-2450,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-1276,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-1540,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-2105,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-2692,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-1355,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-2358,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - STARLINK-2585,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2493 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-3160,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-1740,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-3306,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-2608,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-2580,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-3279,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-2672,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-2175,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-2184,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-1507,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-2181,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-2288,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-2425,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-1143,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-1494,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-2010,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-1926,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-3068,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-3310,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-1666,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-1738,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-1397,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-1394,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-1905,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-2483,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-1636,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-2370,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-1978,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-1338,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-2140,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-2337,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-1669,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-2441,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-2031,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-3047,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-2167,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-1574,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-2519,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-1814,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-1060,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-3716,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-2450,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-1276,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-1540,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-2105,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-2692,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-1355,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-2358,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - STARLINK-2585,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1443 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-1740,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-3306,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-2608,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-2580,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-3279,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-2672,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-2175,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-2184,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-1507,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-2181,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-2288,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-2425,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-1143,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-1494,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-2010,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-1926,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-3068,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-3310,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-1666,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-1738,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-1397,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-1394,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-1905,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-2483,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-1636,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-2370,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-1978,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-1338,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-2140,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-2337,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-1669,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-2441,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-2031,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-3047,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-2167,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-1574,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-2519,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-1814,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-1060,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-3716,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-2450,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-1276,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-1540,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-2105,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-2692,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-1355,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-2358,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - STARLINK-2585,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3160 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1740 - STARLINK-3306,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1740 - STARLINK-2608,
       Rise,         Set, Duration (s),
    7053.631,    7581.409,     527.778,
   50191.332,   50673.944,     482.612,
Is_True,           1.1694%,
Analysis,STARLINK-1740 - STARLINK-2580,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1740 - STARLINK-3279,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1740 - STARLINK-2672,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1740 - STARLINK-2175,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1740 - STARLINK-2184,
       Rise,         Set, Duration (s),
   46687.084,   47606.032,     918.947,
Is_True,           1.0636%,
Analysis,STARLINK-1740 - STARLINK-1507,
       Rise,         Set, Duration (s),
   26135.449,   30032.478,    3897.029,
Is_True,           4.5104%,
Analysis,STARLINK-1740 - STARLINK-2181,
       Rise,         Set, Duration (s),
   10625.174,   11496.484,     871.311,
Is_True,           1.0085%,
Analysis,STARLINK-1740 - STARLINK-2288,
       Rise,         Set, Duration (s),
   39422.213,   40053.234,     631.021,
   82722.480,   82974.523,     252.043,
Is_True,           1.0221%,
Analysis,STARLINK-1740 - STARLINK-2425,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1740 - STARLINK-1143,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1740 - STARLINK-1494,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1740 - STARLINK-2010,
       Rise,         Set, Duration (s),
       0.000,     392.014,     392.014,
Is_True,           0.4537%,
Analysis,STARLINK-1740 - STARLINK-1926,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1740 - STARLINK-3068,
       Rise,         Set, Duration (s),
       0.000,    5054.990,    5054.990,
    8866.902,   10904.996,    2038.094,
   14745.000,   22183.122,    7438.122,
   40816.887,   49183.115,    8366.228,
   51870.006,   54329.989,    2459.982,
   58170.013,   62711.228,    4541.215,
   67829.978,   86400.000,   18570.022,
Is_True,          56.0980%,
Analysis,STARLINK-1740 - STARLINK-3310,
       Rise,         Set, Duration (s),
       0.000,    2603.278,    2603.278,
    8140.488,   11575.139,    3434.651,
   17056.117,   22543.901,    5487.785,
   27771.727,   35143.872,    7372.145,
   42227.992,   53256.394,   11028.402,
   65740.503,   86400.000,   20659.497,
Is_True,          58.5483%,
Analysis,STARLINK-1740 - STARLINK-1666,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1740 - STARLINK-1738,
       Rise,         Set, Duration (s),
    4947.961,   11436.469,    6488.508,
   48514.265,   54984.548,    6470.283,
Is_True,          14.9986%,
Analysis,STARLINK-1740 - STARLINK-1397,
       Rise,         Set, Duration (s),
   32371.922,   32777.565,     405.642,
Is_True,           0.4695%,
Analysis,STARLINK-1740 - STARLINK-1394,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1740 - STARLINK-1905,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1740 - STARLINK-2483,
       Rise,         Set, Duration (s),
   10748.631,   11209.604,     460.973,
Is_True,           0.5335%,
Analysis,STARLINK-1740 - STARLINK-1636,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1740 - STARLINK-2370,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1740 - STARLINK-1978,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1740 - STARLINK-1338,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1740 - STARLINK-2140,
       Rise,         Set, Duration (s),
   38912.060,   40233.226,    1321.167,
   82176.333,   83390.219,    1213.885,
Is_True,           2.9341%,
Analysis,STARLINK-1740 - STARLINK-2337,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1740 - STARLINK-1669,
       Rise,         Set, Duration (s),
   39517.028,   39894.584,     377.556,
Is_True,           0.4370%,
Analysis,STARLINK-1740 - STARLINK-2441,
       Rise,         Set, Duration (s),
   10305.780,   10818.946,     513.165,
   53472.927,   54000.677,     527.750,
Is_True,           1.2048%,
Analysis,STARLINK-1740 - STARLINK-2031,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1740 - STARLINK-3047,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1740 - STARLINK-2167,
       Rise,         Set, Duration (s),
   31586.488,   32512.838,     926.350,
Is_True,           1.0722%,
Analysis,STARLINK-1740 - STARLINK-1574,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1740 - STARLINK-2519,
       Rise,         Set, Duration (s),
   21436.029,   21913.146,     477.116,
   25809.005,   29910.094,    4101.089,
Is_True,           5.2988%,
Analysis,STARLINK-1740 - STARLINK-1814,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1740 - STARLINK-1060,
       Rise,         Set, Duration (s),
   14208.757,   14436.570,     227.813,
   57382.549,   58005.684,     623.136,
Is_True,           0.9849%,
Analysis,STARLINK-1740 - STARLINK-3716,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1740 - STARLINK-2450,
       Rise,         Set, Duration (s),
   36027.490,   40599.302,    4571.812,
   82175.514,   86400.000,    4224.486,
Is_True,          10.1809%,
Analysis,STARLINK-1740 - STARLINK-1276,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1740 - STARLINK-1540,
       Rise,         Set, Duration (s),
    3081.870,    3907.580,     825.711,
   53911.609,   54497.144,     585.535,
Is_True,           1.6334%,
Analysis,STARLINK-1740 - STARLINK-2105,
       Rise,         Set, Duration (s),
       0.000,   10325.219,   10325.219,
   21169.527,   25618.833,    4449.305,
   36464.311,   53532.090,   17067.780,
   64378.159,   68827.071,    4448.912,
   79674.744,   86400.000,    6725.256,
Is_True,          49.7876%,
Analysis,STARLINK-1740 - STARLINK-2692,
       Rise,         Set, Duration (s),
    2760.645,    3667.676,     907.031,
   10715.626,   11634.961,     919.335,
   20316.798,   24702.538,    4385.740,
   25708.889,   38758.007,   13049.118,
   47178.810,   59375.389,   12196.579,
   61591.115,   66643.945,    5052.830,
   76993.945,   84995.507,    8001.561,
Is_True,          51.5187%,
Analysis,STARLINK-1740 - STARLINK-1355,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1740 - STARLINK-2358,
       Rise,         Set, Duration (s),
   28409.171,   29002.054,     592.883,
   71946.258,   72203.732,     257.475,
Is_True,           0.9842%,
Analysis,STARLINK-1740 - STARLINK-2585,
       Rise,         Set, Duration (s),
   39533.749,   40195.390,     661.641,
   82741.540,   82947.567,     206.027,
Is_True,           1.0042%,
Analysis,STARLINK-1740 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
     990.230,    8749.460,    7759.230,
   16273.787,   18950.531,    2676.744,
   26478.733,   34254.645,    7775.912,
   41761.946,   44435.857,    2673.911,
   51942.659,   59723.314,    7780.655,
   67665.626,   69934.696,    2269.070,
   77448.286,   85224.842,    7776.555,
Is_True,          44.8056%,
Analysis,STARLINK-1740 - IOAG-North1,
       Rise,         Set, Duration (s),
     977.717,    8754.842,    7777.125,
   16285.408,   24039.464,    7754.056,
   26456.949,   34223.473,    7766.523,
   41741.117,   44422.708,    2681.591,
   51945.321,   59737.333,    7792.011,
   62151.710,   69910.731,    7759.021,
   77414.643,   85202.437,    7787.793,
Is_True,          57.0812%,
Analysis,STARLINK-1740 - IOAG-North2,
       Rise,         Set, Duration (s),
     986.714,    8741.357,    7754.642,
   16260.150,   24036.289,    7776.138,
   26459.531,   34244.598,    7785.067,
   41761.909,   44430.831,    2668.922,
   51933.106,   59710.351,    7777.245,
   62125.562,   69914.850,    7789.288,
   77435.902,   85222.579,    7786.678,
Is_True,          57.1041%,
Analysis,STARLINK-1740 - IOAG-South1,
       Rise,         Set, Duration (s),
     998.157,    8759.871,    7761.715,
   21377.905,   24055.524,    2677.618,
   26479.102,   34251.480,    7772.378,
   41766.667,   44441.849,    2675.182,
   51953.094,   59726.741,    7773.647,
   62143.869,   69935.311,    7791.442,
   77447.352,   85226.268,    7778.916,
Is_True,          51.1932%,
Analysis,STARLINK-1740 - IOAG-South2,
       Rise,         Set, Duration (s),
     996.488,    8767.181,    7770.693,
   16287.632,   24053.044,    7765.412,
   26474.793,   34241.191,    7766.398,
   41760.168,   44443.333,    2683.165,
   51962.388,   59737.628,    7775.240,
   62153.636,   69927.493,    7773.857,
   77434.040,   80118.198,    2684.158,
Is_True,          51.1793%,
Analysis,STARLINK-3306 - STARLINK-2608,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3306 - STARLINK-2580,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3306 - STARLINK-3279,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3306 - STARLINK-2672,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3306 - STARLINK-2175,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3306 - STARLINK-2184,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3306 - STARLINK-1507,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3306 - STARLINK-2181,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3306 - STARLINK-2288,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3306 - STARLINK-2425,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3306 - STARLINK-1143,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3306 - STARLINK-1494,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3306 - STARLINK-2010,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3306 - STARLINK-1926,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3306 - STARLINK-3068,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3306 - STARLINK-3310,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3306 - STARLINK-1666,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3306 - STARLINK-1738,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3306 - STARLINK-1397,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3306 - STARLINK-1394,
       Rise,         Set, Duration (s),
