
SOAP Analysis Report Output for starlink_60_sats_30.orb,
Generated: Mon Jan 09 13:55:00 2023,
Start: 1804/08/28 01:42:00.00, Stop: 1804/08/29 01:42:00.00,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1230 - STARLINK-3851,
       Rise,         Set, Duration (s),
       0.000,    1763.881,    1763.881,
    3868.150,   20126.018,   16257.868,
   23404.478,   32152.943,    8748.465,
   34229.060,   42000.209,    7771.149,
   43492.759,   48134.975,    4642.215,
   54134.529,   67780.315,   13645.786,
   69919.685,   76499.038,    6579.352,
Is_True,          68.7601%,
Analysis,STARLINK-1230 - STARLINK-3801,
       Rise,         Set, Duration (s),
       0.000,   17821.637,   17821.637,
   22054.010,   26880.249,    4826.239,
   32560.126,   51072.528,   18512.402,
   57637.134,   64277.875,    6640.741,
   66159.119,   72000.000,    5840.881,
   73202.454,   78672.656,    5470.202,
   79271.027,   86392.529,    7121.502,
Is_True,          76.6593%,
Analysis,STARLINK-1230 - STARLINK-3722,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1230 - STARLINK-3074,
       Rise,         Set, Duration (s),
       0.000,   16087.333,   16087.333,
   18007.090,   34199.834,   16192.743,
   37800.059,   57599.833,   19799.774,
   57719.699,   85830.301,   28110.602,
Is_True,          92.8130%,
Analysis,STARLINK-1230 - STARLINK-1394,
       Rise,         Set, Duration (s),
    3497.331,   13610.139,   10112.808,
   24427.768,   35236.803,   10809.035,
   43960.134,   54767.870,   10807.737,
   65587.221,   75696.454,   10109.234,
Is_True,          48.4246%,
Analysis,STARLINK-1230 - STARLINK-3352,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1230 - STARLINK-2323,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1230 - STARLINK-3117,
       Rise,         Set, Duration (s),
       0.000,   10686.611,   10686.611,
   18225.446,   52424.994,   34199.548,
   54000.452,   60412.490,    6412.038,
   62212.943,   82237.493,   20024.550,
   84150.882,   86400.000,    2249.118,
Is_True,          85.1526%,
Analysis,STARLINK-1230 - STARLINK-3090,
       Rise,         Set, Duration (s),
    2812.543,    9759.318,    6946.775,
   16664.449,   33125.597,   16461.148,
   41403.552,   48214.982,    6811.430,
   53681.893,   66861.535,   13179.642,
   72344.911,   83471.434,   11126.524,
Is_True,          63.1082%,
Analysis,STARLINK-1230 - STARLINK-1852,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1230 - STARLINK-1649,
       Rise,         Set, Duration (s),
       0.000,    2673.920,    2673.920,
    4065.520,   10789.683,    6724.163,
   12616.249,   24706.597,   12090.348,
   25803.409,   49346.490,   23543.081,
   50883.691,   71087.543,   20203.853,
   72914.441,   86400.000,   13485.559,
Is_True,          91.1122%,
Analysis,STARLINK-1230 - STARLINK-3876,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1230 - STARLINK-1412,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1230 - STARLINK-3112,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1230 - STARLINK-2087,
       Rise,         Set, Duration (s),
   14361.980,   14760.690,     398.710,
   28161.377,   28909.352,     747.974,
   39306.619,   40120.658,     814.038,
   53349.469,   54023.336,     673.867,
   64707.814,   65023.989,     316.175,
Is_True,           3.4152%,
Analysis,STARLINK-1230 - STARLINK-3800,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1230 - STARLINK-1558,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1230 - STARLINK-3670,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1230 - STARLINK-2129,
       Rise,         Set, Duration (s),
    2040.284,   16074.000,   14033.716,
   18912.608,   32387.364,   13474.756,
   32638.486,   36888.243,    4249.757,
   39726.897,   56687.363,   16960.466,
   59524.274,   64559.716,    5035.442,
   67514.394,   86400.000,   18885.606,
Is_True,          84.0738%,
Analysis,STARLINK-1230 - STARLINK-1145,
       Rise,         Set, Duration (s),
       0.000,   17545.437,   17545.437,
   22505.035,   28259.935,    5754.900,
   28805.020,   39580.102,   10775.082,
   39620.418,   50395.618,   10775.200,
   50419.024,   58944.854,    8525.830,
   61655.396,   86400.000,   24744.604,
Is_True,          90.4179%,
Analysis,STARLINK-1230 - STARLINK-3803,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1230 - STARLINK-3866,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1230 - STARLINK-3632,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1230 - STARLINK-3229,
       Rise,         Set, Duration (s),
       0.000,    6298.901,    6298.901,
   12656.600,   39597.033,   26940.433,
   43441.150,   58914.624,   15473.474,
   63562.720,   67717.859,    4155.139,
   69320.435,   81000.000,   11679.565,
   82941.525,   86400.000,    3458.475,
Is_True,          78.7106%,
Analysis,STARLINK-1230 - STARLINK-1038,
       Rise,         Set, Duration (s),
       0.000,    4892.974,    4892.974,
   14893.845,   31890.316,   16996.471,
   41891.227,   58887.984,   16996.757,
   70714.101,   85886.186,   15172.085,
Is_True,          62.5675%,
Analysis,STARLINK-1230 - STARLINK-3768,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1230 - STARLINK-2751,
       Rise,         Set, Duration (s),
    2936.187,   14048.557,   11112.370,
   20935.911,   32048.305,   11112.395,
   39052.795,   50048.193,   10995.399,
   57052.804,   68048.434,   10995.630,
   74935.789,   86400.000,   11464.211,
Is_True,          64.4444%,
Analysis,STARLINK-1230 - STARLINK-1630,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1230 - STARLINK-1187,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1230 - STARLINK-1954,
       Rise,         Set, Duration (s),
    4695.786,   15557.755,   10861.969,
   25382.683,   36268.126,   10885.443,
   40705.358,   53361.691,   12656.333,
   57319.674,   57981.678,     662.005,
   61401.570,   72268.220,   10866.650,
   78520.158,   86400.000,    7879.842,
Is_True,          62.2827%,
Analysis,STARLINK-1230 - STARLINK-2749,
       Rise,         Set, Duration (s),
       0.000,   32366.519,   32366.519,
   32531.424,   43021.939,   10490.515,
   43715.918,   64771.353,   21055.435,
   65163.874,   86400.000,   21236.126,
Is_True,          98.5516%,
Analysis,STARLINK-1230 - STARLINK-1818,
       Rise,         Set, Duration (s),
   20759.804,   56418.514,   35658.710,
   72059.932,   86400.000,   14340.068,
Is_True,          57.8690%,
Analysis,STARLINK-1230 - STARLINK-3297,
       Rise,         Set, Duration (s),
       0.000,   16181.213,   16181.213,
   18017.908,   37555.333,   19537.425,
   39844.667,   43855.333,    4010.667,
   47944.667,   62065.393,   14120.725,
   64817.908,   74496.641,    9678.733,
   82819.613,   86400.000,    3580.387,
Is_True,          77.6726%,
Analysis,STARLINK-1230 - STARLINK-1713,
       Rise,         Set, Duration (s),
   71217.899,   74992.331,    3774.433,
   76478.187,   86272.745,    9794.558,
Is_True,          15.7049%,
Analysis,STARLINK-1230 - STARLINK-1729,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1230 - STARLINK-1113,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1230 - STARLINK-1418,
       Rise,         Set, Duration (s),
   57225.802,   80938.263,   23712.461,
Is_True,          27.4450%,
Analysis,STARLINK-1230 - STARLINK-3812,
       Rise,         Set, Duration (s),
       0.000,   37799.965,   37799.965,
   39656.250,   53887.500,   14231.250,
   54114.258,   71550.000,   17435.742,
   72000.027,   86400.000,   14399.973,
Is_True,          97.0682%,
Analysis,STARLINK-1230 - STARLINK-3733,
       Rise,         Set, Duration (s),
       0.000,    3599.863,    3599.863,
    3853.373,    9899.752,    6046.380,
   10859.876,   42686.141,   31826.265,
   46125.138,   67851.425,   21726.287,
   68456.388,   73794.808,    5338.421,
   75629.581,   86400.000,   10770.419,
Is_True,          91.7912%,
Analysis,STARLINK-1230 - STARLINK-3564,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1230 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    5799.861,    5799.861,
    7364.237,   16767.175,    9402.938,
   18364.349,   27731.897,    9367.548,
   29388.819,   33218.290,    3829.471,
   40455.710,   49686.031,    9230.321,
   51490.613,   60655.522,    9164.908,
   62479.046,   71623.892,    9144.846,
   73483.894,   79242.885,    5758.991,
   84519.996,   86400.000,    1880.004,
Is_True,          73.5867%,
Analysis,STARLINK-1230 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    5804.127,    5804.127,
    7346.788,   16778.087,    9431.299,
   18354.400,   27772.363,    9417.963,
   29403.567,   38740.471,    9336.904,
   40450.683,   49685.325,    9234.642,
   51475.173,   60664.948,    9189.775,
   62477.881,   71655.293,    9177.412,
   73502.069,   82626.946,    9124.877,
   84520.660,   86400.000,    1879.340,
Is_True,          84.0235%,
Analysis,STARLINK-1230 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    5839.513,    5839.513,
    7309.538,   16803.948,    9494.410,
   18380.090,   27742.473,    9362.382,
   29424.888,   38719.683,    9294.795,
   40429.482,   49711.750,    9282.267,
   51464.466,   60682.008,    9217.543,
   62495.074,   71631.214,    9136.140,
   73505.455,   82612.767,    9107.313,
   84506.891,   86400.000,    1893.109,
Is_True,          84.0596%,
Analysis,STARLINK-1230 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    5783.119,    5783.119,
    9467.599,   16755.517,    7287.918,
   18384.948,   27699.399,    9314.450,
   29394.332,   38670.966,    9276.634,
   40412.186,   49674.522,    9262.336,
   52689.116,   60646.069,    7956.953,
   62489.583,   71599.483,    9109.900,
   73481.708,   82573.652,    9091.944,
   84484.825,   86400.000,    1915.175,
Is_True,          79.8593%,
Analysis,STARLINK-1230 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    5752.191,    5752.191,
    7313.073,   16721.740,    9408.667,
   18342.847,   27727.273,    9384.427,
   31084.983,   38699.311,    7614.328,
   40449.039,   49648.683,    9199.643,
   51448.150,   60621.712,    9173.563,
   62457.475,   71623.917,    9166.442,
   74268.793,   82594.967,    8326.175,
   84512.808,   86400.000,    1887.192,
Is_True,          80.9174%,
Analysis,STARLINK-2319 - STARLINK-3613,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-2505,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-1302,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-1874,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-3174,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-1975,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-3549,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-3316,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-61,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-2410,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-1104,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-3059,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-2672,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-1718,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-2757,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-3615,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-1421,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-2722,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-3851,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-3801,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-3722,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-3074,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-1394,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-3352,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-2323,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-3117,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-3090,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-1852,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-1649,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-3876,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-1412,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-3112,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-2087,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-3800,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-1558,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-3670,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-2129,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-1145,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-3803,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-3866,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-3632,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-3229,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-1038,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-3768,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-2751,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-1630,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-1187,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-1954,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-2749,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-1818,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-3297,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-1713,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-1729,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-1113,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-1418,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-3812,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-3733,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - STARLINK-3564,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2319 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-2505,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-1302,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-1874,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-3174,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-1975,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-3549,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-3316,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-61,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-2410,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-1104,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-3059,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-2672,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-1718,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-2757,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-3615,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-1421,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-2722,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-3851,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-3801,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-3722,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-3074,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-1394,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-3352,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-2323,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-3117,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-3090,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-1852,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-1649,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-3876,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-1412,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-3112,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-2087,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-3800,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-1558,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-3670,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-2129,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-1145,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-3803,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-3866,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-3632,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-3229,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-1038,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-3768,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-2751,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-1630,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-1187,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-1954,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-2749,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-1818,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-3297,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-1713,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-1729,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-1113,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-1418,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-3812,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-3733,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - STARLINK-3564,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3613 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2505 - STARLINK-1302,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2505 - STARLINK-1874,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
