
SOAP Analysis Report Output for starlink_60_sats_32.orb,
Generated: Mon Jan 09 13:55:27 2023,
Start: 1845/03/15 01:42:00.00, Stop: 1845/03/16 01:42:00.00,
Analysis,STARLINK-1513 - STARLINK-2459,
       Rise,         Set, Duration (s),
     231.474,    8792.075,    8560.602,
   19125.092,   31738.767,   12613.675,
   42073.501,   54687.353,   12613.852,
   60966.232,   61215.577,     249.345,
   65022.191,   73582.193,    8560.002,
   83916.993,   86400.000,    2483.007,
Is_True,          52.1765%,
Analysis,STARLINK-1513 - STARLINK-3140,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1513 - STARLINK-1474,
       Rise,         Set, Duration (s),
    2442.393,    6081.841,    3639.448,
    9653.274,   13283.165,    3629.891,
   16846.077,   20489.295,    3643.218,
   24056.054,   27683.804,    3627.750,
   31251.732,   34895.390,    3643.658,
   38457.557,   49296.720,   10839.163,
   52857.567,   86400.000,   33542.433,
Is_True,          72.4138%,
Analysis,STARLINK-1513 - STARLINK-3607,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1513 - STARLINK-1550,
       Rise,         Set, Duration (s),
       0.000,    8361.938,    8361.938,
   14121.801,   23228.574,    9106.773,
   30774.328,   39884.581,    9110.253,
   45641.455,   54258.914,    8617.458,
   60013.428,   69121.292,    9107.864,
   74880.554,   83494.751,    8614.197,
Is_True,          61.2482%,
Analysis,STARLINK-1513 - STARLINK-2213,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1513 - STARLINK-2495,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1513 - STARLINK-2526,
       Rise,         Set, Duration (s),
       0.000,    2092.256,    2092.256,
    6034.504,   16929.356,   10894.852,
   20889.599,   31298.765,   10409.166,
   35257.944,   46155.796,   10897.851,
   52404.955,   61018.724,    8613.770,
   68567.225,   77669.922,    9102.696,
   83431.083,   86400.000,    2968.917,
Is_True,          63.6337%,
Analysis,STARLINK-1513 - STARLINK-2538,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1513 - STARLINK-1890,
       Rise,         Set, Duration (s),
       0.000,    7905.921,    7905.921,
   13664.800,   22781.872,    9117.072,
   26245.774,   37148.580,   10902.805,
   40624.910,   56565.526,   15940.616,
   60048.774,   70939.265,   10890.491,
   74417.070,   85318.224,   10901.153,
Is_True,          75.9931%,
Analysis,STARLINK-1513 - STARLINK-1777,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1513 - STARLINK-3750,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1513 - STARLINK-2675,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1513 - STARLINK-2420,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1513 - STARLINK-1069,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1513 - STARLINK-1110,
       Rise,         Set, Duration (s),
       0.000,   16199.890,   16199.890,
   18000.110,   86400.000,   68399.890,
Is_True,          97.9164%,
Analysis,STARLINK-1513 - STARLINK-1049,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1513 - STARLINK-2654,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1513 - STARLINK-3332,
       Rise,         Set, Duration (s),
       0.000,   82800.000,   82800.000,
   82800.110,   86400.000,    3599.890,
Is_True,          99.9999%,
Analysis,STARLINK-1513 - STARLINK-1482,
       Rise,         Set, Duration (s),
       0.000,   39341.476,   39341.476,
   41666.579,   86400.000,   44733.421,
Is_True,          97.3089%,
Analysis,STARLINK-1513 - STARLINK-2134,
       Rise,         Set, Duration (s),
       0.000,   14376.897,   14376.897,
   14453.617,   28760.414,   14306.798,
   28838.244,   53955.666,   25117.422,
   54298.940,   68330.731,   14031.790,
   68415.547,   86400.000,   17984.453,
Is_True,          99.3256%,
Analysis,STARLINK-1513 - STARLINK-3796,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1513 - STARLINK-1938,
       Rise,         Set, Duration (s),
     648.205,    4282.920,    3634.714,
   10122.059,   13756.931,    3634.872,
   17365.444,   20443.236,    3077.792,
   24052.395,   29916.349,    5863.955,
   33525.940,   37161.112,    3635.172,
   40211.928,   43846.685,    3634.758,
   47457.638,   53320.975,    5863.337,
   56929.131,   60566.271,    3637.140,
   63617.877,   67251.791,    3633.914,
   70862.366,   76727.094,    5864.728,
   80334.582,   83970.278,    3635.696,
Is_True,          53.3751%,
Analysis,STARLINK-1513 - STARLINK-3687,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1513 - STARLINK-3098,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1513 - STARLINK-3083,
       Rise,         Set, Duration (s),
       0.000,   28800.000,   28800.000,
   28800.000,   86400.000,   57600.000,
Is_True,         100.0000%,
Analysis,STARLINK-1513 - STARLINK-1236,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1513 - STARLINK-2492,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1513 - STARLINK-1876,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1513 - STARLINK-1721,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1513 - STARLINK-2389,
       Rise,         Set, Duration (s),
       0.000,   10190.550,   10190.550,
   13695.188,   17975.585,    4280.397,
   18163.833,   24554.916,    6391.083,
   28059.405,   32326.179,    4266.775,
   32494.214,   37192.043,    4697.829,
   40170.943,   51553.162,   11382.219,
   55054.725,   70937.297,   15882.573,
   74441.057,   85304.060,   10863.003,
Is_True,          78.6510%,
Analysis,STARLINK-1513 - STARLINK-3091,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1513 - STARLINK-3716,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1513 - STARLINK-3555,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1513 - STARLINK-1467,
       Rise,         Set, Duration (s),
    1979.778,    8811.405,    6831.627,
   16847.647,   27739.331,   10891.684,
   31215.752,   42107.341,   10891.589,
   46078.215,   56966.593,   10888.379,
   60919.428,   71834.287,   10914.859,
   75288.463,   75969.859,     681.396,
   79370.528,   86203.142,    6832.615,
Is_True,          67.0511%,
Analysis,STARLINK-1513 - STARLINK-2648,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1513 - STARLINK-2533,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1513 - STARLINK-2593,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1513 - STARLINK-2411,
       Rise,         Set, Duration (s),
       0.000,   16119.248,   16119.248,
   18058.470,   25194.795,    7136.325,
   25351.830,   51218.899,   25867.069,
   55870.038,   82676.529,   26806.491,
   85865.035,   86400.000,     534.965,
Is_True,          88.5001%,
Analysis,STARLINK-1513 - STARLINK-2288,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1513 - STARLINK-3577,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1513 - STARLINK-2244,
       Rise,         Set, Duration (s),
    3802.403,   14665.254,   10862.851,
   20920.924,   31292.312,   10371.388,
   37539.409,   48410.948,   10871.539,
   58249.148,   69110.761,   10861.614,
   75364.423,   85739.665,   10375.242,
Is_True,          61.7392%,
Analysis,STARLINK-1513 - STARLINK-3882,
       Rise,         Set, Duration (s),
       0.000,   50369.050,   50369.050,
   50408.634,   86400.000,   35991.366,
Is_True,          99.9542%,
Analysis,STARLINK-1513 - STARLINK-3189,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1513 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    4072.987,    4072.987,
    8108.896,   47544.560,   39435.664,
   51583.495,   86400.000,   34816.505,
Is_True,          90.6541%,
Analysis,STARLINK-1513 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1513 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,   46793.551,   46793.551,
   46808.436,   86400.000,   39591.564,
Is_True,          99.9828%,
Analysis,STARLINK-1513 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   46798.389,   46798.389,
   46801.862,   86400.000,   39598.138,
Is_True,          99.9960%,
Analysis,STARLINK-1513 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3299 - STARLINK-3661,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-1605,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-1561,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3299 - STARLINK-1480,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3299 - STARLINK-1276,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-3776,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-1505,
       Rise,         Set, Duration (s),
    4861.289,   13919.179,    9057.890,
   14873.848,   20578.650,    5704.802,
   22727.794,   30006.621,    7278.827,
   36466.817,   44406.621,    7939.804,
   47216.660,   53809.436,    6592.776,
   56826.680,   59293.811,    2467.131,
   63942.305,   72562.382,    8620.077,
Is_True,          55.1636%,
Analysis,STARLINK-3299 - STARLINK-2387,
       Rise,         Set, Duration (s),
       0.000,    3359.121,    3359.121,
    3840.879,   14384.121,   10543.242,
   14872.912,   52129.687,   37256.775,
   55821.153,   59315.566,    3494.413,
   61664.121,   75585.879,   13921.757,
   75600.000,   86400.000,   10800.000,
Is_True,          91.8696%,
Analysis,STARLINK-3299 - STARLINK-1748,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-3769,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-3047,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-2441,
       Rise,         Set, Duration (s),
       0.000,    7135.781,    7135.781,
    8115.879,   13927.090,    5811.210,
   14639.944,   21599.119,    6959.175,
   22726.817,   35085.058,   12358.242,
   43749.317,   61200.000,   17450.683,
   63928.184,   73687.500,    9759.316,
   78321.153,   82560.879,    4239.726,
Is_True,          73.7432%,
Analysis,STARLINK-3299 - STARLINK-2156,
       Rise,         Set, Duration (s),
       0.000,    6163.652,    6163.652,
    8123.848,   13244.121,    5120.273,
   17551.819,   19670.683,    2118.865,
   21940.196,   28762.090,    6821.894,
   34659.785,   60960.820,   26301.035,
   61439.180,   69588.164,    8148.984,
   74819.649,   82321.758,    7502.109,
   83770.371,   86400.000,    2629.629,
Is_True,          75.0075%,
Analysis,STARLINK-3299 - STARLINK-2014,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-2459,
       Rise,         Set, Duration (s),
     621.448,    8533.183,    7911.736,
   11323.067,   23959.706,   12636.640,
   27944.942,   33747.246,    5802.304,
   43420.723,   47001.152,    3580.429,
   59632.149,   67457.695,    7825.546,
   69904.805,   75480.351,    5575.546,
   76169.649,   81646.718,    5477.069,
   84220.430,   86400.000,    2179.570,
Is_True,          59.0149%,
Analysis,STARLINK-3299 - STARLINK-3140,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-1474,
       Rise,         Set, Duration (s),
    6042.539,    9827.871,    3785.331,
   11322.131,   23509.746,   12187.615,
   28057.442,   43008.338,   14950.896,
   45346.350,   60749.883,   15403.533,
   61425.117,   81878.847,   20453.730,
   84002.461,   86400.000,    2397.539,
Is_True,          80.0679%,
Analysis,STARLINK-3299 - STARLINK-3607,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-1550,
       Rise,         Set, Duration (s),
       0.000,   17990.215,   17990.215,
   18451.817,   55757.753,   37305.937,
   59625.000,   78749.941,   19124.941,
   79207.090,   86400.000,    7192.910,
Is_True,          94.4607%,
Analysis,STARLINK-3299 - STARLINK-2213,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-2495,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-2526,
       Rise,         Set, Duration (s),
       0.000,    6171.619,    6171.619,
    7328.379,   20234.121,   12905.742,
   21601.817,   35309.119,   13707.302,
   36001.817,   40920.056,    4918.240,
   47139.319,   60517.910,   13378.591,
   61200.059,   69827.285,    8627.226,
   74707.090,   81878.847,    7171.757,
   83995.371,   86400.000,    2404.629,
Is_True,          80.1911%,
Analysis,STARLINK-3299 - STARLINK-2538,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-1890,
       Rise,         Set, Duration (s),
       0.000,   14377.090,   14377.090,
   18022.910,   36849.900,   18826.990,
   40573.067,   75592.910,   35019.843,
   79200.059,   83854.629,    4654.570,
Is_True,          84.3501%,
Analysis,STARLINK-3299 - STARLINK-1777,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-3750,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3299 - STARLINK-2675,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3299 - STARLINK-2420,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-1069,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3299 - STARLINK-1110,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3299 - STARLINK-1049,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3299 - STARLINK-2654,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3299 - STARLINK-3332,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3299 - STARLINK-1482,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3299 - STARLINK-2134,
       Rise,         Set, Duration (s),
       0.000,   28800.000,   28800.000,
   28807.031,   86400.000,   57592.969,
Is_True,          99.9919%,
Analysis,STARLINK-3299 - STARLINK-3796,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3299 - STARLINK-1938,
       Rise,         Set, Duration (s),
     227.696,    8196.619,    7968.923,
   12622.911,   17998.183,    5375.273,
   19464.319,   23510.681,    4046.363,
   28050.410,   38605.840,   10555.429,
   54949.278,   61860.820,    6911.542,
   65714.121,   86400.000,   20685.879,
Is_True,          64.2864%,
Analysis,STARLINK-3299 - STARLINK-3687,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-3098,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-3083,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3299 - STARLINK-1236,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-2492,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-1876,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-1721,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-2389,
       Rise,         Set, Duration (s),
       0.000,    7135.840,    7135.840,
    8572.912,   14377.088,    5804.175,
   14865.879,   36217.090,   21351.211,
   43722.129,   74699.941,   30977.812,
   75712.559,   83025.000,    7312.441,
Is_True,          84.0063%,
Analysis,STARLINK-3299 - STARLINK-3091,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-3716,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-3555,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-1467,
       Rise,         Set, Duration (s),
     677.696,   17991.150,   17313.454,
   19464.317,   23285.683,    3821.367,
   29400.352,   55750.722,   26350.370,
   57909.492,   67471.816,    9562.324,
   69672.715,   74924.941,    5252.226,
   75719.590,   84297.597,    8578.007,
Is_True,          82.0344%,
Analysis,STARLINK-3299 - STARLINK-2648,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-2533,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-2593,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-2411,
       Rise,         Set, Duration (s),
       0.000,    8928.806,    8928.806,
   10814.944,   32398.183,   21583.240,
   34019.004,   67478.848,   33459.843,
   69075.059,   86400.000,   17324.941,
Is_True,          94.0936%,
Analysis,STARLINK-3299 - STARLINK-2288,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-3577,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - STARLINK-2244,
       Rise,         Set, Duration (s),
       0.000,    6677.871,    6677.871,
    8557.912,   21372.246,   12814.334,
   21601.819,   32010.527,   10408.709,
   34222.912,   42270.056,    8047.144,
   43399.629,   53423.320,   10023.691,
   55891.465,   64413.164,    8521.699,
   65714.121,   74924.941,    9210.820,
   79200.059,   84079.628,    4879.570,
Is_True,          81.6943%,
Analysis,STARLINK-3299 - STARLINK-3882,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3299 - STARLINK-3189,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3299 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3299 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3299 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3299 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3299 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   61200.000,   61200.000,
   61200.000,   86400.000,   25200.000,
Is_True,         100.0000%,
Analysis,STARLINK-3661 - STARLINK-1605,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-1561,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-1480,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-1276,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-3776,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-1505,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-2387,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-1748,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-3769,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-3047,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-2441,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-2156,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-2014,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-2459,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-3140,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-1474,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-3607,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-1550,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-2213,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-2495,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-2526,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-2538,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-1890,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-1777,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-3750,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-2675,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-2420,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-1069,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-1110,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-1049,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-2654,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-3332,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-1482,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-2134,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-3796,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-1938,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-3687,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-3098,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-3083,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3661 - STARLINK-1236,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
