
SOAP Analysis Report Output for starlink_60_sats_27.orb,
Generated: Mon Jan 09 13:54:06 2023,
   57963.078,   85031.673,   27068.595,
Is_True,          84.0348%,
Analysis,STARLINK-1697 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    9898.400,    9898.400,
   11455.559,   21588.359,   10132.799,
   23099.868,   27439.301,    4339.433,
   28910.474,   39179.088,   10268.614,
   40960.687,   56770.498,   15809.812,
   58019.768,   86223.598,   28203.830,
Is_True,          91.0334%,
Analysis,STARLINK-1697 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    9877.452,    9877.452,
   11442.537,   15737.062,    4294.525,
   19515.696,   27474.903,    7959.207,
   28902.060,   39167.596,   10265.537,
   40561.277,   56757.031,   16195.755,
   57976.665,   86109.632,   28132.967,
Is_True,          88.8026%,
Analysis,STARLINK-1697 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    9921.337,    9921.337,
   11385.463,   27464.386,   16078.923,
   28831.597,   39171.517,   10339.920,
   40518.123,   56852.887,   16334.765,
   57894.959,   86185.407,   28290.448,
Is_True,          93.7099%,
Analysis,STARLINK-1697 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    9880.716,    9880.716,
   11394.506,   27500.081,   16105.574,
   28847.501,   39222.613,   10375.112,
   40450.375,   56780.588,   16330.213,
   57943.051,   86291.267,   28348.216,
Is_True,          93.7961%,
Analysis,STARLINK-2360 - STARLINK-1459,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-2635,
       Rise,         Set, Duration (s),
   31890.641,   32752.943,     862.302,
Is_True,           0.9980%,
Analysis,STARLINK-2360 - STARLINK-3805,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-2385,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-1330,
       Rise,         Set, Duration (s),
   10206.276,   10891.969,     685.693,
   21253.036,   22061.185,     808.149,
Is_True,           1.7290%,
Analysis,STARLINK-2360 - STARLINK-1781,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-2476,
       Rise,         Set, Duration (s),
   68011.064,   75201.009,    7189.945,
   76090.918,   83098.787,    7007.869,
Is_True,          16.4327%,
Analysis,STARLINK-2360 - STARLINK-1336,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-1898,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-2398,
       Rise,         Set, Duration (s),
       0.000,   11119.798,   11119.798,
   81573.201,   86400.000,    4826.799,
Is_True,          18.4567%,
Analysis,STARLINK-2360 - STARLINK-3368,
       Rise,         Set, Duration (s),
       0.000,    3338.824,    3338.824,
    7456.035,   16834.092,    9378.056,
   18047.722,   25163.435,    7115.713,
   26246.721,   38659.108,   12412.387,
   45038.166,   56683.861,   11645.695,
   58533.279,   70178.528,   11645.249,
   72028.889,   79147.662,    7118.774,
   80225.827,   86400.000,    6174.173,
Is_True,          79.6630%,
Analysis,STARLINK-2360 - STARLINK-3593,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-1908,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-2166,
       Rise,         Set, Duration (s),
    6861.245,   13804.107,    6942.861,
   14648.342,   21766.365,    7118.023,
   82210.669,   83123.331,     912.662,
Is_True,          17.3305%,
Analysis,STARLINK-2360 - STARLINK-3619,
       Rise,         Set, Duration (s),
    2701.034,    4484.331,    1783.297,
    8101.368,   25113.907,   17012.539,
   25651.422,   35984.302,   10332.880,
   36016.092,   53098.667,   17082.576,
   56700.970,   58499.341,    1798.371,
   62101.651,   68060.803,    5959.152,
   68851.220,   78664.001,    9812.781,
   79201.572,   86398.410,    7196.838,
Is_True,          82.1510%,
Analysis,STARLINK-2360 - STARLINK-1083,
       Rise,         Set, Duration (s),
   35774.333,   75837.605,   40063.273,
   81270.471,   86153.299,    4882.827,
Is_True,          52.0209%,
Analysis,STARLINK-2360 - STARLINK-1112,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-2218,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-1922,
       Rise,         Set, Duration (s),
   31976.389,   32609.203,     632.815,
   42919.719,   43659.127,     739.408,
   53982.434,   54590.019,     607.585,
Is_True,           2.2914%,
Analysis,STARLINK-2360 - STARLINK-3198,
       Rise,         Set, Duration (s),
       0.000,    2505.915,    2505.915,
   16666.518,   19776.395,    3109.877,
   25278.069,   35695.201,   10417.131,
   39681.585,   51675.474,   11993.889,
   54076.311,   59369.392,    5293.081,
   65050.307,   86400.000,   21349.693,
Is_True,          63.2750%,
Analysis,STARLINK-2360 - STARLINK-2113,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-3730,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-1589,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-2093,
       Rise,         Set, Duration (s),
   78648.531,   86400.000,    7751.469,
Is_True,           8.9716%,
Analysis,STARLINK-2360 - STARLINK-3344,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-3884,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-1445,
       Rise,         Set, Duration (s),
   25121.644,   25584.745,     463.101,
   35727.028,   36283.177,     556.149,
   46367.728,   46946.165,     578.437,
Is_True,           1.8492%,
Analysis,STARLINK-2360 - STARLINK-1085,
       Rise,         Set, Duration (s),
       0.000,   10673.853,   10673.853,
   11373.069,   28229.127,   16856.059,
   36007.930,   61076.049,   25068.120,
   64811.010,   83572.534,   18761.524,
Is_True,          82.5921%,
Analysis,STARLINK-2360 - STARLINK-1839,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-1027,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-2572,
       Rise,         Set, Duration (s),
    4426.033,   10965.173,    6539.140,
   21092.993,   21754.220,     661.227,
Is_True,           8.3338%,
Analysis,STARLINK-2360 - STARLINK-24,
       Rise,         Set, Duration (s),
       0.000,   14286.567,   14286.567,
   14513.501,   28479.091,   13965.589,
   35480.641,   40949.993,    5469.352,
   43756.166,   53926.116,   10169.950,
   61200.066,   86400.000,   25199.934,
Is_True,          79.9669%,
Analysis,STARLINK-2360 - STARLINK-2254,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-3555,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-3622,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-3338,
       Rise,         Set, Duration (s),
       0.000,    2671.408,    2671.408,
    6441.120,    9196.405,    2755.285,
   13641.095,   16958.906,    3317.811,
   20700.469,   24299.997,    3599.528,
   27928.596,   31471.408,    3542.812,
   35128.568,   38530.315,    3401.747,
   42300.470,   45899.996,    3599.527,
   49759.333,   52874.531,    3115.198,
   56925.934,   67443.283,   10517.349,
   69328.594,   86399.532,   17070.938,
Is_True,          62.0273%,
Analysis,STARLINK-2360 - STARLINK-2401,
       Rise,         Set, Duration (s),
       0.000,   34942.263,   34942.263,
   36377.224,   45631.104,    9253.880,
   47065.763,   53959.295,    6893.532,
   57754.164,   64647.715,    6893.551,
   68442.491,   75336.523,    6894.032,
   76771.818,   86400.000,    9628.182,
Is_True,          86.2331%,
Analysis,STARLINK-2360 - STARLINK-2154,
       Rise,         Set, Duration (s),
   61174.712,   61581.859,     407.147,
Is_True,           0.4712%,
Analysis,STARLINK-2360 - STARLINK-2303,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-3228,
       Rise,         Set, Duration (s),
   11758.462,   17992.514,    6234.052,
   25209.243,   31387.280,    6178.036,
   32550.103,   37758.882,    5208.779,
   52456.861,   56688.765,    4231.904,
   57635.611,   73743.295,   16107.685,
   76612.954,   80071.421,    3458.467,
Is_True,          47.9386%,
Analysis,STARLINK-2360 - STARLINK-1521,
       Rise,         Set, Duration (s),
   39126.149,   46004.789,    6878.640,
   47353.718,   51366.015,    4012.298,
Is_True,          12.6053%,
Analysis,STARLINK-2360 - STARLINK-2086,
       Rise,         Set, Duration (s),
   43020.956,   43412.440,     391.484,
   53889.901,   54578.897,     688.995,
Is_True,           1.2506%,
Analysis,STARLINK-2360 - STARLINK-2290,
       Rise,         Set, Duration (s),
   60133.037,   78717.702,   18584.665,
Is_True,          21.5100%,
Analysis,STARLINK-2360 - STARLINK-3532,
       Rise,         Set, Duration (s),
       0.000,   29474.504,   29474.504,
   33075.501,   40836.997,    7761.496,
   43875.500,   56811.994,   12936.494,
   59400.507,   62661.999,    3261.491,
   70312.999,   78186.995,    7873.996,
   79200.487,   86400.000,    7199.513,
Is_True,          79.2911%,
Analysis,STARLINK-2360 - STARLINK-3828,
       Rise,         Set, Duration (s),
    5524.226,   86400.000,   80875.774,
Is_True,          93.6062%,
Analysis,STARLINK-2360 - STARLINK-1323,
       Rise,         Set, Duration (s),
     914.904,    7197.794,    6282.890,
    9005.660,   34194.150,   25188.490,
   36002.122,   42285.471,    6283.349,
   54907.715,   61191.964,    6284.249,
   62519.091,   86400.000,   23880.909,
Is_True,          78.6110%,
Analysis,STARLINK-2360 - STARLINK-1451,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-3688,
       Rise,         Set, Duration (s),
       0.000,    1432.504,    1432.504,
   10161.999,   15056.458,    4894.458,
   23654.282,   32045.523,    8391.241,
   33567.466,   39553.140,    5985.674,
   44667.200,   47418.472,    2751.272,
   52467.465,   85942.224,   33474.758,
Is_True,          65.8911%,
Analysis,STARLINK-2360 - STARLINK-3812,
       Rise,         Set, Duration (s),
       0.000,   12093.741,   12093.741,
   14632.047,   32849.998,   18217.951,
   42639.258,   49047.361,    6408.103,
   50797.266,   67940.968,   17143.703,
   68862.554,   77055.226,    8192.672,
   79542.144,   86400.000,    6857.856,
Is_True,          79.7616%,
Analysis,STARLINK-2360 - STARLINK-3299,
       Rise,         Set, Duration (s),
       0.000,   10652.270,   10652.270,
   10807.106,   15742.896,    4935.790,
   20116.480,   24236.659,    4120.179,
   27541.481,   37124.737,    9583.256,
   49507.105,   52192.895,    2685.790,
   54035.230,   67352.270,   13317.040,
   68547.977,   75452.256,    6904.279,
   76535.216,   84452.270,    7917.054,
Is_True,          69.5783%,
Analysis,STARLINK-2360 - STARLINK-1708,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-1120,
       Rise,         Set, Duration (s),
   46168.021,   46978.164,     810.143,
   57450.718,   58000.853,     550.136,
Is_True,           1.5744%,
Analysis,STARLINK-2360 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    4385.008,   13506.372,    9121.364,
   15174.494,   24307.368,    9132.873,
   25951.430,   35144.318,    9192.887,
   36744.252,   40595.659,    3851.406,
   47562.807,   56952.040,    9389.232,
   58374.947,   67765.588,    9390.641,
   69161.693,   78616.099,    9454.406,
   79974.100,   84080.307,    4106.207,
Is_True,          73.6563%,
Analysis,STARLINK-2360 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    2645.233,    2645.233,
    4392.303,   13472.063,    9079.759,
   15203.686,   24300.873,    9097.188,
   25991.052,   35151.857,    9160.805,
   36757.422,   46055.576,    9298.154,
   47574.213,   56885.908,    9311.694,
   58405.760,   67728.854,    9323.093,
   69208.083,   78614.498,    9406.415,
   79992.071,   86400.000,    6407.929,
Is_True,          85.3360%,
Analysis,STARLINK-2360 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    2622.551,    2622.551,
    4408.062,   13457.653,    9049.591,
   20552.674,   24336.440,    3783.766,
   25975.247,   35166.823,    9191.576,
   36795.239,   46003.643,    9208.405,
   47588.578,   56872.551,    9283.974,
   58360.986,   67799.112,    9438.126,
   69198.411,   78622.612,    9424.201,
   80044.337,   86400.000,    6355.663,
Is_True,          79.1179%,
Analysis,STARLINK-2360 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    2654.201,    2654.201,
    4373.139,   13493.132,    9119.993,
   15128.588,   24323.154,    9194.566,
   25912.382,   35158.202,    9245.820,
   36735.196,   46068.642,    9333.446,
   47549.001,   56959.975,    9410.974,
   58312.499,   67817.893,    9505.395,
   69114.357,   78651.178,    9536.821,
   79969.296,   86400.000,    6430.704,
Is_True,          86.1481%,
Analysis,STARLINK-2360 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    2625.200,    2625.200,
    4337.712,   13453.945,    9116.233,
   15151.195,   24346.937,    9195.741,
   25953.264,   35210.008,    9256.744,
   36710.787,   46054.573,    9343.786,
   47501.157,   56892.756,    9391.599,
   58337.436,   67816.285,    9478.849,
   69170.149,   78733.928,    9563.779,
   79947.828,   86400.000,    6452.172,
Is_True,          86.1390%,
Analysis,STARLINK-1459 - STARLINK-2635,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-3805,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-2385,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-1330,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-1781,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-2476,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-1336,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-1898,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-2398,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-3368,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-3593,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-1908,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-2166,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-3619,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-1083,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-1112,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-2218,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-1922,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-3198,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-2113,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-3730,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-1589,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-2093,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-3344,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-3884,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-1445,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-1085,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-1839,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-1027,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-2572,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-24,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-2254,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-3555,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-3622,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-3338,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-2401,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-2154,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-2303,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-3228,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-1521,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-2086,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-2290,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-3532,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-3828,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-1323,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-1451,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-3688,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-3812,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-3299,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-1708,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - STARLINK-1120,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1459 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-3805,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-2385,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-1330,
       Rise,         Set, Duration (s),
   38450.627,   86400.000,   47949.373,
Is_True,          55.4970%,
Analysis,STARLINK-2635 - STARLINK-1781,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-2476,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-1336,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-1898,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-2398,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-3368,
       Rise,         Set, Duration (s),
       0.000,    9774.727,    9774.727,
   10846.571,   24940.550,   14093.979,
   25246.075,   39340.767,   14094.691,
   39645.531,   53741.329,   14095.798,
   54045.120,   68142.614,   14097.495,
   68444.583,   86400.000,   17955.417,
Is_True,          97.3520%,
Analysis,STARLINK-2635 - STARLINK-3593,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-1908,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-2166,
       Rise,         Set, Duration (s),
    6986.383,    7385.525,     399.142,
   21361.127,   22026.726,     665.599,
   35796.034,   36606.205,     810.172,
   50221.705,   54100.719,    3879.014,
   64675.597,   68679.882,    4004.285,
   76235.286,   83234.451,    6999.165,
Is_True,          19.3951%,
Analysis,STARLINK-2635 - STARLINK-3619,
       Rise,         Set, Duration (s),
       0.000,   14399.308,   14399.308,
   14400.551,   25184.664,   10784.113,
   25201.362,   39598.382,   14397.020,
   40051.542,   50384.633,   10333.091,
   50400.890,   71548.522,   21147.632,
   72086.028,   86384.707,   14298.678,
Is_True,          98.7961%,
Analysis,STARLINK-2635 - STARLINK-1083,
       Rise,         Set, Duration (s),
    1552.632,    6991.120,    5438.488,
   11048.764,   17782.001,    6733.237,
   21862.369,   28537.136,    6674.767,
   32664.491,   39344.696,    6680.205,
   43417.572,   50157.001,    6739.429,
   54216.235,   59655.461,    5439.227,
   65031.835,   73636.847,    8605.012,
   75805.586,   84414.237,    8608.651,
Is_True,          63.5637%,
Analysis,STARLINK-2635 - STARLINK-1112,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-2218,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-1922,
       Rise,         Set, Duration (s),
     822.510,   42252.795,   41430.285,
Is_True,          47.9517%,
Analysis,STARLINK-2635 - STARLINK-3198,
       Rise,         Set, Duration (s),
     578.934,   17981.780,   17402.846,
   21607.367,   50323.828,   28716.462,
   52276.172,   86400.000,   34123.828,
Is_True,          92.8740%,
Analysis,STARLINK-2635 - STARLINK-2113,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-3730,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-1589,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-2093,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-3344,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-3884,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-1445,
       Rise,         Set, Duration (s),
   39390.967,   40232.130,     841.162,
Is_True,           0.9736%,
Analysis,STARLINK-2635 - STARLINK-1085,
       Rise,         Set, Duration (s),
       0.000,    3028.251,    3028.251,
   13175.266,   26880.447,   13705.180,
   33087.766,   38685.915,    5598.149,
   40512.326,   47687.673,    7175.347,
   51535.128,   71876.932,   20341.804,
   73812.767,   86400.000,   12587.233,
Is_True,          72.2638%,
Analysis,STARLINK-2635 - STARLINK-1839,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-1027,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-2572,
       Rise,         Set, Duration (s),
   29666.641,   71273.064,   41606.423,
Is_True,          48.1556%,
Analysis,STARLINK-2635 - STARLINK-24,
       Rise,         Set, Duration (s),
       0.000,    5399.088,    5399.088,
    7312.500,   17451.561,   10139.060,
   19396.613,   24524.090,    5127.476,
   25341.544,   43143.729,   17802.185,
   45235.582,   57469.854,   12234.273,
   60454.698,   71542.749,   11088.050,
   76964.260,   79788.702,    2824.442,
   83983.156,   86400.000,    2416.844,
Is_True,          77.5827%,
Analysis,STARLINK-2635 - STARLINK-2254,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-3555,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-3622,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-3338,
       Rise,         Set, Duration (s),
       0.000,    4471.406,    4471.406,
   11391.092,   39599.090,   28207.998,
   40528.568,   64799.999,   24271.430,
   66628.594,   71493.281,    4864.687,
   76753.594,   86400.000,    9646.406,
Is_True,          82.7106%,
Analysis,STARLINK-2635 - STARLINK-2401,
       Rise,         Set, Duration (s),
       0.000,     858.837,     858.837,
    4540.991,   12564.321,    8023.330,
   16246.399,   24269.891,    8023.492,
   26123.559,   35066.583,    8943.024,
   37830.472,   46774.412,    8943.939,
   48630.073,   56653.975,    8023.902,
   60335.990,   68360.047,    8024.057,
   72042.089,   79164.497,    7122.408,
   82846.687,   86400.000,    3553.313,
Is_True,          71.1994%,
Analysis,STARLINK-2635 - STARLINK-2154,
       Rise,         Set, Duration (s),
   35023.562,   41486.545,    6462.983,
   78656.313,   85322.270,    6665.957,
Is_True,          15.1955%,
Analysis,STARLINK-2635 - STARLINK-2303,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-3228,
       Rise,         Set, Duration (s),
       0.000,    6238.022,    6238.022,
    8386.978,   13947.788,    5560.810,
   22173.501,   31910.874,    9737.372,
   37949.869,   43867.514,    5917.646,
   49788.736,   51009.506,    1220.771,
   58621.743,   62737.631,    4115.888,
   65118.619,   77399.545,   12280.927,
   85950.454,   86400.000,     449.546,
Is_True,          52.6863%,
Analysis,STARLINK-2635 - STARLINK-1521,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-2086,
       Rise,         Set, Duration (s),
       0.000,   14038.364,   14038.364,
   14949.454,   22311.675,    7362.221,
Is_True,          24.7692%,
Analysis,STARLINK-2635 - STARLINK-2290,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-3532,
       Rise,         Set, Duration (s),
    3937.984,   24749.514,   20811.529,
   25537.974,   32062.038,    6524.064,
   32625.476,   41062.039,    8436.563,
   43762.965,   53549.524,    9786.559,
   60075.487,   82687.010,   22611.523,
Is_True,          78.9007%,
Analysis,STARLINK-2635 - STARLINK-3828,
       Rise,         Set, Duration (s),
       0.000,   35684.836,   35684.836,
   36050.727,   46496.014,   10445.287,
   53403.704,   61140.347,    7736.643,
   61527.731,   69259.869,    7732.138,
   75891.705,   86353.873,   10462.168,
Is_True,          83.4040%,
Analysis,STARLINK-2635 - STARLINK-1323,
       Rise,         Set, Duration (s),
       0.000,    3574.918,    3574.918,
    6326.455,   13471.252,    7144.797,
   16223.067,   24275.816,    8052.749,
   27027.631,   34172.530,    7144.899,
   36924.194,   44070.246,    7146.052,
   47729.065,   54874.464,    7145.399,
   57625.996,   64772.232,    7146.236,
   67524.069,   75577.036,    8052.966,
   78328.506,   85474.540,    7146.034,
Is_True,          72.4005%,
Analysis,STARLINK-2635 - STARLINK-1451,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2635 - STARLINK-3688,
       Rise,         Set, Duration (s),
    1477.499,    7192.884,    5715.385,
