
SOAP Analysis Report Output for starlink_60_sats_44.orb,
Generated: Mon Jan 09 13:58:50 2023,
Start: 1960/08/15 01:42:00.00, Stop: 1960/08/16 01:42:00.00,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2129 - STARLINK-3694,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2129 - STARLINK-2369,
       Rise,         Set, Duration (s),
       0.000,   23801.893,   23801.893,
   28386.107,   35053.423,    6667.316,
   39637.528,   46305.203,    6667.674,
   50889.170,   57557.234,    6668.064,
   61694.788,   68809.521,    7114.733,
   72947.064,   86400.000,   13452.936,
Is_True,          74.5053%,
Analysis,STARLINK-2129 - STARLINK-3292,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2129 - STARLINK-1309,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2129 - STARLINK-3614,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2129 - STARLINK-3821,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2129 - STARLINK-1122,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2129 - STARLINK-2466,
       Rise,         Set, Duration (s),
       0.000,    1294.074,    1294.074,
    5450.484,   12097.833,    6647.349,
   16254.922,   22901.420,    6646.498,
   27059.746,   33704.736,    6644.990,
   36498.268,   44507.729,    8009.461,
   47300.587,   54847.027,    7546.440,
   58103.047,   64743.221,    6640.174,
   68447.519,   75097.139,    6649.620,
   79253.023,   85902.958,    6649.935,
Is_True,          65.6580%,
Analysis,STARLINK-2129 - STARLINK-1181,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2129 - STARLINK-2299,
       Rise,         Set, Duration (s),
       0.000,   17074.232,   17074.232,
   21627.612,   28767.322,    7139.710,
   33320.853,   78287.356,   44966.503,
   79664.073,   86400.000,    6735.927,
Is_True,          87.8662%,
Analysis,STARLINK-2129 - STARLINK-1104,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2129 - STARLINK-3865,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2129 - FALCON 9 DEB3,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2129 - STARLINK-1532,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2129 - STARLINK-1390,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2129 - STARLINK-1107,
       Rise,         Set, Duration (s),
     497.473,    7596.287,    7098.815,
   11742.500,   19294.384,    7551.884,
   23442.265,   31902.653,    8460.388,
   35144.096,   55313.010,   20168.914,
   58090.337,   67018.121,    8927.784,
   69335.274,   78260.395,    8925.121,
   81037.721,   86400.000,    5362.279,
Is_True,          76.9620%,
Analysis,STARLINK-2129 - STARLINK-1347,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2129 - STARLINK-1094,
       Rise,         Set, Duration (s),
       0.000,    3094.794,    3094.794,
    7247.687,   14794.038,    7546.351,
   18948.642,   26493.682,    7545.039,
   30650.719,   38649.588,    7998.869,
   41895.098,   49894.954,    7999.856,
   53597.693,   61596.926,    7999.233,
   65301.136,   73299.888,    7998.753,
   76545.789,   85003.667,    8457.877,
Is_True,          67.8713%,
Analysis,STARLINK-2129 - STARLINK-3299,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2129 - STARLINK-1445,
       Rise,         Set, Duration (s),
       0.000,   20689.299,   20689.299,
   25231.749,   32380.051,    7148.302,
   36923.581,   78719.209,   41795.627,
   83263.217,   86400.000,    3136.783,
Is_True,          84.2245%,
Analysis,STARLINK-2129 - STARLINK-2195,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2129 - STARLINK-3197,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2129 - STARLINK-1982,
       Rise,         Set, Duration (s),
    7240.268,   14241.154,    7000.885,
   15894.260,   59692.977,   43798.717,
   61349.197,   67924.428,    6575.230,
   83717.261,   86400.000,    2682.739,
Is_True,          69.5111%,
Analysis,STARLINK-2129 - STARLINK-1729,
       Rise,         Set, Duration (s),
       0.000,   37658.111,   37658.111,
   39745.028,   48891.959,    9146.931,
   50413.334,   56675.095,    6261.762,
   61221.189,   67483.297,    6262.108,
   72029.269,   78291.739,    6262.470,
Is_True,          75.9160%,
Analysis,STARLINK-2129 - STARLINK-2514,
       Rise,         Set, Duration (s),
    2755.044,    8486.778,    5731.734,
   12658.776,   18392.289,    5733.513,
   22568.047,   27833.665,    5265.618,
   31107.481,   36838.309,    5730.829,
   41010.764,   46745.879,    5735.115,
   50467.093,   55732.379,    5265.286,
   59462.986,   64733.585,    5270.599,
   69366.069,   74636.614,    5270.545,
   78368.410,   83633.321,    5264.912,
Is_True,          57.0233%,
Analysis,STARLINK-2129 - STARLINK-2367,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2129 - STARLINK-1837,
       Rise,         Set, Duration (s),
     506.807,    7142.683,    6635.876,
   11305.188,   18396.627,    7091.439,
   22558.767,   29193.633,    6634.866,
   33357.793,   40448.285,    7090.493,
   44156.854,   51245.451,    7088.597,
   54955.493,   62042.988,    7087.495,
   65753.526,   72841.505,    7087.979,
   76551.281,   83641.057,    7089.775,
Is_True,          64.5909%,
Analysis,STARLINK-2129 - STARLINK-1706,
       Rise,         Set, Duration (s),
       0.000,   41833.306,   41833.306,
   43652.522,   53524.097,    9871.575,
   57648.016,   64778.495,    7130.478,
   66308.125,   86400.000,   20091.875,
Is_True,          91.3510%,
Analysis,STARLINK-2129 - STARLINK-3505,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2129 - STARLINK-3005,
       Rise,         Set, Duration (s),
       0.000,   16938.954,   16938.954,
   18460.129,   28340.849,    9880.720,
   29717.440,   74247.463,   44530.023,
   76195.379,   85936.102,    9740.723,
Is_True,          93.8547%,
Analysis,STARLINK-2129 - STARLINK-2740,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2129 - STARLINK-1891,
       Rise,         Set, Duration (s),
    4108.324,   10313.918,    6205.593,
   12625.975,   21127.123,    8501.148,
   23435.599,   29647.360,    6211.762,
   33792.542,   40007.094,    6214.552,
   44601.125,   61173.938,   16572.813,
   63480.512,   69694.347,    6213.835,
   73839.254,   80055.051,    6215.797,
   84648.561,   86400.000,    1751.439,
Is_True,          66.9988%,
Analysis,STARLINK-2129 - STARLINK-2586,
       Rise,         Set, Duration (s),
       0.000,    1295.628,    1295.628,
    5450.543,   13447.743,    7997.200,
   17602.843,   25145.031,    7542.187,
   29300.453,   37297.408,    7996.956,
   40998.406,   48995.398,    7996.993,
   53153.638,   61150.004,    7996.366,
   64852.404,   72848.940,    7996.537,
   76551.449,   84548.206,    7996.757,
Is_True,          65.7623%,
Analysis,STARLINK-2129 - STARLINK-2288,
       Rise,         Set, Duration (s),
       0.000,    3559.638,    3559.638,
    8118.686,   17843.368,    9724.682,
   19370.297,   59816.236,   40445.939,
   64378.640,   71068.338,    6689.698,
   75631.249,   82320.700,    6689.451,
Is_True,          77.6729%,
Analysis,STARLINK-2129 - STARLINK-2057,
       Rise,         Set, Duration (s),
       0.000,    9879.867,    9879.867,
   14419.046,   21134.498,    6715.451,
   25676.674,   32391.003,    6714.329,
   33901.774,   77846.363,   43944.589,
   82808.022,   86400.000,    3591.978,
Is_True,          81.9979%,
Analysis,STARLINK-2129 - STARLINK-1868,
       Rise,         Set, Duration (s),
       0.000,    2230.161,    2230.161,
    4053.597,   13491.088,    9437.491,
   18045.839,   25172.055,    7126.216,
   29737.027,   70623.958,   40886.930,
   72157.164,   81880.918,    9723.754,
Is_True,          80.3293%,
Analysis,STARLINK-2129 - STARLINK-1416,
       Rise,         Set, Duration (s),
    1401.107,    8042.297,    6641.189,
   12203.569,   18844.507,    6640.938,
   23006.579,   29646.505,    6639.926,
   33810.018,   40448.319,    6638.302,
   44159.591,   51250.094,    7090.503,
   54505.760,   61593.567,    7087.807,
   64848.464,   71942.060,    7093.596,
   75651.420,   82292.377,    6640.957,
Is_True,          63.0477%,
Analysis,STARLINK-2129 - STARLINK-1304,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2129 - STARLINK-3810,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2129 - STARLINK-1892,
       Rise,         Set, Duration (s),
    4072.145,   10333.845,    6261.700,
   14876.453,   20998.182,    6121.729,
   25680.543,   31801.978,    6121.434,
   36484.287,   42606.560,    6122.274,
   44684.600,   53845.785,    9161.185,
   55355.251,   61624.055,    6268.805,
   66157.681,   86400.000,   20242.319,
Is_True,          69.7910%,
Analysis,STARLINK-2129 - STARLINK-1472,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2129 - STARLINK-2315,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2129 - STARLINK-2118,
       Rise,         Set, Duration (s),
     149.220,    9886.890,    9737.670,
   14430.383,   21140.951,    6710.568,
   25685.107,   32396.384,    6711.277,
   33908.427,   77843.748,   43935.321,
   79358.076,   86400.000,    7041.924,
Is_True,          85.8064%,
Analysis,STARLINK-2129 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,   21599.345,   21599.345,
   21600.404,   86400.000,   64799.596,
Is_True,          99.9988%,
Analysis,STARLINK-2129 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2129 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2129 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    3595.564,    3595.564,
    3601.462,   21599.248,   17997.786,
   21600.132,   82798.683,   61198.551,
   82804.485,   86400.000,    3595.515,
Is_True,          99.9854%,
Analysis,STARLINK-2129 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    6295.402,    6295.402,
    7677.645,   21599.545,   13921.900,
   21661.267,   86400.000,   64738.733,
Is_True,          98.3287%,
Analysis,STARLINK-1462 - STARLINK-2558,
       Rise,         Set, Duration (s),
       0.000,    4764.345,    4764.345,
    7812.475,   13770.630,    5958.155,
   18627.503,   24583.503,    5956.000,
   27632.799,   33586.137,    5953.338,
   36634.764,   42592.845,    5958.081,
   47449.777,   52906.201,    5456.424,
   56455.835,   61901.750,    5445.915,
   65458.614,   70904.321,    5445.708,
   75752.425,   81731.293,    5978.868,
   84766.402,   86400.000,    1633.598,
Is_True,          60.8223%,
Analysis,STARLINK-1462 - STARLINK-1888,
       Rise,         Set, Duration (s),
       0.000,    2506.846,    2506.846,
    6051.087,   11500.651,    5449.565,
   15046.604,   20498.966,    5452.362,
   25370.287,   31332.898,    5962.611,
   34370.700,   40325.441,    5954.741,
   43370.986,   49323.388,    5952.402,
   52370.635,   58323.282,    5952.646,
   63195.463,   68669.176,    5473.713,
   72196.487,   77652.933,    5456.447,
   81197.129,   86400.000,    5202.871,
Is_True,          61.7641%,
Analysis,STARLINK-1462 - STARLINK-1660,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1462 - STARLINK-1070,
       Rise,         Set, Duration (s),
       0.000,    4759.134,    4759.134,
    7848.244,   15534.840,    7686.596,
   18622.760,   24610.695,    5987.935,
   29399.852,   35384.648,    5984.796,
   40741.698,   46161.004,    5419.306,
   49249.450,   56939.280,    7689.829,
   60026.882,   66011.328,    5984.447,
   70805.804,   76788.166,    5982.362,
   82148.226,   86400.000,    4251.774,
Is_True,          62.2062%,
Analysis,STARLINK-1462 - STARLINK-3104,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1462 - STARLINK-2153,
       Rise,         Set, Duration (s),
    4733.178,   10151.175,    5417.996,
   17324.273,   22734.749,    5410.477,
   28159.524,   35328.103,    7168.579,
   40746.210,   46160.262,    5414.052,
   53340.582,   58750.658,    5410.076,
   64171.911,   69041.537,    4869.627,
   76764.041,   81635.405,    4871.364,
Is_True,          44.6321%,
Analysis,STARLINK-1462 - STARLINK-2541,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1462 - STARLINK-3565,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1462 - STARLINK-2215,
       Rise,         Set, Duration (s),
       0.000,    1173.331,    1173.331,
    4220.759,   10176.664,    5955.905,
   13220.587,   19180.444,    5959.857,
   24042.733,   29500.590,    5457.857,
   33045.703,   38496.062,    5450.359,
   42047.886,   47496.060,    5448.173,
   51046.102,   56499.563,    5453.461,
   61359.849,   67326.217,    5966.368,
   70366.327,   76324.115,    5957.788,
   79370.866,   85326.589,    5955.723,
Is_True,          61.0866%,
Analysis,STARLINK-1462 - STARLINK-1640,
       Rise,         Set, Duration (s),
    2406.658,    8379.660,    5973.002,
   11441.903,   17417.343,    5975.440,
   22736.192,   28145.821,    5409.629,
   31208.790,   37180.948,    5972.159,
   40243.560,   46218.430,    5974.870,
   50978.336,   56950.005,    5971.669,
   60013.189,   65984.775,    5971.587,
   69047.778,   75021.900,    5974.122,
   79784.168,   85756.166,    5971.999,
Is_True,          61.5677%,
Analysis,STARLINK-1462 - STARLINK-1558,
       Rise,         Set, Duration (s),
     161.406,    7946.765,    7785.359,
   10984.524,   16940.471,    5955.947,
   19986.313,   25938.857,    5952.543,
   28986.177,   34435.908,    5449.731,
   37984.107,   45285.577,    7301.470,
   46974.681,   54268.855,    7294.173,
   57812.054,   63262.980,    5450.925,
   66811.865,   72261.961,    5450.096,
   75806.260,   86400.000,   10593.740,
Is_True,          70.8727%,
Analysis,STARLINK-1462 - STARLINK-3297,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1462 - STARLINK-3630,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1462 - STARLINK-2340,
       Rise,         Set, Duration (s),
       0.000,    4770.272,    4770.272,
    9608.332,   15032.531,    5424.199,
   20441.168,   28146.618,    7705.450,
   33553.687,   38979.485,    5425.797,
   43816.815,   49242.939,    5426.124,
   54650.154,   62356.812,    7706.658,
   67765.530,   73190.422,    5424.892,
   78029.472,   83454.683,    5425.211,
Is_True,          54.7553%,
Analysis,STARLINK-1462 - STARLINK-2283,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1462 - STARLINK-3694,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1462 - STARLINK-2369,
       Rise,         Set, Duration (s),
       0.000,    2524.414,    2524.414,
    5574.391,   11514.322,    5939.931,
   16390.164,   21840.215,    5450.051,
   25384.373,   31325.137,    5940.764,
   36201.196,   41643.829,    5442.633,
   45194.843,   52479.097,    7284.254,
   56012.924,   61452.177,    5439.253,
   65003.861,   81262.729,   16258.868,
   84812.378,   86400.000,    1587.622,
Is_True,          64.6618%,
Analysis,STARLINK-1462 - STARLINK-3292,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1462 - STARLINK-1309,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1462 - STARLINK-3614,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1462 - STARLINK-3821,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1462 - STARLINK-1122,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1462 - STARLINK-2466,
       Rise,         Set, Duration (s),
       0.000,    2033.332,    2033.332,
    7409.983,   12845.347,    5435.364,
   16410.798,   23659.128,    7248.330,
   27220.037,   34475.616,    7255.580,
   38029.377,   45296.535,    7267.158,
   47021.541,   74073.585,   27052.045,
   77128.985,   84374.781,    7245.797,
Is_True,          73.5389%,
Analysis,STARLINK-1462 - STARLINK-1181,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1462 - STARLINK-2299,
       Rise,         Set, Duration (s),
       0.000,    1189.663,    1189.663,
    4235.760,   10190.126,    5954.366,
   13236.759,   18686.480,    5449.722,
   22234.233,   27687.754,    5453.521,
   32552.759,   38521.385,    5968.626,
   42063.801,   47515.605,    5451.803,
   50559.629,   56515.209,    5955.580,
   59562.417,   65516.566,    5954.149,
   68562.567,   76349.347,    7786.779,
   79386.894,   84857.077,    5470.183,
Is_True,          63.2342%,
Analysis,STARLINK-1462 - STARLINK-1104,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1462 - STARLINK-3865,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1462 - FALCON 9 DEB3,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1462 - STARLINK-1532,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1462 - STARLINK-1390,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1462 - STARLINK-1107,
       Rise,         Set, Duration (s),
     186.756,    7492.442,    7305.686,
   11000.804,   16457.294,    5456.490,
   20005.104,   25450.084,    5444.980,
   29005.933,   45274.537,   16268.604,
   48315.381,   82592.403,   34277.022,
   84295.004,   86400.000,    2104.996,
Is_True,          82.0113%,
Analysis,STARLINK-1462 - STARLINK-1347,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1462 - STARLINK-1094,
       Rise,         Set, Duration (s),
       0.000,    4752.963,    4752.963,
    7822.645,   13801.903,    5979.258,
   19129.494,   24540.594,    5411.101,
   27610.577,   33588.248,    5977.672,
   36658.105,   44330.286,    7672.181,
   47399.862,   53376.342,    5976.480,
   56446.586,   61857.542,    5410.956,
   67191.923,   73166.596,    5974.673,
   76236.381,   82214.266,    5977.885,
Is_True,          61.4967%,
Analysis,STARLINK-1462 - STARLINK-3299,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1462 - STARLINK-1445,
       Rise,         Set, Duration (s),
    2912.951,    8349.869,    5436.918,
   11399.224,   19133.692,    7734.468,
   22716.013,   28149.485,    5433.471,
   31204.031,   37166.405,    5962.374,
   40218.479,   46190.911,    5972.432,
   51005.492,   56968.940,    5963.449,
   60023.790,   65985.375,    5961.584,
   69039.305,   75007.504,    5968.199,
   79824.126,   85790.149,    5966.023,
Is_True,          62.9617%,
Analysis,STARLINK-1462 - STARLINK-2195,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1462 - STARLINK-3197,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1462 - STARLINK-1982,
       Rise,         Set, Duration (s),
       0.000,    4746.974,    4746.974,
   10105.998,   15536.913,    5430.916,
   19122.253,   24558.274,    5436.020,
   29918.068,   35350.160,    5432.092,
   38409.626,   44369.234,    5959.608,
   47427.042,   55163.035,    7735.993,
   58222.509,   64183.006,    5960.496,
   67241.845,   74977.724,    7735.879,
   78036.268,   83996.347,    5960.078,
Is_True,          62.9607%,
Analysis,STARLINK-1462 - STARLINK-1729,
       Rise,         Set, Duration (s),
    4735.473,   10158.016,    5422.543,
   15035.227,   20966.059,    5930.832,
   25843.293,   31264.669,    5421.376,
   36651.583,   42073.093,    5421.510,
   47460.096,   52881.741,    5421.645,
   58268.833,   63690.613,    5421.780,
   69077.794,   74499.708,    5421.914,
   79376.053,   85309.027,    5932.974,
Is_True,          51.3826%,
Analysis,STARLINK-1462 - STARLINK-2514,
       Rise,         Set, Duration (s),
    2977.044,    7827.896,    4850.853,
   15557.419,   20412.054,    4854.635,
   25852.445,   33565.382,    7712.937,
   38436.877,   46150.144,    7713.268,
   51591.004,   56445.776,    4854.772,
   64176.082,   69028.724,    4852.642,
   76758.241,   81615.018,    4856.777,
Is_True,          45.9443%,
Analysis,STARLINK-1462 - STARLINK-2367,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1462 - STARLINK-1837,
       Rise,         Set, Duration (s),
       0.000,    1136.886,    1136.886,
    4225.552,   10221.165,    5995.613,
   14996.667,   20989.014,    5992.347,
   26338.946,   31758.223,    5419.277,
   34847.424,   42532.531,    7685.107,
   45619.324,   51611.630,    5992.306,
   56396.432,   62381.377,    5984.945,
   67737.019,   73156.477,    5419.458,
   76243.007,   83936.272,    7693.265,
Is_True,          59.3972%,
Analysis,STARLINK-1462 - STARLINK-1706,
       Rise,         Set, Duration (s),
       0.000,    1163.434,    1163.434,
    4232.222,   10219.966,    5987.744,
   14983.658,   20959.991,    5976.333,
   24029.207,   30012.502,    5983.294,
   34784.325,   40757.851,    5973.526,
   43826.963,   49807.795,    5980.832,
   54584.873,   60558.810,    5973.937,
   63628.182,   69604.911,    5976.729,
   74386.240,   80359.903,    5973.662,
   83429.610,   86400.000,    2970.390,
Is_True,          60.1388%,
Analysis,STARLINK-1462 - STARLINK-3505,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1462 - STARLINK-3005,
       Rise,         Set, Duration (s),
       0.000,    4798.212,    4798.212,
    7859.681,   13278.071,    5418.390,
   16338.894,   24580.800,    8241.906,
   27639.898,   33620.640,    5980.743,
   36682.032,   44347.313,    7665.281,
   47404.127,   53403.587,    5999.459,
   56462.517,   61876.433,    5413.916,
   67169.540,   73170.070,    6000.531,
   76226.808,   82228.124,    6001.316,
Is_True,          64.2590%,
Analysis,STARLINK-1462 - STARLINK-2740,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1462 - STARLINK-1891,
       Rise,         Set, Duration (s),
       0.000,    4301.477,    4301.477,
    9190.606,   15106.225,    5915.619,
   19995.406,   25911.179,    5915.773,
   30800.584,   36214.661,    5414.077,
   41606.019,   47019.911,    5413.891,
   52411.604,   59657.205,    7245.601,
   63217.230,   70459.585,    7242.355,
   74022.773,   79437.248,    5414.475,
   84828.073,   86400.000,    1571.927,
Is_True,          56.0593%,
Analysis,STARLINK-1462 - STARLINK-2586,
       Rise,         Set, Duration (s),
       0.000,    7197.152,    7197.152,
    7363.253,   46588.264,   39225.010,
   47319.293,   55611.091,    8291.798,
   58644.607,   64662.066,    6017.460,
   67646.948,   75406.855,    7759.907,
   78457.626,   84424.853,    5967.227,
Is_True,          86.1789%,
Analysis,STARLINK-1462 - STARLINK-2288,
       Rise,         Set, Duration (s),
       0.000,    2988.627,    2988.627,
    8329.629,   13748.988,    5419.359,
   16827.207,   22815.762,    5988.555,
   27594.421,   33574.084,    5979.663,
   38922.959,   44341.339,    5418.380,
   47418.961,   53402.075,    5983.114,
   58190.136,   64168.060,    5977.923,
   67245.937,   74938.946,    7693.010,
   78016.520,   83994.338,    5977.819,
Is_True,          59.5214%,
Analysis,STARLINK-1462 - STARLINK-2057,
       Rise,         Set, Duration (s),
    2907.714,    8342.147,    5434.433,
   11916.699,   17355.279,    5438.580,
   22720.870,   28156.762,    5435.892,
   31212.845,   37168.157,    5955.312,
   40223.824,   47971.330,    7747.506,
   51026.786,   56983.423,    5956.638,
   60039.959,   65475.044,    5435.085,
   70841.604,   76280.057,    5438.453,
   79855.656,   85291.567,    5435.911,
Is_True,          60.5067%,
Analysis,STARLINK-1462 - STARLINK-1868,
       Rise,         Set, Duration (s),
