
SOAP Analysis Report Output for starlink_60_sats_4.orb,
Generated: Mon Jan 09 13:47:05 2023,
Analysis,STARLINK-1906 - STARLINK-1558,
       Rise,         Set, Duration (s),
   78621.444,   79252.824,     631.380,
Is_True,           0.7308%,
Analysis,STARLINK-1906 - STARLINK-2347,
       Rise,         Set, Duration (s),
       0.000,     541.731,     541.731,
   13821.094,   14734.929,     913.835,
   28145.386,   28835.709,     690.324,
Is_True,           2.4837%,
Analysis,STARLINK-1906 - STARLINK-1337,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1906 - STARLINK-1606,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1906 - STARLINK-1233,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1906 - STARLINK-2652,
       Rise,         Set, Duration (s),
   68055.861,   75194.164,    7138.303,
   76392.765,   86400.000,   10007.235,
Is_True,          19.8444%,
Analysis,STARLINK-1906 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    1647.788,    5084.665,    3436.877,
   12868.563,   16302.109,    3433.547,
   18476.773,   27521.106,    9044.332,
   29696.907,   37268.272,    7571.365,
   41254.010,   49973.448,    8719.438,
   52145.323,   55583.041,    3437.718,
   63361.805,   66800.629,    3438.824,
   68970.910,   78026.429,    9055.519,
   85805.694,   86400.000,     594.306,
Is_True,          56.4027%,
Analysis,STARLINK-1906 - IOAG-North1,
       Rise,         Set, Duration (s),
    1633.571,    5072.617,    3439.047,
   12869.211,   16305.263,    3436.052,
   19762.000,   27512.856,    7750.856,
   29686.562,   38733.132,    9046.570,
   40907.818,   49963.500,    9055.682,
   52139.098,   55582.591,    3443.492,
   63358.872,   66795.954,    3437.082,
   68962.123,   78014.552,    9052.429,
   80178.122,   86400.000,    6221.878,
Is_True,          63.5221%,
Analysis,STARLINK-1906 - IOAG-North2,
       Rise,         Set, Duration (s),
    1636.208,    5069.873,    3433.665,
   12852.615,   16288.416,    3435.801,
   18464.452,   27517.260,    9052.808,
   29695.409,   38484.384,    8788.975,
   41330.744,   49957.449,    8626.705,
   52128.435,   55567.223,    3438.788,
   63349.637,   66794.225,    3444.587,
   68964.028,   78030.907,    9066.879,
   85797.830,   86400.000,     602.170,
Is_True,          57.7435%,
Analysis,STARLINK-1906 - IOAG-South1,
       Rise,         Set, Duration (s),
    1660.427,    5094.218,    3433.791,
   12866.317,   16298.545,    3432.229,
   18477.446,   27537.768,    9060.322,
   29714.945,   38765.169,    9050.224,
   40939.197,   49980.646,    9041.449,
   52149.690,   55581.772,    3432.082,
   63366.620,   66812.126,    3445.507,
   68985.470,   78045.644,    9060.175,
   80212.396,   86400.000,    6187.604,
Is_True,          64.9808%,
Analysis,STARLINK-1906 - IOAG-South2,
       Rise,         Set, Duration (s),
    1651.784,    5093.891,    3442.107,
   12884.419,   16321.227,    3436.808,
   18495.974,   27536.659,    9040.684,
   29708.643,   38743.763,    9035.121,
   40922.799,   49983.194,    9060.395,
   52158.504,   55598.362,    3439.858,
   57771.242,   66820.351,    9049.109,
   68987.125,   78027.091,    9039.966,
   80189.288,   86400.000,    6210.712,
Is_True,          71.4754%,
Analysis,STARLINK-3666 - STARLINK-1680,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-1195,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-3859,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - FALCON 9 DEB19,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-2278,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-2323,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-1631,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-2569,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-1534,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-2409,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-1736,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-2613,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-1576,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-1918,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-1530,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-3918,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-1850,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-3847,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-2377,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-1924,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-2005,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-3633,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-3091,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-2361,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-2598,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-2218,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-3198,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-1649,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-2045,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-1790,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-1665,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-3745,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-1069,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-3896,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-2068,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-1899,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-2011,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-3389,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-3507,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-2708,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-2322,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-2725,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-1422,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-1558,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-2347,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-1337,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-1606,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-1233,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - STARLINK-2652,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3666 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1680 - STARLINK-1195,
       Rise,         Set, Duration (s),
       0.000,    2446.601,    2446.601,
    4865.748,   12656.190,    7790.442,
   20222.081,   22921.712,    2699.631,
   30515.655,   48684.139,   18168.484,
   56306.420,   59034.146,    2727.726,
   66684.431,   85049.843,   18365.413,
Is_True,          60.4147%,
Analysis,STARLINK-1680 - STARLINK-3859,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1680 - FALCON 9 DEB19,
       Rise,         Set, Duration (s),
     173.274,    4816.482,    4643.209,
    7205.345,   25032.274,   17826.929,
   25987.531,   60510.814,   34523.283,
   61879.451,   76558.501,   14679.051,
   79846.875,   86400.000,    6553.125,
Is_True,          90.5389%,
Analysis,STARLINK-1680 - STARLINK-2278,
       Rise,         Set, Duration (s),
   17778.068,   18448.670,     670.602,
   71670.178,   72337.996,     667.818,
Is_True,           1.5491%,
Analysis,STARLINK-1680 - STARLINK-2323,
       Rise,         Set, Duration (s),
   48157.724,   57199.778,    9042.054,
Is_True,          10.4653%,
Analysis,STARLINK-1680 - STARLINK-1631,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1680 - STARLINK-2569,
       Rise,         Set, Duration (s),
       0.000,    2655.904,    2655.904,
   12552.808,   18855.784,    6302.976,
   22741.089,   26815.162,    4074.073,
   45466.089,   49926.879,    4460.790,
   50409.059,   55572.972,    5163.913,
   65477.025,   77144.966,   11667.941,
   82900.465,   86400.000,    3499.535,
Is_True,          43.7791%,
Analysis,STARLINK-1680 - STARLINK-1534,
       Rise,         Set, Duration (s),
   53784.599,   54228.455,     443.856,
Is_True,           0.5137%,
Analysis,STARLINK-1680 - STARLINK-2409,
       Rise,         Set, Duration (s),
   25330.211,   34649.090,    9318.879,
Is_True,          10.7857%,
Analysis,STARLINK-1680 - STARLINK-1736,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1680 - STARLINK-2613,
       Rise,         Set, Duration (s),
    7186.767,    7570.727,     383.960,
Is_True,           0.4444%,
Analysis,STARLINK-1680 - STARLINK-1576,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1680 - STARLINK-1918,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1680 - STARLINK-1530,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1680 - STARLINK-3918,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1680 - STARLINK-1850,
       Rise,         Set, Duration (s),
   56902.629,   57628.734,     726.106,
Is_True,           0.8404%,
Analysis,STARLINK-1680 - STARLINK-3847,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1680 - STARLINK-2377,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1680 - STARLINK-1924,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1680 - STARLINK-2005,
       Rise,         Set, Duration (s),
   39445.298,   39806.894,     361.596,
   57497.080,   57773.491,     276.411,
Is_True,           0.7384%,
Analysis,STARLINK-1680 - STARLINK-3633,
       Rise,         Set, Duration (s),
   35598.724,   36354.232,     755.508,
   79018.122,   79822.691,     804.569,
Is_True,           1.8056%,
Analysis,STARLINK-1680 - STARLINK-3091,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1680 - STARLINK-2361,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1680 - STARLINK-2598,
       Rise,         Set, Duration (s),
    3585.345,    4067.476,     482.131,
   14179.437,   14456.573,     277.136,
Is_True,           0.8788%,
Analysis,STARLINK-1680 - STARLINK-2218,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1680 - STARLINK-3198,
       Rise,         Set, Duration (s),
       0.000,   16176.504,   16176.504,
   18965.650,   28776.498,    9810.848,
   32901.634,   48210.873,   15309.239,
   54072.718,   61605.403,    7532.686,
   66968.033,   71955.402,    4987.368,
   72473.483,   78705.406,    6231.924,
   79582.093,   86400.000,    6817.907,
Is_True,          77.3918%,
Analysis,STARLINK-1680 - STARLINK-1649,
       Rise,         Set, Duration (s),
       0.000,    4395.484,    4395.484,
   81548.871,   86400.000,    4851.129,
Is_True,          10.7021%,
Analysis,STARLINK-1680 - STARLINK-2045,
       Rise,         Set, Duration (s),
   25099.786,   25490.971,     391.184,
Is_True,           0.4528%,
Analysis,STARLINK-1680 - STARLINK-1790,
       Rise,         Set, Duration (s),
   33080.775,   39719.879,    6639.105,
   78684.782,   85158.591,    6473.809,
Is_True,          15.1770%,
Analysis,STARLINK-1680 - STARLINK-1665,
       Rise,         Set, Duration (s),
   78667.310,   79259.776,     592.466,
Is_True,           0.6857%,
Analysis,STARLINK-1680 - STARLINK-3745,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1680 - STARLINK-1069,
       Rise,         Set, Duration (s),
    1732.586,    5462.782,    3730.196,
   17335.013,   19868.511,    2533.498,
   32316.239,   36057.896,    3741.657,
   47918.381,   51068.927,    3150.546,
   75053.260,   81657.540,    6604.281,
Is_True,          22.8706%,
Analysis,STARLINK-1680 - STARLINK-3896,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1680 - STARLINK-2068,
       Rise,         Set, Duration (s),
   38672.959,   42552.770,    3879.811,
Is_True,           4.4905%,
Analysis,STARLINK-1680 - STARLINK-1899,
       Rise,         Set, Duration (s),
   82795.515,   83371.456,     575.941,
Is_True,           0.6666%,
Analysis,STARLINK-1680 - STARLINK-2011,
       Rise,         Set, Duration (s),
   38462.576,   42739.104,    4276.528,
   81765.280,   86041.538,    4276.258,
Is_True,           9.8991%,
Analysis,STARLINK-1680 - STARLINK-3389,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1680 - STARLINK-3507,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1680 - STARLINK-2708,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1680 - STARLINK-2322,
       Rise,         Set, Duration (s),
    9878.924,   11687.122,    1808.199,
   51010.285,   55119.159,    4108.875,
Is_True,           6.8485%,
Analysis,STARLINK-1680 - STARLINK-2725,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1680 - STARLINK-1422,
       Rise,         Set, Duration (s),
   25354.811,   29804.152,    4449.340,
   68930.861,   73442.110,    4511.249,
Is_True,          10.3711%,
Analysis,STARLINK-1680 - STARLINK-1558,
       Rise,         Set, Duration (s),
       0.000,     349.934,     349.934,
   43124.775,   43764.640,     639.865,
Is_True,           1.1456%,
Analysis,STARLINK-1680 - STARLINK-2347,
       Rise,         Set, Duration (s),
   14228.707,   14552.515,     323.808,
   25113.522,   25302.954,     189.431,
   68363.169,   68750.571,     387.402,
Is_True,           1.0424%,
Analysis,STARLINK-1680 - STARLINK-1337,
       Rise,         Set, Duration (s),
    6916.175,    7211.727,     295.551,
   50184.504,   50630.822,     446.318,
Is_True,           0.8586%,
Analysis,STARLINK-1680 - STARLINK-1606,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1680 - STARLINK-1233,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1680 - STARLINK-2652,
       Rise,         Set, Duration (s),
   32924.152,   37277.640,    4353.488,
   76455.873,   80773.269,    4317.396,
Is_True,          10.0357%,
Analysis,STARLINK-1680 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    6168.854,    6168.854,
    8547.686,   16391.030,    7843.344,
   23878.945,   26614.256,    2735.311,
   34105.999,   36846.682,    2740.684,
   44336.669,   52194.837,    7858.168,
   59672.462,   67528.875,    7856.413,
   69894.746,   77761.025,    7866.279,
   85240.798,   86400.000,    1159.202,
Is_True,          51.1901%,
Analysis,STARLINK-1680 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    6158.087,    6158.087,
    8540.477,   16393.430,    7852.953,
   23873.133,   26609.040,    2735.907,
   34092.952,   41950.143,    7857.190,
   44321.686,   52187.455,    7865.769,
   64778.445,   67525.039,    2746.594,
   69885.931,   77750.845,    7864.915,
   80109.198,   86400.000,    6290.802,
Is_True,          57.1438%,
Analysis,STARLINK-1680 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    6153.615,    6153.615,
    8531.063,   16379.025,    7847.962,
   23871.658,   26612.091,    2740.432,
   34109.753,   36850.315,    2740.562,
   44325.261,   52177.804,    7852.543,
   59657.238,   67525.320,    7868.082,
   69890.233,   77766.560,    7876.327,
   85232.923,   86400.000,    1167.077,
Is_True,          51.2113%,
Analysis,STARLINK-1680 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    6176.369,    6176.369,
    8552.583,   16387.088,    7834.505,
   23890.903,   26629.930,    2739.026,
   34125.582,   41979.216,    7853.634,
   44350.443,   52198.833,    7848.389,
   59668.218,   67541.786,    7873.568,
   69911.580,   77781.459,    7869.879,
   80144.973,   86400.000,    6255.027,
Is_True,          63.0213%,
Analysis,STARLINK-1680 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    6176.229,    6176.229,
    8559.455,   16409.260,    7849.804,
   23898.051,   26632.876,    2734.825,
   34108.039,   41963.005,    7854.966,
   44340.567,   52204.760,    7864.193,
   59691.654,   62437.656,    2746.001,
   69912.656,   77764.158,    7851.502,
   80120.183,   86400.000,    6279.817,
Is_True,          57.1265%,
Analysis,STARLINK-1195 - STARLINK-3859,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1195 - FALCON 9 DEB19,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1195 - STARLINK-2278,
       Rise,         Set, Duration (s),
    1096.892,   13415.516,   12318.624,
   19715.789,   27337.486,    7621.697,
   33721.938,   46040.491,   12318.553,
   47784.479,   60187.492,   12403.013,
   61931.355,   74446.782,   12515.427,
   76190.695,   86400.000,   10209.305,
Is_True,          77.9938%,
Analysis,STARLINK-1195 - STARLINK-2323,
       Rise,         Set, Duration (s),
       0.000,    6271.786,    6271.786,
    7340.684,   48796.789,   41456.104,
   56025.142,   64180.977,    8155.834,
   70396.970,   78468.653,    8071.684,
   79565.740,   86400.000,    6834.260,
Is_True,          81.9325%,
Analysis,STARLINK-1195 - STARLINK-1631,
       Rise,         Set, Duration (s),
       0.000,    9253.046,    9253.046,
   16762.727,   19518.746,    2756.019,
   27056.443,   60890.528,   33834.085,
   77400.157,   86400.000,    8999.843,
Is_True,          63.4757%,
Analysis,STARLINK-1195 - STARLINK-2569,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1195 - STARLINK-1534,
       Rise,         Set, Duration (s),
    4556.343,   16649.948,   12093.606,
   22921.905,   35099.971,   12178.066,
   36759.531,   49021.850,   12262.319,
   55378.261,   67752.976,   12374.715,
   69440.677,   81871.805,   12431.128,
   83559.536,   86400.000,    2840.464,
Is_True,          74.2828%,
Analysis,STARLINK-1195 - STARLINK-2409,
       Rise,         Set, Duration (s),
       0.000,    8999.753,    8999.753,
   16312.569,   23090.620,    6778.051,
   28997.367,   82630.881,   53633.514,
   83503.376,   86400.000,    2896.624,
Is_True,          83.6897%,
Analysis,STARLINK-1195 - STARLINK-1736,
       Rise,         Set, Duration (s),
       0.000,    3318.647,    3318.647,
    9168.825,   16143.625,    6974.800,
   22050.322,   31443.501,    9393.179,
   37546.884,   86400.000,   48853.116,
Is_True,          79.3284%,
Analysis,STARLINK-1195 - STARLINK-2613,
       Rise,         Set, Duration (s),
    4556.281,   17212.370,   12656.089,
   23315.651,   30768.696,    7453.044,
   36843.840,   49527.970,   12684.129,
   50793.820,   63674.914,   12881.094,
   69890.769,   82181.123,   12290.354,
   84121.935,   86400.000,    2278.065,
Is_True,          69.7254%,
Analysis,STARLINK-1195 - STARLINK-1576,
       Rise,         Set, Duration (s),
       0.000,    3206.135,    3206.135,
    4359.429,   17184.270,   12824.842,
   22500.099,   30431.098,    7930.999,
   36506.351,   49499.860,   12993.508,
   55687.557,   63702.984,    8015.427,
   69890.670,   82124.891,   12234.220,
   84150.132,   86400.000,    2249.868,
Is_True,          68.8137%,
Analysis,STARLINK-1195 - STARLINK-1918,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1195 - STARLINK-1530,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1195 - STARLINK-3918,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1195 - STARLINK-1850,
       Rise,         Set, Duration (s),
       0.000,   46771.559,   46771.559,
   47559.510,   61031.208,   13471.699,
   67050.039,   75374.665,    8324.626,
   81337.594,   86400.000,    5062.406,
Is_True,          85.2202%,
Analysis,STARLINK-1195 - STARLINK-3847,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1195 - STARLINK-2377,
       Rise,         Set, Duration (s),
     900.051,   13443.625,   12543.574,
   15300.068,   27899.928,   12599.860,
   29812.512,   42468.684,   12656.172,
   44353.235,   52228.088,    7874.852,
   59034.452,   66937.487,    7903.035,
   73828.187,   81815.480,    7987.293,
   83700.103,   86400.000,    2699.897,
Is_True,          74.3804%,
Analysis,STARLINK-1195 - STARLINK-1924,
       Rise,         Set, Duration (s),
       0.000,    3515.320,    3515.320,
    7847.133,   15946.655,    8099.521,
   27112.773,   33918.705,    6805.932,
   39825.290,   53268.530,   13443.239,
   54084.451,   86400.000,   32315.549,
Is_True,          74.2819%,
Analysis,STARLINK-1195 - STARLINK-2005,
       Rise,         Set, Duration (s),
     281.290,   24890.464,   24609.174,
   31078.165,   33862.238,    2784.072,
   36225.066,   61030.987,   24805.921,
   62043.944,   66206.096,    4162.152,
   77625.039,   81787.338,    4162.299,
   82828.139,   86400.000,    3571.861,
Is_True,          74.1846%,
Analysis,STARLINK-1195 - STARLINK-3633,
       Rise,         Set, Duration (s),
       0.000,    6018.648,    6018.648,
   12234.463,   24356.238,   12121.775,
   26043.816,   38249.854,   12206.039,
   44550.007,   56868.603,   12318.596,
   58528.291,   70903.111,   12374.820,
   72618.805,   85049.933,   12431.128,
Is_True,          78.0914%,
Analysis,STARLINK-1195 - STARLINK-3091,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1195 - STARLINK-2361,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1195 - STARLINK-2598,
       Rise,         Set, Duration (s),
     253.461,   37743.743,   37490.283,
   45225.007,   53296.568,    8071.560,
   54225.162,   86400.000,   32174.838,
Is_True,          89.9730%,
Analysis,STARLINK-1195 - STARLINK-2218,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1195 - STARLINK-3198,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1195 - STARLINK-1649,
       Rise,         Set, Duration (s),
       0.000,   32174.989,   32174.989,
   38250.281,   41118.619,    2868.338,
   48600.072,   56671.871,    8071.800,
   57600.027,   86400.000,   28799.973,
Is_True,          83.2351%,
Analysis,STARLINK-1195 - STARLINK-2045,
       Rise,         Set, Duration (s),
       0.000,   10012.426,   10012.426,
   11671.984,   23793.727,   12121.743,
   30065.690,   42271.785,   12206.095,
   43959.422,   56221.874,   12262.452,
   62578.168,   74981.191,   12403.023,
   76668.830,   86400.000,    9731.170,
Is_True,          79.5566%,
Analysis,STARLINK-1195 - STARLINK-1790,
       Rise,         Set, Duration (s),
       0.000,    6187.413,    6187.413,
   12234.447,   24243.558,   12009.111,
   25312.693,   56671.773,   31359.081,
   58640.649,   70818.583,   12177.934,
   72815.800,   85049.961,   12234.161,
Is_True,          85.6108%,
Analysis,STARLINK-1195 - STARLINK-1665,
       Rise,         Set, Duration (s),
       0.000,    6271.768,    6271.768,
    7959.487,   20081.143,   12121.657,
   26297.044,   38559.275,   12262.231,
   40247.021,   52509.273,   12262.252,
   58837.544,   71353.082,   12515.539,
   72928.165,   85499.958,   12571.793,
Is_True,          78.7098%,
Analysis,STARLINK-1195 - STARLINK-3745,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1195 - STARLINK-1069,
       Rise,         Set, Duration (s),
       0.000,   17968.966,   17968.966,
   18029.506,   71943.201,   53913.695,
   72031.433,   86400.000,   14368.567,
Is_True,          99.8278%,
Analysis,STARLINK-1195 - STARLINK-3896,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1195 - STARLINK-2068,
       Rise,         Set, Duration (s),
       0.000,    1462.428,    1462.428,
   12656.338,   82715.603,   70059.264,
   83559.552,   86400.000,    2840.448,
Is_True,          86.0673%,
Analysis,STARLINK-1195 - STARLINK-1899,
       Rise,         Set, Duration (s),
       0.000,    1771.805,    1771.805,
   12937.779,   15862.394,    2924.615,
   27056.538,   33806.213,    6749.675,
   39712.765,   86400.000,   46687.235,
Is_True,          67.2839%,
Analysis,STARLINK-1195 - STARLINK-2011,
       Rise,         Set, Duration (s),
       0.000,    2812.241,    2812.241,
    3600.096,   86400.000,   82799.904,
Is_True,          99.0881%,
Analysis,STARLINK-1195 - STARLINK-3389,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1195 - STARLINK-3507,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1195 - STARLINK-2708,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1195 - STARLINK-2322,
       Rise,         Set, Duration (s),
       0.000,    3515.544,    3515.544,
    4697.037,   16874.905,   12177.867,
   22809.551,   30684.301,    7874.750,
   36815.790,   49668.694,   12852.904,
   55772.000,   63253.087,    7481.087,
   69356.325,   77315.471,    7959.146,
   83503.330,   86400.000,    2896.670,
Is_True,          63.3773%,
Analysis,STARLINK-1195 - STARLINK-2725,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1195 - STARLINK-1422,
       Rise,         Set, Duration (s),
       0.000,    5287.299,    5287.299,
   16453.300,   23202.954,    6749.654,
   29109.523,   42552.783,   13443.261,
   43340.801,   56784.094,   13443.293,
   57600.022,   86400.000,   28799.978,
Is_True,          78.3837%,
Analysis,STARLINK-1195 - STARLINK-1558,
       Rise,         Set, Duration (s),
       0.000,    2221.771,    2221.771,
    8437.621,   20587.381,   12149.760,
   26859.522,   34453.051,    7593.529,
   40781.250,   53099.926,   12318.676,
   54759.453,   67134.365,   12374.912,
