
SOAP Analysis Report Output for starlink_60_sats_6.orb,
Generated: Mon Jan 09 13:47:49 2023,
Start: 2003/08/23 01:42:00.00, Stop: 2003/08/24 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-1500 - STARLINK-2749,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1357,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-2591,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1958,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-2735,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1289,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1279,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1069,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1972,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1526,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-3501,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-3508,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-2707,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1239,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-2410,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1581,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-2527,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-3281,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1640,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1912,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - FALCON 9 DEB14,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-3154,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-3300,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1407,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-2368,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-3624,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-3347,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1711,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1572,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1942,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1028,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1608,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1423,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1350,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-2189,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-2309,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-3160,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-3892,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-3294,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-2441,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-3790,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1122,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-2389,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-3446,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-3561,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-2005,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-2125,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1960,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1983,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1337,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1445,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1700,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-2274,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-3122,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-1580,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-2462,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-2049,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-3043,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - STARLINK-2053,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1500 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2749 - STARLINK-1357,
       Rise,         Set, Duration (s),
       0.000,    1799.830,    1799.830,
    7200.026,   28799.927,   21599.901,
   29250.061,   53549.844,   24299.784,
   57825.093,   67949.812,   10124.719,
   72450.075,   86400.000,   13949.925,
Is_True,          83.0719%,
Analysis,STARLINK-2749 - STARLINK-2591,
       Rise,         Set, Duration (s),
       0.000,    5399.885,    5399.885,
