
SOAP Analysis Report Output for starlink_starlink_20_sats_44.orb,
Generated: Thu Dec 15 21:14:34 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
   55134.218,   64042.784,    8908.565,
   66148.472,   75038.152,    8889.680,
   77148.408,   86048.774,    8900.366,
Is_True,          71.3628%,
Analysis,STARLINK-3728 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    3466.545,    3466.545,
    5505.560,    8980.661,    3475.101,
   11023.553,   20003.065,    8979.511,
   22059.614,   31012.735,    8953.121,
   33086.524,   42008.782,    8922.258,
   44090.836,   53031.930,    8941.094,
   55119.627,   64049.014,    8929.387,
   66148.385,   75054.528,    8906.143,
   77167.319,   86052.438,    8885.119,
Is_True,          80.3915%,
Analysis,STARLINK-3728 - IOAG-North2,
       Rise,         Set, Duration (s),
    5525.335,    8987.290,    3461.955,
   11038.883,   19982.599,    8943.716,
   22043.105,   31008.038,    8964.933,
   33074.175,   42027.568,    8953.393,
   44106.468,   53034.951,    8928.483,
   55129.191,   64031.880,    8902.689,
   66133.821,   75052.961,    8919.139,
   77160.323,   86067.981,    8907.658,
Is_True,          76.3680%,
Analysis,STARLINK-3728 - IOAG-South1,
       Rise,         Set, Duration (s),
    5507.808,    8953.797,    3445.989,
   11013.480,   19961.840,    8948.360,
   22032.301,   30987.962,    8955.661,
   33068.257,   42013.718,    8945.460,
   44100.152,   53005.525,    8905.373,
   55105.484,   64011.344,    8905.860,
   66120.506,   75034.908,    8914.402,
   77154.091,   86054.565,    8900.474,
Is_True,          76.2981%,
Analysis,STARLINK-3728 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    3442.983,    3442.983,
    5496.642,    8959.748,    3463.106,
   11018.376,   19989.203,    8970.828,
   22054.494,   30981.312,    8926.818,
   33061.852,   41988.120,    8926.268,
   44078.675,   53012.822,    8934.147,
   55113.380,   64035.322,    8921.943,
   66141.128,   75027.007,    8885.879,
   77144.729,   86032.053,    8887.324,
Is_True,          80.2770%,
Analysis,STARLINK-3157 - STARLINK-2218,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3157 - STARLINK-1735,
       Rise,         Set, Duration (s),
   75550.357,   75835.883,     285.526,
Is_True,           0.3305%,
Analysis,STARLINK-3157 - STARLINK-2383,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3157 - STARLINK-1138,
       Rise,         Set, Duration (s),
       0.000,     558.859,     558.859,
   14217.356,   14887.501,     670.145,
   28534.356,   29215.160,     680.804,
   42851.505,   43543.396,     691.891,
   57168.647,   57870.802,     702.154,
   71486.044,   72198.646,     712.602,
   85803.321,   86400.000,     596.679,
Is_True,           5.3393%,
Analysis,STARLINK-3157 - FALCON 9 DEB21,
       Rise,         Set, Duration (s),
   21093.235,   21835.227,     741.992,
   32177.687,   33067.146,     889.459,
   46328.204,   46812.887,     484.683,
Is_True,           2.4492%,
Analysis,STARLINK-3157 - STARLINK-2681,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3157 - STARLINK-3810,
       Rise,         Set, Duration (s),
    6588.828,    7615.827,    1027.000,
   78686.155,   79401.159,     715.004,
Is_True,           2.0162%,
Analysis,STARLINK-3157 - STARLINK-3283,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3157 - STARLINK-2452,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3157 - STARLINK-1557,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3157 - STARLINK-2640,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3157 - STARLINK-1443,
       Rise,         Set, Duration (s),
    3071.958,    3885.631,     813.673,
   17388.302,   18214.682,     826.380,
   31709.210,   32539.658,     830.448,
   43164.217,   46868.408,    3704.191,
   57480.808,   58329.714,     848.906,
   71801.999,   72654.185,     852.186,
   86118.765,   86400.000,     281.235,
Is_True,           9.4410%,
Analysis,STARLINK-3157 - STARLINK-1850,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3157 - STARLINK-3518,
       Rise,         Set, Duration (s),
   28234.843,   29028.832,     793.990,
   39394.219,   43303.369,    3909.149,
   53470.410,   54616.191,    1145.781,
   67691.850,   68638.299,     946.449,
   79187.089,   79745.109,     558.020,
Is_True,           8.5109%,
Analysis,STARLINK-3157 - STARLINK-1403,
       Rise,         Set, Duration (s),
       0.000,     112.196,     112.196,
   14066.386,   14450.478,     384.092,
   82767.487,   83247.900,     480.413,
Is_True,           1.1304%,
Analysis,STARLINK-3157 - STARLINK-1845,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3157 - STARLINK-1666,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3157 - STARLINK-3295,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3157 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    7114.502,   16565.655,    9451.153,
   18611.097,   28029.299,    9418.202,
   30078.251,   39502.336,    9424.085,
   41564.912,   45247.810,    3682.898,
   49535.369,   56738.011,    7202.642,
   58821.378,   68206.214,    9384.836,
   70291.859,   73936.607,    3644.748,
   76024.910,   85412.111,    9387.201,
Is_True,          71.2914%,
Analysis,STARLINK-3157 - IOAG-North1,
       Rise,         Set, Duration (s),
    1349.749,   16568.385,   15218.636,
   18600.994,   28047.577,    9446.583,
   30097.573,   39505.974,    9408.401,
   41567.608,   45249.549,    3681.940,
   47312.673,   56737.844,    9425.171,
   58808.831,   68217.912,    9409.081,
   70301.847,   73952.936,    3651.090,
   76043.558,   85415.828,    9372.270,
Is_True,          80.5708%,
Analysis,STARLINK-3157 - IOAG-North2,
       Rise,         Set, Duration (s),
    1367.852,   16549.933,   15182.080,
   18589.594,   28037.645,    9448.051,
   30082.125,   39524.907,    9442.782,
   41580.938,   45264.865,    3683.928,
   47328.552,   56730.776,    9402.224,
   58806.685,   68205.320,    9398.635,
   70287.876,   73949.163,    3661.287,
   76034.825,   85431.665,    9396.840,
Is_True,          80.5739%,
Analysis,STARLINK-3157 - IOAG-South1,
       Rise,         Set, Duration (s),
    1359.696,   10793.233,    9433.536,
   12835.249,   16529.259,    3694.009,
   18576.912,   28014.856,    9437.944,
   30072.189,   33767.775,    3695.586,
   41580.371,   45243.587,    3663.217,
   47314.521,   56705.431,    9390.911,
   58788.093,   68183.035,    9394.942,
   70274.321,   73929.695,    3655.375,
   76026.189,   85419.920,    9393.731,
Is_True,          71.4806%,
Analysis,STARLINK-3157 - IOAG-South2,
       Rise,         Set, Duration (s),
    1339.924,   10806.385,    9466.461,
   18603.783,   28017.977,    9414.194,
   30075.287,   39486.648,    9411.360,
   41555.000,   45227.188,    3672.188,
   47300.030,   56727.357,    9427.328,
   58811.965,   68195.922,    9383.957,
   70285.815,   73925.643,    3639.828,
   76021.019,   85396.080,    9375.061,
Is_True,          73.8315%,
Analysis,STARLINK-2218 - STARLINK-1735,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2218 - STARLINK-2383,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2218 - STARLINK-1138,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2218 - FALCON 9 DEB21,
       Rise,         Set, Duration (s),
       0.000,     628.580,     628.580,
   13839.166,   14531.790,     692.625,
Is_True,           1.5292%,
Analysis,STARLINK-2218 - STARLINK-2681,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2218 - STARLINK-3810,
       Rise,         Set, Duration (s),
   71497.430,   72121.373,     623.943,
Is_True,           0.7222%,
Analysis,STARLINK-2218 - STARLINK-3283,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2218 - STARLINK-2452,
       Rise,         Set, Duration (s),
    6720.922,    7260.660,     539.738,
Is_True,           0.6247%,
Analysis,STARLINK-2218 - STARLINK-1557,
       Rise,         Set, Duration (s),
   32369.979,   32739.732,     369.753,
   46722.345,   47031.904,     309.559,
   61053.096,   61346.477,     293.381,
   75415.409,   75629.066,     213.657,
Is_True,           1.3731%,
Analysis,STARLINK-2218 - STARLINK-2640,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2218 - STARLINK-1443,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2218 - STARLINK-1850,
       Rise,         Set, Duration (s),
    4077.246,   11165.954,    7088.708,
   21350.242,   25383.205,    4032.964,
   35795.606,   39663.406,    3867.800,
   50153.079,   51055.664,     902.585,
   64639.085,   65224.076,     584.991,
   79014.191,   79486.608,     472.416,
Is_True,          19.6174%,
Analysis,STARLINK-2218 - STARLINK-3518,
       Rise,         Set, Duration (s),
    6584.564,    7677.646,    1093.081,
Is_True,           1.2651%,
Analysis,STARLINK-2218 - STARLINK-1403,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2218 - STARLINK-1845,
       Rise,         Set, Duration (s),
     100.268,   86400.000,   86299.732,
Is_True,          99.8839%,
Analysis,STARLINK-2218 - STARLINK-1666,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2218 - STARLINK-3295,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2218 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1265.200,    1265.200,
    8495.554,   24275.619,   15780.065,
   25768.216,   35751.712,    9983.496,
   37264.401,   45471.255,    8206.854,
   49708.781,   53017.174,    3308.393,
   54606.605,   64501.897,    9895.292,
   66119.139,   81708.259,   15589.120,
   83359.780,   86400.000,    3040.220,
Is_True,          77.6257%,
Analysis,STARLINK-2218 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    7036.235,    7036.235,
    8431.004,   24306.938,   15875.934,
   25760.946,   35769.513,   10008.567,
   37301.088,   53027.707,   15726.619,
   54552.119,   64523.710,    9971.591,
   66097.716,   81712.151,   15614.435,
   83372.951,   86400.000,    3027.049,
Is_True,          89.4218%,
Analysis,STARLINK-2218 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    7053.032,    7053.032,
    8481.581,   24277.253,   15795.672,
   25728.850,   35797.714,   10068.864,
   37265.307,   53023.729,   15758.422,
   54595.466,   64492.561,    9897.095,
   66079.179,   81748.064,   15668.885,
   83372.292,   86400.000,    3027.708,
Is_True,          89.4325%,
Analysis,STARLINK-2218 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    6987.011,    6987.011,
    8484.917,   24227.712,   15742.794,
   25751.847,   35049.500,    9297.653,
   37297.507,   52968.318,   15670.811,
   54576.875,   64450.350,    9873.475,
   66083.728,   81730.786,   15647.058,
   83396.997,   86400.000,    3003.003,
Is_True,          88.2197%,
Analysis,STARLINK-2218 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    6986.815,    6986.815,
    8462.490,   24253.996,   15791.506,
   25777.898,   35722.236,    9944.338,
   37286.383,   52985.559,   15699.176,
   54566.651,   64488.049,    9921.398,
   66114.553,   81679.169,   15564.617,
   83365.069,   86400.000,    3034.931,
Is_True,          89.0541%,
Analysis,STARLINK-1735 - STARLINK-2383,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1735 - STARLINK-1138,
       Rise,         Set, Duration (s),
   10527.174,   11329.184,     802.009,
   24866.066,   25653.119,     787.053,
   39189.657,   39991.107,     801.449,
   53528.567,   54315.015,     786.448,
   67852.128,   68653.028,     800.900,
   82191.053,   82976.908,     785.854,
Is_True,           5.5136%,
Analysis,STARLINK-1735 - FALCON 9 DEB21,
       Rise,         Set, Duration (s),
   31398.498,   35389.398,    3990.900,
   36740.355,   43869.767,    7129.412,
   53907.535,   54505.874,     598.339,
Is_True,          13.5633%,
Analysis,STARLINK-1735 - STARLINK-2681,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1735 - STARLINK-3810,
       Rise,         Set, Duration (s),
    8393.056,   23614.514,   15221.458,
Is_True,          17.6174%,
Analysis,STARLINK-1735 - STARLINK-3283,
       Rise,         Set, Duration (s),
    3072.879,    3902.409,     829.530,
   17402.569,   18210.888,     808.319,
   31754.289,   32498.764,     744.475,
   46085.971,   46805.290,     719.319,
   57561.243,   58241.139,     679.896,
   71920.131,   72521.790,     601.659,
   86256.024,   86400.000,     143.976,
Is_True,           5.2398%,
Analysis,STARLINK-1735 - STARLINK-2452,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1735 - STARLINK-1557,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1735 - STARLINK-2640,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1735 - STARLINK-1443,
       Rise,         Set, Duration (s),
       0.000,     522.021,     522.021,
    7780.854,   14846.655,    7065.801,
   22104.168,   29184.976,    7080.808,
   39301.725,   43509.575,    4207.850,
   53641.036,   60707.315,    7066.280,
   67964.308,   75045.650,    7081.343,
   82303.628,   86400.000,    4096.372,
Is_True,          42.9635%,
Analysis,STARLINK-1735 - STARLINK-1850,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1735 - STARLINK-3518,
       Rise,         Set, Duration (s),
   24805.189,   25322.168,     516.979,
   35998.992,   36731.892,     732.900,
   50066.703,   50922.355,     855.653,
   64198.805,   65054.572,     855.766,
   75550.371,   76318.737,     768.366,
Is_True,           4.3167%,
Analysis,STARLINK-1735 - STARLINK-1403,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1735 - STARLINK-1845,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1735 - STARLINK-1666,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1735 - STARLINK-3295,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1735 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    6253.078,    9877.177,    3624.099,
   12007.971,   21373.953,    9365.982,
   23496.091,   27112.776,    3616.685,
   29234.099,   38603.360,    9369.261,
   40726.530,   44361.566,    3635.036,
   52241.740,   55882.835,    3641.095,
   57995.357,   67375.224,    9379.868,
   69480.040,   78858.376,    9378.336,
   80964.476,   84612.057,    3647.582,
Is_True,          64.4189%,
Analysis,STARLINK-1735 - IOAG-North1,
       Rise,         Set, Duration (s),
     494.340,    9861.781,    9367.441,
   11998.978,   21370.656,    9371.678,
   23502.119,   27124.313,    3622.194,
   29250.836,   38612.934,    9362.098,
   40730.350,   50109.934,    9379.583,
   52233.116,   55864.269,    3631.153,
   57985.844,   67374.676,    9388.833,
   69488.894,   78878.288,    9389.394,
   80975.329,   84615.746,    3640.417,
Is_True,          77.7231%,
Analysis,STARLINK-1735 - IOAG-North2,
       Rise,         Set, Duration (s),
     510.462,    9875.475,    9365.013,
   12003.808,   21356.678,    9352.870,
   23486.823,   27108.221,    3621.397,
   29239.159,   38616.973,    9377.815,
   40743.947,   50125.852,    9381.905,
   52243.215,   55876.165,    3632.950,
   57983.706,   67360.426,    9376.720,
   69475.619,   78867.936,    9392.318,
   80981.237,   84623.470,    3642.233,
Is_True,          77.7121%,
Analysis,STARLINK-1735 - IOAG-South1,
       Rise,         Set, Duration (s),
     498.520,    9853.283,    9354.763,
   11978.131,   21347.529,    9369.398,
   23471.320,   27099.819,    3628.499,
   29224.749,   38623.190,    9398.441,
   40741.448,   50111.181,    9369.733,
   52219.709,   55855.988,    3636.279,
   57962.786,   67353.295,    9390.509,
   69460.012,   78871.451,    9411.439,
   80983.853,   84630.530,    3646.677,
Is_True,          77.7844%,
Analysis,STARLINK-1735 - IOAG-South2,
       Rise,         Set, Duration (s),
     479.266,    9855.206,    9375.939,
   11990.342,   21367.662,    9377.320,
   23488.372,   27109.707,    3621.336,
   29227.502,   38600.113,    9372.611,
   40715.278,   50102.833,    9387.555,
   52219.926,   55863.457,    3643.531,
   57984.891,   67370.740,    9385.849,
   69472.642,   78860.185,    9387.542,
   80957.597,   84608.023,    3650.426,
Is_True,          77.7802%,
Analysis,STARLINK-2383 - STARLINK-1138,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2383 - FALCON 9 DEB21,
       Rise,         Set, Duration (s),
   67796.391,   68449.028,     652.637,
   78888.108,   79689.906,     801.798,
Is_True,           1.6834%,
Analysis,STARLINK-2383 - STARLINK-2681,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2383 - STARLINK-3810,
       Rise,         Set, Duration (s),
   39077.227,   39894.066,     816.839,
Is_True,           0.9454%,
Analysis,STARLINK-2383 - STARLINK-3283,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2383 - STARLINK-2452,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2383 - STARLINK-1557,
       Rise,         Set, Duration (s),
   10179.854,   10870.623,     690.769,
   35981.766,   36661.438,     679.672,
   50308.175,   50997.027,     688.852,
   64644.853,   65323.135,     678.281,
   78971.228,   79658.748,     687.520,
Is_True,           3.9642%,
Analysis,STARLINK-2383 - STARLINK-2640,
       Rise,         Set, Duration (s),
       0.000,     476.206,     476.206,
    7570.229,   17673.215,   10102.986,
   21890.921,   31995.411,   10104.489,
   39088.834,   46334.896,    7246.063,
   53431.378,   60657.051,    7225.673,
   67751.997,   74996.577,    7244.579,
   82094.558,   86400.000,    4305.442,
Is_True,          54.0572%,
Analysis,STARLINK-2383 - STARLINK-1443,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2383 - STARLINK-1850,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2383 - STARLINK-3518,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2383 - STARLINK-1403,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2383 - STARLINK-1845,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2383 - STARLINK-1666,
       Rise,         Set, Duration (s),
    3054.902,    4312.994,    1258.092,
   17379.931,   18650.972,    1271.041,
   31718.660,   32976.864,    1258.205,
   40310.906,   47314.846,    7003.940,
   54649.638,   61640.690,    6991.052,
   68974.590,   75978.675,    7004.085,
   86172.782,   86400.000,     227.218,
Is_True,          28.9510%,
Analysis,STARLINK-2383 - STARLINK-3295,
       Rise,         Set, Duration (s),
       0.000,     591.305,     591.305,
    7600.171,   17775.575,   10175.404,
   21918.910,   32087.857,   10168.947,
   36257.430,   46414.702,   10157.272,
   53452.401,   60726.032,    7273.630,
   67771.985,   75052.150,    7280.165,
   82111.733,   86400.000,    4288.267,
Is_True,          57.7951%,
Analysis,STARLINK-2383 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1506.406,    1506.406,
    5736.771,   20332.496,   14595.725,
   21818.668,   31816.522,    9997.854,
   33315.925,   45655.003,   12339.078,
   50664.674,   60605.833,    9941.158,
   62215.397,   77828.858,   15613.461,
   79464.534,   86400.000,    6935.466,
Is_True,          82.0939%,
Analysis,STARLINK-2383 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    3048.779,    3048.779,
    4444.683,   20355.007,   15910.324,
   21781.968,   31850.025,   10068.057,
   33357.330,   49104.494,   15747.164,
   50618.761,   60622.772,   10004.012,
   62173.785,   77845.095,   15671.311,
   79500.081,   86400.000,    6899.919,
Is_True,          89.5250%,
Analysis,STARLINK-2383 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    3081.911,    3081.911,
    4478.871,   20313.198,   15834.328,
   21770.809,   31853.910,   10083.101,
   33306.523,   49117.502,   15810.979,
   50657.959,   60583.691,    9925.732,
   62175.093,   77866.266,   15691.173,
   79472.377,   86400.000,    6927.623,
Is_True,          89.5311%,
Analysis,STARLINK-2383 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    3024.558,    3024.558,
    4501.609,   20269.635,   15768.026,
   21789.804,   31811.451,   10021.647,
   39123.885,   49061.877,    9937.992,
   50654.177,   60547.958,    9893.780,
   62172.770,   77838.852,   15666.082,
   79490.193,   86400.000,    6909.807,
Is_True,          82.4327%,
Analysis,STARLINK-2383 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    2999.115,    2999.115,
    4477.484,   20318.817,   15841.333,
   21815.227,   31789.793,    9974.565,
   33341.151,   49055.430,   15714.279,
   50632.191,   54831.219,    4199.027,
   62202.857,   77802.080,   15599.223,
   79477.393,   86400.000,    6922.607,
Is_True,          82.4655%,
Analysis,STARLINK-1138 - FALCON 9 DEB21,
       Rise,         Set, Duration (s),
   49532.938,   67993.613,   18460.675,
Is_True,          21.3665%,
Analysis,STARLINK-1138 - STARLINK-2681,
       Rise,         Set, Duration (s),
       0.000,     210.451,     210.451,
   13904.962,   14538.849,     633.887,
   28232.915,   28872.401,     639.486,
   42566.706,   43200.790,     634.083,
   68359.350,   68999.126,     639.776,
   82693.150,   83327.502,     634.351,
Is_True,           3.9260%,
Analysis,STARLINK-1138 - STARLINK-3810,
       Rise,         Set, Duration (s),
   21527.717,   28174.930,    6647.214,
   35506.327,   36129.573,     623.246,
Is_True,           8.4149%,
Analysis,STARLINK-1138 - STARLINK-3283,
       Rise,         Set, Duration (s),
   53966.479,   54135.894,     169.415,
Is_True,           0.1961%,
Analysis,STARLINK-1138 - STARLINK-2452,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1138 - STARLINK-1557,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1138 - STARLINK-2640,
       Rise,         Set, Duration (s),
   21598.874,   21892.327,     293.454,
   35942.402,   36210.282,     267.879,
   50260.939,   50553.988,     293.049,
   64604.533,   64871.876,     267.344,
   78923.001,   79215.649,     292.648,
Is_True,           1.6370%,
Analysis,STARLINK-1138 - STARLINK-1443,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1138 - STARLINK-1850,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1138 - STARLINK-3518,
       Rise,         Set, Duration (s),
   20869.015,   21677.362,     808.348,
   31958.449,   38878.714,    6920.265,
   40379.576,   47354.078,    6974.502,
   57428.951,   61343.334,    3914.382,
   71925.450,   72320.819,     395.369,
Is_True,          22.0056%,
Analysis,STARLINK-1138 - STARLINK-1403,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1138 - STARLINK-1845,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1138 - STARLINK-1666,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1138 - STARLINK-3295,
       Rise,         Set, Duration (s),
    7196.464,    7768.143,     571.680,
   21522.379,   22090.450,     568.071,
   35862.067,   36398.250,     536.184,
   50188.258,   50720.105,     531.847,
   64529.232,   65026.423,     497.191,
   78855.764,   79347.759,     491.995,
Is_True,           3.7002%,
Analysis,STARLINK-1138 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    6143.174,    9787.357,    3644.183,
   11893.526,   21264.533,    9371.007,
   23376.717,   26999.244,    3622.527,
   29112.939,   38472.509,    9359.570,
   40595.590,   44213.811,    3618.221,
   52092.903,   55698.830,    3605.927,
   57838.679,   67173.632,    9334.953,
   69315.517,   78644.224,    9328.707,
   80790.255,   84383.742,    3593.487,
Is_True,          64.2113%,
Analysis,STARLINK-1138 - IOAG-North1,
       Rise,         Set, Duration (s),
     381.475,    9761.223,    9379.748,
   11862.258,   21242.400,    9380.143,
   23358.859,   26988.505,    3629.646,
   29111.380,   38480.460,    9369.080,
