
SOAP Analysis Report Output for starlink_starlink_20_sats_46.orb,
Generated: Thu Dec 15 21:14:57 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-1708 - STARLINK-3882,
       Rise,         Set, Duration (s),
   49805.352,   51008.557,    1203.205,
   58039.069,   67844.438,    9805.369,
   75336.331,   75857.755,     521.424,
Is_True,          13.3449%,
Analysis,STARLINK-1708 - STARLINK-3848,
       Rise,         Set, Duration (s),
   67649.045,   68990.395,    1341.349,
   75832.657,   85862.462,   10029.805,
Is_True,          13.1611%,
Analysis,STARLINK-1708 - STARLINK-2489,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1708 - STARLINK-1826,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1708 - STARLINK-1580,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1708 - STARLINK-3580,
       Rise,         Set, Duration (s),
       0.000,     520.609,     520.609,
Is_True,           0.6026%,
Analysis,STARLINK-1708 - STARLINK-1955,
       Rise,         Set, Duration (s),
    3537.453,    7472.599,    3935.146,
   17864.096,   21799.420,    3935.325,
   32200.067,   36135.408,    3935.342,
   46526.688,   50462.206,    3935.519,
   60862.665,   61927.315,    1064.650,
   75189.263,   76263.306,    1074.044,
Is_True,          20.6945%,
Analysis,STARLINK-1708 - STARLINK-3078,
       Rise,         Set, Duration (s),
    3410.760,    4016.883,     606.123,
   17744.291,   18431.584,     687.293,
   32092.393,   32832.690,     740.297,
   46434.494,   47238.925,     804.431,
   60789.304,   61633.289,     843.985,
   75138.000,   76033.045,     895.045,
Is_True,           5.2977%,
Analysis,STARLINK-1708 - STARLINK-2070,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1708 - STARLINK-3679,
       Rise,         Set, Duration (s),
   75573.043,   76230.610,     657.567,
Is_True,           0.7611%,
Analysis,STARLINK-1708 - STARLINK-1530,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1708 - STARLINK-2623,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1708 - STARLINK-3707,
       Rise,         Set, Duration (s),
    3570.410,    4432.104,     861.694,
Is_True,           0.9973%,
Analysis,STARLINK-1708 - STARLINK-2653,
       Rise,         Set, Duration (s),
   64780.259,   65269.147,     488.888,
   79175.998,   79541.161,     365.163,
Is_True,           0.9885%,
Analysis,STARLINK-1708 - STARLINK-3735,
       Rise,         Set, Duration (s),
   20888.287,   22312.148,    1423.860,
   29286.114,   33312.744,    4026.629,
Is_True,           6.3084%,
Analysis,STARLINK-1708 - STARLINK-3904,
       Rise,         Set, Duration (s),
   49950.219,   50973.874,    1023.656,
   58115.032,   67954.659,    9839.627,
   75224.088,   76076.245,     852.157,
Is_True,          13.5595%,
Analysis,STARLINK-1708 - STARLINK-1542,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1708 - STARLINK-2078,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1708 - STARLINK-3524,
       Rise,         Set, Duration (s),
       0.000,     215.182,     215.182,
   13823.574,   14536.357,     712.783,
   28154.496,   28851.483,     696.987,
   53943.245,   54626.559,     683.313,
   68274.702,   68940.914,     666.212,
   82600.795,   83261.402,     660.607,
Is_True,           4.2073%,
Analysis,STARLINK-1708 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
