
SOAP Analysis Report Output for starlink_starlink_20_sats_29.orb,
Generated: Thu Dec 15 21:11:46 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
   21653.944,   31201.992,    9548.048,
   33181.139,   42681.114,    9499.975,
   44662.423,   48415.101,    3752.678,
   50411.719,   59902.855,    9491.136,
   61923.108,   71406.773,    9483.665,
   73443.515,   77163.494,    3719.979,
   79201.526,   86400.000,    7198.474,
Is_True,          79.2906%,
Analysis,STARLINK-2558 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    2455.889,    2455.889,
    4394.525,   13974.487,    9579.962,
   15910.871,   19702.933,    3792.062,
   21646.219,   31176.013,    9529.794,
   33151.942,   42673.010,    9521.068,
   44671.656,   48427.162,    3755.506,
   50434.022,   59931.065,    9497.044,
   61931.899,   71391.735,    9459.836,
   73420.238,   86400.000,   12979.762,
Is_True,          81.6793%,
Analysis,STARLINK-2558 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    2486.239,    2486.239,
    4398.680,   13982.362,    9583.682,
   15902.100,   19725.134,    3823.034,
   21654.394,   31203.403,    9549.009,
   38932.712,   42703.353,    3770.640,
   44689.572,   48454.215,    3764.643,
   50440.256,   59942.391,    9502.134,
   61937.495,   71419.362,    9481.867,
   73434.996,   86400.000,   12965.004,
Is_True,          75.1461%,
Analysis,STARLINK-2558 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    2481.425,    2481.425,
    4382.409,   13138.012,    8755.604,
   15910.262,   19719.097,    3808.835,
   21671.236,   31220.576,    9549.340,
   33173.708,   42705.666,    9531.958,
   44673.987,   48444.277,    3770.290,
   50425.298,   59927.016,    9501.718,
   61946.763,   71431.548,    9484.785,
   73449.922,   86400.000,   12950.078,
Is_True,          80.8264%,
Analysis,STARLINK-2680 - STARLINK-1368,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2680 - STARLINK-2604,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-2225,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-3542,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-2049,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-2576,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-2027,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-3268,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-1566,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2680 - STARLINK-2470,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2680 - STARLINK-2300,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-2696,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-2210,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-2184,
       Rise,         Set, Duration (s),
    2864.659,    3787.221,     922.562,
   14356.453,   18092.651,    3736.198,
   28736.182,   32421.480,    3685.298,
   43089.268,   43873.534,     784.266,
   57473.622,   58172.270,     698.649,
   71828.504,   72498.264,     669.760,
   86220.270,   86400.000,     179.730,
Is_True,          12.3570%,
Analysis,STARLINK-2680 - STARLINK-1096,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-3663,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-3679,
       Rise,         Set, Duration (s),
   42814.032,   43436.454,     622.422,
   53781.109,   54785.806,    1004.698,
   67978.711,   68492.771,     514.060,
Is_True,           2.4782%,
Analysis,STARLINK-2680 - STARLINK-2180,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1290.882,    1290.882,
    9159.847,   12830.349,    3670.502,
   14921.198,   24337.891,    9416.693,
   26421.042,   35840.019,    9418.977,
   37924.595,   41604.494,    3679.899,
   49720.503,   53148.688,    3428.185,
   55224.390,   64668.517,    9444.127,
   66734.059,   70416.412,    3682.353,
   72480.743,   81924.080,    9443.337,
   83990.782,   86400.000,    2409.218,
Is_True,          64.6808%,
Analysis,STARLINK-2680 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    7045.971,    7045.971,
    9150.169,   12810.000,    3659.831,
   14912.283,   24339.908,    9427.624,
   26433.457,   35861.271,    9427.814,
   37934.805,   41605.922,    3671.116,
   43688.676,   53126.644,    9437.967,
   55212.345,   64656.812,    9444.466,
   66736.167,   70422.740,    3686.573,
   72495.965,   81936.731,    9440.766,
   83996.557,   86400.000,    2403.443,
Is_True,          78.2935%,
Analysis,STARLINK-2680 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    7063.990,    7063.990,
    9161.108,   12823.186,    3662.078,
   14908.652,   24323.505,    9414.853,
   26418.372,   35850.096,    9431.724,
   37942.778,   41615.325,    3672.547,
   43704.198,   53145.092,    9440.894,
   55219.436,   64646.251,    9426.815,
   66721.287,   70405.366,    3684.079,
   72482.981,   81933.152,    9450.171,
   84007.921,   86400.000,    2392.079,
Is_True,          78.2861%,
Analysis,STARLINK-2680 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    7047.248,    7047.248,
    9134.287,   12801.599,    3667.312,
   14886.439,   24318.129,    9431.690,
   26402.566,   35077.711,    8675.144,
   37944.677,   41621.435,    3676.758,
   43695.488,   53128.892,    9433.404,
   55194.050,   64642.195,    9448.145,
   66705.938,   70403.078,    3697.140,
   72469.119,   81946.582,    9477.464,
   84009.752,   86400.000,    2390.248,
Is_True,          77.4821%,
Analysis,STARLINK-2680 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    7040.553,    7040.553,
    9136.885,   12810.633,    3673.748,
   14911.141,   24334.197,    9423.056,
   26413.594,   35842.391,    9428.798,
   37916.365,   41599.716,    3683.351,
   43673.203,   53125.300,    9452.097,
   55204.355,   64662.987,    9458.632,
   66726.148,   70417.045,    3690.897,
   72475.031,   81927.446,    9452.415,
   83981.599,   86400.000,    2418.401,
Is_True,          78.3819%,
Analysis,STARLINK-1368 - STARLINK-2604,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1368 - STARLINK-2225,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1368 - STARLINK-3542,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1368 - STARLINK-2049,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1368 - STARLINK-2576,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1368 - STARLINK-2027,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1368 - STARLINK-3268,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1368 - STARLINK-1566,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1368 - STARLINK-2470,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1368 - STARLINK-2300,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1368 - STARLINK-2696,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1368 - STARLINK-2210,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1368 - STARLINK-2184,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1368 - STARLINK-1096,
       Rise,         Set, Duration (s),
       0.000,     264.923,     264.923,
   13692.375,   14600.282,     907.906,
   25157.661,   28927.891,    3770.231,
   39492.957,   43263.247,    3770.290,
   53820.836,   54728.423,     907.586,
   68156.121,   69055.986,     899.866,
   82483.958,   83391.337,     907.380,
Is_True,          13.2271%,
Analysis,STARLINK-1368 - STARLINK-3663,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1368 - STARLINK-3679,
       Rise,         Set, Duration (s),
   31648.445,   32423.131,     774.687,
   42392.983,   43932.968,    1539.985,
   53892.015,   54694.406,     802.391,
Is_True,           3.6077%,
Analysis,STARLINK-1368 - STARLINK-2180,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1368 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1487.337,    1487.337,
    5664.961,   13747.406,    8082.445,
   15662.803,   30980.114,   15317.311,
   32898.088,   42487.567,    9589.479,
   50194.542,   59771.086,    9576.544,
   61719.581,   71254.948,    9535.367,
   73205.466,   82746.455,    9540.989,
   84711.651,   86400.000,    1688.349,
Is_True,          75.0206%,
Analysis,STARLINK-1368 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    2197.410,    2197.410,
    4113.321,   13705.867,    9592.547,
   15638.156,   30994.785,   15356.629,
   32926.188,   42482.524,    9556.336,
   44414.641,   53976.590,    9561.949,
   55932.302,   59732.108,    3799.806,
   61694.567,   71252.776,    9558.210,
   73220.987,   82756.749,    9535.763,
   84715.810,   86400.000,    1684.190,
Is_True,          81.9940%,
Analysis,STARLINK-1368 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    2210.877,    2210.877,
    4135.989,   13739.739,    9603.750,
   15643.606,   30965.152,   15321.545,
   32904.277,   42481.137,    9576.860,
   44430.727,   59757.866,   15327.140,
   61692.831,   71232.522,    9539.691,
   73198.155,   82737.837,    9539.683,
   84719.431,   86400.000,    1680.569,
Is_True,          84.2594%,
Analysis,STARLINK-1368 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    2228.752,    2228.752,
    4121.655,   13733.563,    9611.908,
   15622.292,   30985.061,   15362.769,
   38680.770,   42507.846,    3827.076,
   44434.027,   59761.223,   15327.196,
   61685.308,   71254.830,    9569.522,
   73199.175,   82765.562,    9566.387,
   84736.316,   86400.000,    1663.684,
Is_True,          77.7283%,
Analysis,STARLINK-1368 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    2215.410,    2215.410,
    4104.154,   13139.189,    9035.036,
   15647.719,   31000.191,   15352.472,
   32902.350,   42499.075,    9596.726,
   44409.878,   53996.728,    9586.850,
   55937.037,   59757.098,    3820.061,
   61710.237,   71270.740,    9560.504,
   73211.430,   82766.476,    9555.045,
   84713.159,   86400.000,    1686.841,
Is_True,          81.4918%,
Analysis,STARLINK-2604 - STARLINK-2225,
       Rise,         Set, Duration (s),
       0.000,     141.091,     141.091,
   10699.389,   14465.604,    3766.214,
   25018.403,   28801.970,    3783.567,
   39324.623,   40265.918,     941.295,
   53644.595,   54589.640,     945.044,
   67952.016,   68924.883,     972.867,
   82272.889,   83248.110,     975.221,
Is_True,          13.3395%,
Analysis,STARLINK-2604 - STARLINK-3542,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2604 - STARLINK-2049,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2604 - STARLINK-2576,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2604 - STARLINK-2027,
       Rise,         Set, Duration (s),
       0.000,    2891.560,    2891.560,
    4289.161,   11507.997,    7218.836,
   18646.027,   25820.570,    7174.543,
   32952.328,   40169.377,    7217.050,
   47309.252,   54481.844,    7172.592,
   61615.463,   68830.771,    7215.308,
   75972.445,   86027.614,   10055.169,
Is_True,          56.6494%,
Analysis,STARLINK-2604 - STARLINK-3268,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2604 - STARLINK-1566,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2604 - STARLINK-2470,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2604 - STARLINK-2300,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2604 - STARLINK-2696,
       Rise,         Set, Duration (s),
       0.000,     557.457,     557.457,
   14163.029,   14910.319,     747.291,
   28500.773,   29258.363,     757.589,
   42833.775,   43610.610,     776.835,
   57172.115,   57958.030,     785.915,
   71505.696,   72309.709,     804.014,
   85844.603,   86400.000,     555.397,
Is_True,           5.7691%,
Analysis,STARLINK-2604 - STARLINK-2210,
       Rise,         Set, Duration (s),
       0.000,    3725.960,    3725.960,
   14317.767,   18053.779,    3736.012,
   28652.203,   29518.544,     866.340,
   42979.776,   43852.651,     872.875,
   57314.221,   58180.455,     866.234,
   71641.782,   72514.573,     872.791,
   85976.236,   86400.000,     423.764,
Is_True,          13.1528%,
Analysis,STARLINK-2604 - STARLINK-2184,
       Rise,         Set, Duration (s),
    3486.999,    7274.218,    3787.220,
   17822.869,   21610.380,    3787.511,
   32148.653,   33075.168,     926.514,
   46484.541,   47400.954,     916.413,
   60810.313,   61737.135,     926.822,
   75146.219,   76062.906,     916.687,
Is_True,          13.0338%,
Analysis,STARLINK-2604 - STARLINK-1096,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2604 - STARLINK-3663,
       Rise,         Set, Duration (s),
   18844.734,   57187.586,   38342.851,
   57951.573,   65190.319,    7238.746,
Is_True,          52.7565%,
Analysis,STARLINK-2604 - STARLINK-3679,
       Rise,         Set, Duration (s),
       0.000,   13432.942,   13432.942,
Is_True,          15.5474%,
Analysis,STARLINK-2604 - STARLINK-2180,
       Rise,         Set, Duration (s),
    3209.096,    4276.754,    1067.659,
   17544.688,   18603.395,    1058.707,
   31871.225,   32938.885,    1067.660,
   46206.830,   47265.508,    1058.679,
   60533.349,   61601.011,    1067.662,
   71998.196,   75927.616,    3929.419,
   86333.818,   86400.000,      66.182,
Is_True,          10.7824%,
Analysis,STARLINK-2604 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    6988.309,   10615.074,    3626.765,
   12725.245,   16356.953,    3631.707,
   18460.795,   27830.066,    9369.271,
   29927.888,   39307.831,    9379.943,
   41395.917,   45053.571,    3657.655,
   49626.131,   56548.534,    6922.403,
   58602.298,   68028.052,    9425.754,
   70069.249,   73764.132,    3694.883,
   75801.792,   85249.238,    9447.446,
Is_True,          68.4674%,
Analysis,STARLINK-2604 - IOAG-North1,
       Rise,         Set, Duration (s),
    1242.056,   10587.615,    9345.559,
   12701.660,   16328.683,    3627.023,
   18437.255,   27822.840,    9385.585,
   29919.695,   39314.293,    9394.598,
   41394.277,   45040.790,    3646.514,
   47117.277,   56516.334,    9399.057,
   58577.680,   68011.177,    9433.497,
   70053.476,   73765.260,    3711.785,
   75798.546,   85246.469,    9447.923,
Is_True,          77.9995%,
Analysis,STARLINK-2604 - IOAG-North2,
       Rise,         Set, Duration (s),
    1234.714,   10609.126,    9374.412,
   12724.619,   16354.282,    3629.663,
   18458.244,   27811.490,    9353.245,
   29908.685,   39293.002,    9384.317,
   41376.557,   45040.184,    3663.627,
   47116.042,   56546.056,    9430.014,
   58606.662,   68007.136,    9400.474,
   70051.487,   73744.501,    3693.014,
   75779.753,   85235.287,    9455.534,
Is_True,          77.9911%,
Analysis,STARLINK-2604 - IOAG-South1,
       Rise,         Set, Duration (s),
    1262.271,   10624.621,    9362.350,
   12742.488,   16364.348,    3621.860,
   18476.963,   27837.121,    9360.159,
   29935.385,   39315.643,    9380.258,
   41401.693,   45067.148,    3665.455,
   47146.814,   56555.323,    9408.508,
   58622.261,   68033.094,    9410.834,
   70082.049,   73769.438,    3687.389,
   75805.166,   85264.687,    9459.521,
Is_True,          77.9587%,
Analysis,STARLINK-2604 - IOAG-South2,
       Rise,         Set, Duration (s),
    1267.444,   10609.858,    9342.415,
   18459.178,   27845.739,    9386.562,
   29946.652,   39327.866,    9381.213,
   41416.729,   45065.432,    3648.703,
   47146.337,   56536.516,    9390.179,
   58595.383,   68038.734,    9443.351,
   70085.617,   73784.436,    3698.818,
   75824.204,   85267.189,    9442.985,
Is_True,          73.7665%,
Analysis,STARLINK-2225 - STARLINK-3542,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2225 - STARLINK-2049,
       Rise,         Set, Duration (s),
       0.000,    4087.688,    4087.688,
   11199.237,   18401.792,    7202.555,
   28405.251,   35567.327,    7162.076,
   42756.106,   49861.820,    7105.714,
   57083.831,   64175.325,    7091.494,
   71436.213,   78468.568,    7032.355,
   85764.770,   86400.000,     635.230,
Is_True,          46.6633%,
Analysis,STARLINK-2225 - STARLINK-2576,
       Rise,         Set, Duration (s),
   10683.097,   11064.951,     381.855,
   24992.534,   25398.828,     406.293,
   39285.468,   39748.189,     462.721,
   53597.907,   54079.470,     481.563,
   67895.408,   68424.685,     529.276,
Is_True,           2.6177%,
Analysis,STARLINK-2225 - STARLINK-2027,
       Rise,         Set, Duration (s),
       0.000,    7122.044,    7122.044,
    7704.765,   21451.932,   13747.168,
   21994.995,   35793.408,   13798.413,
   36319.322,   50121.195,   13801.873,
   50612.223,   64459.218,   13846.995,
   64940.269,   78784.317,   13844.048,
   79236.371,   86400.000,    7163.629,
Is_True,          96.4400%,
Analysis,STARLINK-2225 - STARLINK-3268,
       Rise,         Set, Duration (s),
    6578.219,    7457.544,     879.326,
   20892.265,   21760.214,     867.950,
   32340.443,   36071.367,    3730.923,
   46646.789,   47516.948,     870.160,
   60961.418,   61819.679,     858.261,
   75268.100,   76131.022,     862.922,
Is_True,           9.3397%,
Analysis,STARLINK-2225 - STARLINK-1566,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2225 - STARLINK-2470,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2225 - STARLINK-2300,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2225 - STARLINK-2696,
       Rise,         Set, Duration (s),
    3380.595,    7505.542,    4124.947,
   17703.101,   21835.956,    4132.855,
   32040.560,   39037.601,    6997.042,
   46366.639,   53376.596,    7009.957,
   60707.715,   67701.973,    6994.258,
   75037.230,   76306.142,    1268.912,
Is_True,          35.3333%,
Analysis,STARLINK-2225 - STARLINK-2210,
       Rise,         Set, Duration (s),
    6522.005,    7670.533,    1148.528,
   15122.136,   21983.742,    6861.606,
   32311.245,   36307.432,    3996.188,
   46630.029,   50620.310,    3990.282,
   60960.875,   64943.780,    3982.905,
   75280.265,   79256.351,    3976.086,
Is_True,          27.7264%,
Analysis,STARLINK-2225 - STARLINK-2184,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2225 - STARLINK-1096,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2225 - STARLINK-3663,
       Rise,         Set, Duration (s),
       0.000,    7132.572,    7132.572,
    8016.883,   21247.874,   13230.990,
   22157.520,   29551.927,    7394.407,
Is_True,          32.1273%,
Analysis,STARLINK-2225 - STARLINK-3679,
       Rise,         Set, Duration (s),
       0.000,     277.463,     277.463,
   85891.464,   86400.000,     508.536,
Is_True,           0.9097%,
Analysis,STARLINK-2225 - STARLINK-2180,
       Rise,         Set, Duration (s),
   21565.877,   22175.800,     609.924,
   35893.262,   36490.798,     597.536,
   50234.365,   50793.326,     558.961,
   64562.572,   65107.906,     545.334,
   78905.681,   79408.851,     503.170,
Is_True,           3.2580%,
Analysis,STARLINK-2225 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    7222.390,   16818.916,    9596.526,
   18730.519,   28286.916,    9556.397,
   30200.853,   45455.171,   15254.318,
   49547.132,   57025.995,    7478.863,
   58980.413,   74230.464,   15250.051,
   76191.574,   85712.927,    9521.352,
Is_True,          77.1499%,
Analysis,STARLINK-2225 - IOAG-North1,
       Rise,         Set, Duration (s),
    1445.983,   16779.880,   15333.897,
   18709.344,   28288.535,    9579.191,
   30222.213,   45502.795,   15280.583,
   47444.338,   56985.116,    9540.778,
   58948.723,   74238.852,   15290.129,
   76214.897,   85708.930,    9494.033,
Is_True,          86.2484%,
Analysis,STARLINK-2225 - IOAG-North2,
       Rise,         Set, Duration (s),
    1466.346,    5306.111,    3839.765,
    7222.429,   16803.633,    9581.205,
   18702.253,   28265.481,    9563.228,
   30197.677,   45511.115,   15313.438,
   47464.328,   57020.388,    9556.060,
   58963.368,   74211.809,   15248.441,
   76189.532,   85702.862,    9513.330,
Is_True,          84.0457%,
Analysis,STARLINK-2225 - IOAG-South1,
       Rise,         Set, Duration (s),
    1462.539,    5321.764,    3859.225,
    7203.566,   16807.866,    9604.299,
   18693.049,   28289.049,    9595.999,
   30196.964,   45536.908,   15339.944,
   47463.405,   57021.626,    9558.221,
   58949.246,   74234.663,   15285.417,
   76196.103,   85732.735,    9536.632,
Is_True,          84.2358%,
Analysis,STARLINK-2225 - IOAG-South2,
       Rise,         Set, Duration (s),
    1438.850,   16805.198,   15366.348,
   18720.925,   28304.104,    9583.179,
   30205.680,   45526.006,   15320.325,
   47444.263,   56904.229,    9459.966,
   58964.285,   74252.115,   15287.830,
   76202.514,   85728.450,    9525.936,
Is_True,          86.2773%,
Analysis,STARLINK-3542 - STARLINK-2049,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3542 - STARLINK-2576,
       Rise,         Set, Duration (s),
    3128.569,    4367.266,    1238.698,
   17649.568,   18492.052,     842.483,
   32114.425,   32648.724,     534.299,
Is_True,           3.0272%,
Analysis,STARLINK-3542 - STARLINK-2027,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3542 - STARLINK-3268,
       Rise,         Set, Duration (s),
       0.000,     394.922,     394.922,
   13733.481,   14701.120,     967.639,
   25176.314,   29000.156,    3823.842,
   39483.425,   43306.472,    3823.047,
   53783.548,   57605.570,    3822.022,
   68090.789,   69047.786,     956.997,
   82390.994,   83354.268,     963.274,
Is_True,          17.0738%,
Analysis,STARLINK-3542 - STARLINK-1566,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3542 - STARLINK-2470,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3542 - STARLINK-2300,
       Rise,         Set, Duration (s),
       0.000,    6791.108,    6791.108,
   13673.439,   21136.797,    7463.358,
   22263.874,   35463.511,   13199.636,
   36547.514,   49805.294,   13257.780,
   50859.250,   64128.766,   13269.517,
   65146.722,   75592.752,   10446.030,
   79462.263,   86400.000,    6937.737,
Is_True,          82.5986%,
Analysis,STARLINK-3542 - STARLINK-2696,
       Rise,         Set, Duration (s),
       0.000,      88.854,      88.854,
   13766.695,   14400.237,     633.542,
   39596.418,   40149.502,     553.084,
   53945.801,   54456.043,     510.242,
   68303.560,   68753.187,     449.627,
   82659.178,   83053.673,     394.495,
Is_True,           3.0438%,
Analysis,STARLINK-3542 - STARLINK-2210,
       Rise,         Set, Duration (s),
       0.000,     236.284,     236.284,
   14061.727,   14541.113,     479.386,
   28398.175,   28835.857,     437.683,
Is_True,           1.3349%,
Analysis,STARLINK-3542 - STARLINK-2184,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3542 - STARLINK-1096,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3542 - STARLINK-3663,
       Rise,         Set, Duration (s),
   66006.987,   86400.000,   20393.013,
Is_True,          23.6030%,
Analysis,STARLINK-3542 - STARLINK-3679,
       Rise,         Set, Duration (s),
   12134.741,   35673.981,   23539.240,
Is_True,          27.2445%,
Analysis,STARLINK-3542 - STARLINK-2180,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3542 - IOAG-Equatorial,
