
SOAP Analysis Report Output for starlink_starlink_20_sats_45.orb,
Generated: Thu Dec 15 21:14:45 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
   41046.051,   56147.408,   15101.357,
   58267.849,   67619.734,    9351.885,
   69747.684,   79077.385,    9329.700,
   81209.664,   84805.699,    3596.035,
Is_True,          80.0258%,
Analysis,STARLINK-3130 - IOAG-North2,
       Rise,         Set, Duration (s),
     893.605,   10275.560,    9381.955,
   12370.895,   15996.581,    3625.686,
   18094.938,   27470.711,    9375.774,
   29574.251,   38948.205,    9373.954,
   41058.830,   56144.426,   15085.596,
   58265.969,   67606.827,    9340.859,
   69734.862,   79083.839,    9348.978,
   81216.179,   84820.350,    3604.170,
Is_True,          80.0196%,
Analysis,STARLINK-3130 - IOAG-South1,
       Rise,         Set, Duration (s),
     884.574,   10246.100,    9361.526,
   12346.344,   15976.862,    3630.518,
   18081.294,   27450.667,    9369.373,
   29562.647,   33196.623,    3633.976,
   41057.585,   50391.674,    9334.089,
   52514.868,   56119.933,    3605.065,
   58246.813,   67587.359,    9340.546,
   69720.567,   79077.641,    9357.075,
   81218.571,   84812.379,    3593.807,
Is_True,          70.8634%,
Analysis,STARLINK-3130 - IOAG-South2,
       Rise,         Set, Duration (s),
     865.332,   10255.575,    9390.243,
   18107.504,   27455.772,    9348.267,
   29565.892,   38914.634,    9348.742,
   41032.764,   50389.645,    9356.881,
   52515.025,   56137.223,    3622.199,
   58268.397,   67601.552,    9333.155,
   69732.143,   79056.062,    9323.918,
   81193.524,   84788.392,    3594.868,
Is_True,          73.2850%,
Analysis,STARLINK-1334 - STARLINK-3866,
       Rise,         Set, Duration (s),
   32190.908,   42226.577,   10035.669,
Is_True,          11.6154%,
Analysis,STARLINK-1334 - STARLINK-2478,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1334 - STARLINK-3533,
       Rise,         Set, Duration (s),
       0.000,     514.810,     514.810,
   13928.058,   14816.718,     888.661,
   28250.577,   29128.153,     877.576,
   42585.258,   43428.691,     843.433,
   56908.867,   57739.109,     830.241,
   68372.959,   72038.098,    3665.139,
   82710.025,   83481.069,     771.044,
Is_True,           9.7117%,
Analysis,STARLINK-1334 - STARLINK-1503,
       Rise,         Set, Duration (s),
   10134.009,   11092.219,     958.210,
   21598.837,   25425.970,    3827.133,
   35927.269,   39754.386,    3827.116,
   50260.905,   54088.138,    3827.233,
   64589.327,   68416.543,    3827.216,
   78922.966,   79881.403,     958.437,
Is_True,          19.9367%,
Analysis,STARLINK-1334 - STARLINK-3374,
       Rise,         Set, Duration (s),
   86017.783,   86400.000,     382.217,
Is_True,           0.4424%,
Analysis,STARLINK-1334 - STARLINK-3523,
       Rise,         Set, Duration (s),
    2882.755,    3754.584,     871.829,
   14132.567,   15103.070,     970.503,
   28280.679,   29207.583,     926.904,
   42545.479,   43204.436,     658.957,
Is_True,           3.9678%,
Analysis,STARLINK-1334 - STARLINK-3225,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1334 - STARLINK-2455,
       Rise,         Set, Duration (s),
    6557.334,   13828.620,    7271.287,
   20903.493,   28147.552,    7244.060,
   29487.826,   42489.730,   13001.904,
   43833.998,   51076.399,    7242.401,
   58150.917,   65418.629,    7267.712,
   72497.105,   79737.471,    7240.366,
Is_True,          57.0228%,
Analysis,STARLINK-1334 - STARLINK-3674,
       Rise,         Set, Duration (s),
   69440.870,   86400.000,   16959.130,
Is_True,          19.6286%,
Analysis,STARLINK-1334 - STARLINK-1376,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1334 - STARLINK-2380,
       Rise,         Set, Duration (s),
    7167.036,   10997.083,    3830.046,
   21501.648,   25332.095,    3830.448,
   35830.104,   39660.771,    3830.667,
   50164.711,   51126.236,     961.525,
   64493.155,   65461.223,     968.068,
   78827.757,   79789.869,     962.112,
Is_True,          16.6468%,
Analysis,STARLINK-1334 - STARLINK-2496,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1334 - STARLINK-2697,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1334 - STARLINK-1732,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1334 - STARLINK-2096,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1334 - STARLINK-3252,
       Rise,         Set, Duration (s),
    6461.433,   13824.779,    7363.346,
   15065.903,   28147.875,   13081.972,
   29376.510,   42486.507,   13109.998,
   43709.709,   51077.129,    7367.420,
   58020.325,   65415.487,    7395.162,
   72353.511,   82611.965,   10258.454,
Is_True,          67.7967%,
Analysis,STARLINK-1334 - STARLINK-1769,
       Rise,         Set, Duration (s),
       0.000,    3710.841,    3710.841,
   14058.209,   20907.976,    6849.767,
   28383.899,   29511.401,    1127.503,
   42720.045,   43837.490,    1117.445,
   57045.718,   58173.311,    1127.593,
   71381.882,   72499.382,    1117.501,
   85707.539,   86400.000,     692.461,
Is_True,          18.2212%,
Analysis,STARLINK-1334 - STARLINK-1096,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1334 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,     274.482,     274.482,
    7951.140,   17537.251,    9586.110,
   19469.625,   23277.611,    3807.986,
   25212.163,   34756.060,    9543.898,
   36703.406,   45439.465,    8736.059,
   49609.926,   63505.630,   13895.704,
   65503.354,   74980.239,    9476.885,
   76984.901,   86400.000,    9415.099,
Is_True,          74.9262%,
Analysis,STARLINK-1334 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    6001.599,    6001.599,
    7919.300,   17499.974,    9580.674,
   19443.708,   23255.337,    3811.629,
   25208.155,   34774.444,    9566.289,
   36728.256,   46238.313,    9510.057,
   48210.420,   63475.488,   15265.068,
   65482.818,   74986.736,    9503.918,
   77006.079,   86400.000,    9393.921,
Is_True,          84.0662%,
Analysis,STARLINK-1334 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    6020.465,    6020.465,
    7946.255,   17524.611,    9578.356,
   19441.529,   34739.209,   15297.680,
   36704.963,   46244.649,    9539.686,
   48229.542,   63486.620,   15257.079,
   65476.614,   74960.793,    9484.180,
   76977.763,   86400.000,    9422.237,
Is_True,          86.3422%,
Analysis,STARLINK-1334 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    6044.499,    6044.499,
    7937.553,   17538.291,    9600.739,
   19442.683,   34762.423,   15319.740,
   36721.870,   46273.804,    9551.934,
   48237.557,   63508.262,   15270.706,
   65486.393,   74985.479,    9499.087,
   76991.359,   86400.000,    9408.641,
Is_True,          86.4529%,
Analysis,STARLINK-1334 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    6031.962,    6031.962,
    7925.907,   17527.614,    9601.707,
   19461.897,   23285.534,    3823.637,
   25215.113,   34782.523,    9567.411,
   36716.891,   46266.726,    9549.835,
   48220.906,   56911.434,    8690.528,
   59743.746,   63505.380,    3761.634,
   65502.490,   75003.356,    9500.866,
   77001.663,   86400.000,    9398.337,
Is_True,          80.9328%,
Analysis,STARLINK-3866 - STARLINK-2478,
       Rise,         Set, Duration (s),
    7027.499,    7909.567,     882.067,
   64169.941,   65133.429,     963.488,
Is_True,           2.1361%,
Analysis,STARLINK-3866 - STARLINK-3533,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3866 - STARLINK-1503,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3866 - STARLINK-3374,
       Rise,         Set, Duration (s),
   86373.467,   86400.000,      26.533,
Is_True,           0.0307%,
Analysis,STARLINK-3866 - STARLINK-3523,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3866 - STARLINK-3225,
       Rise,         Set, Duration (s),
    4091.532,    8065.730,    3974.198,
   58569.360,   65132.134,    6562.773,
Is_True,          12.1956%,
Analysis,STARLINK-3866 - STARLINK-2455,
       Rise,         Set, Duration (s),
   35489.630,   36538.063,    1048.433,
Is_True,           1.2135%,
Analysis,STARLINK-3866 - STARLINK-3674,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3866 - STARLINK-1376,
       Rise,         Set, Duration (s),
       0.000,    6161.560,    6161.560,
   50553.757,   61194.636,   10640.880,
Is_True,          19.4473%,
Analysis,STARLINK-3866 - STARLINK-2380,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3866 - STARLINK-2496,
       Rise,         Set, Duration (s),
   53984.448,   54231.859,     247.411,
   64676.103,   65290.727,     614.624,
Is_True,           0.9977%,
Analysis,STARLINK-3866 - STARLINK-2697,
       Rise,         Set, Duration (s),
   64504.407,   65228.803,     724.395,
Is_True,           0.8384%,
Analysis,STARLINK-3866 - STARLINK-1732,
       Rise,         Set, Duration (s),
   17156.386,   18310.273,    1153.888,
   71663.753,   72817.226,    1153.473,
Is_True,           2.6706%,
Analysis,STARLINK-3866 - STARLINK-2096,
       Rise,         Set, Duration (s),
   21570.270,   30791.383,    9221.113,
   76323.690,   85944.588,    9620.898,
Is_True,          21.8079%,
Analysis,STARLINK-3866 - STARLINK-3252,
       Rise,         Set, Duration (s),
   35410.993,   36572.142,    1161.150,
Is_True,           1.3439%,
Analysis,STARLINK-3866 - STARLINK-1769,
       Rise,         Set, Duration (s),
   42727.858,   43237.386,     509.528,
Is_True,           0.5897%,
Analysis,STARLINK-3866 - STARLINK-1096,
       Rise,         Set, Duration (s),
   13841.946,   14558.705,     716.760,
   68324.915,   69056.854,     731.939,
Is_True,           1.6767%,
Analysis,STARLINK-3866 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    5783.533,    8717.512,    2933.979,
   16183.593,   24308.226,    8124.632,
   26563.738,   34701.809,    8138.071,
   36957.353,   45129.009,    8171.656,
   52611.497,   55572.132,    2960.635,
   63044.917,   71214.928,    8170.011,
   73465.523,   81655.097,    8189.574,
   83909.225,   86400.000,    2490.775,
Is_True,          56.9205%,
Analysis,STARLINK-3866 - IOAG-North1,
       Rise,         Set, Duration (s),
    5758.589,    8684.201,    2925.613,
   16151.996,   24295.393,    8143.397,
   26562.966,   34722.535,    8159.569,
   36978.229,   45115.014,    8136.785,
   52581.254,   55537.521,    2956.267,
   63018.794,   71211.823,    8193.028,
   73473.230,   81668.003,    8194.773,
   83914.086,   86400.000,    2485.914,
Is_True,          56.9391%,
Analysis,STARLINK-3866 - IOAG-North2,
       Rise,         Set, Duration (s),
    5779.358,    8709.440,    2930.082,
   16169.063,   24285.242,    8116.178,
   26545.207,   34692.356,    8147.148,
   36955.860,   45121.169,    8165.309,
   52604.931,   55566.550,    2961.619,
   63022.724,   71195.440,    8172.716,
   73451.744,   81645.800,    8194.055,
   83905.765,   86400.000,    2494.235,
Is_True,          56.9229%,
Analysis,STARLINK-3866 - IOAG-South1,
       Rise,         Set, Duration (s),
    5781.838,    8714.689,    2932.852,
   16163.186,   24304.034,    8140.848,
   26556.624,   34710.027,    8153.403,
   36972.843,   45143.168,    8170.325,
   52606.541,   55569.372,    2962.831,
   63030.604,   71215.969,    8185.365,
   73465.424,   81667.877,    8202.453,
   83928.494,   86400.000,    2471.506,
Is_True,          56.9671%,
Analysis,STARLINK-3866 - IOAG-South2,
       Rise,         Set, Duration (s),
    5768.627,    8702.265,    2933.638,
   16169.822,   24314.547,    8144.725,
   26570.714,   34721.943,    8151.229,
   36971.715,   45133.999,    8162.284,
   52594.054,   55555.433,    2961.379,
   63040.490,   71228.922,    8188.432,
   73479.204,   81674.064,    8194.860,
   83921.386,   86400.000,    2478.614,
Is_True,          56.9620%,
Analysis,STARLINK-2478 - STARLINK-3533,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2478 - STARLINK-1503,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2478 - STARLINK-3374,
       Rise,         Set, Duration (s),
   28379.031,   29259.506,     880.474,
   42444.017,   43484.490,    1040.473,
   53763.654,   57624.606,    3860.952,
   67995.563,   68866.725,     871.163,
Is_True,           7.7003%,
Analysis,STARLINK-2478 - STARLINK-3523,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2478 - STARLINK-3225,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2478 - STARLINK-2455,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2478 - STARLINK-3674,
       Rise,         Set, Duration (s),
   21237.301,   21872.637,     635.336,
   32281.124,   33136.040,     854.916,
   46374.023,   46935.880,     561.857,
Is_True,           2.3751%,
Analysis,STARLINK-2478 - STARLINK-1376,
       Rise,         Set, Duration (s),
   10418.161,   10831.925,     413.764,
Is_True,           0.4789%,
Analysis,STARLINK-2478 - STARLINK-2380,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2478 - STARLINK-2496,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2478 - STARLINK-2697,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2478 - STARLINK-1732,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2478 - STARLINK-2096,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2478 - STARLINK-3252,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2478 - STARLINK-1769,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2478 - STARLINK-1096,
       Rise,         Set, Duration (s),
    3071.519,    3853.208,     781.689,
   17400.575,   18187.576,     787.002,
   31735.027,   32517.016,     781.988,
   46064.044,   46851.368,     787.323,
   57529.415,   58316.870,     787.455,
   71863.834,   72646.262,     782.428,
   86192.797,   86400.000,     207.203,
Is_True,           5.6888%,
Analysis,STARLINK-2478 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1545.681,    1545.681,
    5732.477,   14168.152,    8435.675,
   16330.049,   19912.379,    3582.329,
   22071.704,   31390.161,    9318.457,
   33550.018,   42888.334,    9338.316,
   50808.084,   60152.110,    9344.026,
   62307.865,   71632.577,    9324.712,
   73785.740,   77373.570,    3587.829,
   79528.247,   86400.000,    6871.753,
Is_True,          71.0055%,
Analysis,STARLINK-2478 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    2655.554,    2655.554,
    4820.308,   14159.710,    9339.403,
   16324.091,   19911.150,    3587.059,
   22074.716,   31408.537,    9333.821,
   33567.549,   42888.656,    9321.107,
   45050.557,   48639.445,    3588.888,
   50801.817,   60143.559,    9341.742,
   62304.134,   71645.003,    9340.869,
   73800.829,   77391.071,    3590.242,
   79540.972,   86400.000,    6859.028,
Is_True,          77.4974%,
Analysis,STARLINK-2478 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    2670.811,    2670.811,
    4834.078,   14159.145,    9325.067,
   16315.394,   19896.914,    3581.520,
   22060.060,   31399.122,    9339.062,
   33562.996,   42902.553,    9339.556,
   45064.315,   48652.576,    3588.262,
   50812.189,   60136.044,    9323.856,
   62291.862,   71632.819,    9340.957,
   73792.318,   77384.956,    3592.638,
   79543.524,   86400.000,    6856.476,
Is_True,          77.4979%,
Analysis,STARLINK-2478 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    2655.019,    2655.019,
    4814.737,   14137.842,    9323.105,
   16298.858,   19883.896,    3585.038,
   22045.751,   31388.646,    9342.896,
   33554.629,   42896.272,    9341.643,
   45052.319,   48635.563,    3583.244,
   50791.173,   60121.561,    9330.389,
   62277.386,   71620.873,    9343.487,
   73779.163,   77379.924,    3600.761,
   79542.025,   86400.000,    6857.975,
Is_True,          77.5041%,
Analysis,STARLINK-2478 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    2641.811,    2641.811,
    4805.986,   13195.026,    8389.040,
   16324.380,   19906.223,    3581.843,
   22064.655,   31385.468,    9320.813,
   33544.032,   42875.900,    9331.868,
   45035.628,   48626.576,    3590.947,
   50787.780,   60146.102,    9358.322,
   62302.165,   71627.803,    9325.637,
   73779.543,   77370.223,    3590.679,
   79521.700,   86400.000,    6878.300,
Is_True,          76.3996%,
Analysis,STARLINK-3533 - STARLINK-1503,
       Rise,         Set, Duration (s),
    3585.451,    4215.493,     630.042,
   17885.357,   18551.766,     666.410,
   32161.517,   32909.511,     747.994,
   46465.143,   47242.150,     777.006,
   60747.121,   61594.134,     847.014,
   75053.409,   75924.196,     870.787,
Is_True,           5.2538%,
Analysis,STARLINK-3533 - STARLINK-3374,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3533 - STARLINK-3523,
       Rise,         Set, Duration (s),
   10170.086,   62693.192,   52523.106,
Is_True,          60.7906%,
Analysis,STARLINK-3533 - STARLINK-3225,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3533 - STARLINK-2455,
       Rise,         Set, Duration (s),
    3024.476,    3940.875,     916.398,
   17344.443,   18255.774,     911.331,
   31663.106,   32572.316,     909.210,
   43118.882,   46886.619,    3767.738,
   57439.757,   61202.755,    3762.997,
   71759.129,   72654.652,     895.523,
   86080.654,   86400.000,     319.346,
Is_True,          13.2900%,
Analysis,STARLINK-3533 - STARLINK-3674,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3533 - STARLINK-1376,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3533 - STARLINK-2380,
       Rise,         Set, Duration (s),
   17937.942,   18307.415,     369.473,
   32192.982,   32687.776,     494.794,
   46489.215,   47028.829,     539.614,
   60761.072,   61392.415,     631.343,
   75062.864,   75727.971,     665.107,
Is_True,           3.1254%,
Analysis,STARLINK-3533 - STARLINK-2496,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3533 - STARLINK-2697,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3533 - STARLINK-1732,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3533 - STARLINK-2096,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3533 - STARLINK-3252,
       Rise,         Set, Duration (s),
    2976.223,    3895.702,     919.479,
   17289.082,   18208.806,     919.724,
   28738.826,   32523.124,    3784.298,
   43050.285,   46835.817,    3785.532,
   57363.398,   58286.427,     923.029,
   71674.969,   72600.334,     925.364,
   85988.245,   86400.000,     411.755,
Is_True,          13.5060%,
Analysis,STARLINK-3533 - STARLINK-1769,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3533 - STARLINK-1096,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3533 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    7470.956,   16973.364,    9502.408,
   18916.966,   28430.381,    9513.415,
   30360.361,   34160.506,    3800.146,
   36081.226,   45476.575,    9395.350,
   49676.328,   57145.940,    7469.612,
   58963.989,   74345.649,   15381.660,
   76125.922,   85832.953,    9707.031,
Is_True,          74.9648%,
Analysis,STARLINK-3533 - IOAG-North1,
       Rise,         Set, Duration (s),
    1736.992,    5466.764,    3729.773,
    7450.293,   16937.049,    9486.756,
   18890.215,   28428.203,    9537.988,
   30348.486,   34179.559,    3831.073,
   36086.741,   45626.688,    9539.947,
   47505.440,   57099.677,    9594.237,
   58935.123,   74357.902,   15422.778,
   76118.447,   85827.729,    9709.282,
Is_True,          82.0044%,
Analysis,STARLINK-3533 - IOAG-North2,
       Rise,         Set, Duration (s),
    1727.567,    5481.004,    3753.436,
    7458.478,   16963.260,    9504.782,
   18915.438,   28408.060,    9492.623,
   30336.076,   34143.986,    3807.910,
   36053.724,   45633.370,    9579.646,
   47502.313,   57139.796,    9637.483,
   58972.386,   74323.501,   15351.115,
   76094.752,   85822.695,    9727.943,
Is_True,          82.0080%,
Analysis,STARLINK-3533 - IOAG-South1,
       Rise,         Set, Duration (s),
    1761.624,    5503.963,    3742.340,
    7492.869,   16973.103,    9480.234,
   18940.638,   28435.682,    9495.044,
   30369.381,   34167.600,    3798.219,
   36075.399,   45663.009,    9587.611,
   47543.393,   57141.655,    9598.262,
   58995.439,   74350.392,   15354.953,
   76128.960,   85860.607,    9731.647,
Is_True,          81.9309%,
Analysis,STARLINK-3533 - IOAG-South2,
       Rise,         Set, Duration (s),
    1768.435,    5494.191,    3725.756,
    7482.681,   16962.279,    9479.598,
   18917.422,   28449.139,    9531.717,
   30384.082,   34185.711,    3801.628,
   36108.882,   45653.588,    9544.706,
   47543.675,   56905.608,    9361.933,
   58957.063,   74370.736,   15413.674,
   76156.244,   85849.285,    9693.041,
Is_True,          81.6575%,
Analysis,STARLINK-1503 - STARLINK-3374,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-3523,
       Rise,         Set, Duration (s),
   46148.899,   47222.771,    1073.871,
   54506.598,   64326.307,    9819.709,
   71459.034,   72777.641,    1318.607,
   85821.580,   86400.000,     578.420,
Is_True,          14.8039%,
Analysis,STARLINK-1503 - STARLINK-3225,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-2455,
       Rise,         Set, Duration (s),
       0.000,     446.458,     446.458,
    7571.674,   17644.013,   10072.339,
   24769.228,   31982.813,    7213.586,
   39109.219,   46306.589,    7197.370,
   53431.803,   60645.407,    7213.604,
   67771.800,   74969.147,    7197.348,
   82094.361,   86400.000,    4305.639,
Is_True,          50.5166%,
Analysis,STARLINK-1503 - STARLINK-3674,
       Rise,         Set, Duration (s),
    3540.288,    4173.614,     633.326,
   79081.488,   79347.306,     265.818,
Is_True,           1.0407%,
Analysis,STARLINK-1503 - STARLINK-1376,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-2380,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1503 - STARLINK-2496,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-2697,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-1732,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-2096,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-3252,
       Rise,         Set, Duration (s),
       0.000,    3344.599,    3344.599,
    7456.231,   17662.481,   10206.250,
   24650.475,   31994.263,    7343.788,
   38988.496,   46311.601,    7323.105,
   53307.857,   60642.941,    7335.084,
   61914.592,   74959.704,   13045.113,
   76234.066,   86400.000,   10165.934,
Is_True,          68.0137%,
Analysis,STARLINK-1503 - STARLINK-1769,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - STARLINK-1096,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1503 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,     212.897,     212.897,
    7824.322,   17476.857,    9652.535,
   19347.353,   34697.484,   15350.131,
   36584.578,   45447.754,    8863.176,
   49616.489,   63451.386,   13834.897,
   65396.916,   74927.513,    9530.597,
   76880.672,   86400.000,    9519.328,
Is_True,          77.5041%,
Analysis,STARLINK-1503 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    5974.051,    5974.051,
    7795.367,   17484.895,    9689.528,
   19328.332,   34713.996,   15385.663,
   36608.655,   46206.177,    9597.522,
   48105.190,   63461.533,   15356.342,
   65389.989,   74945.654,    9555.666,
   76904.579,   86400.000,    9495.421,
Is_True,          86.8683%,
Analysis,STARLINK-1503 - IOAG-North2,
