
SOAP Analysis Report Output for starlink_starlink_20_sats_11.orb,
Generated: Thu Dec 15 21:08:25 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-2540 - STARLINK-1021,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2540 - STARLINK-3631,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2540 - STARLINK-3618,
       Rise,         Set, Duration (s),
   11073.959,   20920.145,    9846.186,
   80222.159,   86400.000,    6177.841,
Is_True,          18.5463%,
Analysis,STARLINK-2540 - STARLINK-3208,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2540 - STARLINK-3219,
       Rise,         Set, Duration (s),
     135.932,   10583.445,   10447.513,
   14453.617,   24919.283,   10465.667,
   25899.042,   39238.305,   13339.263,
   40195.018,   53570.851,   13375.832,
   54517.083,   67886.792,   13369.709,
   68816.383,   82215.939,   13399.556,
   83141.803,   86400.000,    3258.197,
Is_True,          89.8793%,
Analysis,STARLINK-2540 - STARLINK-2726,
       Rise,         Set, Duration (s),
    3424.138,    7480.651,    4056.512,
   17685.375,   21748.681,    4063.307,
   32093.874,   36134.275,    4040.400,
   46354.236,   53326.487,    6972.251,
   60763.577,   61862.353,    1098.777,
   75023.042,   76249.480,    1226.437,
Is_True,          24.8353%,
Analysis,STARLINK-2540 - STARLINK-3077,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2540 - STARLINK-3780,
       Rise,         Set, Duration (s),
       0.000,    9621.398,    9621.398,
   74911.017,   86400.000,   11488.983,
Is_True,          24.4333%,
Analysis,STARLINK-2540 - STARLINK-3508,
       Rise,         Set, Duration (s),
   57194.763,   64226.201,    7031.439,
   65416.781,   72616.798,    7200.017,
   82674.125,   83403.397,     729.271,
Is_True,          17.3157%,
Analysis,STARLINK-2540 - STARLINK-1679,
       Rise,         Set, Duration (s),
    6710.662,    7546.852,     836.190,
   21057.494,   21862.860,     805.366,
   35373.672,   36206.565,     832.893,
   49720.584,   50522.492,     801.909,
   61185.816,   64866.306,    3680.491,
   75501.865,   76330.211,     828.346,
Is_True,           9.0106%,
Analysis,STARLINK-2540 - STARLINK-2629,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2540 - STARLINK-3144,
       Rise,         Set, Duration (s),
   10199.078,   10957.380,     758.302,
   24510.472,   25286.555,     776.083,
   35962.018,   39610.396,    3648.378,
   50279.473,   51071.357,     791.884,
   64591.425,   65399.936,     808.511,
   78909.255,   79723.164,     813.909,
Is_True,           8.7929%,
Analysis,STARLINK-2540 - STARLINK-2097,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2540 - STARLINK-2601,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2540 - STARLINK-1066,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2540 - STARLINK-1912,
       Rise,         Set, Duration (s),
       0.000,     227.402,     227.402,
   10693.582,   14554.706,    3861.124,
   25027.451,   28888.556,    3861.105,
   39354.808,   43215.853,    3861.046,
   53688.694,   54680.316,     991.621,
   68016.045,   69014.191,     998.146,
   82349.950,   83341.480,     991.530,
Is_True,          17.1203%,
Analysis,STARLINK-2540 - STARLINK-3839,
       Rise,         Set, Duration (s),
   58031.550,   86400.000,   28368.450,
Is_True,          32.8339%,
