
SOAP Analysis Report Output for starlink_starlink_20_sats_16.orb,
Generated: Thu Dec 15 21:09:21 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
       Rise,         Set, Duration (s),
   34861.790,   39194.681,    4332.891,
   39790.463,   58281.936,   18491.473,
Is_True,          26.4171%,
Analysis,STARLINK-2545 - STARLINK-1797,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2545 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,     224.804,     224.804,
    7916.376,   17480.845,    9564.469,
   19432.797,   34697.810,   15265.013,
   36665.024,   45443.320,    8778.297,
   49599.965,   63438.858,   13838.893,
   65457.115,   74912.836,    9455.721,
   76937.787,   86400.000,    9462.213,
Is_True,          77.0711%,
Analysis,STARLINK-2545 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    5950.449,    5950.449,
    7883.735,   17444.706,    9560.971,
   19405.415,   34714.159,   15308.744,
   36689.142,   46177.085,    9487.943,
   48168.107,   63409.567,   15241.460,
   65435.652,   74917.885,    9482.234,
   76957.173,   86393.484,    9436.311,
Is_True,          86.1899%,
Analysis,STARLINK-2545 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    5967.459,    5967.459,
    7910.455,   17470.267,    9559.812,
   19405.988,   34680.060,   15274.072,
   36663.801,   46181.976,    9518.176,
   48185.958,   63421.574,   15235.616,
   65431.284,   74893.319,    9462.034,
   76928.762,   86386.666,    9457.904,
Is_True,          86.1980%,
Analysis,STARLINK-2545 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    5993.354,    5993.354,
    7906.222,   17484.852,    9578.630,
   19409.995,   34703.246,   15293.251,
   36681.606,   46211.481,    9529.874,
   48197.186,   63443.392,   15246.206,
   65443.456,   74918.096,    9474.640,
   76943.735,   86400.000,    9456.265,
Is_True,          86.3104%,
Analysis,STARLINK-2545 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    5981.789,    5981.789,
    7893.786,   17471.736,    9577.950,
   19425.661,   34724.056,   15298.396,
   36680.512,   46205.841,    9525.329,
   48181.458,   56905.300,    8723.842,
   59698.420,   63438.859,    3740.438,
   65457.147,   74935.520,    9478.373,
   76955.680,   86400.000,    9444.320,
Is_True,          83.0676%,
Analysis,STARLINK-3331 - STARLINK-1265,
       Rise,         Set, Duration (s),
       0.000,   39453.270,   39453.270,
   39670.253,   53712.377,   14042.125,
   54104.853,   67987.272,   13882.419,
   68445.940,   82278.360,   13832.420,
   82849.232,   86400.000,    3550.768,
Is_True,          98.1030%,
Analysis,STARLINK-3331 - STARLINK-3749,
       Rise,         Set, Duration (s),
    2994.774,   10377.503,    7382.728,
   10961.863,   21429.737,   10467.873,
   28452.772,   29267.713,     814.941,
Is_True,          21.6036%,
Analysis,STARLINK-3331 - STARLINK-1342,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3331 - STARLINK-2370,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3331 - STARLINK-1785,
       Rise,         Set, Duration (s),
   10087.154,   10963.037,     875.883,
   21551.083,   25292.335,    3741.253,
   35876.548,   39613.436,    3736.888,
   50210.919,   51073.402,     862.482,
   64536.361,   65402.262,     865.901,
   78870.798,   79722.818,     852.020,
Is_True,          12.6556%,
Analysis,STARLINK-3331 - STARLINK-2471,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3331 - STARLINK-2607,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3331 - STARLINK-2517,
       Rise,         Set, Duration (s),
       0.000,    6814.104,    6814.104,
   13977.124,   21134.966,    7157.842,
   28296.059,   35469.305,    7173.247,
   42631.686,   49789.869,    7158.183,
   56950.558,   64123.951,    7173.393,
   71286.158,   72713.379,    1427.222,
   79874.103,   86400.000,    6525.897,
Is_True,          50.2661%,
Analysis,STARLINK-3331 - STARLINK-2060,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3331 - STARLINK-3508,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3331 - STARLINK-3360,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3331 - STARLINK-1588,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3331 - STARLINK-2025,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3331 - STARLINK-1765,
       Rise,         Set, Duration (s),
   35922.592,   36062.113,     139.521,
Is_True,           0.1615%,
Analysis,STARLINK-3331 - STARLINK-1579,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3331 - STARLINK-3569,
       Rise,         Set, Duration (s),
   10387.453,   11199.024,     811.572,
   24434.031,   25233.598,     799.567,
   35767.087,   36371.084,     603.997,
Is_True,           2.5638%,
Analysis,STARLINK-3331 - STARLINK-3700,
       Rise,         Set, Duration (s),
   57551.261,   57819.759,     268.498,
   71249.454,   72059.436,     809.982,
   82423.955,   83236.429,     812.474,
Is_True,           2.1886%,
Analysis,STARLINK-3331 - STARLINK-1797,
       Rise,         Set, Duration (s),
     512.803,   13696.098,   13183.295,
   14861.128,   22278.328,    7417.200,
   29179.676,   39462.646,   10282.969,
   43528.478,   53792.960,   10264.482,
   57847.256,   68102.091,   10254.835,
   72196.573,   82431.957,   10235.385,
Is_True,          71.3405%,
Analysis,STARLINK-3331 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    6439.082,   10024.761,    3585.679,
   12189.820,   21510.005,    9320.184,
   23670.399,   27244.835,    3574.436,
   29405.168,   38725.740,    9320.572,
   40890.106,   44476.767,    3586.661,
   52394.928,   55981.973,    3587.045,
   58143.185,   67463.030,    9319.845,
   69619.330,   78937.006,    9317.676,
   81095.572,   84683.957,    3588.385,
Is_True,          63.8894%,
Analysis,STARLINK-3331 - IOAG-North1,
       Rise,         Set, Duration (s),
     683.858,   10016.116,    9332.257,
   12181.198,   21512.289,    9331.091,
   23676.508,   27258.169,    3581.662,
   29421.068,   38732.378,    9311.310,
   40893.444,   50223.400,    9329.955,
   52387.697,   55971.947,    3584.250,
   58135.639,   67467.428,    9331.789,
   69628.293,   78952.282,    9323.988,
   81104.502,   84687.506,    3583.004,
Is_True,          77.2098%,
Analysis,STARLINK-3331 - IOAG-North2,
       Rise,         Set, Duration (s),
     699.200,   10024.460,    9325.260,
   12185.509,   21497.330,    9311.821,
   23662.133,   27245.153,    3583.020,
   29410.432,   38742.193,    9331.761,
   40906.536,   50235.201,    9328.665,
   52396.288,   55976.196,    3579.908,
   58132.128,   67454.106,    9321.978,
   69616.496,   78950.603,    9334.107,
   81111.804,   84698.736,    3586.932,
Is_True,          77.2031%,
Analysis,STARLINK-3331 - IOAG-South1,
       Rise,         Set, Duration (s),
     687.813,    9999.776,    9311.963,
   12161.550,   21483.804,    9322.255,
   23647.575,   27231.404,    3583.829,
   29396.892,   32985.143,    3588.250,
   40903.364,   50215.566,    9312.202,
   52374.008,   55954.303,    3580.294,
   58113.009,   67440.890,    9327.881,
   69601.145,   78949.024,    9347.879,
   81113.102,   84698.047,    3584.945,
Is_True,          70.5550%,
Analysis,STARLINK-3331 - IOAG-South2,
       Rise,         Set, Duration (s),
     669.963,   10005.066,    9335.103,
   17928.336,   21503.287,    3574.951,
   23663.145,   27238.661,    3575.517,
   29398.962,   38717.708,    9318.746,
   40879.242,   50210.535,    9331.293,
   52374.998,   55966.361,    3591.364,
   58134.449,   67456.383,    9321.934,
   69612.027,   78932.723,    9320.696,
   81088.129,   84674.964,    3586.835,
Is_True,          70.5514%,
Analysis,STARLINK-1265 - STARLINK-3749,
       Rise,         Set, Duration (s),
       0.000,   17981.679,   17981.679,
Is_True,          20.8121%,
Analysis,STARLINK-1265 - STARLINK-1342,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1265 - STARLINK-2370,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1265 - STARLINK-1785,
       Rise,         Set, Duration (s),
   10147.481,   10977.640,     830.159,
   24477.403,   25310.464,     833.061,
   35942.430,   39640.015,    3697.585,
   50275.081,   51104.962,     829.881,
   64604.984,   65437.785,     832.801,
   78937.633,   79767.321,     829.688,
Is_True,           9.0893%,
Analysis,STARLINK-1265 - STARLINK-2471,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1265 - STARLINK-2607,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1265 - STARLINK-2517,
       Rise,         Set, Duration (s),
       0.000,    6954.957,    6954.957,
   11038.172,   21264.774,   10226.603,
   28237.319,   35614.164,    7376.844,
   42599.343,   49923.826,    7324.483,
   56902.503,   64273.430,    7370.928,
   65531.547,   78582.938,   13051.391,
   79834.593,   86400.000,    6565.407,
Is_True,          68.1373%,
Analysis,STARLINK-1265 - STARLINK-2060,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1265 - STARLINK-3508,
       Rise,         Set, Duration (s),
   71554.114,   72433.092,     878.978,
   82746.392,   86400.000,    3653.608,
Is_True,           5.2460%,
Analysis,STARLINK-1265 - STARLINK-3360,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1265 - STARLINK-1588,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1265 - STARLINK-2025,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1265 - STARLINK-1765,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1265 - STARLINK-1579,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1265 - STARLINK-3569,
       Rise,         Set, Duration (s),
   10612.355,   11036.664,     424.309,
Is_True,           0.4911%,
Analysis,STARLINK-1265 - STARLINK-3700,
       Rise,         Set, Duration (s),
   46239.337,   46887.008,     647.670,
   57189.403,   58272.379,    1082.976,
   71353.781,   72033.343,     679.562,
Is_True,           2.7896%,
Analysis,STARLINK-1265 - STARLINK-1797,
       Rise,         Set, Duration (s),
    6556.663,    7730.074,    1173.410,
   20893.847,   22054.575,    1160.728,
   29486.197,   36390.956,    6904.758,
   46683.349,   50715.444,    4032.095,
   61020.562,   65051.856,    4031.294,
   75345.272,   79376.332,    4031.060,
Is_True,          24.6914%,
Analysis,STARLINK-1265 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    6947.787,   10655.710,    3707.923,
   12706.047,   16411.335,    3705.289,
   18455.533,   27896.346,    9440.812,
   29936.121,   39394.157,    9458.036,
   41436.253,   45158.114,    3721.861,
   49547.763,   56688.177,    7140.415,
   58719.312,   68182.584,    9463.273,
   70206.580,   73922.877,    3716.298,
   75947.670,   85428.260,    9480.590,
Is_True,          69.2529%,
Analysis,STARLINK-1265 - IOAG-North1,
       Rise,         Set, Duration (s),
    1182.950,   10630.487,    9447.537,
   12693.651,   16388.798,    3695.147,
   18449.183,   27907.700,    9458.517,
   29956.012,   39403.499,    9447.487,
   41439.442,   45148.295,    3708.853,
   47192.476,   56658.958,    9466.482,
   58704.833,   68178.338,    9473.505,
   70216.594,   73939.029,    3722.435,
   75969.027,   85428.708,    9459.681,
Is_True,          78.5644%,
Analysis,STARLINK-1265 - IOAG-North2,
       Rise,         Set, Duration (s),
    1200.904,   10650.788,    9449.884,
   12699.287,   16393.376,    3694.089,
   18435.115,   27887.519,    9452.403,
   29941.960,   39402.982,    9461.022,
   41454.011,   45162.838,    3708.827,
   47208.985,   56679.364,    9470.379,
   58703.434,   68162.713,    9459.280,
   70200.718,   73916.763,    3716.046,
   75956.931,   85433.344,    9476.412,
Is_True,          78.5745%,
Analysis,STARLINK-1265 - IOAG-South1,
       Rise,         Set, Duration (s),
    1187.220,   10632.010,    9444.790,
   12671.420,   16381.247,    3709.827,
   18418.999,   27887.534,    9468.535,
   29928.511,   33648.357,    3719.847,
   41452.320,   45166.908,    3714.588,
   47193.317,   56663.317,    9470.001,
   58682.528,   68165.243,    9482.715,
   70187.003,   73920.972,    3733.969,
   75949.094,   85449.173,    9500.078,
Is_True,          72.0421%,
Analysis,STARLINK-1265 - IOAG-South2,
       Rise,         Set, Duration (s),
    1167.008,   10631.520,    9464.511,
   14383.263,   16399.973,    2016.710,
   18448.643,   27899.060,    9450.416,
   29930.533,   39396.811,    9466.278,
   41424.330,   45148.676,    3724.346,
   47177.546,   56666.852,    9489.306,
   58708.357,   68182.892,    9474.535,
   70200.641,   73931.208,    3730.568,
   75944.868,   85429.886,    9485.018,
Is_True,          76.7381%,
Analysis,STARLINK-3749 - STARLINK-1342,
       Rise,         Set, Duration (s),
   25014.529,   53806.365,   28791.836,
Is_True,          33.3239%,
Analysis,STARLINK-3749 - STARLINK-2370,
       Rise,         Set, Duration (s),
   64340.593,   64837.441,     496.848,
   75401.618,   76203.439,     801.821,
Is_True,           1.5031%,
Analysis,STARLINK-3749 - STARLINK-1785,
       Rise,         Set, Duration (s),
    7178.665,    7895.775,     717.111,
   21145.586,   21961.282,     815.696,
Is_True,           1.7741%,
Analysis,STARLINK-3749 - STARLINK-2471,
       Rise,         Set, Duration (s),
   79799.472,   86400.000,    6600.528,
Is_True,           7.6395%,
Analysis,STARLINK-3749 - STARLINK-2607,
       Rise,         Set, Duration (s),
   78952.713,   79702.776,     750.064,
Is_True,           0.8681%,
Analysis,STARLINK-3749 - STARLINK-2517,
       Rise,         Set, Duration (s),
    2611.825,   29377.372,   26765.546,
Is_True,          30.9786%,
Analysis,STARLINK-3749 - STARLINK-2060,
       Rise,         Set, Duration (s),
   78903.497,   79652.888,     749.392,
Is_True,           0.8674%,
Analysis,STARLINK-3749 - STARLINK-3508,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3749 - STARLINK-3360,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3749 - STARLINK-1588,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3749 - STARLINK-2025,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3749 - STARLINK-1765,
       Rise,         Set, Duration (s),
   46143.333,   46817.551,     674.218,
   57236.351,   58146.885,     910.533,
   71310.417,   72099.273,     788.855,
Is_True,           2.7472%,
Analysis,STARLINK-3749 - STARLINK-1579,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3749 - STARLINK-3569,
       Rise,         Set, Duration (s),
   10379.299,   10828.801,     449.502,
   21355.265,   21848.792,     493.526,
   32333.992,   32869.897,     535.904,
   57050.931,   57666.619,     615.688,
   68039.342,   68690.348,     651.006,
   79031.172,   79714.368,     683.196,
Is_True,           3.9685%,
Analysis,STARLINK-3749 - STARLINK-3700,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3749 - STARLINK-1797,
       Rise,         Set, Duration (s),
    6508.944,    7482.691,     973.746,
   17756.170,   18651.785,     895.616,
Is_True,           2.1636%,
Analysis,STARLINK-3749 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    6897.192,   10338.033,    3440.841,
   12413.912,   21353.223,    8939.311,
   23420.891,   26849.796,    3428.905,
   34417.478,   37855.619,    3438.141,
   39927.674,   43372.720,    3445.046,
   50968.849,   59927.612,    8958.763,
   61995.394,   70925.936,    8930.542,
   72991.085,   81931.270,    8940.185,
   84003.285,   86400.000,    2396.715,
Is_True,          60.0908%,
Analysis,STARLINK-3749 - IOAG-North1,
       Rise,         Set, Duration (s),
    1371.726,   10309.184,    8937.458,
   12396.077,   21338.787,    8942.710,
   23422.493,   26855.182,    3432.688,
   34441.495,   37872.972,    3431.477,
   39934.710,   48872.998,    8938.288,
   50951.888,   59897.244,    8945.356,
   61979.065,   70929.259,    8950.193,
   73006.740,   81945.589,    8938.849,
   84009.701,   86400.000,    2390.299,
Is_True,          72.8094%,
Analysis,STARLINK-3749 - IOAG-North2,
       Rise,         Set, Duration (s),
    1389.924,   10332.509,    8942.585,
   12407.149,   21328.877,    8921.728,
   23405.063,   26835.373,    3430.311,
   34429.686,   37860.533,    3430.847,
   39943.408,   48892.688,    8949.280,
   50969.842,   59909.944,    8940.102,
   61971.628,   70909.687,    8938.059,
   72988.632,   81932.720,    8944.089,
   84015.787,   86400.000,    2384.213,
Is_True,          72.7792%,
Analysis,STARLINK-3749 - IOAG-South1,
       Rise,         Set, Duration (s),
    1379.441,   10317.911,    8938.470,
   12380.177,   21330.785,    8950.608,
   23393.521,   26840.086,    3446.564,
   34427.934,   37876.356,    3448.422,
   39949.742,   48894.152,    8944.410,
   50951.911,   59904.321,    8952.410,
   61960.451,   70918.190,    8957.738,
   72982.587,   81952.960,    8970.372,
   84026.284,   86400.000,    2373.716,
Is_True,          72.8967%,
Analysis,STARLINK-3749 - IOAG-South2,
       Rise,         Set, Duration (s),
    1358.951,   10313.958,    8955.007,
   12392.020,   21348.738,    8956.718,
   23414.055,   26853.854,    3439.800,
   34416.450,   37864.289,    3447.839,
   39921.755,   48879.653,    8957.898,
   50943.837,   59915.359,    8971.522,
   61987.415,   70933.402,    8945.987,
   72991.448,   81942.935,    8951.487,
   84000.477,   86400.000,    2399.523,
Is_True,          72.9465%,
Analysis,STARLINK-1342 - STARLINK-2370,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1342 - STARLINK-1785,
       Rise,         Set, Duration (s),
    3281.587,    4217.797,     936.210,
   17616.371,   18545.554,     929.183,
   31944.086,   32880.602,     936.515,
   46278.874,   47208.341,     929.467,
   60606.573,   61543.387,     936.814,
   74941.364,   75871.107,     929.743,
Is_True,           6.4791%,
Analysis,STARLINK-1342 - STARLINK-2471,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1342 - STARLINK-2607,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1342 - STARLINK-2517,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1342 - STARLINK-2060,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1342 - STARLINK-3508,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1342 - STARLINK-3360,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1342 - STARLINK-1588,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1342 - STARLINK-2025,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1342 - STARLINK-1765,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1342 - STARLINK-1579,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1342 - STARLINK-3569,
       Rise,         Set, Duration (s),
    6491.732,    7446.655,     954.923,
   17658.399,   18737.485,    1079.086,
   31880.007,   32596.901,     716.894,
Is_True,           3.1839%,
Analysis,STARLINK-1342 - STARLINK-3700,
       Rise,         Set, Duration (s),
   78455.281,   86400.000,    7944.719,
Is_True,           9.1953%,
Analysis,STARLINK-1342 - STARLINK-1797,
       Rise,         Set, Duration (s),
   14364.449,   14958.753,     594.303,
   28692.681,   29291.782,     599.101,
   43024.713,   43621.638,     596.925,
   57352.971,   57954.653,     601.682,
   71685.024,   72284.495,     599.471,
   86013.308,   86400.000,     386.692,
Is_True,           3.9099%,
Analysis,STARLINK-1342 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1608.307,    1608.307,
    5747.664,    9516.348,    3768.684,
   11440.566,   21011.276,    9570.710,
   22944.932,   38234.087,   15289.155,
   40189.047,   43986.421,    3797.374,
   51724.594,   66979.870,   15255.276,
   68978.696,   78456.496,    9477.800,
   80466.202,   86400.000,    5933.798,
Is_True,          74.8855%,
Analysis,STARLINK-1342 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    9477.561,    9477.561,
   11404.261,   20981.965,    9577.704,
   22931.438,   38248.578,   15317.140,
   40196.472,   49712.382,    9515.910,
   51693.215,   66958.885,   15265.669,
   68971.116,   78473.083,    9501.968,
   80487.089,   86400.000,    5912.911,
Is_True,          86.3066%,
Analysis,STARLINK-1342 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    9506.373,    9506.373,
   11432.890,   20988.699,    9555.809,
   22918.009,   38219.307,   15301.298,
   40191.720,   49729.660,    9537.940,
   51718.246,   66956.592,   15238.346,
   68955.894,   78439.907,    9484.013,
   80463.243,   86400.000,    5936.757,
Is_True,          86.2969%,
Analysis,STARLINK-1342 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    9522.638,    9522.638,
   11417.198,   21013.302,    9596.104,
   22924.344,   38244.725,   15320.380,
   40212.901,   49753.908,    9541.007,
   51718.112,   66983.481,   15265.369,
   68967.945,   78461.277,    9493.331,
   80482.746,   86400.000,    5917.254,
Is_True,          86.4075%,
Analysis,STARLINK-1342 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    9505.439,    9505.439,
   17186.441,   21012.753,    3826.312,
   22943.478,   38258.831,   15315.353,
   40197.585,   49740.842,    9543.257,
   51704.291,   66988.635,   15284.344,
   68984.613,   78481.359,    9496.746,
   80482.340,   86400.000,    5917.660,
Is_True,          79.7328%,
Analysis,STARLINK-2370 - STARLINK-1785,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2370 - STARLINK-2471,
       Rise,         Set, Duration (s),
   32372.133,   32974.012,     601.879,
   46717.789,   47292.521,     574.731,
   61037.550,   61635.609,     598.059,
   75383.279,   75954.001,     570.722,
Is_True,           2.7146%,
Analysis,STARLINK-2370 - STARLINK-2607,
       Rise,         Set, Duration (s),
       0.000,     333.949,     333.949,
   13991.694,   14646.751,     655.057,
   28298.354,   29000.984,     702.630,
   42651.798,   43313.834,     662.036,
   56958.607,   57667.878,     709.271,
   82776.059,   83447.503,     671.443,
Is_True,           4.3222%,
Analysis,STARLINK-2370 - STARLINK-2517,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2370 - STARLINK-2060,
       Rise,         Set, Duration (s),
       0.000,     332.994,     332.994,
   13907.325,   14648.924,     741.600,
   28201.161,   29011.311,     810.150,
   42547.992,   43328.073,     780.082,
   56842.732,   57689.327,     846.595,
   68299.311,   72006.829,    3707.518,
   82644.795,   83478.228,     833.433,
Is_True,           9.3199%,
Analysis,STARLINK-2370 - STARLINK-3508,
       Rise,         Set, Duration (s),
   42734.011,   43507.664,     773.652,
   53793.518,   57686.864,    3893.346,
   67926.815,   68779.184,     852.369,
Is_True,           6.3882%,
Analysis,STARLINK-2370 - STARLINK-3360,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2370 - STARLINK-1588,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2370 - STARLINK-2025,
       Rise,         Set, Duration (s),
       0.000,     571.298,     571.298,
   13760.843,   14897.152,    1136.310,
   28086.009,   29235.962,    1149.953,
   36693.182,   43561.751,    6868.569,
   53892.402,   57900.563,    4008.161,
   68217.465,   72226.286,    4008.820,
   82557.702,   86400.000,    3842.298,
Is_True,          24.9831%,
Analysis,STARLINK-2370 - STARLINK-1765,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2370 - STARLINK-1579,
       Rise,         Set, Duration (s),
    2900.246,    3672.097,     771.851,
   14365.724,   18003.765,    3638.041,
   28697.210,   29468.618,     771.409,
   43029.396,   43799.075,     769.679,
   57360.857,   58130.745,     769.888,
   71693.032,   72461.192,     768.160,
   86024.469,   86400.000,     375.531,
Is_True,           9.1025%,
Analysis,STARLINK-2370 - STARLINK-3569,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2370 - STARLINK-3700,
       Rise,         Set, Duration (s),
   28613.100,   29335.824,     722.725,
