
SOAP Analysis Report Output for starlink_starlink_20_sats_33.orb,
Generated: Thu Dec 15 21:12:31 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-3340 - STARLINK-1487,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3340 - STARLINK-3864,
       Rise,         Set, Duration (s),
    3253.272,   10119.538,    6866.266,
   11563.357,   18468.390,    6905.033,
Is_True,          15.9390%,
Analysis,STARLINK-3340 - STARLINK-2125,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3340 - STARLINK-2621,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3340 - STARLINK-2222,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3340 - STARLINK-3194,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3340 - STARLINK-2644,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3340 - STARLINK-3042,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3340 - STARLINK-3790,
       Rise,         Set, Duration (s),
   40368.322,   53001.619,   12633.298,
Is_True,          14.6219%,
Analysis,STARLINK-3340 - STARLINK-2251,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3340 - STARLINK-1295,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3340 - STARLINK-2056,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3340 - STARLINK-3618,
       Rise,         Set, Duration (s),
   57323.512,   58106.019,     782.507,
Is_True,           0.9057%,
Analysis,STARLINK-3340 - STARLINK-3348,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3340 - STARLINK-3722,
       Rise,         Set, Duration (s),
   31894.827,   33143.499,    1248.672,
   40239.754,   47309.551,    7069.797,
   57301.733,   58396.276,    1094.543,
Is_True,          10.8947%,
Analysis,STARLINK-3340 - STARLINK-3557,
       Rise,         Set, Duration (s),
       0.000,     375.599,     375.599,
   13806.024,   14698.169,     892.145,
   28126.710,   29019.742,     893.032,
   39582.991,   43341.962,    3758.971,
   53903.024,   57663.226,    3760.202,
   68223.382,   69120.437,     897.055,
   82543.204,   83442.170,     898.967,
Is_True,          13.2824%,
Analysis,STARLINK-3340 - STARLINK-3326,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3340 - STARLINK-3527,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3340 - STARLINK-1908,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3340 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1513.149,    1513.149,
    5663.775,   13358.959,    7695.184,
   15514.182,   24838.887,    9324.705,
   26989.326,   30574.967,    3585.641,
   32726.215,   42066.933,    9340.718,
   49974.499,   53578.092,    3603.594,
   55726.187,   59327.329,    3601.142,
   61471.033,   70803.945,    9332.913,
   72943.776,   82286.645,    9342.869,
   84428.774,   86400.000,    1971.226,
Is_True,          68.6472%,
Analysis,STARLINK-3340 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    1848.323,    1848.323,
    4009.224,   13347.932,    9338.708,
   15507.638,   24846.496,    9338.859,
