
SOAP Analysis Report Output for starlink_starlink_20_sats_37.orb,
Generated: Thu Dec 15 21:13:15 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,     Distance STARLINK-3681 - STARLINK-1173,Distance STARLINK-3681 - STARLINK-2209,Distance STARLINK-3681 - STARLINK-3320,Distance STARLINK-3681 - STARLINK-1742,Distance STARLINK-3681 - STARLINK-24,Distance STARLINK-3681 - STARLINK-1656,Distance STARLINK-3681 - STARLINK-1286,Distance STARLINK-3681 - STARLINK-3419,Distance STARLINK-3681 - STARLINK-1825,Distance STARLINK-3681 - STARLINK-2117,Distance STARLINK-3681 - STARLINK-1455,Distance STARLINK-3681 - STARLINK-1898,Distance STARLINK-3681 - STARLINK-2309,Distance STARLINK-3681 - STARLINK-1764,Distance STARLINK-3681 - STARLINK-3798,Distance STARLINK-3681 - STARLINK-1335,Distance STARLINK-3681 - STARLINK-3786,Distance STARLINK-3681 - STARLINK-1669,Distance STARLINK-3681 - STARLINK-1682,Distance STARLINK-3681 - IOAG-Equatorial,Distance STARLINK-3681 - IOAG-North1,Distance STARLINK-3681 - IOAG-North2,Distance STARLINK-3681 - IOAG-South1,Distance STARLINK-3681 - IOAG-South2,Distance STARLINK-1173 - STARLINK-2209,Distance STARLINK-1173 - STARLINK-3320,Distance STARLINK-1173 - STARLINK-1742,Distance STARLINK-1173 - STARLINK-24,Distance STARLINK-1173 - STARLINK-1656,Distance STARLINK-1173 - STARLINK-1286,Distance STARLINK-1173 - STARLINK-3419,Distance STARLINK-1173 - STARLINK-1825,Distance STARLINK-1173 - STARLINK-2117,Distance STARLINK-1173 - STARLINK-1455,Distance STARLINK-1173 - STARLINK-1898,Distance STARLINK-1173 - STARLINK-2309,Distance STARLINK-1173 - STARLINK-1764,Distance STARLINK-1173 - STARLINK-3798,Distance STARLINK-1173 - STARLINK-1335,Distance STARLINK-1173 - STARLINK-3786,Distance STARLINK-1173 - STARLINK-1669,Distance STARLINK-1173 - STARLINK-1682,Distance STARLINK-1173 - IOAG-Equatorial,Distance STARLINK-1173 - IOAG-North1,Distance STARLINK-1173 - IOAG-North2,Distance STARLINK-1173 - IOAG-South1,Distance STARLINK-1173 - IOAG-South2,Distance STARLINK-2209 - STARLINK-3320,Distance STARLINK-2209 - STARLINK-1742,Distance STARLINK-2209 - STARLINK-24,Distance STARLINK-2209 - STARLINK-1656,Distance STARLINK-2209 - STARLINK-1286,Distance STARLINK-2209 - STARLINK-3419,Distance STARLINK-2209 - STARLINK-1825,Distance STARLINK-2209 - STARLINK-2117,Distance STARLINK-2209 - STARLINK-1455,Distance STARLINK-2209 - STARLINK-1898,Distance STARLINK-2209 - STARLINK-2309,Distance STARLINK-2209 - STARLINK-1764,Distance STARLINK-2209 - STARLINK-3798,Distance STARLINK-2209 - STARLINK-1335,Distance STARLINK-2209 - STARLINK-3786,Distance STARLINK-2209 - STARLINK-1669,Distance STARLINK-2209 - STARLINK-1682,Distance STARLINK-2209 - IOAG-Equatorial,Distance STARLINK-2209 - IOAG-North1,Distance STARLINK-2209 - IOAG-North2,Distance STARLINK-2209 - IOAG-South1,Distance STARLINK-2209 - IOAG-South2,Distance STARLINK-3320 - STARLINK-1742,Distance STARLINK-3320 - STARLINK-24,Distance STARLINK-3320 - STARLINK-1656,Distance STARLINK-3320 - STARLINK-1286,Distance STARLINK-3320 - STARLINK-3419,Distance STARLINK-3320 - STARLINK-1825,Distance STARLINK-3320 - STARLINK-2117,Distance STARLINK-3320 - STARLINK-1455,Distance STARLINK-3320 - STARLINK-1898,Distance STARLINK-3320 - STARLINK-2309,Distance STARLINK-3320 - STARLINK-1764,Distance STARLINK-3320 - STARLINK-3798,Distance STARLINK-3320 - STARLINK-1335,Distance STARLINK-3320 - STARLINK-3786,Distance STARLINK-3320 - STARLINK-1669,Distance STARLINK-3320 - STARLINK-1682,Distance STARLINK-3320 - IOAG-Equatorial,Distance STARLINK-3320 - IOAG-North1,Distance STARLINK-3320 - IOAG-North2,Distance STARLINK-3320 - IOAG-South1,Distance STARLINK-3320 - IOAG-South2,Distance STARLINK-1742 - STARLINK-24,Distance STARLINK-1742 - STARLINK-1656,Distance STARLINK-1742 - STARLINK-1286,Distance STARLINK-1742 - STARLINK-3419,Distance STARLINK-1742 - STARLINK-1825,Distance STARLINK-1742 - STARLINK-2117,Distance STARLINK-1742 - STARLINK-1455,Distance STARLINK-1742 - STARLINK-1898,Distance STARLINK-1742 - STARLINK-2309,Distance STARLINK-1742 - STARLINK-1764,Distance STARLINK-1742 - STARLINK-3798,Distance STARLINK-1742 - STARLINK-1335,Distance STARLINK-1742 - STARLINK-3786,Distance STARLINK-1742 - STARLINK-1669,Distance STARLINK-1742 - STARLINK-1682,Distance STARLINK-1742 - IOAG-Equatorial,Distance STARLINK-1742 - IOAG-North1,Distance STARLINK-1742 - IOAG-North2,Distance STARLINK-1742 - IOAG-South1,Distance STARLINK-1742 - IOAG-South2,Distance STARLINK-24 - STARLINK-1656,Distance STARLINK-24 - STARLINK-1286,Distance STARLINK-24 - STARLINK-3419,Distance STARLINK-24 - STARLINK-1825,Distance STARLINK-24 - STARLINK-2117,Distance STARLINK-24 - STARLINK-1455,Distance STARLINK-24 - STARLINK-1898,Distance STARLINK-24 - STARLINK-2309,Distance STARLINK-24 - STARLINK-1764,Distance STARLINK-24 - STARLINK-3798,Distance STARLINK-24 - STARLINK-1335,Distance STARLINK-24 - STARLINK-3786,Distance STARLINK-24 - STARLINK-1669,Distance STARLINK-24 - STARLINK-1682,Distance STARLINK-24 - IOAG-Equatorial,Distance STARLINK-24 - IOAG-North1,Distance STARLINK-24 - IOAG-North2,Distance STARLINK-24 - IOAG-South1,Distance STARLINK-24 - IOAG-South2,Distance STARLINK-1656 - STARLINK-1286,Distance STARLINK-1656 - STARLINK-3419,Distance STARLINK-1656 - STARLINK-1825,Distance STARLINK-1656 - STARLINK-2117,Distance STARLINK-1656 - STARLINK-1455,Distance STARLINK-1656 - STARLINK-1898,Distance STARLINK-1656 - STARLINK-2309,Distance STARLINK-1656 - STARLINK-1764,Distance STARLINK-1656 - STARLINK-3798,Distance STARLINK-1656 - STARLINK-1335,Distance STARLINK-1656 - STARLINK-3786,Distance STARLINK-1656 - STARLINK-1669,Distance STARLINK-1656 - STARLINK-1682,Distance STARLINK-1656 - IOAG-Equatorial,Distance STARLINK-1656 - IOAG-North1,Distance STARLINK-1656 - IOAG-North2,Distance STARLINK-1656 - IOAG-South1,Distance STARLINK-1656 - IOAG-South2,Distance STARLINK-1286 - STARLINK-3419,Distance STARLINK-1286 - STARLINK-1825,Distance STARLINK-1286 - STARLINK-2117,Distance STARLINK-1286 - STARLINK-1455,Distance STARLINK-1286 - STARLINK-1898,Distance STARLINK-1286 - STARLINK-2309,Distance STARLINK-1286 - STARLINK-1764,Distance STARLINK-1286 - STARLINK-3798,Distance STARLINK-1286 - STARLINK-1335,Distance STARLINK-1286 - STARLINK-3786,Distance STARLINK-1286 - STARLINK-1669,Distance STARLINK-1286 - STARLINK-1682,Distance STARLINK-1286 - IOAG-Equatorial,Distance STARLINK-1286 - IOAG-North1,Distance STARLINK-1286 - IOAG-North2,Distance STARLINK-1286 - IOAG-South1,Distance STARLINK-1286 - IOAG-South2,Distance STARLINK-3419 - STARLINK-1825,Distance STARLINK-3419 - STARLINK-2117,Distance STARLINK-3419 - STARLINK-1455,Distance STARLINK-3419 - STARLINK-1898,Distance STARLINK-3419 - STARLINK-2309,Distance STARLINK-3419 - STARLINK-1764,Distance STARLINK-3419 - STARLINK-3798,Distance STARLINK-3419 - STARLINK-1335,Distance STARLINK-3419 - STARLINK-3786,Distance STARLINK-3419 - STARLINK-1669,Distance STARLINK-3419 - STARLINK-1682,Distance STARLINK-3419 - IOAG-Equatorial,Distance STARLINK-3419 - IOAG-North1,Distance STARLINK-3419 - IOAG-North2,Distance STARLINK-3419 - IOAG-South1,Distance STARLINK-3419 - IOAG-South2,Distance STARLINK-1825 - STARLINK-2117,Distance STARLINK-1825 - STARLINK-1455,Distance STARLINK-1825 - STARLINK-1898,Distance STARLINK-1825 - STARLINK-2309,Distance STARLINK-1825 - STARLINK-1764,Distance STARLINK-1825 - STARLINK-3798,Distance STARLINK-1825 - STARLINK-1335,Distance STARLINK-1825 - STARLINK-3786,Distance STARLINK-1825 - STARLINK-1669,Distance STARLINK-1825 - STARLINK-1682,Distance STARLINK-1825 - IOAG-Equatorial,Distance STARLINK-1825 - IOAG-North1,Distance STARLINK-1825 - IOAG-North2,Distance STARLINK-1825 - IOAG-South1,Distance STARLINK-1825 - IOAG-South2,Distance STARLINK-2117 - STARLINK-1455,Distance STARLINK-2117 - STARLINK-1898,Distance STARLINK-2117 - STARLINK-2309,Distance STARLINK-2117 - STARLINK-1764,Distance STARLINK-2117 - STARLINK-3798,Distance STARLINK-2117 - STARLINK-1335,Distance STARLINK-2117 - STARLINK-3786,Distance STARLINK-2117 - STARLINK-1669,Distance STARLINK-2117 - STARLINK-1682,Distance STARLINK-2117 - IOAG-Equatorial,Distance STARLINK-2117 - IOAG-North1,Distance STARLINK-2117 - IOAG-North2,Distance STARLINK-2117 - IOAG-South1,Distance STARLINK-2117 - IOAG-South2,Distance STARLINK-1455 - STARLINK-1898,Distance STARLINK-1455 - STARLINK-2309,Distance STARLINK-1455 - STARLINK-1764,Distance STARLINK-1455 - STARLINK-3798,Distance STARLINK-1455 - STARLINK-1335,Distance STARLINK-1455 - STARLINK-3786,Distance STARLINK-1455 - STARLINK-1669,Distance STARLINK-1455 - STARLINK-1682,Distance STARLINK-1455 - IOAG-Equatorial,Distance STARLINK-1455 - IOAG-North1,Distance STARLINK-1455 - IOAG-North2,Distance STARLINK-1455 - IOAG-South1,Distance STARLINK-1455 - IOAG-South2,Distance STARLINK-1898 - STARLINK-2309,Distance STARLINK-1898 - STARLINK-1764,Distance STARLINK-1898 - STARLINK-3798,Distance STARLINK-1898 - STARLINK-1335,Distance STARLINK-1898 - STARLINK-3786,Distance STARLINK-1898 - STARLINK-1669,Distance STARLINK-1898 - STARLINK-1682,Distance STARLINK-1898 - IOAG-Equatorial,Distance STARLINK-1898 - IOAG-North1,Distance STARLINK-1898 - IOAG-North2,Distance STARLINK-1898 - IOAG-South1,Distance STARLINK-1898 - IOAG-South2,Distance STARLINK-2309 - STARLINK-1764,Distance STARLINK-2309 - STARLINK-3798,Distance STARLINK-2309 - STARLINK-1335,Distance STARLINK-2309 - STARLINK-3786,Distance STARLINK-2309 - STARLINK-1669,Distance STARLINK-2309 - STARLINK-1682,Distance STARLINK-2309 - IOAG-Equatorial,Distance STARLINK-2309 - IOAG-North1,Distance STARLINK-2309 - IOAG-North2,Distance STARLINK-2309 - IOAG-South1,Distance STARLINK-2309 - IOAG-South2,Distance STARLINK-1764 - STARLINK-3798,Distance STARLINK-1764 - STARLINK-1335,Distance STARLINK-1764 - STARLINK-3786,Distance STARLINK-1764 - STARLINK-1669,Distance STARLINK-1764 - STARLINK-1682,Distance STARLINK-1764 - IOAG-Equatorial,Distance STARLINK-1764 - IOAG-North1,Distance STARLINK-1764 - IOAG-North2,Distance STARLINK-1764 - IOAG-South1,Distance STARLINK-1764 - IOAG-South2,Distance STARLINK-3798 - STARLINK-1335,Distance STARLINK-3798 - STARLINK-3786,Distance STARLINK-3798 - STARLINK-1669,Distance STARLINK-3798 - STARLINK-1682,Distance STARLINK-3798 - IOAG-Equatorial,Distance STARLINK-3798 - IOAG-North1,Distance STARLINK-3798 - IOAG-North2,Distance STARLINK-3798 - IOAG-South1,Distance STARLINK-3798 - IOAG-South2,Distance STARLINK-1335 - STARLINK-3786,Distance STARLINK-1335 - STARLINK-1669,Distance STARLINK-1335 - STARLINK-1682,Distance STARLINK-1335 - IOAG-Equatorial,Distance STARLINK-1335 - IOAG-North1,Distance STARLINK-1335 - IOAG-North2,Distance STARLINK-1335 - IOAG-South1,Distance STARLINK-1335 - IOAG-South2,Distance STARLINK-3786 - STARLINK-1669,Distance STARLINK-3786 - STARLINK-1682,Distance STARLINK-3786 - IOAG-Equatorial,Distance STARLINK-3786 - IOAG-North1,Distance STARLINK-3786 - IOAG-North2,Distance STARLINK-3786 - IOAG-South1,Distance STARLINK-3786 - IOAG-South2,Distance STARLINK-1669 - STARLINK-1682,Distance STARLINK-1669 - IOAG-Equatorial,Distance STARLINK-1669 - IOAG-North1,Distance STARLINK-1669 - IOAG-North2,Distance STARLINK-1669 - IOAG-South1,Distance STARLINK-1669 - IOAG-South2,Distance STARLINK-1682 - IOAG-Equatorial,Distance STARLINK-1682 - IOAG-North1,Distance STARLINK-1682 - IOAG-North2,Distance STARLINK-1682 - IOAG-South1,Distance STARLINK-1682 - IOAG-South2,Distance IOAG-Equatorial - IOAG-North1,Distance IOAG-Equatorial - IOAG-North2,Distance IOAG-Equatorial - IOAG-South1,Distance IOAG-Equatorial - IOAG-South2,Distance IOAG-North1 - IOAG-North2,Distance IOAG-North1 - IOAG-South1,Distance IOAG-North1 - IOAG-South2,Distance IOAG-North2 - IOAG-South1,Distance IOAG-North2 - IOAG-South2,Distance IOAG-South1 - IOAG-South2,
SECONDS,        km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,
       0.000,  10324.7042,          4959.5745,          7503.9311,          6429.2857,          3811.7395,          6857.7914,          9822.8930,         10120.2623,         11093.8465,          9206.1630,         12765.5122,          9951.9552,          9595.1882,         11529.6138,          7011.1266,         13360.7143,          6797.7209,         13206.9994,          9749.7324,        405604.5639,        398917.0149,        405429.8850,        395381.0823,        400228.3662,         12843.7724,          5545.0021,         13368.9107,         10294.7256,         13128.1509,         13056.1770,          3255.2185,         10038.3113,          5380.5520,         11139.4966,          2677.4676,          6911.0281,          2980.5530,          6704.4482,         10758.1830,         10948.6586,          8422.5511,          4793.0933,        395973.6786,        389303.0391,        395874.7572,        385734.5578,        390523.4985,          9877.4909,          4216.0271,          7189.7715,          2266.7190,          8300.5788,         12961.4121,         11791.3806,         12305.3830,         10558.8631,         11990.4408,         10096.0320,         13601.6695,          8862.0056,         11739.6262,          8266.5061,         13350.4895,         11193.9867,        405559.4330,        398843.5214,        405292.7532,        395374.1443,        400279.5896,         12054.0200,          9502.2301,         10263.6582,         13618.5897,          7749.7262,         12798.3954,          8755.1048,         11331.6674,          3669.6185,          3855.8834,          8143.1816,          1435.6542,         12266.3227,         11505.3526,         11955.9385,          2989.5197,        399876.2190,        393177.1349,        399765.5400,        389689.4146,        394439.6962,          6158.5135,          5162.2799,          4753.4862,         12510.2732,          9035.0192,         11320.0271,         10851.7965,         13308.2284,         12500.4263,         13265.7110,         11407.8211,         11014.3958,          5428.1023,         11877.6403,         13105.0473,        405054.6980,        398360.6339,        404762.7965,        394824.0654,        399798.2780,          8986.3888,          8258.1538,          8894.2403,          8567.2118,          7215.0772,         13486.1867,         10882.1345,         11753.1534,         10673.1996,          9463.9790,         13233.2613,          3638.8996,         11944.4550,         11368.5327,        404958.9824,        398296.8121,        404785.1220,        394688.2686,        399579.6072,          8359.2510,         13540.6960,         12120.1551,         13177.0747,          8954.9693,         12046.7899,          9607.1577,         13764.2452,          9145.9394,         10502.2352,          9525.6979,         12921.0972,         11029.3196,        404227.0587,        397498.5963,        403931.9992,        394061.8830,        398978.1621,         11655.2010,          5667.2985,         10526.6513,          9498.4597,         13589.1433,         13595.9953,         11910.2475,         13290.7532,          8449.4326,          5389.6691,          8711.8250,         13837.5797,        401394.4734,        394714.0753,        401076.2103,        391135.7973,        396165.2973,          7742.5780,          2380.4641,         12027.2045,          5738.2364,          9509.9678,          2546.5496,          8780.8009,         10976.4870,          8956.3701,          7498.3865,          7673.4302,        396710.0002,        390059.5322,        396603.7842,        386431.5475,        391264.7504,          6600.4208,         10607.3076,         11575.8647,         13364.0678,          8007.8100,         13077.4764,          8512.6701,          5577.0143,          5369.6175,         12666.0972,        397946.0775,        391295.8643,        397706.1252,        387644.2070,        392635.8035,         12789.9802,          7559.8736,         10850.3406,          4625.9162,          9622.5870,         11605.3803,          7093.3284,          8041.9595,          9267.0520,        398460.0272,        391818.3035,        398343.9659,        388163.5293,        393023.1760,         10309.9931,          8687.0786,         10575.9127,         10843.1066,          2988.7956,         12417.6503,          7596.8451,          9676.5973,        395356.2923,        388626.2015,        395039.6111,        385192.0362,        390133.3420,          4409.8162,          5215.0109,          4704.2592,         10653.6851,         11938.2980,          9588.1460,          2156.3410,        396451.1926,        389760.8706,        396340.8218,        386247.5063,        391014.6218,          8876.5467,          3394.7267,         10243.9796,         13007.4637,         11278.4286,          2339.7703,        397856.2315,        391133.8425,        397693.3755,        387704.7234,        392475.9391,          9094.9311,          9419.0625,         10327.1459,          5994.3944,          7097.2545,        394587.6964,        387926.6023,        394460.4155,        384324.8622,        389165.5393,         12064.6983,         11507.2377,         12304.4497,          3490.6741,        400572.5041,        393864.5738,        400441.1471,        390398.5511,        395157.5382,         11510.8378,          5080.1673,         10623.1093,        394261.6693,        387551.0502,        393948.7136,        384060.4868,        389033.0573,          9914.6177,         12622.7644,        403243.2437,        396587.2134,        403023.4304,        392954.0350,        397910.6643,         10578.5619,        393558.4489,        386886.0004,        393316.1721,        383296.5548,        388254.2139,        397087.5138,        390381.2142,        396958.7127,        386911.2438,        391671.2136,          7363.8613,          7977.1746,         11500.2877,          9772.2522,          9489.1698,          8934.9843,         10149.3140,         14595.9232,         16897.8334,          9489.1698,
    3600.000,  13581.0600,          4821.4835,         11261.5035,          4256.7370,          7730.7537,          5390.3455,          7460.7636,         12936.7491,          9780.9880,         10327.3398,         12162.9523,         12987.3184,         11475.0634,         12512.1898,         11880.3296,         12717.8046,          8111.6594,         13454.0757,         11245.9803,        395986.4760,        389952.3472,        395120.0200,        384471.3260,        391256.0097,         12643.7083,          7491.2101,         13384.2561,         10847.1338,         12973.1909,         11581.6554,          4228.5062,         10046.4609,          8553.1393,          6772.7762,          2953.5883,          6919.7179,          4774.4569,          5816.6060,          5665.6589,         10273.3157,          2008.0350,          7869.9779,        404549.0118,        398322.0311,        403566.7867,        393150.8044,        399868.3743,          9654.2547,          8678.1571,          3675.1923,          9135.6915,          8569.6608,         12362.4685,         12163.0018,          8023.7546,         13235.5310,         11046.4568,          8932.3424,         10359.3663,          9635.3602,         13848.1616,          5042.8928,         12721.7263,         11045.5108,        395606.4774,        389541.7850,        394664.3231,        384156.5420,        390974.3249,         12558.4301,          9349.5440,         10594.0123,         13593.0054,         10545.2630,         13319.9339,         10815.1614,          7509.8662,          6566.8189,          2682.1815,          8661.8724,          2810.5947,         10054.7967,         10281.5833,          9061.9649,          3285.3362,        404970.8015,        398865.9153,        403995.5891,        393550.6751,        400360.6461,         10786.5967,          3768.9722,          7173.3559,         12415.4149,          7000.6292,         11779.9234,         10730.1442,         13711.4185,         13211.9061,         13405.6770,         13267.5702,         10775.7709,         10554.9607,         13024.9455,         11526.2105,        397467.7999,        391418.4716,        396648.3233,        385916.9591,        392653.1473,         11522.9738,          8240.7123,         10290.1533,         12159.0163,          5000.3150,         13323.1939,          8763.5166,          7702.3980,          7522.6711,          8267.5429,         13259.6114,          2107.9091,         10765.2260,         11384.7576,        395728.9580,        389599.7113,        394740.4641,        384324.8778,        391126.2114,         10123.0942,         13216.8630,          8988.8895,         13180.8023,          8942.6883,         13383.4974,         11924.6742,         13844.7597,         12026.1899,         10469.6146,         11825.2302,         13169.7030,          9013.8745,        400569.6608,        394552.4477,        399746.9955,        389016.8173,        395780.5884,          8710.1863,          5945.4750,          6661.7313,         12753.7891,         11391.0937,         12866.5661,          9665.3625,         12762.4022,         10746.0873,          6685.0195,         10377.3562,         13835.1810,        394315.6923,        388150.1895,        393420.5596,        382840.7320,        389542.7576,          7723.1878,          6480.2327,          9045.3031,          5217.2797,          9564.2041,          4332.4164,          8729.4134,          6086.5371,          8956.6842,          2293.1449,         10933.2436,        401168.7088,        394912.7305,        400200.4568,        389764.5206,        396447.9577,         10100.1688,          9214.6369,         11368.1122,         13464.9947,         10733.4868,         12961.9822,          6474.1224,         10917.3875,          8882.2160,         12280.0009,        399100.1233,        392927.2978,        398249.6376,        387590.4329,        394251.0243,         12766.4424,          6918.0479,          8938.4611,          4410.6521,          8855.0314,         11189.9922,          3187.8704,          7678.6576,         12460.2451,        396157.6029,        389942.9667,        395160.0714,        384772.1080,        391511.8338,          8684.0970,          9106.6825,         10511.5815,          8359.6123,          4295.1735,         13231.8791,          7677.8008,          4994.8680,        406905.7544,        400773.0624,        406013.9823,        395420.6343,        402145.5506,          5012.6680,          2870.5186,          4093.2853,          8180.6566,          8415.3180,          3846.1256,          8148.9219,        403013.3068,        396794.7935,        402001.1973,        391638.8270,        398385.6761,          6754.3498,          1182.3786,         10666.2300,          8583.5411,          8289.4372,          5759.7833,        403354.2025,        397218.3620,        402348.0779,        391963.9569,        398772.3490,          6183.2082,          9129.7884,          6619.4208,          4347.2957,         10328.6539,        400355.9251,        394118.5849,        399339.4660,        388988.4095,        395723.4145,          9761.5648,          8891.2156,          7292.3913,          5492.1725,        403912.9752,        397761.9160,        402909.0280,        392522.5758,        399317.3234,         12495.0658,          5402.4945,          8535.1631,        404921.0125,        398726.7232,        404025.4204,        393448.4072,        400126.3491,          9817.6744,         12063.5329,        395197.3155,        389037.8775,        394213.2057,        383793.4160,        390567.6313,          9384.3270,        403199.5663,        396954.0378,        402223.7827,        391799.3016,        398496.9193,        406471.2467,        400383.1108,        405540.5852,        395011.9833,        401801.9413,          9599.9529,          6412.3896,         12760.6743,          9725.2048,          8586.8855,         12793.8905,         11350.3493,         15841.7167,         14806.2093,          8586.8855,
