
SOAP Analysis Report Output for starlink_starlink_20_sats_36.orb,
Generated: Thu Dec 15 21:13:04 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
Analysis,STARLINK-2719 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1483.511,    1483.511,
    5638.315,   13452.213,    7813.898,
   15381.692,   24945.694,    9564.001,
   26872.055,   30686.486,    3814.431,
   32615.613,   42194.649,    9579.036,
   49908.361,   53726.546,    3818.185,
   55676.555,   59483.278,    3806.723,
   61433.498,   70968.656,    9535.158,
   72919.410,   82460.905,    9541.495,
   84424.286,   86400.000,    1975.714,
Is_True,          70.5233%,
Analysis,STARLINK-2719 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    1902.129,    1902.129,
    3837.017,   13412.370,    9575.354,
   15359.732,   24936.830,    9577.098,
   26884.020,   30701.878,    3817.858,
   32643.001,   42191.393,    9548.391,
   44131.242,   53688.001,    9556.758,
   55648.635,   59444.628,    3795.993,
   61410.377,   70966.890,    9556.512,
   72935.005,   82473.133,    9538.127,
   84429.739,   86400.000,    1970.261,
Is_True,          79.6742%,
Analysis,STARLINK-2719 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    1916.154,    1916.154,
    3858.864,   13444.072,    9585.208,
   15363.832,   24920.762,    9556.930,
   26862.523,   30673.227,    3810.704,
   32623.127,   42190.924,    9567.797,
   44147.628,   53718.466,    9570.838,
   55668.220,   59469.810,    3801.590,
   61407.363,   70946.647,    9539.284,
   72913.349,   82454.461,    9541.112,
   84434.446,   86400.000,    1965.554,
Is_True,          79.6935%,
Analysis,STARLINK-2719 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    1930.552,    1930.552,
    3842.874,   13434.733,    9591.859,
   15340.549,   24937.270,    9596.721,
   26853.737,   30690.073,    3836.336,
   38396.525,   42215.477,    3818.952,
   44148.565,   53720.476,    9571.911,
   55645.348,   59469.677,    3824.328,
   61396.993,   70966.306,    9569.313,
   72911.136,   82481.127,    9569.991,
   84449.266,   86400.000,    1950.734,
Is_True,          73.2184%,
Analysis,STARLINK-2719 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    1915.911,    1915.911,
    3825.344,   13137.470,    9312.126,
   15366.662,   24952.140,    9585.478,
   26869.037,   30704.041,    3835.004,
   32617.432,   42204.367,    9586.935,
   44123.461,   53705.793,    9582.332,
   55650.408,   59468.105,    3817.697,
   61423.963,   70982.506,    9558.543,
   72922.909,   82479.759,    9556.850,
   84424.022,   86400.000,    1975.978,
Is_True,          79.5450%,
Analysis,STARLINK-1340 - STARLINK-3650,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1340 - STARLINK-3248,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1340 - STARLINK-3324,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1340 - STARLINK-2239,
       Rise,         Set, Duration (s),
   67829.309,   68451.664,     622.356,
   78947.359,   79766.749,     819.390,
Is_True,           1.6687%,
Analysis,STARLINK-1340 - STARLINK-1063,
       Rise,         Set, Duration (s),
    3525.922,    7355.918,    3829.996,
   17858.984,   21689.030,    3830.046,
   32187.802,   36017.774,    3829.972,
   46520.869,   47482.516,     961.647,
   60849.680,   61815.635,     965.955,
   75182.753,   76144.370,     961.618,
Is_True,          16.6426%,
Analysis,STARLINK-1340 - STARLINK-1183,
       Rise,         Set, Duration (s),
    6811.136,    7730.766,     919.630,
   21141.790,   22061.951,     920.161,
   35473.097,   36392.743,     919.646,
   49803.753,   50723.925,     920.172,
   64135.056,   65054.718,     919.662,
   75599.839,   79385.897,    3786.058,
Is_True,           9.7052%,
Analysis,STARLINK-1340 - STARLINK-3503,
       Rise,         Set, Duration (s),
   13935.194,   14997.728,    1062.533,
   22018.245,   32141.410,   10123.165,
   39082.120,   40242.024,    1159.904,
Is_True,          14.2889%,
Analysis,STARLINK-1340 - STARLINK-1575,
       Rise,         Set, Duration (s),
       0.000,     286.652,     286.652,
   13722.069,   14624.643,     902.574,
   25186.931,   28948.642,    3761.711,
   39525.355,   43286.671,    3761.316,
   53849.083,   57610.632,    3761.549,
   68187.538,   69075.428,     887.889,
   82511.227,   83413.509,     902.282,
Is_True,          16.5092%,
Analysis,STARLINK-1340 - STARLINK-3735,
       Rise,         Set, Duration (s),
   84243.585,   86400.000,    2156.415,
Is_True,           2.4959%,
Analysis,STARLINK-1340 - STARLINK-1802,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1340 - STARLINK-1832,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1340 - STARLINK-3853,
       Rise,         Set, Duration (s),
   21387.641,   21932.275,     544.634,
   35259.046,   36094.390,     835.344,
   46485.804,   47292.610,     806.806,
Is_True,           2.5310%,
Analysis,STARLINK-1340 - STARLINK-3581,
       Rise,         Set, Duration (s),
   39463.809,   43326.062,    3862.253,
   53417.377,   54596.780,    1179.403,
Is_True,           5.8353%,
Analysis,STARLINK-1340 - FALCON 9 DEB17,
       Rise,         Set, Duration (s),
    6532.751,    7354.721,     821.970,
   17764.578,   18433.625,     669.047,
Is_True,           1.7257%,
Analysis,STARLINK-1340 - STARLINK-2248,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1340 - STARLINK-1453,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1340 - STARLINK-1524,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1340 - STARLINK-3829,
       Rise,         Set, Duration (s),
    7043.233,    7599.803,     556.570,
   20924.564,   21766.998,     842.434,
   32155.104,   32973.090,     817.986,
   46368.719,   46807.329,     438.609,
Is_True,           3.0736%,
Analysis,STARLINK-1340 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1493.789,    1493.789,
    5645.959,   13945.561,    8299.602,
   15917.537,   19687.809,    3770.272,
   21663.930,   31161.949,    9498.019,
   33146.101,   42649.822,    9503.721,
   50422.053,   59893.695,    9471.642,
   61931.640,   71368.539,    9436.899,
   73411.372,   86400.000,   12988.628,
Is_True,          74.6095%,
Analysis,STARLINK-1340 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    2425.047,    2425.047,
    4368.309,   13908.026,    9539.717,
   15881.947,   19656.948,    3775.002,
   21642.732,   31165.852,    9523.120,
   33167.447,   42643.553,    9476.106,
   44646.576,   59860.616,   15214.040,
   61900.791,   71361.198,    9460.407,
   73417.898,   86400.000,   12982.102,
Is_True,          83.7911%,
Analysis,STARLINK-1340 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    2428.606,    2428.606,
    4388.066,   13943.447,    9555.381,
   15903.696,   19671.704,    3768.008,
   21637.206,   31141.444,    9504.238,
   33138.191,   42634.615,    9496.424,
   44653.998,   48386.901,    3732.902,
   50414.821,   59888.576,    9473.755,
   61911.349,   71347.366,    9436.017,
   73395.485,   86400.000,   13004.515,
Is_True,          81.4813%,
Analysis,STARLINK-1340 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    2459.444,    2459.444,
    4396.074,   13952.906,    9556.832,
   15897.679,   19694.165,    3796.486,
   21648.171,   31168.838,    9520.666,
   38917.446,   42664.385,    3746.939,
   44673.944,   48414.198,    3740.253,
   50424.054,   59900.273,    9476.219,
   61918.843,   71374.867,    9456.024,
   73412.016,   86400.000,   12987.984,
Is_True,          74.9315%,
Analysis,STARLINK-1340 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    2456.129,    2456.129,
    4380.852,   13138.064,    8757.213,
   15901.687,   19686.409,    3784.723,
   21662.246,   31185.557,    9523.311,
   33163.539,   42668.109,    9504.570,
   44660.567,   48405.280,    3744.713,
   50409.414,   59883.839,    9474.425,
   61924.952,   71386.188,    9461.236,
   73426.915,   86400.000,   12973.085,
Is_True,          80.6475%,
Analysis,STARLINK-3650 - STARLINK-3248,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3650 - STARLINK-3324,
       Rise,         Set, Duration (s),
       0.000,     111.031,     111.031,
Is_True,           0.1285%,
Analysis,STARLINK-3650 - STARLINK-2239,
       Rise,         Set, Duration (s),
   31816.800,   32753.247,     936.446,
   43029.439,   43946.082,     916.643,
   57304.353,   57685.448,     381.095,
Is_True,           2.5859%,
Analysis,STARLINK-3650 - STARLINK-1063,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3650 - STARLINK-1183,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3650 - STARLINK-3503,
       Rise,         Set, Duration (s),
       0.000,    3878.352,    3878.352,
Is_True,           4.4888%,
Analysis,STARLINK-3650 - STARLINK-1575,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3650 - STARLINK-3735,
       Rise,         Set, Duration (s),
   58180.214,   76549.570,   18369.356,
Is_True,          21.2608%,
Analysis,STARLINK-3650 - STARLINK-1802,
       Rise,         Set, Duration (s),
       0.000,      27.496,      27.496,
   10765.392,   11487.248,     721.856,
   25074.834,   25810.729,     735.896,
   39383.454,   40135.653,     752.199,
   53693.579,   54458.587,     765.008,
   68003.053,   68782.748,     779.695,
   82313.827,   83105.172,     791.345,
Is_True,           5.2934%,
Analysis,STARLINK-3650 - STARLINK-1832,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3650 - STARLINK-3853,
       Rise,         Set, Duration (s),
       0.000,     217.210,     217.210,
Is_True,           0.2514%,
Analysis,STARLINK-3650 - STARLINK-3581,
       Rise,         Set, Duration (s),
     268.819,   10716.101,   10447.282,
   11486.060,   18772.577,    7286.517,
Is_True,          20.5252%,
Analysis,STARLINK-3650 - FALCON 9 DEB17,
       Rise,         Set, Duration (s),
   57503.739,   58003.161,     499.422,
   71292.757,   72077.915,     785.158,
   82483.076,   83176.972,     693.897,
Is_True,           2.2899%,
Analysis,STARLINK-3650 - STARLINK-2248,
       Rise,         Set, Duration (s),
   10744.470,   11188.154,     443.683,
   25143.184,   25423.917,     280.733,
   39518.902,   39680.257,     161.355,
Is_True,           1.0252%,
Analysis,STARLINK-3650 - STARLINK-1453,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3650 - STARLINK-1524,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3650 - STARLINK-3829,
       Rise,         Set, Duration (s),
   86243.273,   86400.000,     156.727,
Is_True,           0.1814%,
Analysis,STARLINK-3650 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    6350.668,    9955.260,    3604.592,
   12086.574,   21408.566,    9321.993,
   23543.848,   27131.739,    3587.891,
   29268.074,   38581.806,    9313.733,
   40725.116,   44311.221,    3586.105,
   52194.397,   55772.421,    3578.024,
   57926.657,   67224.103,    9297.446,
   69378.906,   78671.921,    9293.014,
   80829.362,   84399.907,    3570.545,
Is_True,          63.8349%,
Analysis,STARLINK-3650 - IOAG-North1,
       Rise,         Set, Duration (s),
     603.612,    9930.337,    9326.725,
   12057.261,   21387.510,    9330.249,
   23526.390,   27121.501,    3595.111,
   29265.406,   38589.055,    9323.649,
   40726.754,   50021.586,    9294.832,
   52169.746,   55746.433,    3576.687,
   57898.754,   67207.404,    9308.649,
   69366.472,   78681.708,    9315.236,
   80840.242,   84399.502,    3559.260,
Is_True,          77.1185%,
Analysis,STARLINK-3650 - IOAG-North2,
       Rise,         Set, Duration (s),
     601.152,    9948.629,    9347.477,
   12082.501,   21396.309,    9313.808,
   23525.982,   27114.384,    3588.402,
   29250.534,   38565.767,    9315.233,
   40712.349,   50031.956,    9319.606,
   52186.750,   55770.272,    3583.522,
   57925.871,   67208.358,    9282.487,
   69360.868,   78655.712,    9294.844,
   80814.745,   84385.446,    3570.700,
Is_True,          77.1019%,
Analysis,STARLINK-3650 - IOAG-South1,
       Rise,         Set, Duration (s),
     625.389,    9968.199,    9342.810,
   12092.172,   21419.107,    9326.935,
   23548.160,   27140.507,    3592.346,
   29273.201,   38584.894,    9311.693,
   40735.499,   50055.044,    9319.545,
   52204.573,   55783.635,    3579.063,
   57933.518,   67232.537,    9299.019,
   69384.258,   78673.209,    9288.950,
   80832.878,   84408.675,    3575.797,
Is_True,          77.1252%,
Analysis,STARLINK-3650 - IOAG-South2,
       Rise,         Set, Duration (s),
     624.495,    9954.074,    9329.579,
   17811.803,   21412.726,    3600.924,
   23550.877,   27146.296,    3595.419,
   29284.421,   38601.902,    9317.481,
   40742.361,   50046.573,    9304.212,
   52191.557,   55765.657,    3574.100,
   57916.032,   67232.976,    9316.944,
   69390.710,   78692.298,    9301.588,
   80849.236,   84417.543,    3568.307,
Is_True,          70.4960%,
Analysis,STARLINK-3248 - STARLINK-3324,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3248 - STARLINK-2239,
       Rise,         Set, Duration (s),
    2953.105,    3876.442,     923.338,
   14225.300,   15026.276,     800.975,
Is_True,           1.9957%,
Analysis,STARLINK-3248 - STARLINK-1063,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3248 - STARLINK-1183,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3248 - STARLINK-3503,
       Rise,         Set, Duration (s),
   50352.288,   51040.069,     687.780,
   64273.875,   65176.775,     902.899,
   75541.832,   76359.628,     817.796,
Is_True,           2.7876%,
Analysis,STARLINK-3248 - STARLINK-1575,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3248 - STARLINK-3735,
       Rise,         Set, Duration (s),
       0.000,    3274.602,    3274.602,
    4294.008,   11622.169,    7328.161,
Is_True,          12.2717%,
Analysis,STARLINK-3248 - STARLINK-1802,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3248 - STARLINK-1832,
       Rise,         Set, Duration (s),
    6696.123,    7387.678,     691.555,
   21024.016,   21709.621,     685.605,
   35353.499,   36030.778,     677.279,
   61144.586,   61809.255,     664.669,
   75474.200,   76129.975,     655.775,
Is_True,           3.9061%,
Analysis,STARLINK-3248 - STARLINK-3853,
       Rise,         Set, Duration (s),
   71290.630,   72524.853,    1234.223,
   79600.869,   86400.000,    6799.131,
Is_True,           9.2979%,
Analysis,STARLINK-3248 - STARLINK-3581,
       Rise,         Set, Duration (s),
   78809.179,   79350.640,     541.461,
Is_True,           0.6267%,
Analysis,STARLINK-3248 - FALCON 9 DEB17,
       Rise,         Set, Duration (s),
   28652.895,   29487.775,     834.880,
   36754.708,   43628.111,    6873.403,
Is_True,           8.9216%,
Analysis,STARLINK-3248 - STARLINK-2248,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3248 - STARLINK-1453,
       Rise,         Set, Duration (s),
    6910.230,    7893.510,     983.279,
   21237.816,   22217.851,     980.035,
   35553.362,   36552.786,     999.424,
   49880.921,   50876.891,     995.971,
   64196.523,   65211.520,    1014.997,
   78524.067,   79535.376,    1011.308,
Is_True,           6.9271%,
Analysis,STARLINK-3248 - STARLINK-1524,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3248 - STARLINK-3829,
       Rise,         Set, Duration (s),
   57004.504,   58196.977,    1192.472,
   65286.818,   75007.287,    9720.469,
   82520.259,   83087.445,     567.186,
Is_True,          13.2872%,
Analysis,STARLINK-3248 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,     595.339,     595.339,
    8462.934,   17854.566,    9391.632,
   19952.633,   23591.863,    3639.230,
   25687.137,   35066.552,    9379.415,
   37162.976,   45490.249,    8327.273,
   49705.500,   52333.405,    2627.905,
   54421.924,   63829.699,    9407.774,
   65907.726,   75301.142,    9393.416,
   77378.336,   81044.838,    3666.501,
   83123.270,   86400.000,    3276.730,
Is_True,          69.1033%,
Analysis,STARLINK-3248 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    6338.814,    6338.814,
    8454.040,   17840.865,    9386.825,
   19951.142,   23592.384,    3641.242,
   25697.911,   35088.484,    9390.573,
   37175.259,   46564.252,    9388.993,
   48661.655,   52313.574,    3651.919,
   54410.791,   63816.999,    9406.209,
   65908.283,   75320.817,    9412.534,
   77397.472,   81060.370,    3662.898,
   83130.322,   86400.000,    3269.678,
Is_True,          78.1825%,
Analysis,STARLINK-3248 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    6356.278,    6356.278,
    8465.544,   17834.499,    9368.955,
   19935.718,   23576.662,    3640.943,
   25682.772,   35076.458,    9393.686,
   37180.701,   46580.234,    9399.534,
   48675.742,   52331.238,    3655.496,
   54418.858,   63807.543,    9388.685,
   65893.688,   75302.796,    9409.107,
   77391.354,   81054.334,    3662.980,
   83140.609,   86400.000,    3259.391,
Is_True,          78.1656%,
Analysis,STARLINK-3248 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    6339.930,    6339.930,
    8439.558,   17823.935,    9384.377,
   19920.423,   23570.130,    3649.707,
   25666.880,   35045.984,    9379.104,
   37181.482,   46574.909,    9393.427,
   48656.457,   52315.340,    3658.883,
   54393.665,   63801.887,    9408.221,
   65878.305,   75302.079,    9423.774,
   77385.019,   81065.813,    3680.794,
   83143.400,   86400.000,    3256.600,
Is_True,          78.2116%,
Analysis,STARLINK-3248 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    6332.156,    6332.156,
    8440.074,   12087.912,    3647.839,
   19945.760,   23587.179,    3641.418,
   25679.481,   35068.296,    9388.815,
   37155.261,   46559.018,    9403.757,
   48646.154,   52310.454,    3664.300,
   54400.946,   63823.445,    9422.499,
   65899.834,   75305.377,    9405.543,
   77373.530,   81048.037,    3674.507,
   83114.910,   86400.000,    3285.090,
Is_True,          71.6041%,
Analysis,STARLINK-3324 - STARLINK-2239,
       Rise,         Set, Duration (s),
   24964.412,   25439.741,     475.329,
   35931.159,   39714.488,    3783.330,
   49951.084,   50900.499,     949.415,
Is_True,           6.0279%,
Analysis,STARLINK-3324 - STARLINK-1063,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3324 - STARLINK-1183,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3324 - STARLINK-3503,
       Rise,         Set, Duration (s),
   86331.731,   86400.000,      68.269,
Is_True,           0.0790%,
Analysis,STARLINK-3324 - STARLINK-1575,
       Rise,         Set, Duration (s),
   64730.436,   64999.364,     268.928,
   79059.090,   79325.058,     265.968,
Is_True,           0.6191%,
Analysis,STARLINK-3324 - STARLINK-3735,
       Rise,         Set, Duration (s),
   31885.192,   33078.456,    1193.264,
   40190.213,   46963.949,    6773.736,
Is_True,           9.2211%,
Analysis,STARLINK-3324 - STARLINK-1802,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3324 - STARLINK-1832,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3324 - STARLINK-3853,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3324 - STARLINK-3581,
       Rise,         Set, Duration (s),
       0.000,     164.691,     164.691,
   10598.502,   11366.904,     768.402,
   24801.342,   25250.602,     449.260,
Is_True,           1.5999%,
Analysis,STARLINK-3324 - FALCON 9 DEB17,
       Rise,         Set, Duration (s),
   58540.054,   71179.696,   12639.642,
   72118.188,   76506.647,    4388.459,
Is_True,          19.7085%,
Analysis,STARLINK-3324 - STARLINK-2248,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3324 - STARLINK-1453,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3324 - STARLINK-1524,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3324 - STARLINK-3829,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3324 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    6917.706,   10511.060,    3593.354,
   12668.205,   16258.166,    3589.961,
   18411.517,   27732.700,    9321.183,
   29883.321,   39216.714,    9333.393,
   41370.139,   44970.090,    3599.951,
   49541.855,   56478.989,    6937.134,
   58624.825,   67961.110,    9336.285,
   70100.982,   73696.693,    3595.711,
   75836.963,   85186.806,    9349.843,
Is_True,          67.8898%,
Analysis,STARLINK-3324 - IOAG-North1,
       Rise,         Set, Duration (s),
    1162.066,   10499.666,    9337.600,
   12659.975,   16249.491,    3589.516,
   18408.421,   27746.392,    9337.971,
   29900.039,   39223.114,    9323.075,
   41372.998,   44966.962,    3593.964,
   47120.033,   56465.645,    9345.612,
   58617.178,   67964.858,    9347.681,
   70110.963,   73712.569,    3601.606,
   75853.720,   85189.504,    9335.784,
Is_True,          77.3296%,
Analysis,STARLINK-3324 - IOAG-North2,
       Rise,         Set, Duration (s),
    1177.496,   10509.324,    9331.828,
   12662.844,   16243.126,    3580.282,
   18395.175,   27732.436,    9337.261,
   29889.859,   39232.051,    9342.192,
   41386.671,   44981.262,    3594.591,
   47133.243,   56471.730,    9338.488,
   58612.116,   67951.034,    9338.918,
   70099.047,   73700.098,    3601.051,
   75847.573,   85200.049,    9352.477,
Is_True,          77.3346%,
Analysis,STARLINK-3324 - IOAG-South1,
       Rise,         Set, Duration (s),
    1164.529,   10485.495,    9320.967,
   12638.811,   16227.220,    3588.409,
   18380.594,   27720.942,    9340.348,
   29876.265,   33476.250,    3599.985,
   41382.375,   44972.530,    3590.155,
   47117.060,   56450.816,    9333.756,
   58593.505,   67940.157,    9346.652,
   70083.546,   73691.304,    3607.758,
   75837.080,   85201.434,    9364.353,
Is_True,          70.7088%,
Analysis,STARLINK-3324 - IOAG-South2,
       Rise,         Set, Duration (s),
    1147.501,   10491.059,    9343.558,
   18406.117,   27727.999,    9321.882,
   29876.954,   39209.967,    9333.013,
   41358.412,   44955.540,    3597.128,
   47104.572,   56463.148,    9358.576,
   58617.139,   67955.518,    9338.378,
   70093.690,   73694.287,    3600.597,
   75831.057,   85178.942,    9347.885,
Is_True,          73.1956%,
Analysis,STARLINK-2239 - STARLINK-1063,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2239 - STARLINK-1183,
       Rise,         Set, Duration (s),
   79517.073,   86400.000,    6882.927,
Is_True,           7.9664%,
Analysis,STARLINK-2239 - STARLINK-3503,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2239 - STARLINK-1575,
       Rise,         Set, Duration (s),
   47405.129,   71183.023,   23777.894,
Is_True,          27.5207%,
Analysis,STARLINK-2239 - STARLINK-3735,
       Rise,         Set, Duration (s),
   24936.345,   25264.419,     328.074,
   35837.954,   36252.962,     415.008,
   46751.932,   47232.018,     480.086,
   82273.836,   82881.959,     608.123,
Is_True,           2.1195%,
Analysis,STARLINK-2239 - STARLINK-1802,
       Rise,         Set, Duration (s),
   60670.286,   68088.290,    7418.004,
   68760.052,   79054.527,   10294.475,
Is_True,          20.5006%,
Analysis,STARLINK-2239 - STARLINK-1832,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2239 - STARLINK-3853,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2239 - STARLINK-3581,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2239 - FALCON 9 DEB17,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2239 - STARLINK-2248,
       Rise,         Set, Duration (s),
   35623.586,   36431.434,     807.848,
   49633.075,   50460.210,     827.135,
   60969.393,   61556.118,     586.725,
Is_True,           2.5714%,
Analysis,STARLINK-2239 - STARLINK-1453,
       Rise,         Set, Duration (s),
       0.000,      42.287,      42.287,
Is_True,           0.0489%,
Analysis,STARLINK-2239 - STARLINK-1524,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
