
SOAP Analysis Report Output for starlink_starlink_20_sats_5.orb,
Generated: Thu Dec 15 21:07:18 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
Analysis,STARLINK-1844 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1681.284,    1681.284,
    5656.494,    9546.821,    3890.327,
   11049.073,   21086.516,   10037.443,
   22512.500,   38359.799,   15847.299,
   39699.484,   44161.630,    4462.146,
   51146.412,   78909.901,   27763.490,
   79762.571,   86400.000,    6637.429,
Is_True,          81.3882%,
Analysis,STARLINK-1844 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    9488.543,    9488.543,
   11010.038,   21051.529,   10041.491,
   22468.201,   38392.182,   15923.981,
   39703.387,   49927.813,   10224.426,
   51102.364,   78995.121,   27892.757,
   79767.205,   86400.000,    6632.795,
Is_True,          92.8287%,
Analysis,STARLINK-1844 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    9535.399,    9535.399,
   11041.931,   21037.767,    9995.837,
   22494.659,   38374.842,   15880.183,
   39643.003,   49983.554,   10340.551,
   51117.152,   78975.356,   27858.205,
   79649.719,   86400.000,    6750.281,
Is_True,          93.0098%,
Analysis,STARLINK-1844 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    9524.012,    9524.012,
   11092.323,   21047.816,    9955.493,
   22551.973,   35262.522,   12710.549,
   39693.520,   49958.801,   10265.281,
   51205.496,   78974.398,   27768.902,
   79721.456,   86400.000,    6678.544,
Is_True,          89.0078%,
Analysis,STARLINK-1844 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    9508.784,    9508.784,
   16772.076,   21077.959,    4305.883,
   22531.667,   38374.074,   15842.407,
   39752.312,   49929.338,   10177.026,
   51180.853,   78905.167,   27724.313,
   79849.312,   86400.000,    6550.688,
Is_True,          85.7744%,
Analysis,STARLINK-2416 - STARLINK-3625,
       Rise,         Set, Duration (s),
    3266.025,    4455.694,    1189.668,
Is_True,           1.3769%,
Analysis,STARLINK-2416 - STARLINK-3004,
       Rise,         Set, Duration (s),
    6711.770,    7488.039,     776.269,
   21004.127,   21783.753,     779.627,
   35302.715,   36074.178,     771.463,
   46740.258,   47507.448,     767.190,
   61034.896,   61800.697,     765.801,
   75336.650,   76088.036,     751.385,
Is_True,           5.3377%,
Analysis,STARLINK-2416 - STARLINK-3841,
       Rise,         Set, Duration (s),
   68722.205,   86400.000,   17677.795,
Is_True,          20.4604%,
Analysis,STARLINK-2416 - STARLINK-1805,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2416 - STARLINK-2110,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2416 - STARLINK-2439,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2416 - STARLINK-2620,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2416 - STARLINK-2169,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2416 - STARLINK-3618,
       Rise,         Set, Duration (s),
   21314.732,   22091.801,     777.069,
Is_True,           0.8994%,
Analysis,STARLINK-2416 - STARLINK-3251,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2416 - STARLINK-3655,
       Rise,         Set, Duration (s),
   10595.512,   10970.627,     375.115,
   24870.108,   25311.096,     440.987,
   39140.706,   39655.137,     514.431,
   79132.224,   79786.884,     654.659,
Is_True,           2.2977%,
Analysis,STARLINK-2416 - STARLINK-2346,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2416 - STARLINK-1565,
       Rise,         Set, Duration (s),
       0.000,     610.765,     610.765,
   14222.311,   14947.148,     724.837,
   28558.685,   29272.106,     713.421,
   42884.107,   43608.513,     724.406,
   57220.502,   57933.457,     712.955,
   71545.905,   72269.889,     723.984,
   85882.320,   86400.000,     517.680,
Is_True,           5.4723%,
Analysis,STARLINK-2416 - STARLINK-1236,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2416 - STARLINK-1775,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2416 - STARLINK-1452,
       Rise,         Set, Duration (s),
   53953.012,   54341.738,     388.726,
   68284.415,   68671.781,     387.366,
   82615.679,   83002.876,     387.198,
Is_True,           1.3464%,
Analysis,STARLINK-2416 - STARLINK-3624,
       Rise,         Set, Duration (s),
    3264.663,    7226.327,    3961.665,
Is_True,           4.5853%,
Analysis,STARLINK-2416 - STARLINK-2541,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2416 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,     563.150,     563.150,
    7670.448,   17881.424,   10210.976,
   19226.096,   35118.658,   15892.562,
   36485.198,   45433.795,    8948.597,
   49653.484,   63920.631,   14267.147,
   65401.560,   75400.789,    9999.229,
   76898.312,   86400.000,    9501.688,
Is_True,          80.3048%,
Analysis,STARLINK-2416 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    6349.035,    6349.035,
    7596.893,   17900.477,   10303.584,
   19158.408,   35143.418,   15985.010,
   36532.536,   46660.509,   10127.973,
   48020.727,   63946.734,   15926.007,
   65365.603,   75427.208,   10061.606,
   76939.159,   86400.000,    9460.841,
Is_True,          90.5255%,
Analysis,STARLINK-2416 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    6373.332,    6373.332,
    7650.234,   17847.937,   10197.702,
   19178.578,   35172.330,   15993.751,
   36473.934,   46686.689,   10212.755,
   48056.926,   63908.066,   15851.140,
   65352.121,   75439.584,   10087.463,
   76892.394,   86400.000,    9507.606,
Is_True,          90.5367%,
Analysis,STARLINK-2416 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    6298.386,    6298.386,
    7673.618,   17802.060,   10128.442,
   19200.344,   35137.732,   15937.387,
   36514.123,   46626.075,   10111.951,
   48077.360,   63859.855,   15782.495,
   65365.607,   75395.021,   10029.414,
   76909.999,   86400.000,    9490.001,
Is_True,          90.0209%,
Analysis,STARLINK-2416 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    6292.206,    6292.206,
    7645.621,   12088.714,    4443.093,
   19213.482,   35085.110,   15871.628,
   36519.772,   46602.801,   10083.029,
   48048.011,   63906.429,   15858.418,
   65397.241,   75370.580,    9973.339,
   76920.189,   86400.000,    9479.811,
Is_True,          83.3351%,
Analysis,STARLINK-3625 - STARLINK-3004,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3625 - STARLINK-3841,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3625 - STARLINK-1805,
       Rise,         Set, Duration (s),
    2937.567,    4038.698,    1101.131,
   14070.971,   20939.825,    6868.854,
   28356.434,   29171.827,     815.393,
Is_True,          10.1683%,
Analysis,STARLINK-3625 - STARLINK-2110,
       Rise,         Set, Duration (s),
   64251.643,   71429.799,    7178.157,
   72377.312,   82754.954,   10377.642,
Is_True,          20.3192%,
Analysis,STARLINK-3625 - STARLINK-2439,
       Rise,         Set, Duration (s),
   10276.176,   10922.280,     646.104,
   21436.512,   22247.254,     810.743,
   35496.075,   36299.691,     803.616,
Is_True,           2.6163%,
Analysis,STARLINK-3625 - STARLINK-2620,
       Rise,         Set, Duration (s),
   10584.514,   11178.605,     594.090,
   24521.662,   25349.829,     828.167,
   35765.342,   36595.891,     830.549,
   49936.174,   50543.989,     607.815,
Is_True,           3.3109%,
Analysis,STARLINK-3625 - STARLINK-2169,
       Rise,         Set, Duration (s),
       0.000,     337.351,     337.351,
   13716.445,   14581.170,     864.725,
   24940.093,   25840.741,     900.648,
   39121.999,   39770.160,     648.162,
Is_True,           3.1839%,
Analysis,STARLINK-3625 - STARLINK-3618,
       Rise,         Set, Duration (s),
   42882.067,   43660.996,     778.929,
   53281.147,   54846.596,    1565.448,
   64367.699,   65344.017,     976.318,
Is_True,           3.8434%,
Analysis,STARLINK-3625 - STARLINK-3251,
       Rise,         Set, Duration (s),
       0.000,     188.127,     188.127,
   10614.992,   11438.853,     823.862,
   24751.318,   25403.671,     652.353,
Is_True,           1.9263%,
Analysis,STARLINK-3625 - STARLINK-3655,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3625 - STARLINK-2346,
       Rise,         Set, Duration (s),
   74719.585,   76031.400,    1311.815,
   82877.976,   86400.000,    3522.024,
Is_True,           5.5947%,
Analysis,STARLINK-3625 - STARLINK-1565,
       Rise,         Set, Duration (s),
   78954.480,   79678.094,     723.614,
Is_True,           0.8375%,
Analysis,STARLINK-3625 - STARLINK-1236,
       Rise,         Set, Duration (s),
   42332.733,   43236.683,     903.950,
   53153.783,   60547.211,    7393.428,
   61548.838,   71543.009,    9994.171,
Is_True,          21.1708%,
Analysis,STARLINK-3625 - STARLINK-1775,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3625 - STARLINK-1452,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3625 - STARLINK-3624,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3625 - STARLINK-2541,
       Rise,         Set, Duration (s),
   17865.203,   21601.017,    3735.813,
   31830.139,   32882.567,    1052.428,
   43181.725,   44016.008,     834.284,
Is_True,           6.5076%,
Analysis,STARLINK-3625 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    6655.268,   10052.986,    3397.717,
   12174.349,   21103.122,    8928.773,
   23211.898,   32147.876,    8935.978,
   34250.108,   37675.821,    3425.713,
   39771.544,   43209.726,    3438.182,
   50819.791,   59824.442,    9004.651,
   61870.971,   70886.860,    9015.889,
   72922.188,   81957.364,    9035.176,
   83976.855,   86400.000,    2423.145,
Is_True,          66.6727%,
Analysis,STARLINK-3625 - IOAG-North1,
       Rise,         Set, Duration (s),
    1128.361,   10025.245,    8896.883,
   12150.956,   21079.847,    8928.892,
   23191.822,   32153.672,    8961.850,
   34252.493,   37688.526,    3436.033,
   39774.329,   48725.083,    8950.753,
   50799.597,   59790.998,    8991.401,
   61845.743,   70878.619,    9032.876,
   72911.259,   81968.888,    9057.629,
   83976.476,   86400.000,    2423.524,
Is_True,          79.4906%,
Analysis,STARLINK-3625 - IOAG-North2,
       Rise,         Set, Duration (s),
    1120.297,   10046.053,    8925.756,
   12172.595,   21087.940,    8915.345,
   23199.236,   32130.323,    8931.087,
   34228.942,   37660.567,    3431.625,
   45277.159,   48736.172,    3459.012,
   50808.640,   59818.487,    9009.846,
   61869.012,   70864.828,    8995.816,
   72900.662,   81942.289,    9041.627,
   83953.387,   86400.000,    2446.613,
Is_True,          73.0981%,
Analysis,STARLINK-3625 - IOAG-South1,
       Rise,         Set, Duration (s),
    1148.176,   10062.179,    8914.003,
   12192.307,   21109.400,    8917.093,
   23226.448,   32153.279,    8926.831,
   39773.229,   48760.766,    8987.537,
   50839.092,   59828.402,    8989.310,
   61891.079,   70891.918,    9000.840,
   72931.462,   81968.460,    9036.998,
   83980.365,   86400.000,    2419.635,
Is_True,          75.4540%,
Analysis,STARLINK-3625 - IOAG-South2,
       Rise,         Set, Duration (s),
    1153.989,   10048.173,    8894.185,
   17689.828,   21105.669,    3415.841,
   23221.263,   32168.798,    8947.535,
   34272.448,   37697.360,    3424.912,
   39793.919,   48751.606,    8957.687,
   50829.048,   59813.996,    8984.947,
   61870.274,   70903.490,    9033.216,
   72943.230,   81980.290,    9037.061,
   84001.424,   86400.000,    2398.576,
Is_True,          73.0254%,
Analysis,STARLINK-3004 - STARLINK-3841,
       Rise,         Set, Duration (s),
       0.000,     561.963,     561.963,
   13957.133,   14517.725,     560.593,
   25165.806,   25684.469,     518.663,
   39164.991,   39653.892,     488.901,
   50362.639,   50831.857,     469.218,
   64352.364,   64812.746,     460.383,
   75526.947,   76013.857,     486.909,
Is_True,           4.1049%,
Analysis,STARLINK-3004 - STARLINK-1805,
       Rise,         Set, Duration (s),
    3493.777,    4214.556,     720.779,
   17782.440,   18515.525,     733.085,
   32071.628,   32815.797,     744.170,
   46363.123,   47113.988,     750.865,
   60654.208,   61412.195,     757.987,
   74948.377,   75707.768,     759.391,
   86383.680,   86400.000,      16.320,
Is_True,           5.1882%,
Analysis,STARLINK-3004 - STARLINK-2110,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-2439,
       Rise,         Set, Duration (s),
       0.000,     451.152,     451.152,
   13847.007,   14736.770,     889.763,
   28141.568,   29033.273,     891.705,
   39584.968,   43312.552,    3727.584,
   53899.535,   57602.824,    3703.289,
   68203.365,   69026.650,     823.285,
   82526.321,   83294.861,     768.540,
Is_True,          13.0270%,
Analysis,STARLINK-3004 - STARLINK-2620,
       Rise,         Set, Duration (s),
       0.000,     585.034,     585.034,
   14091.798,   14868.841,     777.042,
   28388.342,   29162.441,     774.099,
   42698.689,   43442.209,     743.520,
   56999.367,   57731.798,     732.431,
   71314.444,   72006.873,     692.429,
   82763.561,   83429.973,     666.413,
Is_True,           5.7534%,
Analysis,STARLINK-3004 - STARLINK-2169,
       Rise,         Set, Duration (s),
    3060.544,    3791.450,     730.907,
   17356.655,   18084.363,     727.708,
   28797.419,   29514.883,     717.464,
   43102.885,   43798.510,     695.625,
   57402.540,   58088.017,     685.478,
   71710.058,   72369.561,     659.503,
   86012.312,   86400.000,     387.688,
Is_True,           5.3291%,
Analysis,STARLINK-3004 - STARLINK-3618,
       Rise,         Set, Duration (s),
   20849.781,   24695.260,    3845.478,
   25931.959,   32837.539,    6905.580,
Is_True,          12.4434%,
Analysis,STARLINK-3004 - STARLINK-3251,
       Rise,         Set, Duration (s),
   28799.891,   29222.252,     422.361,
   43165.312,   43439.880,     274.568,
   57565.945,   57623.097,      57.151,
Is_True,           0.8728%,
Analysis,STARLINK-3004 - STARLINK-3655,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-2346,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-1565,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-1236,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-1775,
       Rise,         Set, Duration (s),
   10201.946,   10857.230,     655.284,
   35953.225,   36567.624,     614.400,
   50250.497,   50858.813,     608.316,
   64559.017,   65140.453,     581.436,
   78854.830,   79433.054,     578.224,
Is_True,           3.5158%,
Analysis,STARLINK-3004 - STARLINK-1452,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-3624,
       Rise,         Set, Duration (s),
    6612.508,    7212.701,     600.193,
Is_True,           0.6947%,
Analysis,STARLINK-3004 - STARLINK-2541,
       Rise,         Set, Duration (s),
   25154.264,   25758.414,     604.150,
   39308.818,   40200.578,     891.759,
   53528.473,   54592.069,    1063.596,
   67728.762,   68987.564,    1258.802,
   76279.811,   83358.250,    7078.439,
Is_True,          12.6120%,
Analysis,STARLINK-3004 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    7321.551,   16797.379,    9475.828,
   18720.848,   28190.615,    9469.767,
   30117.882,   39574.209,    9456.327,
   41513.911,   45256.778,    3742.867,
   49569.023,   56623.533,    7054.511,
   58610.831,   68012.098,    9401.267,
   70008.691,   73710.411,    3701.720,
   75706.975,   85094.469,    9387.493,
Is_True,          71.4002%,
Analysis,STARLINK-3004 - IOAG-North1,
       Rise,         Set, Duration (s),
    1609.812,    5431.189,    3821.377,
    7298.370,   16793.586,    9495.216,
   18692.641,   28170.241,    9477.601,
   30106.091,   39570.146,    9464.055,
   41511.356,   45252.896,    3741.539,
   47197.022,   56619.712,    9422.689,
   58585.543,   67998.275,    9412.732,
   69991.612,   73693.975,    3702.363,
   75701.851,   85089.605,    9387.754,
Is_True,          78.6173%,
Analysis,STARLINK-3004 - IOAG-North2,
       Rise,         Set, Duration (s),
    1598.724,    5416.339,    3817.614,
    7307.572,   16815.728,    9508.157,
   18719.853,   28180.239,    9460.387,
   30093.725,   39547.751,    9454.026,
   41489.767,   45236.439,    3746.672,
   47194.443,   56630.714,    9436.271,
   58616.970,   68010.957,    9393.987,
   69990.671,   73695.028,    3704.357,
   75683.759,   85071.320,    9387.561,
Is_True,          78.5984%,
Analysis,STARLINK-3004 - IOAG-South1,
       Rise,         Set, Duration (s),
    1637.531,    5451.677,    3814.146,
    7346.047,   16839.992,    9493.945,
   18746.259,   28207.843,    9461.584,
   30127.406,   39557.878,    9430.472,
   41518.981,   45261.961,    3742.980,
   47230.424,   56659.388,    9428.965,
   58636.027,   68038.844,    9402.818,
   70023.817,   73720.035,    3696.218,
   75710.549,   85087.239,    9376.690,
Is_True,          78.5276%,
Analysis,STARLINK-3004 - IOAG-South2,
       Rise,         Set, Duration (s),
    1646.703,    5459.255,    3812.552,
    7335.422,   11131.645,    3796.224,
   18720.702,   28204.763,    9484.062,
   30141.084,   39593.317,    9452.233,
   41539.301,   45280.493,    3741.192,
   47231.685,   56633.900,    9402.214,
   58604.539,   68024.790,    9420.251,
   70025.870,   73725.380,    3699.510,
   75729.817,   85113.872,    9384.055,
Is_True,          71.9818%,
Analysis,STARLINK-3841 - STARLINK-1805,
       Rise,         Set, Duration (s),
   85107.475,   86400.000,    1292.525,
Is_True,           1.4960%,
Analysis,STARLINK-3841 - STARLINK-2110,
       Rise,         Set, Duration (s),
   31978.710,   32665.724,     687.014,
   43126.743,   43943.033,     816.290,
   57195.834,   57904.514,     708.680,
Is_True,           2.5602%,
Analysis,STARLINK-3841 - STARLINK-2439,
       Rise,         Set, Duration (s),
       0.000,    4205.913,    4205.913,
   13967.982,   15285.324,    1317.342,
Is_True,           6.3927%,
Analysis,STARLINK-3841 - STARLINK-2620,
       Rise,         Set, Duration (s),
       0.000,   10239.445,   10239.445,
Is_True,          11.8512%,
Analysis,STARLINK-3841 - STARLINK-2169,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3841 - STARLINK-3618,
       Rise,         Set, Duration (s),
   79175.763,   79687.792,     512.029,
Is_True,           0.5926%,
Analysis,STARLINK-3841 - STARLINK-3251,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3841 - STARLINK-3655,
       Rise,         Set, Duration (s),
   53866.850,   54406.436,     539.586,
   67735.212,   68527.469,     792.257,
   78929.201,   79723.914,     794.713,
Is_True,           2.4613%,
Analysis,STARLINK-3841 - STARLINK-2346,
       Rise,         Set, Duration (s),
   22351.770,   35444.492,   13092.722,
   36084.976,   46037.802,    9952.826,
Is_True,          26.6731%,
Analysis,STARLINK-3841 - STARLINK-1565,
       Rise,         Set, Duration (s),
   57539.175,   58321.478,     782.303,
   71380.721,   72495.217,    1114.496,
   82734.231,   83553.969,     819.738,
Is_True,           3.1441%,
Analysis,STARLINK-3841 - STARLINK-1236,
       Rise,         Set, Duration (s),
   21110.495,   21862.579,     752.084,
   32290.705,   33107.031,     816.326,
   46401.967,   47026.791,     624.824,
Is_True,           2.5385%,
Analysis,STARLINK-3841 - STARLINK-1775,
       Rise,         Set, Duration (s),
   39272.795,   68234.640,   28961.845,
Is_True,          33.5207%,
Analysis,STARLINK-3841 - STARLINK-1452,
       Rise,         Set, Duration (s),
   57009.281,   57735.384,     726.103,
   68168.688,   69000.731,     832.043,
   82260.522,   82940.817,     680.295,
Is_True,           2.5908%,
Analysis,STARLINK-3841 - STARLINK-3624,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3841 - STARLINK-2541,
       Rise,         Set, Duration (s),
       0.000,     200.088,     200.088,
   10686.411,   11553.374,     866.963,
   24723.839,   25541.045,     817.206,
Is_True,           2.1809%,
Analysis,STARLINK-3841 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    5980.812,    9437.474,    3456.662,
   11499.022,   20441.172,    8942.150,
   22507.970,   31429.662,    8921.691,
   33502.186,   42435.928,    8933.742,
   50042.662,   53454.453,    3411.791,
   55557.329,   64455.548,    8898.219,
   66562.403,   69948.986,    3386.583,
   77554.812,   80942.018,    3387.205,
   83059.959,   86400.000,    3340.041,
Is_True,          60.9700%,
Analysis,STARLINK-3841 - IOAG-North1,
       Rise,         Set, Duration (s),
     454.128,    9434.834,    8980.706,
   11479.540,   20448.668,    8969.127,
   22507.213,   31449.488,    8942.275,
   33525.075,   42438.396,    8913.322,
   44521.761,   53453.487,    8931.726,
   55542.734,   64462.303,    8919.569,
   66563.328,   69962.905,    3399.577,
   77573.504,   80948.409,    3374.905,
   83066.912,   86400.000,    3333.088,
Is_True,          73.8013%,
Analysis,STARLINK-3841 - IOAG-North2,
       Rise,         Set, Duration (s),
     471.760,    9440.423,    8968.664,
   11494.045,   20428.450,    8934.404,
   22490.351,   31445.772,    8955.421,
   33513.589,   42456.882,    8943.293,
   44537.601,   53455.585,    8917.984,
   55551.416,   64445.495,    8894.079,
   66548.668,   69952.467,    3403.798,
   77567.393,   80963.071,    3395.678,
   83076.710,   86400.000,    3323.290,
Is_True,          73.7692%,
Analysis,STARLINK-3841 - IOAG-South1,
       Rise,         Set, Duration (s),
     466.836,    9406.954,    8940.118,
   11468.491,   20407.443,    8938.952,
   22479.554,   31426.386,    8946.832,
   39030.920,   42441.955,    3411.035,
   44530.216,   53426.277,    8896.061,
   55527.785,   64424.705,    8896.921,
   66535.292,   69929.961,    3394.670,
   77562.137,   80958.615,    3396.478,
   83079.401,   86400.000,    3320.599,
Is_True,          67.2936%,
Analysis,STARLINK-3841 - IOAG-South2,
       Rise,         Set, Duration (s),
     444.975,    9414.580,    8969.605,
   16999.751,   20433.595,    3433.844,
   22500.914,   31418.141,    8917.227,
   33500.374,   42417.475,    8917.101,
   44509.562,   53435.095,    8925.533,
   55537.388,   64447.655,    8910.268,
   66555.109,   69938.160,    3383.052,
   77551.076,   80929.050,    3377.975,
   83052.547,   86400.000,    3347.453,
Is_True,          67.3403%,
Analysis,STARLINK-1805 - STARLINK-2110,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1805 - STARLINK-2439,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1805 - STARLINK-2620,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1805 - STARLINK-2169,
       Rise,         Set, Duration (s),
   10282.055,   11376.672,    1094.616,
   24584.820,   25731.867,    1147.047,
   38947.641,   40037.388,    1089.747,
   53250.217,   54392.785,    1142.568,
   64716.355,   68698.114,    3981.759,
   79079.338,   83053.712,    3974.374,
Is_True,          14.3867%,
Analysis,STARLINK-1805 - STARLINK-3618,
       Rise,         Set, Duration (s),
   31952.914,   32699.875,     746.961,
Is_True,           0.8645%,
Analysis,STARLINK-1805 - STARLINK-3251,
       Rise,         Set, Duration (s),
   10130.571,   10901.609,     771.038,
   21598.161,   25231.583,    3633.422,
   35922.741,   36688.340,     765.599,
   50267.693,   50999.793,     732.100,
   64592.349,   65329.185,     736.836,
   78938.140,   79639.460,     701.319,
Is_True,           8.4957%,
Analysis,STARLINK-1805 - STARLINK-3655,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1805 - STARLINK-2346,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1805 - STARLINK-1565,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1805 - STARLINK-1236,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1805 - STARLINK-1775,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1805 - STARLINK-1452,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1805 - STARLINK-3624,
       Rise,         Set, Duration (s),
    2965.933,    4039.357,    1073.424,
   14085.816,   20972.561,    6886.745,
   28341.332,   29228.802,     887.471,
Is_True,          10.2403%,
