
SOAP Analysis Report Output for starlink_starlink_20_sats_36.orb,
Generated: Thu Dec 15 21:13:04 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,     Distance STARLINK-2719 - STARLINK-1340,Distance STARLINK-2719 - STARLINK-3650,Distance STARLINK-2719 - STARLINK-3248,Distance STARLINK-2719 - STARLINK-3324,Distance STARLINK-2719 - STARLINK-2239,Distance STARLINK-2719 - STARLINK-1063,Distance STARLINK-2719 - STARLINK-1183,Distance STARLINK-2719 - STARLINK-3503,Distance STARLINK-2719 - STARLINK-1575,Distance STARLINK-2719 - STARLINK-3735,Distance STARLINK-2719 - STARLINK-1802,Distance STARLINK-2719 - STARLINK-1832,Distance STARLINK-2719 - STARLINK-3853,Distance STARLINK-2719 - STARLINK-3581,Distance STARLINK-2719 - FALCON 9 DEB17,Distance STARLINK-2719 - STARLINK-2248,Distance STARLINK-2719 - STARLINK-1453,Distance STARLINK-2719 - STARLINK-1524,Distance STARLINK-2719 - STARLINK-3829,Distance STARLINK-2719 - IOAG-Equatorial,Distance STARLINK-2719 - IOAG-North1,Distance STARLINK-2719 - IOAG-North2,Distance STARLINK-2719 - IOAG-South1,Distance STARLINK-2719 - IOAG-South2,Distance STARLINK-1340 - STARLINK-3650,Distance STARLINK-1340 - STARLINK-3248,Distance STARLINK-1340 - STARLINK-3324,Distance STARLINK-1340 - STARLINK-2239,Distance STARLINK-1340 - STARLINK-1063,Distance STARLINK-1340 - STARLINK-1183,Distance STARLINK-1340 - STARLINK-3503,Distance STARLINK-1340 - STARLINK-1575,Distance STARLINK-1340 - STARLINK-3735,Distance STARLINK-1340 - STARLINK-1802,Distance STARLINK-1340 - STARLINK-1832,Distance STARLINK-1340 - STARLINK-3853,Distance STARLINK-1340 - STARLINK-3581,Distance STARLINK-1340 - FALCON 9 DEB17,Distance STARLINK-1340 - STARLINK-2248,Distance STARLINK-1340 - STARLINK-1453,Distance STARLINK-1340 - STARLINK-1524,Distance STARLINK-1340 - STARLINK-3829,Distance STARLINK-1340 - IOAG-Equatorial,Distance STARLINK-1340 - IOAG-North1,Distance STARLINK-1340 - IOAG-North2,Distance STARLINK-1340 - IOAG-South1,Distance STARLINK-1340 - IOAG-South2,Distance STARLINK-3650 - STARLINK-3248,Distance STARLINK-3650 - STARLINK-3324,Distance STARLINK-3650 - STARLINK-2239,Distance STARLINK-3650 - STARLINK-1063,Distance STARLINK-3650 - STARLINK-1183,Distance STARLINK-3650 - STARLINK-3503,Distance STARLINK-3650 - STARLINK-1575,Distance STARLINK-3650 - STARLINK-3735,Distance STARLINK-3650 - STARLINK-1802,Distance STARLINK-3650 - STARLINK-1832,Distance STARLINK-3650 - STARLINK-3853,Distance STARLINK-3650 - STARLINK-3581,Distance STARLINK-3650 - FALCON 9 DEB17,Distance STARLINK-3650 - STARLINK-2248,Distance STARLINK-3650 - STARLINK-1453,Distance STARLINK-3650 - STARLINK-1524,Distance STARLINK-3650 - STARLINK-3829,Distance STARLINK-3650 - IOAG-Equatorial,Distance STARLINK-3650 - IOAG-North1,Distance STARLINK-3650 - IOAG-North2,Distance STARLINK-3650 - IOAG-South1,Distance STARLINK-3650 - IOAG-South2,Distance STARLINK-3248 - STARLINK-3324,Distance STARLINK-3248 - STARLINK-2239,Distance STARLINK-3248 - STARLINK-1063,Distance STARLINK-3248 - STARLINK-1183,Distance STARLINK-3248 - STARLINK-3503,Distance STARLINK-3248 - STARLINK-1575,Distance STARLINK-3248 - STARLINK-3735,Distance STARLINK-3248 - STARLINK-1802,Distance STARLINK-3248 - STARLINK-1832,Distance STARLINK-3248 - STARLINK-3853,Distance STARLINK-3248 - STARLINK-3581,Distance STARLINK-3248 - FALCON 9 DEB17,Distance STARLINK-3248 - STARLINK-2248,Distance STARLINK-3248 - STARLINK-1453,Distance STARLINK-3248 - STARLINK-1524,Distance STARLINK-3248 - STARLINK-3829,Distance STARLINK-3248 - IOAG-Equatorial,Distance STARLINK-3248 - IOAG-North1,Distance STARLINK-3248 - IOAG-North2,Distance STARLINK-3248 - IOAG-South1,Distance STARLINK-3248 - IOAG-South2,Distance STARLINK-3324 - STARLINK-2239,Distance STARLINK-3324 - STARLINK-1063,Distance STARLINK-3324 - STARLINK-1183,Distance STARLINK-3324 - STARLINK-3503,Distance STARLINK-3324 - STARLINK-1575,Distance STARLINK-3324 - STARLINK-3735,Distance STARLINK-3324 - STARLINK-1802,Distance STARLINK-3324 - STARLINK-1832,Distance STARLINK-3324 - STARLINK-3853,Distance STARLINK-3324 - STARLINK-3581,Distance STARLINK-3324 - FALCON 9 DEB17,Distance STARLINK-3324 - STARLINK-2248,Distance STARLINK-3324 - STARLINK-1453,Distance STARLINK-3324 - STARLINK-1524,Distance STARLINK-3324 - STARLINK-3829,Distance STARLINK-3324 - IOAG-Equatorial,Distance STARLINK-3324 - IOAG-North1,Distance STARLINK-3324 - IOAG-North2,Distance STARLINK-3324 - IOAG-South1,Distance STARLINK-3324 - IOAG-South2,Distance STARLINK-2239 - STARLINK-1063,Distance STARLINK-2239 - STARLINK-1183,Distance STARLINK-2239 - STARLINK-3503,Distance STARLINK-2239 - STARLINK-1575,Distance STARLINK-2239 - STARLINK-3735,Distance STARLINK-2239 - STARLINK-1802,Distance STARLINK-2239 - STARLINK-1832,Distance STARLINK-2239 - STARLINK-3853,Distance STARLINK-2239 - STARLINK-3581,Distance STARLINK-2239 - FALCON 9 DEB17,Distance STARLINK-2239 - STARLINK-2248,Distance STARLINK-2239 - STARLINK-1453,Distance STARLINK-2239 - STARLINK-1524,Distance STARLINK-2239 - STARLINK-3829,Distance STARLINK-2239 - IOAG-Equatorial,Distance STARLINK-2239 - IOAG-North1,Distance STARLINK-2239 - IOAG-North2,Distance STARLINK-2239 - IOAG-South1,Distance STARLINK-2239 - IOAG-South2,Distance STARLINK-1063 - STARLINK-1183,Distance STARLINK-1063 - STARLINK-3503,Distance STARLINK-1063 - STARLINK-1575,Distance STARLINK-1063 - STARLINK-3735,Distance STARLINK-1063 - STARLINK-1802,Distance STARLINK-1063 - STARLINK-1832,Distance STARLINK-1063 - STARLINK-3853,Distance STARLINK-1063 - STARLINK-3581,Distance STARLINK-1063 - FALCON 9 DEB17,Distance STARLINK-1063 - STARLINK-2248,Distance STARLINK-1063 - STARLINK-1453,Distance STARLINK-1063 - STARLINK-1524,Distance STARLINK-1063 - STARLINK-3829,Distance STARLINK-1063 - IOAG-Equatorial,Distance STARLINK-1063 - IOAG-North1,Distance STARLINK-1063 - IOAG-North2,Distance STARLINK-1063 - IOAG-South1,Distance STARLINK-1063 - IOAG-South2,Distance STARLINK-1183 - STARLINK-3503,Distance STARLINK-1183 - STARLINK-1575,Distance STARLINK-1183 - STARLINK-3735,Distance STARLINK-1183 - STARLINK-1802,Distance STARLINK-1183 - STARLINK-1832,Distance STARLINK-1183 - STARLINK-3853,Distance STARLINK-1183 - STARLINK-3581,Distance STARLINK-1183 - FALCON 9 DEB17,Distance STARLINK-1183 - STARLINK-2248,Distance STARLINK-1183 - STARLINK-1453,Distance STARLINK-1183 - STARLINK-1524,Distance STARLINK-1183 - STARLINK-3829,Distance STARLINK-1183 - IOAG-Equatorial,Distance STARLINK-1183 - IOAG-North1,Distance STARLINK-1183 - IOAG-North2,Distance STARLINK-1183 - IOAG-South1,Distance STARLINK-1183 - IOAG-South2,Distance STARLINK-3503 - STARLINK-1575,Distance STARLINK-3503 - STARLINK-3735,Distance STARLINK-3503 - STARLINK-1802,Distance STARLINK-3503 - STARLINK-1832,Distance STARLINK-3503 - STARLINK-3853,Distance STARLINK-3503 - STARLINK-3581,Distance STARLINK-3503 - FALCON 9 DEB17,Distance STARLINK-3503 - STARLINK-2248,Distance STARLINK-3503 - STARLINK-1453,Distance STARLINK-3503 - STARLINK-1524,Distance STARLINK-3503 - STARLINK-3829,Distance STARLINK-3503 - IOAG-Equatorial,Distance STARLINK-3503 - IOAG-North1,Distance STARLINK-3503 - IOAG-North2,Distance STARLINK-3503 - IOAG-South1,Distance STARLINK-3503 - IOAG-South2,Distance STARLINK-1575 - STARLINK-3735,Distance STARLINK-1575 - STARLINK-1802,Distance STARLINK-1575 - STARLINK-1832,Distance STARLINK-1575 - STARLINK-3853,Distance STARLINK-1575 - STARLINK-3581,Distance STARLINK-1575 - FALCON 9 DEB17,Distance STARLINK-1575 - STARLINK-2248,Distance STARLINK-1575 - STARLINK-1453,Distance STARLINK-1575 - STARLINK-1524,Distance STARLINK-1575 - STARLINK-3829,Distance STARLINK-1575 - IOAG-Equatorial,Distance STARLINK-1575 - IOAG-North1,Distance STARLINK-1575 - IOAG-North2,Distance STARLINK-1575 - IOAG-South1,Distance STARLINK-1575 - IOAG-South2,Distance STARLINK-3735 - STARLINK-1802,Distance STARLINK-3735 - STARLINK-1832,Distance STARLINK-3735 - STARLINK-3853,Distance STARLINK-3735 - STARLINK-3581,Distance STARLINK-3735 - FALCON 9 DEB17,Distance STARLINK-3735 - STARLINK-2248,Distance STARLINK-3735 - STARLINK-1453,Distance STARLINK-3735 - STARLINK-1524,Distance STARLINK-3735 - STARLINK-3829,Distance STARLINK-3735 - IOAG-Equatorial,Distance STARLINK-3735 - IOAG-North1,Distance STARLINK-3735 - IOAG-North2,Distance STARLINK-3735 - IOAG-South1,Distance STARLINK-3735 - IOAG-South2,Distance STARLINK-1802 - STARLINK-1832,Distance STARLINK-1802 - STARLINK-3853,Distance STARLINK-1802 - STARLINK-3581,Distance STARLINK-1802 - FALCON 9 DEB17,Distance STARLINK-1802 - STARLINK-2248,Distance STARLINK-1802 - STARLINK-1453,Distance STARLINK-1802 - STARLINK-1524,Distance STARLINK-1802 - STARLINK-3829,Distance STARLINK-1802 - IOAG-Equatorial,Distance STARLINK-1802 - IOAG-North1,Distance STARLINK-1802 - IOAG-North2,Distance STARLINK-1802 - IOAG-South1,Distance STARLINK-1802 - IOAG-South2,Distance STARLINK-1832 - STARLINK-3853,Distance STARLINK-1832 - STARLINK-3581,Distance STARLINK-1832 - FALCON 9 DEB17,Distance STARLINK-1832 - STARLINK-2248,Distance STARLINK-1832 - STARLINK-1453,Distance STARLINK-1832 - STARLINK-1524,Distance STARLINK-1832 - STARLINK-3829,Distance STARLINK-1832 - IOAG-Equatorial,Distance STARLINK-1832 - IOAG-North1,Distance STARLINK-1832 - IOAG-North2,Distance STARLINK-1832 - IOAG-South1,Distance STARLINK-1832 - IOAG-South2,Distance STARLINK-3853 - STARLINK-3581,Distance STARLINK-3853 - FALCON 9 DEB17,Distance STARLINK-3853 - STARLINK-2248,Distance STARLINK-3853 - STARLINK-1453,Distance STARLINK-3853 - STARLINK-1524,Distance STARLINK-3853 - STARLINK-3829,Distance STARLINK-3853 - IOAG-Equatorial,Distance STARLINK-3853 - IOAG-North1,Distance STARLINK-3853 - IOAG-North2,Distance STARLINK-3853 - IOAG-South1,Distance STARLINK-3853 - IOAG-South2,Distance STARLINK-3581 - FALCON 9 DEB17,Distance STARLINK-3581 - STARLINK-2248,Distance STARLINK-3581 - STARLINK-1453,Distance STARLINK-3581 - STARLINK-1524,Distance STARLINK-3581 - STARLINK-3829,Distance STARLINK-3581 - IOAG-Equatorial,Distance STARLINK-3581 - IOAG-North1,Distance STARLINK-3581 - IOAG-North2,Distance STARLINK-3581 - IOAG-South1,Distance STARLINK-3581 - IOAG-South2,Distance FALCON 9 DEB17 - STARLINK-2248,Distance FALCON 9 DEB17 - STARLINK-1453,Distance FALCON 9 DEB17 - STARLINK-1524,Distance FALCON 9 DEB17 - STARLINK-3829,Distance FALCON 9 DEB17 - IOAG-Equatorial,Distance FALCON 9 DEB17 - IOAG-North1,Distance FALCON 9 DEB17 - IOAG-North2,Distance FALCON 9 DEB17 - IOAG-South1,Distance FALCON 9 DEB17 - IOAG-South2,Distance STARLINK-2248 - STARLINK-1453,Distance STARLINK-2248 - STARLINK-1524,Distance STARLINK-2248 - STARLINK-3829,Distance STARLINK-2248 - IOAG-Equatorial,Distance STARLINK-2248 - IOAG-North1,Distance STARLINK-2248 - IOAG-North2,Distance STARLINK-2248 - IOAG-South1,Distance STARLINK-2248 - IOAG-South2,Distance STARLINK-1453 - STARLINK-1524,Distance STARLINK-1453 - STARLINK-3829,Distance STARLINK-1453 - IOAG-Equatorial,Distance STARLINK-1453 - IOAG-North1,Distance STARLINK-1453 - IOAG-North2,Distance STARLINK-1453 - IOAG-South1,Distance STARLINK-1453 - IOAG-South2,Distance STARLINK-1524 - STARLINK-3829,Distance STARLINK-1524 - IOAG-Equatorial,Distance STARLINK-1524 - IOAG-North1,Distance STARLINK-1524 - IOAG-North2,Distance STARLINK-1524 - IOAG-South1,Distance STARLINK-1524 - IOAG-South2,Distance STARLINK-3829 - IOAG-Equatorial,Distance STARLINK-3829 - IOAG-North1,Distance STARLINK-3829 - IOAG-North2,Distance STARLINK-3829 - IOAG-South1,Distance STARLINK-3829 - IOAG-South2,Distance IOAG-Equatorial - IOAG-North1,Distance IOAG-Equatorial - IOAG-North2,Distance IOAG-Equatorial - IOAG-South1,Distance IOAG-Equatorial - IOAG-South2,Distance IOAG-North1 - IOAG-North2,Distance IOAG-North1 - IOAG-South1,Distance IOAG-North1 - IOAG-South2,Distance IOAG-North2 - IOAG-South1,Distance IOAG-North2 - IOAG-South2,Distance IOAG-South1 - IOAG-South2,
SECONDS,        km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,
       0.000,   1348.1187,         11758.7210,          6934.9781,         13063.3489,         10823.2903,          9428.5728,         10770.0792,          8914.1082,          5109.1565,          4718.5671,         11904.6498,         11282.4869,         11471.0245,         11601.4247,         10393.5719,         13805.7603,         11024.0422,           458.9014,         11403.2954,        394173.2884,        387455.0693,        393866.6134,        383987.5619,        388939.1819,         10994.2676,          7378.5181,         12714.2005,         11428.8979,         10163.1228,         10985.3188,          7921.9207,          3845.4990,          5684.3625,         11380.7800,         11888.6153,         10758.1619,         11159.6462,         10685.8564,         13637.1090,         11786.9096,          1358.8666,         11100.5362,        394990.8725,        388264.4073,        394674.9042,        384819.6744,        389766.8932,         11731.7801,          5009.9298,         11984.2563,         12960.7488,         10731.9893,          4404.8744,          8301.8731,         12720.4046,          5155.6207,         12331.8755,          2868.0358,          5330.0003,         10952.8721,          6394.0673,         12930.1621,         11734.9140,          7282.9887,        405140.9137,        398419.9593,        404902.7736,        394970.5298,        399833.0178,         10365.6133,          6308.3993,         10987.9123,         13103.9503,          9408.7642,          9330.0906,          3431.0311,         13612.2306,         11412.8030,         12745.1258,          8475.4087,         12637.4840,         12260.1421,          9293.2755,          7320.9029,         13629.8787,        397940.6924,        391259.3940,        397618.2174,        387683.5457,        392717.3786,          8840.3106,         12667.3091,         11560.7878,          7385.6775,         11298.3298,         12127.8879,          8066.2791,         11227.1821,          6877.0232,          3014.2912,         11589.9881,          4219.5675,         10790.5365,         13156.7363,          9460.2630,        406232.3947,        399546.3859,        406011.1105,        395997.5042,        400902.8478,          8629.1416,         10936.6343,         11972.5320,         12816.7906,          7164.7113,         12646.7061,          7558.4451,         12584.8224,          8799.1067,         10443.1662,          9090.1992,          4582.2374,         11015.3093,         12253.6127,        399519.9163,        392875.4561,        399310.6323,        389212.1994,        394177.2816,          4464.9210,         13333.1366,         11640.5073,          8871.6559,         10271.1685,          2889.8754,         11601.9384,         13304.8229,          3746.1572,         10572.5888,          4831.8716,          9252.5807,          8332.7927,        394524.5150,        387858.0319,        394401.9055,        384272.6830,        389098.2374,         12123.8952,         10973.0393,         11530.5754,          6730.0856,          4662.1932,          8662.1220,         12743.2139,           721.1833,          8754.3148,          7747.2777,         10502.3341,          4401.8255,        397032.8884,        390347.4642,        396933.9021,        386822.1469,        391584.0921,          5115.3366,         10441.1754,          8036.8025,         13481.3691,          5901.0002,          5683.3873,         12163.6770,          9723.4882,         13526.7021,          8974.5150,          9535.6492,        402816.0391,        396082.4899,        402504.5510,        392658.4916,        397585.0944,          8691.5443,          9173.7364,         12874.3084,          8070.2550,          9840.2399,         10910.1160,         12431.4708,         13298.0450,          5008.3759,          9569.4657,        397884.1163,        391141.3666,        397571.0081,        387745.2293,        392658.1570,         13387.6739,         10069.3389,         12994.9466,         10690.7766,         10984.6742,         13069.3107,          8414.4714,          5047.3780,         12855.6680,        394966.9815,        388282.4956,        394670.8299,        384719.2814,        389718.2373,          9763.5094,          2477.5408,          9379.7548,          7196.3414,          6278.1896,         11677.2879,         11708.5494,          2466.9827,        402479.6296,        395764.4641,        402323.7186,        392314.5243,        397089.4277,         11166.0061,         12391.4787,          4114.3656,          8634.4540,          3444.6296,         11165.4586,          8033.2272,        396877.8746,        390224.2194,        396779.3793,        386606.8661,        391425.1074,          7696.3504,          9008.7847,          6490.7711,         12494.8476,         11338.6739,          4732.5930,        403562.2805,        396839.1543,        403362.0966,        393403.7214,        398217.1216,         12682.6605,          6928.9255,         11519.4769,         11770.9047,         10784.0822,        405388.7579,        398692.9336,        405110.8136,        395163.3830,        400118.1458,          8893.8279,          7160.8208,         10136.5796,          4944.8060,        396646.0284,        389963.3716,        396542.2406,        386428.8538,        391201.8419,          9195.8942,         13784.6465,          7007.7564,        405036.9671,        398361.9420,        404894.4624,        394796.0801,        399627.2418,         11044.3582,         10444.7557,        397156.5453,        390514.9692,        397019.5406,        386855.9931,        391741.3543,         11155.0708,        394042.8926,        387323.4477,        393742.0098,        383860.4093,        388803.0883,        400437.0959,        393729.9479,        400307.7526,        390262.0468,        395020.0667,          7363.8613,          7977.1746,         11500.2877,          9772.2522,          9489.1698,          8934.9843,         10149.3140,         14595.9232,         16897.8334,          9489.1698,
    3600.000,   1996.8425,         10455.0717,          7384.7252,         13671.0369,          6274.3399,          5467.0792,          9485.4579,          7539.7511,          9410.4313,          6241.7604,         12838.1897,          9776.0280,         13021.8650,          9005.9556,          7304.0886,         13809.8616,         11599.2169,           446.4175,         11042.5743,        404100.3554,        397936.9393,        403241.2000,        392594.7656,        399269.5208,         10611.9732,          8951.9557,         13832.0729,          7956.5167,          4657.9674,          8555.3158,          7057.0118,          8089.2141,          6992.6443,         11991.6747,         10110.9339,         12301.8517,          9615.4203,          6232.3679,         13515.0304,         11869.9016,          1874.8699,          9959.6190,        405584.5740,        399430.9041,        404713.3071,        394086.5949,        400778.7043,         10528.7858,          9325.2585,          9355.1675,         12938.6594,         13356.3808,          4881.7648,          7773.7419,         12862.4393,         10715.0321,         13549.9448,          9897.6543,          2654.8491,         12913.7647,          9247.4928,         12953.3277,         10198.5768,         12060.7776,        398597.2930,        392587.5963,        397759.5079,        387055.9921,        393837.5395,         10389.3682,          2047.5763,          9369.4832,         11334.6915,         11037.1446,         13244.2514,          5482.2241,         13283.9924,          7372.2402,         13044.9384,          8595.5806,         10540.1127,         12204.7418,          8325.2152,          7612.0695,         12686.5510,        396997.4772,        390799.7939,        396114.8295,        385517.0930,        392182.7718,         11037.0495,         12849.0774,         10629.3835,         11989.3168,         11480.5069,         11384.1185,          6914.4698,          9007.0829,          5984.0426,         10044.1503,         11902.2370,          3174.6810,          6599.0955,         13708.0548,          9203.6131,        395070.5322,        388955.3651,        394096.9941,        383652.4498,        390453.9401,          9388.1869,         11801.7589,          9581.6731,         12367.5302,          6355.1075,         13528.3601,          8781.6520,         13251.0541,          7175.8922,         10699.4074,         12571.6925,          9752.0162,          6416.5321,         12958.2798,        397851.2415,        391682.0806,        396995.5819,        386345.2305,        393013.0458,          4762.0336,         10243.3810,          9371.0404,          4882.0908,         10285.7371,          6978.2260,         10941.7789,         12298.7706,          2351.0794,         12443.8942,          9128.9309,          5706.6256,          7392.6588,        405498.9692,        399286.0777,        404556.6620,        394066.1304,        400764.8610,         11625.4262,          9097.8172,          7154.5584,          6702.2884,          6145.7928,          7659.3113,         13497.4758,          2596.4281,          9593.3099,          7122.1907,          9644.4165,          3423.0160,        404528.4589,        398322.9279,        403526.7225,        393143.1880,        399892.7297,          4863.8125,         11715.7658,         10790.5141,         13357.5029,         10490.4002,          5216.9185,         10457.3788,         11209.3846,         13652.3736,          7169.3071,         10816.5279,        403235.9094,        397203.3879,        402401.1223,        391693.8020,        398454.7120,         12160.0251,          7557.9929,         12786.2447,          7631.1435,          9044.3667,          8543.8764,          9563.3316,         12859.5021,          9146.2886,          7399.7621,        405377.8728,        399332.3000,        404479.1128,        393888.0354,        400687.4608,         11598.6173,          4197.9677,         11901.5965,         11606.8912,          6154.2872,         12216.1702,          6739.6711,          6628.5450,          9654.4733,        401149.5425,        394904.6676,        400210.9703,        389719.8304,        396389.6912,          9595.0788,          1277.0847,         12047.7576,          8394.8212,          4244.9132,          8315.4222,         12819.7073,          3584.1397,        401616.3449,        395507.3891,        400614.9310,        390219.4920,        397045.6754,          9910.8933,         12883.1755,          6800.2375,          9934.8119,          2923.2062,         10084.3959,          8156.2313,        399387.3107,        393134.3334,        398393.6725,        388003.6284,        394708.8996,         11344.9532,          9212.1961,          3117.9731,          8399.0174,         12986.0286,          4713.1613,        400614.3331,        394519.5417,        399622.4114,        389208.1533,        396038.5713,         12730.3238,         10591.1542,         12666.9756,          8776.1039,         12860.3734,        398163.6072,        392124.8979,        397342.1069,        386612.8895,        393359.0215,         11065.3067,          8444.0392,          7467.2783,          5215.8600,        405572.1662,        399369.6593,        404603.7178,        394158.8704,        400885.9077,          7805.3706,         13792.7215,          7288.5244,        397531.8327,        391441.0781,        396547.7048,        386119.3510,        392947.4995,         11836.8376,          7954.1497,        397531.5435,        391303.1398,        396523.4974,        386156.4136,        392892.6703,         11083.2034,        404206.9088,        398051.3881,        403351.8914,        392696.8864,        399374.8303,        404011.6688,        397858.5844,        403008.0271,        392621.2370,        399414.1497,          9599.9529,          6412.3896,         12760.6743,          9725.2048,          8586.8855,         12793.8905,         11350.3493,         15841.7167,         14806.2093,          8586.8855,
