
SOAP Analysis Report Output for starlink_starlink_20_sats_30.orb,
Generated: Thu Dec 15 21:11:57 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
   23260.466,   26855.277,    3594.811,
   28995.883,   38327.761,    9331.878,
   40474.457,   44068.369,    3593.912,
   51964.987,   55552.272,    3587.285,
   57708.174,   67026.801,    9318.627,
   69182.780,   78497.122,    9314.342,
   80655.194,   86400.000,    5744.806,
Is_True,          66.4771%,
Analysis,STARLINK-1434 - IOAG-North1,
       Rise,         Set, Duration (s),
     277.483,    9620.074,    9342.591,
   11752.063,   21099.424,    9347.360,
   23242.379,   26844.501,    3602.122,
   28992.065,   38335.678,    9343.613,
   40476.833,   49790.463,    9313.631,
   51940.978,   55526.452,    3585.474,
   57680.636,   67009.780,    9329.144,
   69169.749,   78506.652,    9336.903,
   80666.081,   86400.000,    5733.919,
Is_True,          79.7856%,
Analysis,STARLINK-1434 - IOAG-North2,
       Rise,         Set, Duration (s),
     273.571,    9637.416,    9363.845,
   11776.357,   21109.053,    9332.696,
   23243.180,   26838.149,    3594.969,
   28978.259,   38311.758,    9333.499,
   40461.300,   49800.225,    9338.925,
   51957.099,   55549.751,    3592.652,
   57707.600,   67011.245,    9303.645,
   69164.976,   78480.915,    9315.939,
   80640.202,   86400.000,    5759.798,
Is_True,          79.7870%,
Analysis,STARLINK-1434 - IOAG-South1,
       Rise,         Set, Duration (s),
     297.890,    9657.353,    9359.463,
   11787.224,   21131.222,    9343.998,
   23265.307,   26864.106,    3598.799,
   29001.224,   38330.362,    9329.138,
   40484.043,   49823.433,    9339.390,
   51975.739,   55563.460,    3587.720,
   57715.821,   67035.194,    9319.373,
   69188.564,   78498.542,    9309.978,
   80657.992,   84244.885,    3586.893,
Is_True,          77.2856%,
Analysis,STARLINK-1434 - IOAG-South2,
       Rise,         Set, Duration (s),
     298.135,    9643.944,    9345.809,
   17516.562,   21124.218,    3607.656,
   23267.072,   26869.319,    3602.247,
   29011.909,   38347.846,    9335.938,
   40492.094,   49815.413,    9323.318,
   51963.121,   55545.877,    3582.756,
   57697.851,   67035.279,    9337.428,
   69194.375,   78517.442,    9323.067,
   80675.187,   84254.075,    3578.887,
Is_True,          70.6448%,
Analysis,STARLINK-2116 - STARLINK-3585,
       Rise,         Set, Duration (s),
   60458.872,   61277.791,     818.919,
   71600.047,   72575.714,     975.668,
   85747.571,   86400.000,     652.429,
Is_True,           2.8322%,
Analysis,STARLINK-2116 - STARLINK-1536,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2116 - FALCON 9 DEB18,
       Rise,         Set, Duration (s),
    6327.624,   25045.854,   18718.230,
   25288.188,   29728.727,    4440.540,
Is_True,          26.8041%,
Analysis,STARLINK-2116 - STARLINK-3206,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2116 - STARLINK-3795,
       Rise,         Set, Duration (s),
       0.000,   15090.842,   15090.842,
   78191.213,   86400.000,    8208.787,
Is_True,          26.9672%,
Analysis,STARLINK-2116 - STARLINK-1797,
       Rise,         Set, Duration (s),
    6780.685,    7729.498,     948.813,
   21118.105,   22052.937,     934.832,
   35442.141,   36389.691,     947.550,
   49779.591,   50713.124,     933.534,
   64103.608,   65049.923,     946.315,
   75568.198,   79373.351,    3805.153,
Is_True,           9.8567%,
Analysis,STARLINK-2116 - STARLINK-1503,
       Rise,         Set, Duration (s),
   10247.383,   11098.759,     851.375,
   24570.601,   25436.956,     866.355,
   38910.106,   39760.215,     850.109,
   50375.190,   54098.451,    3723.261,
   64698.351,   68421.679,    3723.328,
   79037.884,   79886.267,     848.383,
Is_True,          12.5727%,
Analysis,STARLINK-2116 - STARLINK-2056,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2116 - STARLINK-1216,
       Rise,         Set, Duration (s),
       0.000,    4193.017,    4193.017,
   11346.157,   18531.296,    7185.139,
   25685.827,   32854.762,    7168.935,
   40007.793,   47193.070,    7185.277,
   57204.777,   64390.136,    7185.359,
   71544.480,   78713.561,    7169.081,
   85866.422,   86400.000,     533.578,
Is_True,          47.0143%,
Analysis,STARLINK-2116 - STARLINK-1196,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2116 - STARLINK-3148,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2116 - STARLINK-1413,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2116 - STARLINK-2329,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2116 - STARLINK-2714,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2116 - STARLINK-1474,
       Rise,         Set, Duration (s),
    6729.349,    7625.867,     896.518,
   21067.750,   21949.319,     881.568,
   35390.897,   36287.686,     896.790,
   49729.324,   50611.116,     881.792,
   61193.955,   64949.507,    3755.552,
   75517.076,   79272.914,    3755.839,
Is_True,          12.8103%,
Analysis,STARLINK-2116 - STARLINK-3789,
       Rise,         Set, Duration (s),
       0.000,    9605.665,    9605.665,
   72766.414,   86400.000,   13633.586,
Is_True,          26.8973%,
Analysis,STARLINK-2116 - STARLINK-2301,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2116 - STARLINK-3283,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2116 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    7235.463,   16725.192,    9489.729,
   18744.330,   28209.940,    9465.610,
   30225.173,   45438.332,   15213.159,
   49578.428,   57005.042,    7426.614,
   59014.522,   74238.909,   15224.387,
   76243.430,   85745.488,    9502.057,
Is_True,          76.7611%,
Analysis,STARLINK-2116 - IOAG-North1,
       Rise,         Set, Duration (s),
    1468.317,    5184.522,    3716.205,
    7224.023,   16700.263,    9476.240,
   18737.224,   28221.440,    9484.216,
   30246.200,   45462.329,   15216.130,
   47484.132,   56973.033,    9488.901,
   58998.212,   74255.484,   15257.272,
   76265.922,   85744.311,    9478.389,
Is_True,          83.4692%,
Analysis,STARLINK-2116 - IOAG-North2,
       Rise,         Set, Duration (s),
    1486.892,    5205.035,    3718.142,
    7239.947,   16705.909,    9465.961,
   18722.809,   28199.954,    9477.145,
   30231.207,   45477.088,   15245.880,
   47501.398,   56995.779,    9494.382,
   58997.053,   74231.390,   15234.337,
   76252.478,   85748.354,    9495.875,
Is_True,          83.4858%,
Analysis,STARLINK-2116 - IOAG-South1,
       Rise,         Set, Duration (s),
    1472.776,    5197.923,    3725.148,
    7213.846,   16696.145,    9482.299,
   18706.876,   28202.908,    9496.032,
   30218.609,   33963.808,    3745.199,
   36018.094,   45483.586,    9465.493,
   47485.883,   56981.486,    9495.603,
   58976.808,   74238.604,   15261.796,
   76246.380,   85766.605,    9520.224,
Is_True,          81.2405%,
Analysis,STARLINK-2116 - IOAG-South2,
       Rise,         Set, Duration (s),
    1452.438,    5185.401,    3732.962,
    7209.401,   16713.694,    9504.293,
   18736.939,   28214.861,    9477.922,
   30220.300,   45465.780,   15245.480,
   47470.014,   56931.057,    9461.043,
   59003.564,   74249.823,   15246.259,
   76241.933,   85748.638,    9506.705,
Is_True,          83.5355%,
Analysis,STARLINK-3585 - STARLINK-1536,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3585 - FALCON 9 DEB18,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3585 - STARLINK-3206,
       Rise,         Set, Duration (s),
   24807.682,   25363.044,     555.362,
   35848.070,   36740.006,     891.936,
   49870.216,   50742.728,     872.512,
Is_True,           2.6850%,
Analysis,STARLINK-3585 - STARLINK-3795,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3585 - STARLINK-1797,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3585 - STARLINK-1503,
       Rise,         Set, Duration (s),
   75421.796,   76187.560,     765.764,
Is_True,           0.8863%,
Analysis,STARLINK-3585 - STARLINK-2056,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3585 - STARLINK-1216,
       Rise,         Set, Duration (s),
   56853.051,   86240.745,   29387.694,
Is_True,          34.0135%,
Analysis,STARLINK-3585 - STARLINK-1196,
       Rise,         Set, Duration (s),
   17817.173,   18277.422,     460.249,
   31615.428,   32513.777,     898.348,
   42837.980,   43720.883,     882.904,
Is_True,           2.5943%,
Analysis,STARLINK-3585 - STARLINK-3148,
       Rise,         Set, Duration (s),
    3402.786,    4187.513,     784.727,
Is_True,           0.9082%,
Analysis,STARLINK-3585 - STARLINK-1413,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3585 - STARLINK-2329,
       Rise,         Set, Duration (s),
   53655.295,   54584.665,     929.370,
   67657.173,   68625.998,     968.825,
   79083.289,   79643.753,     560.464,
Is_True,           2.8457%,
Analysis,STARLINK-3585 - STARLINK-2714,
       Rise,         Set, Duration (s),
   71283.460,   72356.520,    1073.060,
   82499.846,   83574.254,    1074.408,
Is_True,           2.4855%,
Analysis,STARLINK-3585 - STARLINK-1474,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3585 - STARLINK-3789,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3585 - STARLINK-2301,
       Rise,         Set, Duration (s),
    7090.616,    7522.658,     432.042,
   20787.934,   21848.405,    1060.471,
   32034.260,   33019.264,     985.004,
Is_True,           2.8675%,
Analysis,STARLINK-3585 - STARLINK-3283,
       Rise,         Set, Duration (s),
    6938.561,    7852.510,     913.949,
   20982.049,   21811.743,     829.693,
Is_True,           2.0181%,
Analysis,STARLINK-3585 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1582.021,    1582.021,
    5656.359,   13814.598,    8158.240,
   16013.531,   24801.758,    8788.227,
   26998.309,   30295.239,    3296.930,
   37987.233,   41291.490,    3304.257,
   49634.319,   52300.134,    2665.816,
   54489.678,   63307.432,    8817.754,
   65491.158,   74310.220,    8819.062,
   76491.433,   85324.070,    8832.637,
Is_True,          62.8066%,
Analysis,STARLINK-3585 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    2810.168,    2810.168,
    5007.885,   13790.144,    8782.259,
   15989.591,   24787.812,    8798.221,
   26987.448,   30292.993,    3305.545,
   37995.127,   41290.410,    3295.283,
   48970.889,   52277.451,    3306.562,
   54467.044,   63285.167,    8818.123,
   65471.839,   74310.116,    8838.277,
   76493.523,   85321.083,    8827.561,
Is_True,          65.7199%,
Analysis,STARLINK-3585 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    2810.161,    2810.161,
    5012.808,   13814.523,    8801.715,
   16013.894,   24786.726,    8772.833,
   26982.128,   30278.873,    3296.744,
   37971.312,   41277.357,    3306.045,
   48976.706,   52292.820,    3316.114,
   54485.905,   63297.067,    8811.162,
   65479.259,   74293.351,    8814.092,
   76473.743,   85310.335,    8836.592,
Is_True,          65.7008%,
Analysis,STARLINK-3585 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    2833.939,    2833.939,
    5036.465,   13825.026,    8788.562,
   16024.285,   24810.327,    8786.042,
   27006.132,   30301.285,    3295.153,
   37988.272,   41299.364,    3311.092,
   43496.532,   52311.426,    8814.894,
   54503.155,   63315.507,    8812.351,
   65501.719,   74315.158,    8813.439,
   76493.650,   85334.486,    8840.836,
Is_True,          72.1022%,
Analysis,STARLINK-3585 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    2833.771,    2833.771,
    5031.709,   13175.113,    8143.404,
   16006.050,   24811.655,    8805.606,
   27011.502,   30312.170,    3300.668,
   38006.484,   41308.151,    3301.668,
   43501.569,   52299.529,    8797.960,
   59985.130,   63308.176,    3323.046,
   65497.148,   74328.167,    8831.019,
   76510.800,   85340.290,    8829.490,
Is_True,          65.0077%,
Analysis,STARLINK-1536 - FALCON 9 DEB18,
       Rise,         Set, Duration (s),
   41141.836,   66165.346,   25023.510,
Is_True,          28.9624%,
Analysis,STARLINK-1536 - STARLINK-3206,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1536 - STARLINK-3795,
       Rise,         Set, Duration (s),
   24543.251,   39901.962,   15358.711,
Is_True,          17.7763%,
Analysis,STARLINK-1536 - STARLINK-1797,
       Rise,         Set, Duration (s),
   43157.703,   43655.125,     497.423,
   57484.299,   57985.016,     500.717,
   71818.561,   72307.943,     489.382,
   86145.170,   86400.000,     254.830,
Is_True,           2.0166%,
Analysis,STARLINK-1536 - STARLINK-1503,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1536 - STARLINK-2056,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1536 - STARLINK-1216,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1536 - STARLINK-1196,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1536 - STARLINK-3148,
       Rise,         Set, Duration (s),
       0.000,   57566.544,   57566.544,
   57984.132,   71837.775,   13853.643,
   72324.229,   86124.385,   13800.156,
Is_True,          98.6347%,
Analysis,STARLINK-1536 - STARLINK-1413,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1536 - STARLINK-2329,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1536 - STARLINK-2714,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1536 - STARLINK-1474,
       Rise,         Set, Duration (s),
   28729.720,   29272.406,     542.685,
   43065.635,   43594.446,     528.811,
   57392.286,   57925.102,     532.816,
   71728.315,   72247.108,     518.793,
   86054.946,   86400.000,     345.054,
Is_True,           2.8567%,
Analysis,STARLINK-1536 - STARLINK-3789,
       Rise,         Set, Duration (s),
   18901.113,   34268.935,   15367.822,
Is_True,          17.7868%,
Analysis,STARLINK-1536 - STARLINK-2301,
       Rise,         Set, Duration (s),
   53983.670,   54455.475,     471.805,
   68307.140,   68791.646,     484.506,
   82637.092,   83120.626,     483.534,
Is_True,           1.6665%,
Analysis,STARLINK-1536 - STARLINK-3283,
       Rise,         Set, Duration (s),
       0.000,     333.475,     333.475,
   13734.675,   14645.148,     910.474,
   25190.484,   28962.828,    3772.344,
   39507.448,   43274.151,    3766.703,
   53830.509,   54725.595,     895.086,
   68147.769,   69042.994,     895.225,
   82471.263,   83353.806,     882.544,
Is_True,          13.2591%,
Analysis,STARLINK-1536 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1618.798,    1618.798,
    5754.289,    9492.846,    3738.557,
   11398.745,   20990.631,    9591.886,
   22901.299,   38213.700,   15312.400,
   40142.901,   43968.874,    3825.973,
   51680.801,   66969.740,   15288.939,
   68935.271,   78445.426,    9510.155,
   80421.722,   86400.000,    5978.278,
Is_True,          75.0752%,
Analysis,STARLINK-1536 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    9452.380,    9452.380,
   11366.332,   20961.517,    9595.185,
   22891.934,   38230.206,   15338.272,
   40150.919,   49696.541,    9545.622,
   51651.247,   61194.167,    9542.920,
   63169.301,   66948.765,    3779.464,
   68930.683,   78465.148,    9534.465,
   80443.964,   86400.000,    5956.036,
Is_True,          84.1948%,
Analysis,STARLINK-1536 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    9483.070,    9483.070,
   11391.491,   20964.810,    9573.319,
   22875.349,   38202.360,   15327.011,
   40151.187,   49716.436,    9565.250,
   51676.121,   66944.089,   15267.968,
   68913.426,   78430.603,    9517.178,
   80423.608,   86400.000,    5976.392,
Is_True,          86.4701%,
Analysis,STARLINK-1536 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    9492.982,    9492.982,
   11368.493,   20986.023,    9617.530,
   22874.491,   38228.229,   15353.739,
   40168.619,   49737.442,    9568.823,
   51668.672,   66969.227,   15300.555,
   68919.372,   78452.030,    9532.659,
   80441.429,   86400.000,    5958.571,
Is_True,          86.6028%,
Analysis,STARLINK-1536 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    9476.878,    9476.878,
   17144.159,   20990.481,    3846.322,
   22897.165,   38237.141,   15339.976,
   40146.402,   49722.789,    9576.387,
   51656.273,   66977.522,   15321.249,
   68938.244,   78470.376,    9532.131,
   80434.371,   86400.000,    5965.629,
Is_True,          79.9289%,
Analysis,FALCON 9 DEB18 - STARLINK-3206,
       Rise,         Set, Duration (s),
       0.000,    2600.822,    2600.822,
Is_True,           3.0102%,
Analysis,FALCON 9 DEB18 - STARLINK-3795,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,FALCON 9 DEB18 - STARLINK-1797,
       Rise,         Set, Duration (s),
   32056.644,   32865.286,     808.643,
Is_True,           0.9359%,
Analysis,FALCON 9 DEB18 - STARLINK-1503,
       Rise,         Set, Duration (s),
   10231.205,   11064.843,     833.638,
   21451.626,   22185.218,     733.593,
Is_True,           1.8139%,
Analysis,FALCON 9 DEB18 - STARLINK-2056,
       Rise,         Set, Duration (s),
   38519.128,   57018.604,   18499.475,
Is_True,          21.4114%,
Analysis,FALCON 9 DEB18 - STARLINK-1216,
       Rise,         Set, Duration (s),
   11369.119,   32328.954,   20959.835,
Is_True,          24.2591%,
Analysis,FALCON 9 DEB18 - STARLINK-1196,
       Rise,         Set, Duration (s),
   64679.443,   65092.222,     412.779,
   78447.702,   79252.210,     804.508,
Is_True,           1.4089%,
Analysis,FALCON 9 DEB18 - STARLINK-3148,
       Rise,         Set, Duration (s),
   50116.306,   57146.880,    7030.574,
   58103.233,   68156.213,   10052.981,
Is_True,          19.7726%,
Analysis,FALCON 9 DEB18 - STARLINK-1413,
       Rise,         Set, Duration (s),
   33114.052,   56647.364,   23533.312,
Is_True,          27.2376%,
Analysis,FALCON 9 DEB18 - STARLINK-2329,
       Rise,         Set, Duration (s),
       0.000,     615.414,     615.414,
Is_True,           0.7123%,
Analysis,FALCON 9 DEB18 - STARLINK-2714,
       Rise,         Set, Duration (s),
   11852.027,   35855.526,   24003.500,
Is_True,          27.7818%,
Analysis,FALCON 9 DEB18 - STARLINK-1474,
       Rise,         Set, Duration (s),
   31981.109,   32792.230,     811.121,
   43163.712,   43949.136,     785.425,
Is_True,           1.8479%,
Analysis,FALCON 9 DEB18 - STARLINK-3789,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,FALCON 9 DEB18 - STARLINK-2301,
       Rise,         Set, Duration (s),
   67782.698,   68511.693,     728.995,
   78921.754,   79714.628,     792.873,
Is_True,           1.7614%,
Analysis,FALCON 9 DEB18 - STARLINK-3283,
       Rise,         Set, Duration (s),
   42923.226,   43221.102,     297.876,
   53872.694,   54599.029,     726.334,
   67795.295,   68580.086,     784.791,
   79093.653,   79606.743,     513.090,
Is_True,           2.6876%,
Analysis,FALCON 9 DEB18 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,     664.087,     664.087,
    8180.496,   17085.845,    8905.349,
   19130.088,   28001.562,    8871.474,
   30048.706,   38925.229,    8876.523,
   40987.148,   44396.878,    3409.729,
   51950.999,   60806.657,    8855.658,
   62894.032,   71718.856,    8824.824,
   73809.110,   77175.255,    3366.146,
   84740.703,   86400.000,    1659.297,
Is_True,          61.8439%,
Analysis,FALCON 9 DEB18 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    6112.513,    6112.513,
    8150.184,   17050.307,    8900.123,
   19104.605,   27999.766,    8895.161,
   30063.365,   38936.550,    8873.185,
   40990.565,   49842.525,    8851.960,
   51920.904,   60773.218,    8852.314,
   62867.123,   71715.860,    8848.737,
   73819.734,   77190.137,    3370.403,
   84742.842,   86400.000,    1657.158,
Is_True,          74.4925%,
Analysis,FALCON 9 DEB18 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    6132.516,    6132.516,
    8175.530,   17072.862,    8897.332,
   19104.372,   27980.722,    8876.351,
   30038.719,   38914.796,    8876.077,
   40989.053,   49860.717,    8871.663,
   51944.809,   60794.072,    8849.263,
   62870.061,   71698.406,    8828.345,
   73796.566,   77160.464,    3363.898,
   84738.767,   86400.000,    1661.233,
Is_True,          74.4869%,
Analysis,FALCON 9 DEB18 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    6149.303,    6149.303,
    8167.773,   17080.417,    8912.645,
   19105.252,   28004.937,    8899.685,
   30047.842,   38939.478,    8891.635,
   41008.825,   49879.780,    8870.955,
   51944.703,   60804.496,    8859.793,
   62875.777,   71721.990,    8846.213,
   73808.842,   77180.439,    3371.597,
   84761.531,   86400.000,    1638.469,
Is_True,          74.5837%,
Analysis,FALCON 9 DEB18 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    6136.681,    6136.681,
    8157.118,   17074.641,    8917.523,
   19122.363,   28017.921,    8895.558,
   30059.716,   38945.716,    8886.000,
   40994.039,   49866.517,    8872.478,
   51931.794,   60798.097,    8866.303,
   62888.551,   71735.476,    8846.925,
   73822.616,   77197.608,    3374.993,
   84750.469,   86400.000,    1649.531,
Is_True,          74.5903%,
Analysis,STARLINK-3206 - STARLINK-3795,
       Rise,         Set, Duration (s),
   59706.756,   77407.242,   17700.486,
Is_True,          20.4867%,
Analysis,STARLINK-3206 - STARLINK-1797,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3206 - STARLINK-1503,
       Rise,         Set, Duration (s),
       0.000,     338.435,     338.435,
   13812.523,   14681.640,     869.117,
   28132.692,   29007.982,     875.289,
   39582.406,   43350.023,    3767.618,
   53886.880,   57675.846,    3788.966,
   68207.582,   72016.845,    3809.263,
   82512.875,   83483.162,     970.287,
Is_True,          16.6886%,
Analysis,STARLINK-3206 - STARLINK-2056,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3206 - STARLINK-1216,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3206 - STARLINK-1196,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3206 - STARLINK-3148,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3206 - STARLINK-1413,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3206 - STARLINK-2329,
       Rise,         Set, Duration (s),
    3100.123,    4039.066,     938.943,
   17432.930,   18352.716,     919.786,
   31756.043,   32675.163,     919.120,
   46089.265,   46988.265,     899.001,
   57551.993,   61310.294,    3758.302,
   71875.470,   75622.815,    3747.345,
   86209.329,   86400.000,     190.671,
Is_True,          13.1634%,
Analysis,STARLINK-3206 - STARLINK-2714,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3206 - STARLINK-1474,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3206 - STARLINK-3789,
       Rise,         Set, Duration (s),
   54152.681,   71851.799,   17699.118,
Is_True,          20.4851%,
Analysis,STARLINK-3206 - STARLINK-2301,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3206 - STARLINK-3283,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3206 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,     741.669,     741.669,
    8568.279,   23738.146,   15169.867,
   25790.357,   35210.948,    9420.591,
   37264.644,   45497.944,    8233.299,
   49712.959,   52479.428,    2766.469,
   54525.953,   63974.660,    9448.707,
   66010.981,   75443.505,    9432.524,
   77479.598,   81186.651,    3707.052,
   83224.706,   86400.000,    3175.294,
Is_True,          71.8698%,
Analysis,STARLINK-3206 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    6481.979,    6481.979,
    8557.613,   17983.787,    9426.174,
   20054.532,   23736.062,    3681.530,
   25801.440,   35235.014,    9433.574,
   37278.194,   46706.341,    9428.147,
