
SOAP Analysis Report Output for starlink_starlink_20_sats_41.orb,
Generated: Thu Dec 15 21:14:01 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-3786 - STARLINK-2454,
       Rise,         Set, Duration (s),
   35139.923,   47659.494,   12519.571,
Is_True,          14.4902%,
Analysis,STARLINK-3786 - STARLINK-3269,
       Rise,         Set, Duration (s),
    6724.828,    7622.393,     897.566,
Is_True,           1.0388%,
Analysis,STARLINK-3786 - STARLINK-1022,
       Rise,         Set, Duration (s),
   17258.438,   18249.359,     990.921,
   28611.306,   28986.318,     375.012,
Is_True,           1.5809%,
Analysis,STARLINK-3786 - STARLINK-3560,
       Rise,         Set, Duration (s),
   21475.801,   21937.023,     461.222,
   32177.314,   32918.235,     740.922,
   42989.359,   43796.800,     807.441,
   53890.733,   54595.467,     704.734,
Is_True,           3.1416%,
Analysis,STARLINK-3786 - STARLINK-2168,
       Rise,         Set, Duration (s),
   35833.214,   36200.358,     367.144,
   43533.808,   52982.896,    9449.087,
Is_True,          11.3614%,
Analysis,STARLINK-3786 - STARLINK-1532,
       Rise,         Set, Duration (s),
   59344.191,   76805.875,   17461.683,
Is_True,          20.2103%,
Analysis,STARLINK-3786 - STARLINK-3885,
       Rise,         Set, Duration (s),
   85978.381,   86400.000,     421.619,
Is_True,           0.4880%,
Analysis,STARLINK-3786 - STARLINK-3363,
       Rise,         Set, Duration (s),
   21153.535,   21747.010,     593.475,
Is_True,           0.6869%,
Analysis,STARLINK-3786 - STARLINK-2468,
       Rise,         Set, Duration (s),
   46049.833,   58600.832,   12550.999,
Is_True,          14.5266%,
Analysis,STARLINK-3786 - STARLINK-2562,
       Rise,         Set, Duration (s),
       0.000,    4717.748,    4717.748,
   72295.634,   86400.000,   14104.366,
Is_True,          21.7849%,
Analysis,STARLINK-3786 - STARLINK-1104,
       Rise,         Set, Duration (s),
   21159.786,   21648.948,     489.162,
   32060.742,   32863.576,     802.834,
Is_True,           1.4954%,
Analysis,STARLINK-3786 - STARLINK-2598,
       Rise,         Set, Duration (s),
   53410.233,   54221.017,     810.784,
   64580.147,   65178.564,     598.417,
Is_True,           1.6310%,
Analysis,STARLINK-3786 - STARLINK-2192,
       Rise,         Set, Duration (s),
   46211.799,   53106.781,    6894.982,
Is_True,           7.9803%,
Analysis,STARLINK-3786 - STARLINK-3336,
       Rise,         Set, Duration (s),
   10900.872,   21135.639,   10234.766,
Is_True,          11.8458%,
Analysis,STARLINK-3786 - STARLINK-2140,
       Rise,         Set, Duration (s),
    7073.712,    7557.034,     483.322,
   68071.501,   68411.012,     339.511,
   78757.104,   79833.607,    1076.503,
Is_True,           2.1983%,
Analysis,STARLINK-3786 - STARLINK-2408,
       Rise,         Set, Duration (s),
   68253.512,   68794.827,     541.315,
   79171.515,   80009.989,     838.474,
Is_True,           1.5970%,
Analysis,STARLINK-3786 - STARLINK-1876,
       Rise,         Set, Duration (s),
   28515.897,   28862.070,     346.173,
   39378.166,   40124.007,     745.842,
Is_True,           1.2639%,
Analysis,STARLINK-3786 - STARLINK-1806,
       Rise,         Set, Duration (s),
   21467.653,   22371.663,     904.010,
Is_True,           1.0463%,
Analysis,STARLINK-3786 - STARLINK-3311,
       Rise,         Set, Duration (s),
   43247.673,   52996.591,    9748.918,
Is_True,          11.2835%,
Analysis,STARLINK-3786 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    7113.787,   10331.899,    3218.112,
   12482.827,   21058.527,    8575.700,
   23200.264,   31770.910,    8570.646,
