
SOAP Analysis Report Output for starlink_starlink_20_sats_49.orb,
Generated: Thu Dec 15 21:15:30 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
   83208.910,   86400.000,    3191.090,
Is_True,          68.4581%,
Analysis,STARLINK-2579 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    6346.516,    6346.516,
    8505.254,   17848.463,    9343.209,
   20008.558,   23597.586,    3589.028,
   25758.182,   35085.038,    9326.856,
   37241.853,   46570.728,    9328.875,
   48734.691,   52321.774,    3587.083,
   54485.957,   63822.664,    9336.707,
   65986.595,   75316.964,    9330.369,
   77477.731,   81053.958,    3576.227,
   83214.444,   86400.000,    3185.556,
Is_True,          77.4889%,
Analysis,STARLINK-2579 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    6358.547,    6358.547,
    8516.165,   17834.950,    9318.785,
   19994.517,   23582.845,    3588.328,
   25744.497,   35085.088,    9340.590,
   37247.588,   46584.154,    9336.566,
   48746.777,   52330.353,    3583.576,
   54491.728,   63809.295,    9317.567,
   65973.569,   75310.071,    9336.503,
   77474.955,   81060.773,    3585.819,
   83225.268,   86400.000,    3174.732,
Is_True,          77.4780%,
Analysis,STARLINK-2579 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    6335.351,    6335.351,
    8492.856,   17820.101,    9327.245,
   19980.946,   23567.632,    3586.685,
   25730.230,   35079.574,    9349.344,
   37247.919,   46568.438,    9320.519,
   48728.727,   52307.728,    3579.001,
   54469.081,   63795.241,    9326.160,
   65958.786,   75299.343,    9340.558,
   77467.944,   81062.176,    3594.233,
   83225.176,   86400.000,    3174.824,
Is_True,          77.4698%,
Analysis,STARLINK-2579 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    6331.279,    6331.279,
    8493.093,   12088.956,    3595.862,
   20003.596,   23582.770,    3579.174,
   25741.383,   35062.690,    9321.307,
   37224.183,   46555.622,    9331.439,
   48720.142,   52309.006,    3588.864,
   54476.386,   63817.114,    9340.727,
   65977.192,   75295.093,    9317.901,
   77456.289,   81037.991,    3581.702,
   83199.956,   86400.000,    3200.044,
Is_True,          70.8198%,
Analysis,STARLINK-3916 - STARLINK-1700,
       Rise,         Set, Duration (s),
   35861.111,   36630.738,     769.627,
   82463.609,   82845.352,     381.743,
Is_True,           1.3326%,
Analysis,STARLINK-3916 - STARLINK-1686,
       Rise,         Set, Duration (s),
   24620.645,   25348.661,     728.016,
   79085.089,   79919.722,     834.633,
Is_True,           1.8086%,
Analysis,STARLINK-3916 - STARLINK-2515,
       Rise,         Set, Duration (s),
   37177.343,   47101.937,    9924.594,
Is_True,          11.4868%,
Analysis,STARLINK-3916 - STARLINK-2301,
       Rise,         Set, Duration (s),
   10605.033,   11113.552,     508.519,
   21535.269,   21923.013,     387.744,
Is_True,           1.0373%,
Analysis,STARLINK-3916 - STARLINK-1462,
       Rise,         Set, Duration (s),
   17635.688,   18067.062,     431.373,
   28506.902,   28893.166,     386.264,
Is_True,           0.9463%,
Analysis,STARLINK-3916 - STARLINK-1170,
       Rise,         Set, Duration (s),
   86041.297,   86400.000,     358.703,
Is_True,           0.4152%,
Analysis,STARLINK-3916 - STARLINK-3052,
       Rise,         Set, Duration (s),
   35625.780,   36283.231,     657.451,
   81807.862,   86025.788,    4217.926,
Is_True,           5.6428%,
Analysis,STARLINK-3916 - STARLINK-1697,
       Rise,         Set, Duration (s),
   35628.041,   36598.006,     969.964,
Is_True,           1.1226%,
Analysis,STARLINK-3916 - STARLINK-1966,
       Rise,         Set, Duration (s),
   24360.589,   25881.315,    1520.726,
   76152.570,   82957.593,    6805.024,
Is_True,           9.6363%,
Analysis,STARLINK-3916 - STARLINK-3881,
       Rise,         Set, Duration (s),
   14173.844,   28912.282,   14738.438,
Is_True,          17.0584%,
Analysis,STARLINK-3916 - STARLINK-1782,
       Rise,         Set, Duration (s),
   50307.499,   51230.988,     923.489,
Is_True,           1.0689%,
Analysis,STARLINK-3916 - STARLINK-2019,
       Rise,         Set, Duration (s),
    3508.635,    4148.754,     640.119,
   60638.602,   61425.311,     786.709,
Is_True,           1.6514%,
Analysis,STARLINK-3916 - STARLINK-1128,
       Rise,         Set, Duration (s),
   78812.849,   79518.554,     705.705,
Is_True,           0.8168%,
Analysis,STARLINK-3916 - STARLINK-1621,
       Rise,         Set, Duration (s),
   68186.916,   68839.594,     652.677,
Is_True,           0.7554%,
Analysis,STARLINK-3916 - STARLINK-3137,
       Rise,         Set, Duration (s),
   10120.752,   10815.441,     694.689,
   64569.143,   65258.555,     689.412,
Is_True,           1.6020%,
Analysis,STARLINK-3916 - STARLINK-3273,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3916 - STARLINK-3451,
       Rise,         Set, Duration (s),
   50042.284,   50686.162,     643.878,
   61170.360,   61303.481,     133.120,
Is_True,           0.8993%,
Analysis,STARLINK-3916 - STARLINK-3232,
       Rise,         Set, Duration (s),
    4316.132,    8085.438,    3769.306,
   64339.220,   65120.428,     781.208,
Is_True,           5.2668%,
Analysis,STARLINK-3916 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    5843.491,    8774.971,    2931.480,
   16241.356,   24362.673,    8121.318,
   26619.440,   34754.525,    8135.085,
   37011.288,   45180.078,    8168.790,
   49511.191,   55621.432,    6110.241,
   63094.233,   71261.623,    8167.390,
   73513.105,   81700.278,    8187.173,
   83955.267,   86400.000,    2444.733,
Is_True,          60.4933%,
Analysis,STARLINK-3916 - IOAG-North1,
       Rise,         Set, Duration (s),
    5818.401,    8741.584,    2923.183,
   16209.837,   24350.048,    8140.210,
   26618.868,   34775.325,    8156.457,
   37031.978,   45165.920,    8133.941,
   52632.415,   55586.809,    2954.394,
   63068.224,   71258.687,    8190.463,
   73520.964,   81712.998,    8192.034,
   83959.948,   86400.000,    2440.052,
Is_True,          56.8643%,
Analysis,STARLINK-3916 - IOAG-North2,
       Rise,         Set, Duration (s),
    5839.254,    8766.919,    2927.665,
   16226.612,   24339.738,    8113.126,
   26601.015,   34745.138,    8144.123,
   37009.816,   45172.233,    8162.417,
   52656.159,   55615.887,    2959.728,
   63071.981,   71242.193,    8170.212,
   73499.404,   81691.009,    8191.605,
   83951.801,   86400.000,    2448.199,
Is_True,          56.8485%,
Analysis,STARLINK-3916 - IOAG-South1,
       Rise,         Set, Duration (s),
    5841.636,    8772.018,    2930.382,
   16220.973,   24358.541,    8137.569,
   26612.461,   34762.805,    8150.343,
   37026.913,   45194.161,    8167.247,
   47449.249,   55618.600,    8169.351,
   63079.969,   71262.700,    8182.731,
   73513.087,   81713.162,    8200.074,
   83974.539,   86400.000,    2425.461,
Is_True,          62.9203%,
Analysis,STARLINK-3916 - IOAG-South2,
       Rise,         Set, Duration (s),
    5828.473,    8759.609,    2931.135,
   16227.761,   24369.105,    8141.343,
   26626.525,   34774.646,    8148.121,
   37025.617,   45184.928,    8159.311,
   52645.226,   55604.699,    2959.473,
   63089.905,   71275.688,    8185.783,
   73526.849,   81719.194,    8192.345,
   83967.359,   86400.000,    2432.641,
Is_True,          56.8867%,
Analysis,STARLINK-1700 - STARLINK-1686,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1700 - STARLINK-2515,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1700 - STARLINK-2301,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1700 - STARLINK-1462,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1700 - STARLINK-1170,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1700 - STARLINK-3052,
       Rise,         Set, Duration (s),
   10092.947,   11001.642,     908.695,
   21598.907,   25373.742,    3774.834,
   35979.515,   39735.278,    3755.763,
   50370.399,   54103.023,    3732.624,
   64755.598,   68459.316,    3703.718,
   79151.911,   82822.389,    3670.477,
Is_True,          22.6228%,
Analysis,STARLINK-1700 - STARLINK-1697,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1700 - STARLINK-1966,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1700 - STARLINK-3881,
       Rise,         Set, Duration (s),
   38988.877,   40048.215,    1059.338,
   50107.215,   56859.000,    6751.785,
   64478.169,   64972.680,     494.511,
Is_True,           9.6130%,
Analysis,STARLINK-1700 - STARLINK-1782,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1700 - STARLINK-2019,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1700 - STARLINK-1128,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1700 - STARLINK-1621,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1700 - STARLINK-3137,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1700 - STARLINK-3273,
       Rise,         Set, Duration (s),
       0.000,     232.035,     232.035,
   10795.689,   14533.935,    3738.246,
   25129.730,   28812.362,    3682.632,
   39491.282,   40241.890,     750.608,
   53828.939,   54539.209,     710.270,
   68199.353,   68806.270,     606.917,
   82542.997,   83097.722,     554.726,
Is_True,          11.8929%,
Analysis,STARLINK-1700 - STARLINK-3451,
       Rise,         Set, Duration (s),
       0.000,     522.777,     522.777,
   14209.977,   14828.719,     618.743,
   28546.531,   29122.259,     575.729,
   42872.779,   43426.794,     554.015,
   57212.559,   57717.268,     504.709,
   71540.915,   72019.883,     478.969,
Is_True,           3.7673%,
Analysis,STARLINK-1700 - STARLINK-3232,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1700 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,     222.775,     222.775,
    8145.092,   17480.742,    9335.650,
   19641.054,   23220.862,    3579.808,
   25379.511,   34700.404,    9320.894,
   36861.547,   45468.704,    8607.157,
   49668.191,   51963.011,    2294.819,
   54123.763,   63460.703,    9336.940,
   65614.866,   74938.275,    9323.409,
   77092.237,   80682.969,    3590.731,
   82838.655,   86400.000,    3561.345,
Is_True,          68.4879%,
Analysis,STARLINK-1700 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    5972.339,    5972.339,
    8137.244,   17475.665,    9338.421,
   19639.680,   23226.086,    3586.405,
   25388.968,   34717.697,    9328.729,
   36872.944,   46202.095,    9329.151,
   48364.510,   51953.555,    3589.044,
   54115.703,   63456.772,    9341.069,
   65616.417,   74955.242,    9338.825,
   77108.334,   80694.418,    3586.085,
   82844.744,   86400.000,    3555.256,
Is_True,          77.5062%,
Analysis,STARLINK-1700 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    5985.648,    5985.648,
    8148.058,   17464.421,    9316.363,
   19625.654,   23211.201,    3585.547,
   25375.245,   34714.323,    9339.078,
   36877.838,   46216.092,    9338.255,
   48376.801,   51964.337,    3587.537,
   54121.951,   63444.420,    9322.469,
   65603.215,   74945.636,    9342.422,
   77104.723,   80697.499,    3592.776,
   82855.256,   86400.000,    3544.744,
Is_True,          77.4940%,
Analysis,STARLINK-1700 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    5964.540,    5964.540,
    8124.676,   17450.168,    9325.492,
   19611.676,   23197.888,    3586.212,
   25360.468,   34709.534,    9349.066,
   36877.285,   46203.172,    9325.887,
   48358.924,   51943.363,    3584.439,
   54098.959,   63432.007,    9333.049,
   65588.211,   74936.421,    9348.210,
   77096.773,   80700.556,    3603.784,
   82855.797,   86400.000,    3544.203,
Is_True,          77.5056%,
Analysis,STARLINK-1700 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    5958.876,    5958.876,
    8124.245,   11716.169,    3591.924,
   19635.039,   23214.052,    3579.013,
   25372.342,   34695.419,    9323.077,
   36854.241,   46189.020,    9334.779,
   48349.503,   51942.420,    3592.917,
   54105.261,   63454.386,    9349.126,
   65607.575,   74934.747,    9327.173,
   77086.325,   80678.348,    3592.024,
   82829.892,   86400.000,    3570.108,
Is_True,          70.8553%,
Analysis,STARLINK-1686 - STARLINK-2515,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1686 - STARLINK-2301,
       Rise,         Set, Duration (s),
     450.438,    7603.657,    7153.219,
   17648.101,   24802.371,    7154.271,
   31988.586,   39127.576,    7138.990,
   46310.864,   53466.841,    7155.977,
   60651.369,   67791.982,    7140.613,
   74973.617,   82131.243,    7157.626,
Is_True,          49.6536%,
Analysis,STARLINK-1686 - STARLINK-1462,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1686 - STARLINK-1170,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1686 - STARLINK-3052,
       Rise,         Set, Duration (s),
   32354.859,   36109.430,    3754.571,
   46518.430,   50649.767,    4131.337,
   60758.747,   68079.104,    7320.357,
   72152.504,   82599.269,   10446.765,
   83554.003,   86400.000,    2845.997,
Is_True,          32.9850%,
Analysis,STARLINK-1686 - STARLINK-1697,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1686 - STARLINK-1966,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1686 - STARLINK-3881,
       Rise,         Set, Duration (s),
   10623.679,   17253.899,    6630.220,
   24506.501,   25677.410,    1170.909,
   35946.660,   36649.250,     702.590,
Is_True,           9.8423%,
Analysis,STARLINK-1686 - STARLINK-1782,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1686 - STARLINK-2019,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1686 - STARLINK-1128,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1686 - STARLINK-1621,
       Rise,         Set, Duration (s),
    6485.958,   13993.181,    7507.223,
   15100.634,   28314.715,   13214.082,
   29416.959,   42654.737,   13237.779,
   43764.418,   56976.195,   13211.777,
   58080.675,   71316.297,   13235.622,
   72428.164,   79905.381,    7477.217,
Is_True,          78.5691%,
Analysis,STARLINK-1686 - STARLINK-3137,
       Rise,         Set, Duration (s),
    3130.731,    4121.825,     991.094,
   17450.895,   18446.227,     995.332,
   31778.087,   32763.889,     985.802,
   46098.483,   47087.908,     989.424,
   57557.660,   61405.202,    3847.542,
   71885.233,   75728.832,    3843.599,
   86205.964,   86400.000,     194.036,
Is_True,          13.7116%,
Analysis,STARLINK-1686 - STARLINK-3273,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1686 - STARLINK-3451,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1686 - STARLINK-3232,
       Rise,         Set, Duration (s),
    3290.882,    3691.225,     400.343,
   17597.218,   18025.785,     428.568,
   71968.302,   72487.286,     518.985,
   86278.172,   86400.000,     121.828,
Is_True,           1.7011%,
Analysis,STARLINK-1686 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1561.516,    1561.516,
    5673.869,   13547.865,    7873.995,
   15673.205,   25022.775,    9349.569,
   27141.856,   30758.087,    3616.231,
   32875.292,   42238.671,    9363.379,
   50082.389,   53730.982,    3648.593,
   55818.705,   59474.390,    3655.685,
   61553.834,   70948.845,    9395.011,
   73020.445,   82426.956,    9406.511,
   84487.408,   86400.000,    1912.592,
Is_True,          69.1934%,
Analysis,STARLINK-1686 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    2048.682,    2048.682,
    4183.637,   13520.128,    9336.492,
   15649.068,   25008.440,    9359.373,
   27128.818,   30758.466,    3629.648,
   32874.947,   42234.628,    9359.681,
   44337.113,   53702.383,    9365.270,
   55795.093,   59444.241,    3649.147,
   61529.976,   70940.573,    9410.597,
   73011.300,   82434.807,    9423.507,
   84485.886,   86400.000,    1914.114,
Is_True,          78.1210%,
Analysis,STARLINK-1686 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    2047.645,    2047.645,
    4184.683,   13546.754,    9362.071,
   15675.869,   25005.378,    9329.509,
   27124.798,   30740.520,    3615.722,
   32855.842,   42224.515,    9368.672,
   44328.869,   53724.643,    9395.774,
   55818.013,   59471.191,    3653.177,
   61552.073,   70928.895,    9376.822,
   73000.718,   82412.080,    9411.362,
   84467.001,   86400.000,    1932.999,
Is_True,          78.1178%,
Analysis,STARLINK-1686 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    2072.587,    2072.587,
    4212.177,   13556.877,    9344.700,
   15688.775,   25030.467,    9341.692,
   27151.971,   30764.086,    3612.115,
   38609.528,   42250.011,    3640.483,
   44357.160,   53740.524,    9383.364,
   55837.196,   59480.766,    3643.570,
   61571.330,   70954.731,    9383.402,
   73028.476,   82436.268,    9407.792,
   84492.563,   86400.000,    1907.437,
Is_True,          71.4550%,
Analysis,STARLINK-1686 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    2072.869,    2072.869,
    4210.081,   13169.736,    8959.654,
   15665.946,   25033.580,    9367.634,
   27156.858,   30776.969,    3620.111,
   32895.816,   42255.148,    9359.332,
   44363.128,   53724.934,    9361.806,
   55815.810,   59464.533,    3648.723,
   61552.107,   70964.623,    9412.516,
   73039.683,   82447.963,    9408.281,
   84509.140,   86400.000,    1890.860,
Is_True,          77.6641%,
Analysis,STARLINK-2515 - STARLINK-2301,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2515 - STARLINK-1462,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2515 - STARLINK-1170,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2515 - STARLINK-3052,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2515 - STARLINK-1697,
       Rise,         Set, Duration (s),
    6758.452,    7632.274,     873.821,
   21105.775,   21949.651,     843.876,
   35420.188,   36295.738,     875.550,
   49767.538,   50613.066,     845.528,
   64081.936,   64959.158,     877.222,
   75546.639,   79276.437,    3729.797,
Is_True,           9.3123%,
Analysis,STARLINK-2515 - STARLINK-1966,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2515 - STARLINK-3881,
       Rise,         Set, Duration (s),
   55147.676,   84622.575,   29474.899,
Is_True,          34.1145%,
Analysis,STARLINK-2515 - STARLINK-1782,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2515 - STARLINK-2019,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2515 - STARLINK-1128,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2515 - STARLINK-1621,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2515 - STARLINK-3137,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2515 - STARLINK-3273,
       Rise,         Set, Duration (s),
    7005.938,    7927.609,     921.671,
   21329.092,   22240.769,     911.677,
   35648.305,   36558.315,     910.011,
   49972.101,   50870.850,     898.748,
   64291.809,   65187.970,     896.161,
   78616.256,   79499.873,     883.617,
Is_True,           6.2753%,
Analysis,STARLINK-2515 - STARLINK-3451,
       Rise,         Set, Duration (s),
   10487.855,   11023.047,     535.192,
   24826.379,   25315.732,     489.353,
   39158.977,   39613.451,     454.475,
Is_True,           1.7118%,
Analysis,STARLINK-2515 - STARLINK-3232,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2515 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    7314.284,   16929.695,    9615.410,
   18838.103,   28413.250,    9575.148,
   30324.187,   34156.782,    3832.595,
   36074.418,   45444.434,    9370.017,
   49562.613,   57191.302,    7628.689,
   59143.251,   62939.239,    3795.988,
   64892.768,   74418.219,    9525.452,
   76377.134,   85916.258,    9539.124,
Is_True,          72.7806%,
Analysis,STARLINK-2515 - IOAG-North1,
       Rise,         Set, Duration (s),
    1529.466,    5379.896,    3850.431,
    7289.631,   16890.735,    9601.104,
   18817.186,   28415.318,    9598.133,
   30345.986,   34179.666,    3833.679,
   36101.513,   45652.403,    9550.890,
   47591.557,   57150.373,    9558.816,
   59111.681,   62906.221,    3794.540,
   64874.554,   74427.273,    9552.718,
   76400.913,   85911.387,    9510.474,
Is_True,          79.6884%,
Analysis,STARLINK-2515 - IOAG-North2,
       Rise,         Set, Duration (s),
    1549.999,    5401.202,    3851.203,
    7314.166,   16913.961,    9599.795,
   18809.665,   28391.925,    9582.260,
   30321.373,   34144.463,    3823.089,
   36083.719,   45661.180,    9577.461,
   47611.784,   57185.724,    9573.939,
   59125.477,   62916.500,    3791.023,
   64864.867,   74399.746,    9534.879,
   76375.483,   85906.092,    9530.609,
Is_True,          79.7040%,
Analysis,STARLINK-2515 - IOAG-South1,
       Rise,         Set, Duration (s),
    1545.920,    5416.882,    3870.962,
    7295.028,   16918.834,    9623.807,
   18800.655,   28415.646,    9614.992,
   30320.746,   34165.591,    3844.846,
   36093.832,   45686.939,    9593.107,
   47610.480,   57186.921,    9576.441,
   59111.907,   62933.230,    3821.323,
   64865.016,   74422.600,    9557.584,
   76382.303,   85936.044,    9553.741,
Is_True,          79.9269%,
Analysis,STARLINK-2515 - IOAG-South2,
       Rise,         Set, Duration (s),
    1522.325,    5402.936,    3880.611,
    7285.081,   16916.336,    9631.255,
   18828.594,   28430.801,    9602.207,
   30329.145,   34181.019,    3851.874,
   36080.746,   45675.899,    9595.153,
   47591.524,   56901.235,    9309.711,
   59127.692,   62935.582,    3807.890,
   64887.803,   74440.195,    9552.392,
   76388.190,   85931.413,    9543.223,
Is_True,          79.5999%,
Analysis,STARLINK-2301 - STARLINK-1462,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2301 - STARLINK-1170,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2301 - STARLINK-3052,
       Rise,         Set, Duration (s),
    3357.862,    4024.543,     666.682,
   17703.724,   18431.055,     727.331,
   32063.021,   32823.841,     760.820,
   46415.622,   47223.562,     807.940,
   60779.992,   61611.243,     831.251,
   75138.173,   76005.335,     867.162,
Is_True,           5.3949%,
Analysis,STARLINK-2301 - STARLINK-1697,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2301 - STARLINK-1966,
       Rise,         Set, Duration (s),
    6579.834,    7619.708,    1039.874,
   20916.104,   21947.683,    1031.579,
   32381.821,   36283.806,    3901.985,
   46709.822,   50611.740,    3901.918,
   61046.077,   64947.853,    3901.776,
   75374.037,   79275.746,    3901.709,
Is_True,          20.4616%,
Analysis,STARLINK-2301 - STARLINK-3881,
       Rise,         Set, Duration (s),
   10110.740,   10922.455,     811.716,
   21400.099,   22060.230,     660.131,
Is_True,           1.7035%,
Analysis,STARLINK-2301 - STARLINK-1782,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2301 - STARLINK-2019,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2301 - STARLINK-1128,
       Rise,         Set, Duration (s),
       0.000,   10361.177,   10361.177,
   11456.087,   24663.407,   13207.320,
   25795.036,   38949.754,   13154.718,
   40113.190,   47530.294,    7417.103,
   54458.893,   61811.047,    7352.154,
   68783.397,   78951.764,   10168.367,
   83135.480,   86400.000,    3264.520,
Is_True,          75.1451%,
Analysis,STARLINK-2301 - STARLINK-1621,
       Rise,         Set, Duration (s),
    3420.782,    7411.715,    3990.933,
   17638.415,   24622.546,    6984.131,
   32061.734,   38889.979,    6828.245,
   46282.069,   47569.904,    1287.836,
   60703.628,   61839.041,    1135.413,
   74926.323,   76253.477,    1327.154,
   83617.748,   86400.000,    2782.252,
Is_True,          28.1666%,
Analysis,STARLINK-2301 - STARLINK-3137,
       Rise,         Set, Duration (s),
       0.000,   35919.234,   35919.234,
