
SOAP Analysis Report Output for starlink_starlink_20_sats_15.orb,
Generated: Thu Dec 15 21:09:09 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-2257 - STARLINK-2264,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2257 - STARLINK-1486,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2257 - STARLINK-2639,
       Rise,         Set, Duration (s),
       0.000,    6506.742,    6506.742,
    7510.472,   17971.388,   10460.916,
   21829.624,   32294.031,   10464.407,
   36172.068,   46633.007,   10460.939,
   50491.206,   60955.609,   10464.404,
   64833.668,   75294.628,   10460.961,
   76298.309,   86400.000,   10101.691,
Is_True,          79.7686%,
Analysis,STARLINK-2257 - STARLINK-1526,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2257 - STARLINK-2641,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2257 - STARLINK-3105,
       Rise,         Set, Duration (s),
       0.000,    6890.454,    6890.454,
   10883.254,   21267.713,   10384.459,
   22280.629,   35679.598,   13398.970,
   36550.645,   50072.403,   13521.758,
   50758.045,   64504.439,   13746.393,
   65004.939,   86400.000,   21395.061,
Is_True,          91.8253%,
Analysis,STARLINK-2257 - STARLINK-3708,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2257 - STARLINK-2027,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2257 - STARLINK-3234,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2257 - STARLINK-3256,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2257 - STARLINK-2228,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2257 - STARLINK-1825,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2257 - STARLINK-2667,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2257 - STARLINK-3646,
       Rise,         Set, Duration (s),
   74801.556,   75942.246,    1140.690,
   86002.949,   86400.000,     397.051,
Is_True,           1.7798%,
Analysis,STARLINK-2257 - STARLINK-1366,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2257 - STARLINK-1566,
       Rise,         Set, Duration (s),
    6938.858,    7534.947,     596.090,
   21267.648,   21868.492,     600.844,
   35600.347,   36198.743,     598.396,
   49929.138,   50532.271,     603.133,
   64261.849,   64862.490,     600.642,
Is_True,           3.4712%,
Analysis,STARLINK-2257 - STARLINK-1595,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2257 - STARLINK-2499,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2257 - STARLINK-1216,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2257 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1505.697,    1505.697,
    5734.194,   20299.467,   14565.273,
   21907.223,   31780.444,    9873.220,
   33401.175,   45651.883,   12250.707,
   50734.214,   60555.015,    9820.801,
   62274.270,   77775.035,   15500.766,
   79516.713,   86400.000,    6883.287,
Is_True,          81.4812%,
Analysis,STARLINK-2257 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    3028.779,    3028.779,
    4552.837,   20318.687,   15765.850,
   21881.033,   31809.878,    9928.845,
