
SOAP Analysis Report Output for starlink_80_sats_9.orb,
Generated: Mon Jan 09 14:08:30 2023,
Start: 2010/08/15 01:42:00.00, Stop: 2010/08/16 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-1288 - STARLINK-1207,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1288 - STARLINK-2380,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1288 - STARLINK-3267,
       Rise,         Set, Duration (s),
   13836.303,   15105.102,    1268.798,
   25175.826,   25936.476,     760.651,
Is_True,           2.3489%,
Analysis,STARLINK-1288 - STARLINK-3887,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1288 - STARLINK-3855,
       Rise,         Set, Duration (s),
   64722.736,   65249.336,     526.600,
Is_True,           0.6095%,
Analysis,STARLINK-1288 - STARLINK-2666,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1288 - STARLINK-1322,
       Rise,         Set, Duration (s),
       0.000,   10279.520,   10279.520,
   11095.479,   38587.335,   27491.856,
   40106.418,   53774.833,   13668.415,
   55800.167,   76464.731,   20664.563,
   80247.822,   85492.802,    5244.980,
Is_True,          89.5247%,
Analysis,STARLINK-1288 - STARLINK-2614,
       Rise,         Set, Duration (s),
    6853.297,   10819.335,    3966.038,
   21257.106,   25352.715,    4095.608,
   35658.463,   39851.594,    4193.131,
   50088.494,   54356.453,    4267.959,
   61635.798,   68829.521,    7193.724,
   76074.763,   83307.326,    7232.563,
Is_True,          35.8206%,
Analysis,STARLINK-1288 - STARLINK-1489,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1288 - STARLINK-1553,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1288 - STARLINK-1957,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1288 - STARLINK-3344,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1288 - STARLINK-1295,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1288 - STARLINK-1123,
       Rise,         Set, Duration (s),
       0.000,   31969.437,   31969.437,
   32488.562,   46163.948,   13675.386,
   47001.534,   57548.597,   10547.063,
   61525.442,   68933.633,    7408.191,
   76019.771,   83181.312,    7161.541,
Is_True,          81.9000%,
Analysis,STARLINK-1288 - STARLINK-1913,
       Rise,         Set, Duration (s),
    6510.685,    7422.502,     911.817,
   20908.001,   21796.955,     888.954,
   35300.416,   36176.703,     876.287,
   49699.217,   50549.630,     850.413,
   64093.213,   64927.829,     834.616,
   78493.610,   79299.121,     805.511,
Is_True,           5.9810%,
Analysis,STARLINK-1288 - STARLINK-3244,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1288 - STARLINK-3851,
       Rise,         Set, Duration (s),
    2868.883,    4336.637,    1467.754,
   13672.857,   21047.230,    7374.373,
   21776.924,   32346.520,   10569.596,
   32541.748,   43030.025,   10488.277,
   43807.398,   53826.401,   10019.004,
   60466.259,   61934.497,    1468.239,
   71276.814,   78653.829,    7377.015,
   79385.278,   86400.000,    7014.722,
Is_True,          64.5590%,
Analysis,STARLINK-1288 - STARLINK-3842,
       Rise,         Set, Duration (s),
   19307.060,   28114.723,    8807.663,
   68391.295,   77252.714,    8861.419,
Is_True,          20.4503%,
Analysis,STARLINK-1288 - STARLINK-2012,
       Rise,         Set, Duration (s),
       0.000,    2014.101,    2014.101,
