
SOAP Analysis Report Output for starlink_80_sats_22.orb,
Generated: Mon Jan 09 14:15:07 2023,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-2504,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1981 - STARLINK-3624,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-3336,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1981 - STARLINK-1920,
       Rise,         Set, Duration (s),
       0.000,   50395.212,   50395.212,
   50402.352,   86400.000,   35997.648,
Is_True,          99.9917%,
Analysis,STARLINK-1981 - STARLINK-1676,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-2114,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-2304,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-1042,
       Rise,         Set, Duration (s),
   12264.954,   17999.430,    5734.476,
   23287.554,   81333.198,   58045.644,
Is_True,          73.8196%,
Analysis,STARLINK-1981 - STARLINK-2513,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-2492,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-1067,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-3609,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-3682,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-1606,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-2348,
       Rise,         Set, Duration (s),
    7313.457,   14169.933,    6856.476,
   18225.356,   24073.788,    5848.433,
   32400.046,   39149.741,    6749.694,
   43205.118,   50169.408,    6964.290,
   54116.719,   59961.689,    5844.971,
   65028.065,   75149.857,   10121.792,
   79204.138,   85049.695,    5845.557,
Is_True,          55.8232%,
Analysis,STARLINK-1981 - STARLINK-1451,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-3133,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-3755,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-1593,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-2608,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-1377,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1981 - STARLINK-1103,
       Rise,         Set, Duration (s),
       0.000,   39592.416,   39592.416,
   39606.759,   75592.434,   35985.674,
   75604.602,   86400.000,   10795.398,
Is_True,          99.9693%,
Analysis,STARLINK-1981 - STARLINK-1116,
       Rise,         Set, Duration (s),
       0.000,   23737.095,   23737.095,
Is_True,          27.4735%,
Analysis,STARLINK-1981 - STARLINK-3803,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-3889,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-1071,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-1983,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1981 - STARLINK-1365,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1981 - STARLINK-1452,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-1783,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1981 - STARLINK-3699,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-3138,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-1946,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-2565,
       Rise,         Set, Duration (s),
       0.000,   21594.002,   21594.002,
   21726.668,   86400.000,   64673.332,
Is_True,          99.8465%,
Analysis,STARLINK-1981 - STARLINK-3655,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-2094,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-2298,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1981 - STARLINK-1437,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-3349,
       Rise,         Set, Duration (s),
   23290.257,   63110.937,   39820.679,
Is_True,          46.0887%,
Analysis,STARLINK-1981 - STARLINK-2526,
       Rise,         Set, Duration (s),
       0.000,   43198.351,   43198.351,
   48152.856,   53999.462,    5846.606,
   62215.381,   68174.065,    5958.684,
   72229.957,   78298.622,    6068.665,
Is_True,          70.6855%,
Analysis,STARLINK-1981 - STARLINK-3277,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1981 - STARLINK-3842,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-1108,
       Rise,         Set, Duration (s),
     140.606,   21581.189,   21440.583,
   26352.034,   42048.903,   15696.870,
   46824.620,   68261.618,   21436.999,
   68543.098,   86400.000,   17856.902,
Is_True,          88.4622%,
Analysis,STARLINK-1981 - STARLINK-3857,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-2082,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1981 - STARLINK-3373,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - STARLINK-3878,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1981 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,   68394.898,   68394.898,
   68402.794,   86400.000,   17997.206,
Is_True,          99.9909%,
Analysis,STARLINK-1981 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1981 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1981 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    7197.574,    7197.574,
    7202.083,   86400.000,   79197.917,
Is_True,          99.9948%,
Analysis,STARLINK-1981 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3237 - STARLINK-2717,
       Rise,         Set, Duration (s),
       0.000,    8737.536,    8737.536,
   14402.308,   23271.020,    8868.713,
   25497.730,   45749.926,   20252.196,
   49734.339,   56521.801,    6787.463,
   63930.213,   86400.000,   22469.787,
Is_True,          77.6802%,
Analysis,STARLINK-3237 - STARLINK-1037,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3237 - STARLINK-3243,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-1088,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-3183,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-3449,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-1999,
       Rise,         Set, Duration (s),
       0.000,   12928.031,   12928.031,
   20779.672,   23214.749,    2435.078,
   25392.172,   31047.782,    5655.610,
   33815.499,   39478.031,    5662.531,
   41416.281,   43837.516,    2421.235,
   51815.719,   64010.172,   12194.453,
   75738.009,   86400.000,   10661.991,
Is_True,          60.1376%,
Analysis,STARLINK-3237 - STARLINK-3458,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-1138,
       Rise,         Set, Duration (s),
       0.000,   13483.630,   13483.630,
   20716.370,   27504.052,    6787.682,
   28802.308,   35990.771,    7188.464,
   36909.229,   41955.249,    5046.020,
   43462.464,   53990.881,   10528.417,
   55893.604,   86400.000,   30506.396,
Is_True,          85.1164%,
Analysis,STARLINK-3237 - STARLINK-2111,
       Rise,         Set, Duration (s),
       0.000,   27391.552,   27391.552,
   28914.808,   42178.051,   13263.244,
   43537.610,   53071.545,    9533.935,
   54459.339,   86400.000,   31940.661,
Is_True,          95.0572%,
Analysis,STARLINK-3237 - STARLINK-1643,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-3398,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-1816,
       Rise,         Set, Duration (s),
       0.000,   46800.000,   46800.000,
   46800.000,   86400.000,   39600.000,
Is_True,         100.0000%,
Analysis,STARLINK-3237 - STARLINK-2125,
       Rise,         Set, Duration (s),
    8369.495,   21583.740,   13214.245,
   23078.980,   50165.661,   27086.681,
   51590.479,   67947.802,   16357.323,
   79652.198,   86400.000,    6747.802,
Is_True,          73.3866%,
Analysis,STARLINK-3237 - STARLINK-3255,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-3370,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-2489,
       Rise,         Set, Duration (s),
       0.000,    3375.000,    3375.000,
    5430.433,   27560.302,   22129.870,
   29027.308,   42065.661,   13038.354,
   43987.500,   53934.411,    9946.911,
   54037.354,   71069.677,   17032.324,
   75630.213,   86400.000,   10769.787,
Is_True,          88.3012%,
Analysis,STARLINK-3237 - STARLINK-1605,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-2757,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3237 - STARLINK-3589,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-3527,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-3905,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - FALCON 9 DEB5,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3237 - STARLINK-2598,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3237 - STARLINK-3579,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-3786,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-3916,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-2523,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3237 - STARLINK-3581,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-2652,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-2504,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3237 - STARLINK-3624,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-3336,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3237 - STARLINK-1920,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3237 - STARLINK-1676,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-2114,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-2304,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-1042,
       Rise,         Set, Duration (s),
       0.000,    7830.484,    7830.484,
   33309.229,   41946.219,    8636.990,
   48215.829,   51290.421,    3074.592,
   58003.219,   68395.694,   10392.475,
   68882.431,   78635.192,    9752.762,
   82853.524,   86400.000,    3546.476,
Is_True,          50.0391%,
Analysis,STARLINK-3237 - STARLINK-2513,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-2492,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-1067,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-3609,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-3682,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-1606,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-2348,
       Rise,         Set, Duration (s),
       0.000,    7050.016,    7050.016,
   11027.308,   21070.349,   10043.041,
   27395.948,   29585.302,    2189.355,
   35594.516,   37256.046,    1661.530,
   41641.281,   49940.661,    8299.380,
   51843.824,   64713.297,   12869.473,
   79652.198,   86400.000,    6747.802,
Is_True,          56.5516%,
Analysis,STARLINK-3237 - STARLINK-1451,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3237 - STARLINK-3133,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
