
SOAP Analysis Report Output for starlink_20_sats_12.orb,
Generated: Mon Jan 09 13:30:35 2023,
Start: 1923/01/07 01:42:00.00, Stop: 1923/01/08 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-2185 - STARLINK-1222,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2185 - STARLINK-1493,
       Rise,         Set, Duration (s),
   35459.806,   36120.132,     660.327,
Is_True,           0.7643%,
Analysis,STARLINK-2185 - STARLINK-3218,
       Rise,         Set, Duration (s),
       0.000,    2697.685,    2697.685,
    5859.346,   16035.967,   10176.621,
   19964.033,   24150.029,    4185.996,
   36121.845,   43092.217,    6970.372,
   45592.940,   55642.998,   10050.058,
   57792.158,   68390.655,   10598.497,
   69372.626,   77390.655,    8018.028,
   79258.564,   86400.000,    7141.436,
Is_True,          69.2577%,
Analysis,STARLINK-2185 - STARLINK-1354,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2185 - STARLINK-3734,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2185 - STARLINK-2410,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2185 - STARLINK-3874,
       Rise,         Set, Duration (s),
       0.000,   31253.906,   31253.906,
   36003.557,   46237.500,   10233.943,
   52203.557,   57599.986,    5396.429,
   59414.104,   86400.000,   26985.896,
Is_True,          85.4979%,
Analysis,STARLINK-2185 - STARLINK-2355,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2185 - STARLINK-1488,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2185 - STARLINK-1465,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2185 - STARLINK-3716,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2185 - STARLINK-3264,
       Rise,         Set, Duration (s),
      40.999,   10717.506,   10676.507,
   10858.489,   20693.391,    9834.902,
   24309.182,   28772.702,    4463.520,
   29269.239,   39585.505,   10316.266,
   40092.138,   60711.074,   20618.936,
   61204.956,   71523.432,   10318.477,
   72030.208,   82709.374,   10679.166,
   82839.244,   86400.000,    3560.756,
Is_True,          93.1349%,
Analysis,STARLINK-2185 - STARLINK-1096,
       Rise,         Set, Duration (s),
      72.326,   13422.603,   13350.277,
   14694.204,   21587.965,    6893.761,
   23412.533,   39301.805,   15889.272,
   40575.956,   53926.077,   13350.121,
   54298.770,   71087.440,   16788.670,
   72015.401,   86400.000,   14384.599,
Is_True,          93.3527%,
Analysis,STARLINK-2185 - STARLINK-1402,
       Rise,         Set, Duration (s),
       0.000,   11145.966,   11145.966,
   83660.898,   86400.000,    2739.102,
Is_True,          16.0707%,
Analysis,STARLINK-2185 - STARLINK-1708,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2185 - STARLINK-1764,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2185 - STARLINK-3303,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2185 - STARLINK-1619,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2185 - STARLINK-2578,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2185 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1366.560,    1366.560,
    8788.624,   13078.917,    4290.294,
   14623.874,   24736.229,   10112.354,
   26252.770,   42212.924,   15960.154,
