
SOAP Analysis Report Output for starlink_20_sats_10.orb,
Generated: Mon Jan 09 13:30:24 2023,
Start: 1848/11/28 01:42:00.00, Stop: 1848/11/29 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,     Distance STARLINK-2421 - STARLINK-1067,Distance STARLINK-2421 - STARLINK-2505,Distance STARLINK-2421 - STARLINK-3366,Distance STARLINK-2421 - STARLINK-3752,Distance STARLINK-2421 - STARLINK-3582,Distance STARLINK-2421 - STARLINK-2003,Distance STARLINK-2421 - FALCON 9 DEB21,Distance STARLINK-2421 - STARLINK-2133,Distance STARLINK-2421 - STARLINK-1451,Distance STARLINK-2421 - STARLINK-1497,Distance STARLINK-2421 - STARLINK-3276,Distance STARLINK-2421 - STARLINK-3894,Distance STARLINK-2421 - STARLINK-2045,Distance STARLINK-2421 - STARLINK-3776,Distance STARLINK-2421 - STARLINK-3700,Distance STARLINK-2421 - STARLINK-1116,Distance STARLINK-2421 - STARLINK-1970,Distance STARLINK-2421 - STARLINK-3632,Distance STARLINK-2421 - STARLINK-3056,Distance STARLINK-2421 - IOAG-Equatorial,Distance STARLINK-2421 - IOAG-North1,Distance STARLINK-2421 - IOAG-North2,Distance STARLINK-2421 - IOAG-South1,Distance STARLINK-2421 - IOAG-South2,Distance STARLINK-1067 - STARLINK-2505,Distance STARLINK-1067 - STARLINK-3366,Distance STARLINK-1067 - STARLINK-3752,Distance STARLINK-1067 - STARLINK-3582,Distance STARLINK-1067 - STARLINK-2003,Distance STARLINK-1067 - FALCON 9 DEB21,Distance STARLINK-1067 - STARLINK-2133,Distance STARLINK-1067 - STARLINK-1451,Distance STARLINK-1067 - STARLINK-1497,Distance STARLINK-1067 - STARLINK-3276,Distance STARLINK-1067 - STARLINK-3894,Distance STARLINK-1067 - STARLINK-2045,Distance STARLINK-1067 - STARLINK-3776,Distance STARLINK-1067 - STARLINK-3700,Distance STARLINK-1067 - STARLINK-1116,Distance STARLINK-1067 - STARLINK-1970,Distance STARLINK-1067 - STARLINK-3632,Distance STARLINK-1067 - STARLINK-3056,Distance STARLINK-1067 - IOAG-Equatorial,Distance STARLINK-1067 - IOAG-North1,Distance STARLINK-1067 - IOAG-North2,Distance STARLINK-1067 - IOAG-South1,Distance STARLINK-1067 - IOAG-South2,Distance STARLINK-2505 - STARLINK-3366,Distance STARLINK-2505 - STARLINK-3752,Distance STARLINK-2505 - STARLINK-3582,Distance STARLINK-2505 - STARLINK-2003,Distance STARLINK-2505 - FALCON 9 DEB21,Distance STARLINK-2505 - STARLINK-2133,Distance STARLINK-2505 - STARLINK-1451,Distance STARLINK-2505 - STARLINK-1497,Distance STARLINK-2505 - STARLINK-3276,Distance STARLINK-2505 - STARLINK-3894,Distance STARLINK-2505 - STARLINK-2045,Distance STARLINK-2505 - STARLINK-3776,Distance STARLINK-2505 - STARLINK-3700,Distance STARLINK-2505 - STARLINK-1116,Distance STARLINK-2505 - STARLINK-1970,Distance STARLINK-2505 - STARLINK-3632,Distance STARLINK-2505 - STARLINK-3056,Distance STARLINK-2505 - IOAG-Equatorial,Distance STARLINK-2505 - IOAG-North1,Distance STARLINK-2505 - IOAG-North2,Distance STARLINK-2505 - IOAG-South1,Distance STARLINK-2505 - IOAG-South2,Distance STARLINK-3366 - STARLINK-3752,Distance STARLINK-3366 - STARLINK-3582,Distance STARLINK-3366 - STARLINK-2003,Distance STARLINK-3366 - FALCON 9 DEB21,Distance STARLINK-3366 - STARLINK-2133,Distance STARLINK-3366 - STARLINK-1451,Distance STARLINK-3366 - STARLINK-1497,Distance STARLINK-3366 - STARLINK-3276,Distance STARLINK-3366 - STARLINK-3894,Distance STARLINK-3366 - STARLINK-2045,Distance STARLINK-3366 - STARLINK-3776,Distance STARLINK-3366 - STARLINK-3700,Distance STARLINK-3366 - STARLINK-1116,Distance STARLINK-3366 - STARLINK-1970,Distance STARLINK-3366 - STARLINK-3632,Distance STARLINK-3366 - STARLINK-3056,Distance STARLINK-3366 - IOAG-Equatorial,Distance STARLINK-3366 - IOAG-North1,Distance STARLINK-3366 - IOAG-North2,Distance STARLINK-3366 - IOAG-South1,Distance STARLINK-3366 - IOAG-South2,Distance STARLINK-3752 - STARLINK-3582,Distance STARLINK-3752 - STARLINK-2003,Distance STARLINK-3752 - FALCON 9 DEB21,Distance STARLINK-3752 - STARLINK-2133,Distance STARLINK-3752 - STARLINK-1451,Distance STARLINK-3752 - STARLINK-1497,Distance STARLINK-3752 - STARLINK-3276,Distance STARLINK-3752 - STARLINK-3894,Distance STARLINK-3752 - STARLINK-2045,Distance STARLINK-3752 - STARLINK-3776,Distance STARLINK-3752 - STARLINK-3700,Distance STARLINK-3752 - STARLINK-1116,Distance STARLINK-3752 - STARLINK-1970,Distance STARLINK-3752 - STARLINK-3632,Distance STARLINK-3752 - STARLINK-3056,Distance STARLINK-3752 - IOAG-Equatorial,Distance STARLINK-3752 - IOAG-North1,Distance STARLINK-3752 - IOAG-North2,Distance STARLINK-3752 - IOAG-South1,Distance STARLINK-3752 - IOAG-South2,Distance STARLINK-3582 - STARLINK-2003,Distance STARLINK-3582 - FALCON 9 DEB21,Distance STARLINK-3582 - STARLINK-2133,Distance STARLINK-3582 - STARLINK-1451,Distance STARLINK-3582 - STARLINK-1497,Distance STARLINK-3582 - STARLINK-3276,Distance STARLINK-3582 - STARLINK-3894,Distance STARLINK-3582 - STARLINK-2045,Distance STARLINK-3582 - STARLINK-3776,Distance STARLINK-3582 - STARLINK-3700,Distance STARLINK-3582 - STARLINK-1116,Distance STARLINK-3582 - STARLINK-1970,Distance STARLINK-3582 - STARLINK-3632,Distance STARLINK-3582 - STARLINK-3056,Distance STARLINK-3582 - IOAG-Equatorial,Distance STARLINK-3582 - IOAG-North1,Distance STARLINK-3582 - IOAG-North2,Distance STARLINK-3582 - IOAG-South1,Distance STARLINK-3582 - IOAG-South2,Distance STARLINK-2003 - FALCON 9 DEB21,Distance STARLINK-2003 - STARLINK-2133,Distance STARLINK-2003 - STARLINK-1451,Distance STARLINK-2003 - STARLINK-1497,Distance STARLINK-2003 - STARLINK-3276,Distance STARLINK-2003 - STARLINK-3894,Distance STARLINK-2003 - STARLINK-2045,Distance STARLINK-2003 - STARLINK-3776,Distance STARLINK-2003 - STARLINK-3700,Distance STARLINK-2003 - STARLINK-1116,Distance STARLINK-2003 - STARLINK-1970,Distance STARLINK-2003 - STARLINK-3632,Distance STARLINK-2003 - STARLINK-3056,Distance STARLINK-2003 - IOAG-Equatorial,Distance STARLINK-2003 - IOAG-North1,Distance STARLINK-2003 - IOAG-North2,Distance STARLINK-2003 - IOAG-South1,Distance STARLINK-2003 - IOAG-South2,Distance FALCON 9 DEB21 - STARLINK-2133,Distance FALCON 9 DEB21 - STARLINK-1451,Distance FALCON 9 DEB21 - STARLINK-1497,Distance FALCON 9 DEB21 - STARLINK-3276,Distance FALCON 9 DEB21 - STARLINK-3894,Distance FALCON 9 DEB21 - STARLINK-2045,Distance FALCON 9 DEB21 - STARLINK-3776,Distance FALCON 9 DEB21 - STARLINK-3700,Distance FALCON 9 DEB21 - STARLINK-1116,Distance FALCON 9 DEB21 - STARLINK-1970,Distance FALCON 9 DEB21 - STARLINK-3632,Distance FALCON 9 DEB21 - STARLINK-3056,Distance FALCON 9 DEB21 - IOAG-Equatorial,Distance FALCON 9 DEB21 - IOAG-North1,Distance FALCON 9 DEB21 - IOAG-North2,Distance FALCON 9 DEB21 - IOAG-South1,Distance FALCON 9 DEB21 - IOAG-South2,Distance STARLINK-2133 - STARLINK-1451,Distance STARLINK-2133 - STARLINK-1497,Distance STARLINK-2133 - STARLINK-3276,Distance STARLINK-2133 - STARLINK-3894,Distance STARLINK-2133 - STARLINK-2045,Distance STARLINK-2133 - STARLINK-3776,Distance STARLINK-2133 - STARLINK-3700,Distance STARLINK-2133 - STARLINK-1116,Distance STARLINK-2133 - STARLINK-1970,Distance STARLINK-2133 - STARLINK-3632,Distance STARLINK-2133 - STARLINK-3056,Distance STARLINK-2133 - IOAG-Equatorial,Distance STARLINK-2133 - IOAG-North1,Distance STARLINK-2133 - IOAG-North2,Distance STARLINK-2133 - IOAG-South1,Distance STARLINK-2133 - IOAG-South2,Distance STARLINK-1451 - STARLINK-1497,Distance STARLINK-1451 - STARLINK-3276,Distance STARLINK-1451 - STARLINK-3894,Distance STARLINK-1451 - STARLINK-2045,Distance STARLINK-1451 - STARLINK-3776,Distance STARLINK-1451 - STARLINK-3700,Distance STARLINK-1451 - STARLINK-1116,Distance STARLINK-1451 - STARLINK-1970,Distance STARLINK-1451 - STARLINK-3632,Distance STARLINK-1451 - STARLINK-3056,Distance STARLINK-1451 - IOAG-Equatorial,Distance STARLINK-1451 - IOAG-North1,Distance STARLINK-1451 - IOAG-North2,Distance STARLINK-1451 - IOAG-South1,Distance STARLINK-1451 - IOAG-South2,Distance STARLINK-1497 - STARLINK-3276,Distance STARLINK-1497 - STARLINK-3894,Distance STARLINK-1497 - STARLINK-2045,Distance STARLINK-1497 - STARLINK-3776,Distance STARLINK-1497 - STARLINK-3700,Distance STARLINK-1497 - STARLINK-1116,Distance STARLINK-1497 - STARLINK-1970,Distance STARLINK-1497 - STARLINK-3632,Distance STARLINK-1497 - STARLINK-3056,Distance STARLINK-1497 - IOAG-Equatorial,Distance STARLINK-1497 - IOAG-North1,Distance STARLINK-1497 - IOAG-North2,Distance STARLINK-1497 - IOAG-South1,Distance STARLINK-1497 - IOAG-South2,Distance STARLINK-3276 - STARLINK-3894,Distance STARLINK-3276 - STARLINK-2045,Distance STARLINK-3276 - STARLINK-3776,Distance STARLINK-3276 - STARLINK-3700,Distance STARLINK-3276 - STARLINK-1116,Distance STARLINK-3276 - STARLINK-1970,Distance STARLINK-3276 - STARLINK-3632,Distance STARLINK-3276 - STARLINK-3056,Distance STARLINK-3276 - IOAG-Equatorial,Distance STARLINK-3276 - IOAG-North1,Distance STARLINK-3276 - IOAG-North2,Distance STARLINK-3276 - IOAG-South1,Distance STARLINK-3276 - IOAG-South2,Distance STARLINK-3894 - STARLINK-2045,Distance STARLINK-3894 - STARLINK-3776,Distance STARLINK-3894 - STARLINK-3700,Distance STARLINK-3894 - STARLINK-1116,Distance STARLINK-3894 - STARLINK-1970,Distance STARLINK-3894 - STARLINK-3632,Distance STARLINK-3894 - STARLINK-3056,Distance STARLINK-3894 - IOAG-Equatorial,Distance STARLINK-3894 - IOAG-North1,Distance STARLINK-3894 - IOAG-North2,Distance STARLINK-3894 - IOAG-South1,Distance STARLINK-3894 - IOAG-South2,Distance STARLINK-2045 - STARLINK-3776,Distance STARLINK-2045 - STARLINK-3700,Distance STARLINK-2045 - STARLINK-1116,Distance STARLINK-2045 - STARLINK-1970,Distance STARLINK-2045 - STARLINK-3632,Distance STARLINK-2045 - STARLINK-3056,Distance STARLINK-2045 - IOAG-Equatorial,Distance STARLINK-2045 - IOAG-North1,Distance STARLINK-2045 - IOAG-North2,Distance STARLINK-2045 - IOAG-South1,Distance STARLINK-2045 - IOAG-South2,Distance STARLINK-3776 - STARLINK-3700,Distance STARLINK-3776 - STARLINK-1116,Distance STARLINK-3776 - STARLINK-1970,Distance STARLINK-3776 - STARLINK-3632,Distance STARLINK-3776 - STARLINK-3056,Distance STARLINK-3776 - IOAG-Equatorial,Distance STARLINK-3776 - IOAG-North1,Distance STARLINK-3776 - IOAG-North2,Distance STARLINK-3776 - IOAG-South1,Distance STARLINK-3776 - IOAG-South2,Distance STARLINK-3700 - STARLINK-1116,Distance STARLINK-3700 - STARLINK-1970,Distance STARLINK-3700 - STARLINK-3632,Distance STARLINK-3700 - STARLINK-3056,Distance STARLINK-3700 - IOAG-Equatorial,Distance STARLINK-3700 - IOAG-North1,Distance STARLINK-3700 - IOAG-North2,Distance STARLINK-3700 - IOAG-South1,Distance STARLINK-3700 - IOAG-South2,Distance STARLINK-1116 - STARLINK-1970,Distance STARLINK-1116 - STARLINK-3632,Distance STARLINK-1116 - STARLINK-3056,Distance STARLINK-1116 - IOAG-Equatorial,Distance STARLINK-1116 - IOAG-North1,Distance STARLINK-1116 - IOAG-North2,Distance STARLINK-1116 - IOAG-South1,Distance STARLINK-1116 - IOAG-South2,Distance STARLINK-1970 - STARLINK-3632,Distance STARLINK-1970 - STARLINK-3056,Distance STARLINK-1970 - IOAG-Equatorial,Distance STARLINK-1970 - IOAG-North1,Distance STARLINK-1970 - IOAG-North2,Distance STARLINK-1970 - IOAG-South1,Distance STARLINK-1970 - IOAG-South2,Distance STARLINK-3632 - STARLINK-3056,Distance STARLINK-3632 - IOAG-Equatorial,Distance STARLINK-3632 - IOAG-North1,Distance STARLINK-3632 - IOAG-North2,Distance STARLINK-3632 - IOAG-South1,Distance STARLINK-3632 - IOAG-South2,Distance STARLINK-3056 - IOAG-Equatorial,Distance STARLINK-3056 - IOAG-North1,Distance STARLINK-3056 - IOAG-North2,Distance STARLINK-3056 - IOAG-South1,Distance STARLINK-3056 - IOAG-South2,Distance IOAG-Equatorial - IOAG-North1,Distance IOAG-Equatorial - IOAG-North2,Distance IOAG-Equatorial - IOAG-South1,Distance IOAG-Equatorial - IOAG-South2,Distance IOAG-North1 - IOAG-North2,Distance IOAG-North1 - IOAG-South1,Distance IOAG-North1 - IOAG-South2,Distance IOAG-North2 - IOAG-South1,Distance IOAG-North2 - IOAG-South2,Distance IOAG-South1 - IOAG-South2,
SECONDS,        km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,
       0.000,      0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,       246400443296905312.0000,      0.0000,       246400443299650720.0000,      0.0000,       246400443297469440.0000,246400440227739808.0000,      0.0000,       246400443297104480.0000,      0.0000,             0.0000,       246400443297106240.0000,      0.0000,             0.0000,       246403170881466976.0000,246400443297473824.0000,246400443297477824.0000,246400443297471552.0000,246400443297479648.0000,246400443297478272.0000,      0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,       4366368.2926,             0.0000,        875550.3153,       4513418582.2512,          0.0000,        575709.7945,             0.0000,             0.0000,        583904.9888,             0.0000,             0.0000,       4137296875257.9771,  833338.6849,        834003.5969,        834014.0500,        834515.6253,        831393.0403,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,       3594611.6034,       4512924135.9026,          0.0000,       4045083.6044,             0.0000,             0.0000,       4046059.0084,             0.0000,             0.0000,       4137296940907.8140, 3912326.2783,       3909963.3317,       3918482.4306,       3913854.3662,       3906329.8494,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,       4513327411.0231,          0.0000,        466933.1554,             0.0000,             0.0000,        468430.7840,             0.0000,             0.0000,       4137296627438.0098,  422512.9659,        421415.5206,        429348.5821,        426989.3868,        416031.6540,             0.0000,       4513249548.1503,          0.0000,             0.0000,       4513249178.9794,          0.0000,             0.0000,       4140526439943.3633, 4513535823.1760,    4513539371.3584,    4513536624.5145,    4513544585.9524,    4513538744.6974,          0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,         10429.5894,             0.0000,             0.0000,       4137296667952.2964,  398095.3116,        400995.6979,        398615.7832,        404365.4386,        399232.7820,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,       4137296660957.5249,  393295.6539,        396286.3941,        393689.6543,        399649.4703,        394648.8732,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,       4137296314518.7988, 4137296313201.3750, 4137296310740.2427, 4137296308266.4312, 4137296317367.0996,    4871.1884,          7437.3606,          8764.0680,          9761.5474,         11061.9566,          6254.3339,          6251.8018,         10796.8121,         16766.6803,         11061.9566,
    3600.000,      0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,       252685790831936480.0000,      0.0000,       252685790827966304.0000,      0.0000,       252685790832313184.0000,252685790348704448.0000,      0.0000,       252685790831910272.0000,      0.0000,             0.0000,       252685790831904544.0000,      0.0000,             0.0000,       252687227403288032.0000,252685790832085728.0000,252685790832087552.0000,252685790832080544.0000,252685790832092288.0000,252685790832094784.0000,      0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,       4228010.1186,             0.0000,        717748.1970,       4491205596.1401,          0.0000,        571740.6146,             0.0000,             0.0000,        576451.4674,             0.0000,             0.0000,       4216238184847.2866,  313755.4481,        314644.1710,        306998.2641,        310924.4509,        319897.5860,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,       4479333.9094,       4492193436.4061,          0.0000,       4052771.6097,             0.0000,             0.0000,       4045290.7966,             0.0000,             0.0000,       4216240006502.4795, 4314522.1271,       4315186.6869,       4310220.9655,       4320513.5355,       4321646.0033,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,       4491772267.9250,          0.0000,        468728.6650,             0.0000,             0.0000,        478342.4299,             0.0000,             0.0000,       4216237840848.1270,  406605.0390,        405017.5231,        413408.4730,        407986.1795,        399316.4610,             0.0000,       4491766462.4873,          0.0000,             0.0000,       4491771214.3762,          0.0000,             0.0000,       4215825871555.0029, 4491445930.7186,    4491448648.0096,    4491441806.3906,    4491444345.5388,    4491451392.8471,          0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,         11469.6534,             0.0000,             0.0000,       4216238203272.6455,  394289.0975,        392104.0881,        394382.5772,        397340.9736,        393880.7788,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,       4216238213689.9448,  403484.0539,        401265.7480,        403479.5440,        406408.6219,        403091.0274,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,       4216238015190.3789, 4216238018278.8223, 4216238019661.0103, 4216238020907.1348, 4216238015518.4395,    4798.8492,          7155.6809,         11294.6256,         10611.7111,          9306.8427,          8573.0245,          7553.7673,         13031.0154,         16413.9892,          9306.8427,
    7200.000,      0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,       253825642237691040.0000,      0.0000,       253825642240212672.0000,      0.0000,       253825642238110912.0000,253825645935622368.0000,      0.0000,       253825642237799040.0000,      0.0000,             0.0000,       253825642237810976.0000,      0.0000,             0.0000,       253826833599668512.0000,253825642237833120.0000,253825642237834400.0000,253825642237828768.0000,253825642237842624.0000,253825642237842816.0000,      0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,       4426863.3079,             0.0000,        559722.4694,       4494334421.9851,          0.0000,        577615.9701,             0.0000,             0.0000,        577026.2287,             0.0000,             0.0000,       4226383538230.7334,  661297.0902,        661284.0927,        664707.4664,        670304.0196,        662444.8249,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,       3888226.5763,       4492455468.5269,          0.0000,       4060669.9814,             0.0000,             0.0000,       4053713.9478,             0.0000,             0.0000,       4226384565704.9092, 3828157.5564,       3828507.9678,       3827817.4276,       3817541.9884,       3823364.3755,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,       4493983880.1345,          0.0000,        477854.8204,             0.0000,             0.0000,        467328.4573,             0.0000,             0.0000,       4226383559172.5156,  391464.3226,        390396.6122,        397670.5818,        389928.0206,        383898.8348,             0.0000,       4494038053.2109,          0.0000,             0.0000,       4494030224.4946,          0.0000,             0.0000,       4223111876078.1904, 4494206169.5548,    4494200782.5604,    4494207787.2823,    4494194548.1939,    4494196073.1378,          0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,         12508.6447,             0.0000,             0.0000,       4226383361574.2095,  406058.4527,        399465.1058,        405104.4425,        405000.1626,        403286.3665,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,       4226383360911.7407,  402725.7331,        396102.8223,        401932.5367,        401449.4190,        399668.6573,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,       4226383737299.7236, 4226383730096.4492, 4226383737257.7681, 4226383731534.8003, 4226383730895.3906,    7691.3784,          6983.9427,         13487.1228,         10473.1911,          8547.7871,         11110.6229,          9289.9974,         14453.0096,         15090.7853,          8547.7871,
