
SOAP Analysis Report Output for starlink_20_sats_43.orb,
Generated: Mon Jan 09 13:33:26 2023,
Start: 1924/12/28 01:42:00.00, Stop: 1924/12/29 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-1826 - STARLINK-1472,
       Rise,         Set, Duration (s),
     681.694,    8543.294,    7861.599,
   13731.677,   26094.604,   12362.927,
   29481.655,   42293.331,   12811.677,
   45675.117,   49274.991,    3599.875,
   52656.730,   71768.330,   19111.600,
   72450.005,   76718.335,    4268.329,
   85303.148,   86400.000,    1096.852,
Is_True,          70.7325%,
Analysis,STARLINK-1826 - STARLINK-2543,
       Rise,         Set, Duration (s),
    1371.099,    5658.832,    4287.733,
   12670.428,   28279.683,   15609.255,
   32288.824,   41343.746,    9054.922,
   46912.505,   52931.134,    6018.628,
   54056.255,   60749.884,    6693.629,
   61200.116,   74193.634,   12993.518,
Is_True,          63.2612%,
Analysis,STARLINK-1826 - STARLINK-2113,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1826 - STARLINK-1368,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1826 - STARLINK-3876,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1826 - STARLINK-1286,
       Rise,         Set, Duration (s),
   32869.624,   39721.024,    6851.400,
Is_True,           7.9299%,
Analysis,STARLINK-1826 - STARLINK-2391,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1826 - STARLINK-3637,
       Rise,         Set, Duration (s),
       0.000,   20121.459,   20121.459,
   29786.023,   40948.681,   11162.658,
   43651.373,   53983.960,   10332.586,
   54015.821,   63884.289,    9868.469,
   64815.436,   77159.399,   12343.963,
Is_True,          73.8763%,
Analysis,STARLINK-1826 - STARLINK-3666,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1826 - STARLINK-3445,
       Rise,         Set, Duration (s),
       0.000,   28152.651,   28152.651,
   30867.662,   39754.213,    8886.552,
   45970.787,   47571.663,    1600.876,
   57714.269,   63279.484,    5565.214,
   65631.446,   73978.807,    8347.361,
Is_True,          60.8248%,
Analysis,STARLINK-1826 - STARLINK-3788,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1826 - STARLINK-2598,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1826 - STARLINK-2061,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1826 - STARLINK-3746,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1826 - STARLINK-2182,
       Rise,         Set, Duration (s),
   19183.835,   28909.604,    9725.769,
   74071.672,   83779.290,    9707.619,
Is_True,          22.4923%,
Analysis,STARLINK-1826 - STARLINK-1354,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1826 - STARLINK-1800,
       Rise,         Set, Duration (s),
     956.309,    6967.772,    6011.463,
   11475.136,   14624.797,    3149.661,
   19353.753,   64567.766,   45214.013,
   69303.533,   75142.870,    5839.337,
   79878.634,   85721.417,    5842.783,
Is_True,          76.4552%,
Analysis,STARLINK-1826 - STARLINK-3107,
       Rise,         Set, Duration (s),
     135.810,    8076.483,    7940.673,
   13635.797,   15564.765,    1928.968,
   18136.017,   31532.954,   13396.937,
   32817.046,   46516.547,   13699.501,
   59120.967,   64347.783,    5226.816,
   65702.203,   72841.328,    7139.125,
   81515.484,   86400.000,    4884.516,
Is_True,          62.7506%,
