
SOAP Analysis Report Output for starlink_20_sats_10.orb,
Generated: Mon Jan 09 13:30:24 2023,
Start: 1848/11/28 01:42:00.00, Stop: 1848/11/29 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-2421 - STARLINK-1067,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2421 - STARLINK-2505,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2421 - STARLINK-3366,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2421 - STARLINK-3752,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2421 - STARLINK-3582,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2421 - STARLINK-2003,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2421 - FALCON 9 DEB21,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2421 - STARLINK-2133,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2421 - STARLINK-1451,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2421 - STARLINK-1497,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2421 - STARLINK-3276,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2421 - STARLINK-3894,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2421 - STARLINK-2045,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2421 - STARLINK-3776,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2421 - STARLINK-3700,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2421 - STARLINK-1116,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2421 - STARLINK-1970,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2421 - STARLINK-3632,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2421 - STARLINK-3056,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2421 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2421 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2421 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2421 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2421 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1067 - STARLINK-2505,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1067 - STARLINK-3366,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1067 - STARLINK-3752,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1067 - STARLINK-3582,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1067 - STARLINK-2003,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1067 - FALCON 9 DEB21,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1067 - STARLINK-2133,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1067 - STARLINK-1451,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1067 - STARLINK-1497,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1067 - STARLINK-3276,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1067 - STARLINK-3894,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1067 - STARLINK-2045,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1067 - STARLINK-3776,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1067 - STARLINK-3700,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1067 - STARLINK-1116,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1067 - STARLINK-1970,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1067 - STARLINK-3632,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1067 - STARLINK-3056,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1067 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1067 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1067 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1067 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1067 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2505 - STARLINK-3366,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2505 - STARLINK-3752,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2505 - STARLINK-3582,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2505 - STARLINK-2003,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2505 - FALCON 9 DEB21,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2505 - STARLINK-2133,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2505 - STARLINK-1451,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2505 - STARLINK-1497,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2505 - STARLINK-3276,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2505 - STARLINK-3894,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2505 - STARLINK-2045,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2505 - STARLINK-3776,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2505 - STARLINK-3700,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2505 - STARLINK-1116,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2505 - STARLINK-1970,
