
SOAP Analysis Report Output for starlink_20_sats_46.orb,
Generated: Mon Jan 09 13:33:42 2023,
Start: 1863/07/25 01:42:00.00, Stop: 1863/07/26 01:42:00.00,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1639 - STARLINK-1737,
       Rise,         Set, Duration (s),
   35441.510,   36165.951,     724.441,
   46573.017,   47222.627,     649.609,
Is_True,           1.5903%,
Analysis,STARLINK-1639 - STARLINK-1829,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1639 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    2056.445,    2056.445,
    4192.085,   11838.739,    7646.654,
   15997.516,   30983.952,   14986.436,
   33133.812,   42542.219,    9408.407,
   44694.272,   48325.346,    3631.074,
   50480.144,   54112.283,    3632.139,
   62059.924,   71472.496,    9412.572,
   73630.337,   77252.551,    3622.213,
   79409.737,   86400.000,    6990.263,
Is_True,          71.0488%,
Analysis,STARLINK-1639 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    2039.001,    2039.001,
    4177.616,   13615.523,    9437.907,
   15761.826,   25198.450,    9436.624,
   27343.885,   30970.221,    3626.336,
   33119.041,   42525.595,    9406.553,
   44679.582,   48309.129,    3629.547,
   50465.378,   59890.719,    9425.341,
   62053.199,   71462.392,    9409.193,
   73617.391,   77236.728,    3619.337,
   79393.292,   86400.000,    7006.708,
Is_True,          77.5886%,
Analysis,STARLINK-1639 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    2067.166,    2067.166,
    4202.676,   13612.680,    9410.004,
   15755.939,   25173.897,    9417.958,
   27322.996,   30960.667,    3637.671,
   33112.757,   42551.631,    9438.874,
   44707.354,   48329.934,    3622.580,
   50481.968,   59879.849,    9397.881,
   62036.360,   71445.128,    9408.768,
   73605.126,   77234.307,    3629.181,
   79396.432,   86400.000,    7003.568,
Is_True,          77.5852%,
Analysis,STARLINK-1639 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    2084.799,    2084.799,
    4221.256,   13637.372,    9416.117,
   15776.399,   30997.188,   15220.789,
   33150.576,   42571.098,    9420.522,
   44724.447,   48351.649,    3627.202,
   50504.951,   59900.714,    9395.763,
   62053.304,   65678.050,    3624.746,
   73640.172,   77270.766,    3630.594,
   79431.098,   86400.000,    6968.902,
Is_True,          73.3674%,
Analysis,STARLINK-1639 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,     857.250,     857.250,
    4207.137,   13651.354,    9444.217,
   15796.538,   30995.559,   15199.020,
   33142.755,   42541.468,    9398.713,
   46656.268,   48339.392,    1683.124,
   50499.386,   59921.993,    9422.607,
   62079.853,   71485.705,    9405.852,
   73641.968,   77261.506,    3619.538,
   79416.439,   86400.000,    6983.561,
Is_True,          76.4050%,
Analysis,STARLINK-3271 - STARLINK-1650,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3271 - STARLINK-3571,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3271 - STARLINK-3860,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3271 - STARLINK-2534,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3271 - STARLINK-2414,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3271 - STARLINK-2286,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3271 - STARLINK-3162,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3271 - STARLINK-3373,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3271 - STARLINK-2608,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3271 - STARLINK-3848,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3271 - STARLINK-3532,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3271 - STARLINK-1986,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3271 - STARLINK-2314,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3271 - STARLINK-1517,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3271 - STARLINK-3145,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3271 - STARLINK-2685,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3271 - STARLINK-1737,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3271 - STARLINK-1829,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3271 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3271 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3271 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3271 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3271 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1650 - STARLINK-3571,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1650 - STARLINK-3860,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1650 - STARLINK-2534,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1650 - STARLINK-2414,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1650 - STARLINK-2286,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1650 - STARLINK-3162,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1650 - STARLINK-3373,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1650 - STARLINK-2608,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1650 - STARLINK-3848,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1650 - STARLINK-3532,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1650 - STARLINK-1986,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1650 - STARLINK-2314,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1650 - STARLINK-1517,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1650 - STARLINK-3145,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1650 - STARLINK-2685,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1650 - STARLINK-1737,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1650 - STARLINK-1829,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1650 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1650 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1650 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1650 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1650 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3571 - STARLINK-3860,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3571 - STARLINK-2534,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3571 - STARLINK-2414,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3571 - STARLINK-2286,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3571 - STARLINK-3162,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3571 - STARLINK-3373,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3571 - STARLINK-2608,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3571 - STARLINK-3848,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3571 - STARLINK-3532,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3571 - STARLINK-1986,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3571 - STARLINK-2314,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3571 - STARLINK-1517,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3571 - STARLINK-3145,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3571 - STARLINK-2685,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3571 - STARLINK-1737,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3571 - STARLINK-1829,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3571 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3571 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3571 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3571 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3571 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3860 - STARLINK-2534,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3860 - STARLINK-2414,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3860 - STARLINK-2286,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3860 - STARLINK-3162,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3860 - STARLINK-3373,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3860 - STARLINK-2608,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3860 - STARLINK-3848,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3860 - STARLINK-3532,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3860 - STARLINK-1986,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3860 - STARLINK-2314,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3860 - STARLINK-1517,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3860 - STARLINK-3145,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3860 - STARLINK-2685,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3860 - STARLINK-1737,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3860 - STARLINK-1829,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3860 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3860 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3860 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3860 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3860 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2534 - STARLINK-2414,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2534 - STARLINK-2286,
       Rise,         Set, Duration (s),
       0.000,   20809.178,   20809.178,
Is_True,          24.0847%,
Analysis,STARLINK-2534 - STARLINK-3162,
       Rise,         Set, Duration (s),
       0.000,    8886.500,    8886.500,
   10913.532,   17886.210,    6972.678,
   19917.504,   34082.550,   14165.046,
   36113.822,   43086.676,    6972.854,
   45113.733,   52086.661,    6972.929,
   54113.741,   61082.505,    6968.764,
   63113.811,   71995.051,    8881.240,
   72113.974,   80886.208,    8772.234,
   82913.316,   86400.000,    3486.684,
Is_True,          83.4247%,
Analysis,STARLINK-2534 - STARLINK-3373,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2534 - STARLINK-2608,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2534 - STARLINK-3848,
       Rise,         Set, Duration (s),
       0.000,    9862.969,    9862.969,
   12842.698,   21135.931,    8293.233,
   31559.773,   33686.707,    2126.934,
   36369.155,   41399.999,    5030.844,
   43200.007,   47250.000,    4049.993,
   50456.260,   82349.997,   31893.737,
   83714.405,   86400.000,    2685.595,
Is_True,          74.0085%,
Analysis,STARLINK-2534 - STARLINK-3532,
       Rise,         Set, Duration (s),
       0.000,    4753.052,    4753.052,
    9555.541,   21086.646,   11531.105,
   33511.010,   46504.615,   12993.605,
   57103.053,   63658.666,    6555.613,
   66067.896,   86400.000,   20332.104,
Is_True,          65.0063%,
Analysis,STARLINK-2534 - STARLINK-1986,
       Rise,         Set, Duration (s),
    2718.832,   10299.518,    7580.686,
   10835.751,   21126.169,   10290.419,
   21660.683,   32340.038,   10679.355,
   32874.243,   43167.086,   10292.844,
   43702.359,   51284.421,    7582.062,
   57620.770,   67908.650,   10287.880,
   68444.320,   78736.918,   10292.598,
   79657.074,   86400.000,    6742.926,
Is_True,          85.3574%,
Analysis,STARLINK-2534 - STARLINK-2314,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2534 - STARLINK-1517,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2534 - STARLINK-3145,
       Rise,         Set, Duration (s),
       0.000,   39131.963,   39131.963,
   39619.822,   86400.000,   46780.178,
Is_True,          99.4353%,
Analysis,STARLINK-2534 - STARLINK-2685,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2534 - STARLINK-1737,
       Rise,         Set, Duration (s),
   31655.763,   33002.058,    1346.295,
   43018.219,   43715.559,     697.339,
Is_True,           2.3653%,
Analysis,STARLINK-2534 - STARLINK-1829,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2534 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,   11929.223,   11929.223,
   16026.299,   55909.912,   39883.614,
   59849.758,   86400.000,   26550.242,
Is_True,          90.6980%,
Analysis,STARLINK-2534 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   13710.661,   13710.661,
   14736.054,   86400.000,   71663.946,
Is_True,          98.8132%,
Analysis,STARLINK-2534 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,   13767.357,   13767.357,
   14664.563,   86400.000,   71735.437,
Is_True,          98.9616%,
Analysis,STARLINK-2534 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   13771.648,   13771.648,
   14760.318,   65804.106,   51043.788,
   68525.345,   86400.000,   17874.655,
Is_True,          95.7061%,
Analysis,STARLINK-2534 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   13825.950,   13825.950,
   14777.946,   86400.000,   71622.054,
Is_True,          98.8982%,
Analysis,STARLINK-2414 - STARLINK-2286,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2414 - STARLINK-3162,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2414 - STARLINK-3373,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2414 - STARLINK-2608,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2414 - STARLINK-3848,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2414 - STARLINK-3532,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2414 - STARLINK-1986,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2414 - STARLINK-2314,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2414 - STARLINK-1517,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2414 - STARLINK-3145,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2414 - STARLINK-2685,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2414 - STARLINK-1737,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2414 - STARLINK-1829,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2414 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2414 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2414 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2414 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2414 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2286 - STARLINK-3162,
       Rise,         Set, Duration (s),
    1913.741,    8886.493,    6972.752,
   10913.757,   17882.347,    6968.590,
   19913.854,   26752.472,    6838.619,
   28934.956,   37686.083,    8751.127,
   39717.607,   46686.366,    6968.759,
   48713.687,   55552.510,    6838.823,
   59647.493,   66486.378,    6838.885,
   68513.731,   77286.130,    8772.399,
   79313.495,   86152.479,    6838.984,
Is_True,          76.1446%,
Analysis,STARLINK-2286 - STARLINK-3373,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2286 - STARLINK-2608,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2286 - STARLINK-3848,
       Rise,         Set, Duration (s),
       0.000,    9861.094,    9861.094,
   12842.698,   21112.965,    8270.266,
   22127.461,   35528.235,   13400.774,
   41625.120,   51278.892,    9653.773,
   57882.143,   61874.994,    3992.851,
   71420.266,   78748.011,    7327.745,
   80445.642,   84353.677,    3908.035,
Is_True,          65.2946%,
Analysis,STARLINK-2286 - STARLINK-3532,
       Rise,         Set, Duration (s),
       0.000,    4689.771,    4689.771,
    9639.916,   21424.146,   11784.230,
   30002.416,   38995.240,    8992.824,
   42412.573,   59348.071,   16935.498,
   62798.803,   66709.790,    3910.987,
   73317.554,   79084.790,    5767.237,
   83147.241,   86400.000,    3252.759,
Is_True,          64.0432%,
Analysis,STARLINK-2286 - STARLINK-1986,
       Rise,         Set, Duration (s),
       0.000,   10306.895,   10306.895,
   10855.487,   21557.891,   10702.403,
   27926.157,   35524.861,    7598.704,
   36461.295,   46776.173,   10314.878,
   50428.145,   60743.150,   10315.005,
   61679.201,   69278.886,    7599.686,
   75646.063,   86349.794,   10703.731,
Is_True,          78.1728%,
Analysis,STARLINK-2286 - STARLINK-2314,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2286 - STARLINK-1517,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2286 - STARLINK-3145,
       Rise,         Set, Duration (s),
       0.000,   17549.976,   17549.976,
   18018.040,   43125.690,   25107.650,
   43274.300,   57130.184,   13855.884,
   57618.060,   74681.972,   17063.912,
   77474.288,   86400.000,    8925.712,
Is_True,          95.4897%,
Analysis,STARLINK-2286 - STARLINK-2685,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2286 - STARLINK-1737,
       Rise,         Set, Duration (s),
   74687.804,   78383.874,    3696.070,
   80064.313,   86400.000,    6335.687,
Is_True,          11.6108%,
Analysis,STARLINK-2286 - STARLINK-1829,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2286 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1810.191,    1810.191,
    3648.621,   11899.966,    8251.345,
   16032.891,   23985.702,    7952.811,
   25677.009,   35043.304,    9366.295,
   36698.101,   46099.237,    9401.136,
   47718.409,   55937.195,    8218.786,
   60089.555,   68368.241,    8278.685,
   69724.026,   86400.000,   16675.974,
Is_True,          80.9667%,
Analysis,STARLINK-2286 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    1790.487,    1790.487,
    3615.674,   12861.896,    9246.222,
   14655.115,   23976.200,    9321.085,
   25672.813,   35021.269,    9348.456,
   36658.457,   46083.799,    9425.342,
   47675.258,   57181.672,    9506.414,
   58718.533,   68350.741,    9632.208,
   69713.516,   86400.000,   16686.484,
Is_True,          86.7554%,
Analysis,STARLINK-2286 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    1837.452,    1837.452,
    3640.344,   12872.231,    9231.887,
   14630.574,   23924.112,    9293.539,
   25648.603,   35006.705,    9358.102,
   36689.833,   46142.700,    9452.868,
   47698.820,   57203.919,    9505.099,
   58677.037,   68282.254,    9605.217,
   69691.191,   86400.000,   16708.809,
Is_True,          86.7974%,
Analysis,STARLINK-2286 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    1861.035,    1861.035,
    3676.552,   12904.546,    9227.994,
   14676.695,   22502.478,    7825.783,
   25686.111,   35082.933,    9396.822,
   36732.652,   46167.929,    9435.277,
   47751.423,   57232.807,    9481.384,
   58738.475,   65837.473,    7098.998,
   69744.667,   86400.000,   16655.333,
Is_True,          82.1558%,
Analysis,STARLINK-2286 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,     846.216,     846.216,
    3648.327,   12929.261,    9280.934,
   14694.536,   24001.176,    9306.640,
   25715.889,   35053.091,    9337.202,
   36710.752,   44167.225,    7456.473,
   47719.296,   57268.640,    9549.344,
   58766.057,   68372.789,    9606.732,
   69780.552,   86400.000,   16619.448,
Is_True,          83.3368%,
Analysis,STARLINK-3162 - STARLINK-3373,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3162 - STARLINK-2608,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3162 - STARLINK-3848,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3162 - STARLINK-3532,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3162 - STARLINK-1986,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3162 - STARLINK-2314,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3162 - STARLINK-1517,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3162 - STARLINK-3145,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3162 - STARLINK-2685,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3162 - STARLINK-1737,
       Rise,         Set, Duration (s),
       0.000,   14286.302,   14286.302,
   16335.019,   25199.008,    8863.988,
   28463.168,   35998.625,    7535.457,
   36113.356,   53098.808,   16985.452,
   55801.185,   63898.619,    8097.434,
   66601.123,   74698.524,    8097.401,
   77401.124,   85498.523,    8097.398,
Is_True,          83.2910%,
Analysis,STARLINK-3162 - STARLINK-1829,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3162 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    7199.805,    7199.805,
    7200.028,   86400.000,   79199.972,
