
SOAP Analysis Report Output for starlink_20_sats_25.orb,
Generated: Mon Jan 09 13:31:49 2023,
Start: 1999/08/29 01:42:00.00, Stop: 1999/08/30 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-1638 - STARLINK-1940,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1638 - STARLINK-3925,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1638 - STARLINK-1291,
       Rise,         Set, Duration (s),
   27928.883,   86400.000,   58471.117,
Is_True,          67.6749%,
Analysis,STARLINK-1638 - STARLINK-1502,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1638 - STARLINK-2557,
       Rise,         Set, Duration (s),
       0.000,     657.175,     657.175,
   14088.821,   18072.293,    3983.472,
   28596.640,   32580.645,    3984.005,
   43112.972,   47097.450,    3984.478,
   60527.479,   61605.772,    1078.293,
   75035.307,   76122.557,    1087.250,
Is_True,          17.1003%,
Analysis,STARLINK-1638 - STARLINK-1106,
       Rise,         Set, Duration (s),
   10309.995,   11506.385,    1196.390,
   24870.429,   28898.592,    4028.163,
   39394.426,   43375.552,    3981.126,
   53958.042,   57882.544,    3924.501,
   71413.025,   72355.470,     942.444,
   85938.623,   86400.000,     461.377,
Is_True,          16.8218%,
Analysis,STARLINK-1638 - STARLINK-1014,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1638 - STARLINK-1336,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1638 - STARLINK-2719,
       Rise,         Set, Duration (s),
    3004.365,    3798.743,     794.377,
   17378.774,   18290.234,     911.460,
   31775.960,   32759.225,     983.265,
   46177.818,   47223.083,    1045.264,
   60600.117,   61666.636,    1066.519,
   75026.573,   76105.870,    1079.297,
Is_True,           6.8058%,
Analysis,STARLINK-1638 - STARLINK-1172,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1638 - STARLINK-2255,
       Rise,         Set, Duration (s),
   17934.341,   18449.807,     515.466,
   32031.680,   32887.055,     855.375,
   46245.390,   47205.929,     960.539,
   60566.409,   61416.618,     850.209,
Is_True,           3.6824%,
Analysis,STARLINK-1638 - STARLINK-3141,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1638 - STARLINK-3597,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1638 - STARLINK-3576,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1638 - STARLINK-2037,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1638 - STARLINK-3325,
       Rise,         Set, Duration (s),
       0.000,   10462.400,   10462.400,
   11082.100,   17548.910,    6466.810,
   18114.130,   42748.939,   24634.809,
   43369.783,   68283.355,   24913.572,
   70539.481,   75205.667,    4666.186,
   75826.630,   86400.000,   10573.370,
Is_True,          94.5800%,
Analysis,STARLINK-1638 - STARLINK-1968,
       Rise,         Set, Duration (s),
    5528.570,   17702.607,   12174.037,
   18128.623,   31990.099,   13861.476,
   36184.797,   61071.347,   24886.549,
   62333.126,   71943.659,    9610.533,
   73920.617,   80871.441,    6950.824,
   82808.026,   86400.000,    3591.974,
Is_True,          82.2632%,
Analysis,STARLINK-1638 - STARLINK-3614,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1638 - STARLINK-1079,
       Rise,         Set, Duration (s),
       0.000,    3637.210,    3637.210,
