
SOAP Analysis Report Output for starlink_20_sats_39.orb,
Generated: Mon Jan 09 13:33:03 2023,
Start: 1981/08/15 01:42:00.00, Stop: 1981/08/16 01:42:00.00,
Is_True,           0.0000%,
Analysis,STARLINK-3724 - STARLINK-3269,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3724 - STARLINK-2758,
       Rise,         Set, Duration (s),
    3839.067,   10560.933,    6721.866,
   10814.067,   29049.605,   18235.537,
   33528.520,   36741.792,    3213.272,
   49799.043,   52977.827,    3178.785,
   57153.520,   66595.611,    9442.090,
   68485.249,   73630.376,    5145.128,
Is_True,          53.1675%,
Analysis,STARLINK-3724 - STARLINK-1775,
       Rise,         Set, Duration (s),
    3603.510,    7801.387,    4197.877,
   11700.004,   21372.359,    9672.354,
   28269.145,   35504.292,    7235.147,
   36464.063,   64771.870,   28307.807,
   64940.794,   86027.339,   21086.545,
Is_True,          81.5969%,
Analysis,STARLINK-3724 - STARLINK-1907,
       Rise,         Set, Duration (s),
     956.254,   10560.933,    9604.678,
   10814.067,   26648.437,   15834.371,
   28887.895,   49876.167,   20988.273,
   51528.520,   67949.172,   16420.651,
   68681.254,   73518.086,    4836.832,
   84860.161,   86400.000,    1539.839,
Is_True,          80.1211%,
Analysis,STARLINK-3724 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3724 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3724 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,   68175.000,   68175.000,
   68878.129,   86400.000,   17521.871,
Is_True,          99.1862%,
Analysis,STARLINK-3724 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   72000.000,   72000.000,
   72000.000,   86400.000,   14400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3724 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   45900.000,   45900.000,
   46800.000,   86400.000,   39600.000,
Is_True,          98.9583%,
Analysis,STARLINK-1669 - STARLINK-1239,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1669 - STARLINK-3119,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1669 - STARLINK-1729,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1669 - STARLINK-2555,
       Rise,         Set, Duration (s),
       0.000,   30590.841,   30590.841,
Is_True,          35.4061%,
Analysis,STARLINK-1669 - STARLINK-1333,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1669 - STARLINK-3005,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1669 - STARLINK-2717,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1669 - STARLINK-1576,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1669 - STARLINK-1007,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1669 - STARLINK-3591,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1669 - STARLINK-2621,
       Rise,         Set, Duration (s),
       0.000,     278.580,     278.580,
Is_True,           0.3224%,
Analysis,STARLINK-1669 - STARLINK-3765,
       Rise,         Set, Duration (s),
       0.000,    4267.847,    4267.847,
   14484.493,   30935.624,   16451.132,
   32640.499,   41736.060,    9095.562,
   44241.625,   49906.373,    5664.748,
   55101.391,   78295.048,   23193.657,
   83363.061,   86400.000,    3036.939,
Is_True,          71.4235%,
Analysis,STARLINK-1669 - STARLINK-3637,
       Rise,         Set, Duration (s),
       0.000,    3486.957,    3486.957,
    5794.409,    8549.323,    2754.914,
   10913.179,   23230.784,   12317.605,
   27113.031,   35943.094,    8830.063,
   36394.421,   43762.048,    7367.628,
   47138.172,   53886.946,    6748.774,
   55914.932,   75486.831,   19571.900,
   78694.415,   82743.694,    4049.278,
   82912.894,   86400.000,    3487.106,
Is_True,          79.4146%,
Analysis,STARLINK-1669 - STARLINK-2527,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1669 - STARLINK-3269,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1669 - STARLINK-2758,
       Rise,         Set, Duration (s),
   37010.469,   46561.677,    9551.208,
Is_True,          11.0546%,
Analysis,STARLINK-1669 - STARLINK-1775,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1669 - STARLINK-1907,
       Rise,         Set, Duration (s),
   60753.454,   61264.335,     510.882,
   71986.034,   72682.357,     696.324,
   86074.255,   86400.000,     325.745,
Is_True,           1.7742%,
Analysis,STARLINK-1669 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,   12894.010,   12894.010,
   14793.900,   24095.279,    9301.379,
   31663.573,   35297.278,    3633.705,
   37283.705,   46502.596,    9218.891,
   48505.387,   52105.446,    3600.059,
   54112.346,   63309.671,    9197.325,
   65337.753,   68911.601,    3573.848,
   76574.434,   85720.726,    9146.292,
Is_True,          70.0990%,
Analysis,STARLINK-1669 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   12916.598,   12916.598,
   14817.990,   24117.587,    9299.597,
   26040.967,   35304.181,    9263.214,
   37262.616,   46501.551,    9238.935,
   48513.647,   52120.747,    3607.100,
   54132.556,   63330.736,    9198.180,
   65352.237,   74524.769,    9172.532,
   76565.288,   85713.629,    9148.341,
Is_True,          83.1534%,
Analysis,STARLINK-1669 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,   12900.675,   12900.675,
   14793.738,   24090.363,    9296.625,
   26049.880,   35321.437,    9271.557,
   37285.791,   46522.089,    9236.299,
   48504.404,   52117.256,    3612.852,
   54112.463,   63303.438,    9190.975,
   65337.354,   74531.112,    9193.758,
   76584.754,   85739.694,    9154.939,
Is_True,          83.1686%,
Analysis,STARLINK-1669 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    1697.357,    1697.357,
    3971.953,   12868.358,    8896.404,
   14794.220,   24074.793,    9280.572,
   26028.890,   35294.914,    9266.024,
   37270.516,   45239.731,    7969.215,
   48500.619,   52088.822,    3588.203,
   54107.551,   63289.511,    9181.960,
   65332.401,   74505.703,    9173.303,
   76564.876,   85727.152,    9162.276,
Is_True,          78.9529%,
Analysis,STARLINK-1669 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   12886.791,   12886.791,
   14800.637,   23639.216,    8838.579,
   26040.807,   35276.363,    9235.556,
   37261.018,   46484.686,    9223.668,
   48492.632,   52093.839,    3601.207,
   54110.985,   63316.068,    9205.083,
   70952.400,   74498.832,    3546.432,
   76558.772,   85702.143,    9143.371,
Is_True,          76.0193%,
Analysis,STARLINK-1239 - STARLINK-3119,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1239 - STARLINK-1729,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1239 - STARLINK-2555,
       Rise,         Set, Duration (s),
   75279.994,   76251.438,     971.444,
Is_True,           1.1244%,
Analysis,STARLINK-1239 - STARLINK-1333,
       Rise,         Set, Duration (s),
   47705.201,   86400.000,   38694.799,
Is_True,          44.7856%,
Analysis,STARLINK-1239 - STARLINK-3005,
       Rise,         Set, Duration (s),
    7094.959,   11061.039,    3966.080,
   21293.749,   25297.480,    4003.730,
   35615.253,   36587.346,     972.093,
   50138.837,   50518.475,     379.638,
Is_True,          10.7888%,
Analysis,STARLINK-1239 - STARLINK-2717,
       Rise,         Set, Duration (s),
       0.000,    2894.050,    2894.050,
    4247.054,   11325.374,    7078.320,
   21504.682,   25263.902,    3759.220,
Is_True,          15.8930%,
Analysis,STARLINK-1239 - STARLINK-1576,
       Rise,         Set, Duration (s),
   39424.593,   40153.433,     728.841,
   53552.162,   54418.955,     866.794,
   67733.446,   68630.558,     897.112,
   79110.390,   79967.826,     857.436,
Is_True,           3.8775%,
Analysis,STARLINK-1239 - STARLINK-1007,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1239 - STARLINK-3591,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1239 - STARLINK-2621,
       Rise,         Set, Duration (s),
   42966.088,   43462.165,     496.076,
   57034.948,   57901.742,     866.794,
   68385.079,   72206.317,    3821.238,
   82669.642,   86400.000,    3730.358,
Is_True,          10.3177%,
Analysis,STARLINK-1239 - STARLINK-3765,
       Rise,         Set, Duration (s),
     598.214,   14793.193,   14194.979,
   19828.686,   25381.373,    5552.687,
   30883.126,   33509.937,    2626.811,
   41626.440,   60717.359,   19090.919,
   72581.514,   86400.000,   13818.486,
Is_True,          63.9860%,
Analysis,STARLINK-1239 - STARLINK-3637,
       Rise,         Set, Duration (s),
       0.000,    6861.910,    6861.910,
    7256.893,   21428.801,   14171.908,
   23683.643,   60918.082,   37234.439,
   64127.374,   68399.441,    4272.067,
   68738.122,   86174.347,   17436.226,
Is_True,          92.5655%,
Analysis,STARLINK-1239 - STARLINK-2527,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1239 - STARLINK-3269,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1239 - STARLINK-2758,
       Rise,         Set, Duration (s),
   10708.071,   22600.673,   11892.602,
   84155.711,   86400.000,    2244.289,
Is_True,          16.3621%,
Analysis,STARLINK-1239 - STARLINK-1775,
       Rise,         Set, Duration (s),
   78637.191,   79377.596,     740.405,
Is_True,           0.8570%,
Analysis,STARLINK-1239 - STARLINK-1907,
       Rise,         Set, Duration (s),
   10242.866,   10902.304,     659.438,
Is_True,           0.7632%,
Analysis,STARLINK-1239 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    3340.592,    3340.592,
    5501.699,    8958.215,    3456.516,
   11118.841,   20203.718,    9084.878,
   33612.825,   42717.767,    9104.941,
   44856.185,   48337.117,    3480.932,
   56091.361,   59578.129,    3486.768,
   61711.929,   69118.932,    7407.003,
   73147.415,   82106.728,    8959.313,
   84213.622,   86400.000,    2186.378,
Is_True,          58.4575%,
Analysis,STARLINK-1239 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    3341.494,    3341.494,
    5509.064,    8972.460,    3463.396,
   11135.197,   20215.518,    9080.321,
   22373.435,   31454.761,    9081.326,
   33606.159,   42702.744,    9096.585,
   44848.423,   48343.827,    3495.404,
   56109.601,   59594.678,    3485.077,
   61729.441,   70836.956,    9107.515,
   72963.691,   82084.111,    9120.420,
   84198.557,   86400.000,    2201.443,
Is_True,          71.1493%,
Analysis,STARLINK-1239 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    3340.189,    3340.189,
    5504.923,    8959.049,    3454.126,
   11121.067,   20202.614,    9081.546,
   22359.962,   31470.254,    9110.292,
   33621.821,   42713.584,    9091.763,
   44859.612,   48333.796,    3474.183,
   56092.358,   59577.511,    3485.153,
   61709.923,   70850.788,    9140.866,
   72975.066,   82101.070,    9126.004,
   84218.699,   86400.000,    2181.301,
Is_True,          71.1637%,
Analysis,STARLINK-1239 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    2016.887,    2016.887,
    5497.996,    8956.373,    3458.377,
   11112.309,   20199.844,    9087.535,
   22353.120,   31452.513,    9099.393,
   33603.386,   42711.855,    9108.470,
   56083.994,   59579.643,    3495.649,
   61704.943,   70833.999,    9129.056,
   72954.517,   82094.445,    9139.928,
   84210.323,   86400.000,    2189.677,
Is_True,          65.6539%,
Analysis,STARLINK-1239 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    3327.457,    3327.457,
    5490.699,    8953.679,    3462.980,
   11116.169,   20211.554,    9095.385,
   27981.924,   31453.729,    3471.804,
   33597.481,   42700.535,    9103.054,
   44840.122,   48327.218,    3487.096,
   56091.872,   59585.599,    3493.727,
   61719.759,   65216.297,    3496.538,
   72954.055,   82088.649,    9134.594,
   84194.411,   86400.000,    2205.589,
Is_True,          58.1924%,
Analysis,STARLINK-3119 - STARLINK-1729,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3119 - STARLINK-2555,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3119 - STARLINK-1333,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3119 - STARLINK-3005,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3119 - STARLINK-2717,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3119 - STARLINK-1576,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3119 - STARLINK-1007,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3119 - STARLINK-3591,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3119 - STARLINK-2621,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3119 - STARLINK-3765,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3119 - STARLINK-3637,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3119 - STARLINK-2527,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3119 - STARLINK-3269,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3119 - STARLINK-2758,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3119 - STARLINK-1775,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3119 - STARLINK-1907,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3119 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3119 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3119 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3119 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3119 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1729 - STARLINK-2555,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1729 - STARLINK-1333,
       Rise,         Set, Duration (s),
       0.000,   42294.182,   42294.182,
Is_True,          48.9516%,
Analysis,STARLINK-1729 - STARLINK-3005,
       Rise,         Set, Duration (s),
   67987.458,   68805.152,     817.694,
   82102.957,   83046.142,     943.185,
Is_True,           2.0381%,
Analysis,STARLINK-1729 - STARLINK-2717,
       Rise,         Set, Duration (s),
   61906.898,   86354.382,   24447.484,
Is_True,          28.2957%,
Analysis,STARLINK-1729 - STARLINK-1576,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1729 - STARLINK-1007,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1729 - STARLINK-3591,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1729 - STARLINK-2621,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1729 - STARLINK-3765,
       Rise,         Set, Duration (s),
       0.000,    3564.286,    3564.286,
    3607.149,   14343.193,   10736.044,
   14681.807,   20108.818,    5427.010,
   25201.000,   44519.999,   19318.999,
   46815.502,   56231.421,    9415.919,
   60346.704,   67157.984,    6811.280,
   71118.578,   72768.922,    1650.343,
   77910.762,   84261.064,    6350.301,
Is_True,          73.2340%,
Analysis,STARLINK-1729 - STARLINK-3637,
       Rise,         Set, Duration (s),
       0.000,   10685.302,   10685.302,
   12994.363,   17718.103,    4723.740,
   20027.359,   42805.563,   22778.204,
   46181.937,   56418.150,   10236.213,
   59627.443,   71718.146,   12090.703,
   82181.901,   86400.000,    4218.099,
Is_True,          74.9216%,
Analysis,STARLINK-1729 - STARLINK-2527,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1729 - STARLINK-3269,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1729 - STARLINK-2758,
       Rise,         Set, Duration (s),
   60281.425,   64128.527,    3847.102,
   65481.612,   69426.397,    3944.784,
Is_True,           9.0184%,
Analysis,STARLINK-1729 - STARLINK-1775,
       Rise,         Set, Duration (s),
       0.000,     641.822,     641.822,
   24673.674,   25260.791,     587.118,
   35816.159,   36045.916,     229.758,
Is_True,           1.6883%,
Analysis,STARLINK-1729 - STARLINK-1907,
       Rise,         Set, Duration (s),
   53529.205,   54465.695,     936.490,
   61903.166,   68723.409,    6820.243,
   78813.283,   85623.476,    6810.193,
Is_True,          16.8599%,
Analysis,STARLINK-1729 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    5717.614,    5717.614,
    7833.799,   16891.485,    9057.686,
   19005.079,   22489.365,    3484.286,
   30193.454,   39292.605,    9099.151,
   41377.348,   44881.457,    3504.109,
   46961.987,   56050.791,    9088.804,
   58129.183,   67246.526,    9117.342,
   74914.166,   78461.189,    3547.023,
   80510.887,   86400.000,    5889.113,
Is_True,          67.7143%,
Analysis,STARLINK-1729 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    5726.976,    5726.976,
    7847.539,   16905.012,    9057.473,
   19020.732,   28080.344,    9059.612,
   30187.403,   39265.423,    9078.020,
   41359.000,   44872.975,    3513.975,
   46963.555,   56066.933,    9103.378,
   58149.269,   67244.312,    9095.043,
   69319.089,   78429.471,    9110.382,
   80489.928,   86400.000,    5910.072,
Is_True,          80.6191%,
Analysis,STARLINK-1729 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    5710.681,    5710.681,
    7834.522,   16891.578,    9057.056,
   19003.623,   28099.616,    9095.993,
   30202.642,   39277.628,    9074.986,
   41375.913,   44865.663,    3489.750,
   46959.805,   56047.244,    9087.439,
   58128.564,   67258.080,    9129.516,
   69327.018,   78449.175,    9122.157,
   80511.691,   86400.000,    5888.309,
Is_True,          80.6202%,
Analysis,STARLINK-1729 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,     126.640,     126.640,
    7830.365,   16898.378,    9068.013,
   19000.657,   28083.564,    9082.906,
   30181.871,   39274.873,    9093.002,
   41370.313,   44874.019,    3503.706,
   47357.549,   56062.441,    8704.892,
   58127.347,   67251.479,    9124.131,
   69309.596,   78443.661,    9134.065,
   80499.440,   86400.000,    5900.560,
Is_True,          73.7707%,
Analysis,STARLINK-1729 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    5710.011,    5710.011,
    7826.673,   16899.509,    9072.836,
   19013.482,   22497.850,    3484.367,
   30183.595,   39274.584,    9090.989,
   41356.960,   44867.992,    3511.032,
   46947.808,   56058.253,    9110.445,
   58135.311,   66864.508,    8729.197,
   69317.697,   78448.433,    9130.735,
   80490.630,   86400.000,    5909.370,
Is_True,          73.7835%,
Analysis,STARLINK-2555 - STARLINK-1333,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2555 - STARLINK-3005,
       Rise,         Set, Duration (s),
       0.000,     177.123,     177.123,
Is_True,           0.2050%,
Analysis,STARLINK-2555 - STARLINK-2717,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2555 - STARLINK-1576,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2555 - STARLINK-1007,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2555 - STARLINK-3591,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2555 - STARLINK-2621,
       Rise,         Set, Duration (s),
       0.000,     264.473,     264.473,
Is_True,           0.3061%,
Analysis,STARLINK-2555 - STARLINK-3765,
       Rise,         Set, Duration (s),
       0.000,    7108.033,    7108.033,
   13528.126,   31991.187,   18463.062,
   38040.502,   42960.497,    4919.995,
   44368.627,   60702.861,   16334.234,
   61809.203,   71531.426,    9722.222,
   72637.764,   86400.000,   13762.236,
Is_True,          81.3771%,
Analysis,STARLINK-2555 - STARLINK-3637,
       Rise,         Set, Duration (s),
       0.000,    3374.442,    3374.442,
    5683.676,   10405.742,    4722.066,
   12094.217,   23060.087,   10965.870,
   25258.654,   34086.856,    8828.202,
   36225.495,   41960.222,    5734.727,
   45281.867,   52030.677,    6748.810,
   54113.123,   66486.979,   12373.857,
   68513.163,   86400.000,   17886.837,
Is_True,          81.7533%,
Analysis,STARLINK-2555 - STARLINK-2527,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2555 - STARLINK-3269,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2555 - STARLINK-2758,
       Rise,         Set, Duration (s),
   29490.421,   36071.417,    6580.996,
Is_True,           7.6169%,
Analysis,STARLINK-2555 - STARLINK-1775,
       Rise,         Set, Duration (s),
       0.000,    2346.481,    2346.481,
   78496.589,   86400.000,    7903.411,
Is_True,          11.8633%,
Analysis,STARLINK-2555 - STARLINK-1907,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2555 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,   13393.634,   13393.634,
   14550.643,   24811.111,   10260.468,
   31941.164,   41955.932,   10014.767,
   43476.141,   53408.743,    9932.602,
   54958.583,   68973.656,   14015.073,
   73101.821,   82011.841,    8910.020,
   83770.273,   86400.000,    2629.727,
Is_True,          80.0420%,
Analysis,STARLINK-2555 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   13437.076,   13437.076,
   14578.399,   24864.023,   10285.624,
   26108.903,   41954.736,   15845.832,
   43443.509,   53434.320,    9990.811,
   54988.334,   70600.714,   15612.380,
   72229.756,   82017.728,    9787.972,
   83733.250,   86400.000,    2666.750,
Is_True,          89.8454%,
Analysis,STARLINK-2555 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,   13409.520,   13409.520,
   14543.778,   24800.878,   10257.100,
   26168.167,   42011.346,   15843.179,
   43436.592,   53430.094,    9993.502,
   54948.733,   70580.557,   15631.825,
   72264.267,   82050.571,    9786.305,
   83755.350,   86400.000,    2644.650,
Is_True,          89.7756%,
Analysis,STARLINK-2555 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    1972.665,    1972.665,
    3977.055,   13323.757,    9346.702,
   14606.285,   24769.890,   10163.605,
   26143.010,   41978.396,   15835.386,
   49219.936,   53371.825,    4151.889,
   54975.766,   70547.358,   15571.591,
   72239.745,   82020.841,    9781.097,
   83751.565,   86400.000,    2648.435,
Is_True,          80.4067%,
Analysis,STARLINK-2555 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   13372.694,   13372.694,
   14579.029,   23628.094,    9049.065,
   26156.969,   41923.549,   15766.581,
   43448.825,   53389.446,    9940.621,
   54969.648,   66842.842,   11873.193,
   72245.434,   81984.983,    9739.549,
   83743.882,   86400.000,    2656.118,
Is_True,          83.7938%,
Analysis,STARLINK-1333 - STARLINK-3005,
       Rise,         Set, Duration (s),
       0.000,   10797.005,   10797.005,
   10811.692,   21597.903,   10786.210,
   29702.706,   35996.531,    6293.826,
Is_True,          32.2651%,
Analysis,STARLINK-1333 - STARLINK-2717,
       Rise,         Set, Duration (s),
       7.598,    7199.714,    7192.116,
   14405.132,   21597.542,    7192.410,
   28803.411,   35996.222,    7192.811,
   43202.231,   50395.374,    7193.143,
   57601.778,   64795.367,    7193.589,
   72001.873,   79195.840,    7193.968,
Is_True,          49.9514%,
Analysis,STARLINK-1333 - STARLINK-1576,
       Rise,         Set, Duration (s),
       0.000,   13937.173,   13937.173,
   16748.326,   28251.341,   11503.015,
   31062.605,   43196.950,   12134.345,
   43210.684,   57596.532,   14385.848,
