
SOAP Analysis Report Output for starlink_20_sats_33.orb,
Generated: Mon Jan 09 13:32:31 2023,
Start: 2014/10/11 01:42:00.00, Stop: 2014/10/12 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,     Distance STARLINK-2535 - STARLINK-1909,Distance STARLINK-2535 - STARLINK-1024,Distance STARLINK-2535 - STARLINK-1222,Distance STARLINK-2535 - STARLINK-1267,Distance STARLINK-2535 - STARLINK-1536,Distance STARLINK-2535 - STARLINK-1737,Distance STARLINK-2535 - STARLINK-2069,Distance STARLINK-2535 - STARLINK-2221,Distance STARLINK-2535 - STARLINK-1451,Distance STARLINK-2535 - STARLINK-2039,Distance STARLINK-2535 - STARLINK-2752,Distance STARLINK-2535 - STARLINK-3834,Distance STARLINK-2535 - STARLINK-3772,Distance STARLINK-2535 - STARLINK-1586,Distance STARLINK-2535 - FALCON 9 DEB19,Distance STARLINK-2535 - STARLINK-1749,Distance STARLINK-2535 - STARLINK-2129,Distance STARLINK-2535 - STARLINK-1126,Distance STARLINK-2535 - STARLINK-3766,Distance STARLINK-2535 - IOAG-Equatorial,Distance STARLINK-2535 - IOAG-North1,Distance STARLINK-2535 - IOAG-North2,Distance STARLINK-2535 - IOAG-South1,Distance STARLINK-2535 - IOAG-South2,Distance STARLINK-1909 - STARLINK-1024,Distance STARLINK-1909 - STARLINK-1222,Distance STARLINK-1909 - STARLINK-1267,Distance STARLINK-1909 - STARLINK-1536,Distance STARLINK-1909 - STARLINK-1737,Distance STARLINK-1909 - STARLINK-2069,Distance STARLINK-1909 - STARLINK-2221,Distance STARLINK-1909 - STARLINK-1451,Distance STARLINK-1909 - STARLINK-2039,Distance STARLINK-1909 - STARLINK-2752,Distance STARLINK-1909 - STARLINK-3834,Distance STARLINK-1909 - STARLINK-3772,Distance STARLINK-1909 - STARLINK-1586,Distance STARLINK-1909 - FALCON 9 DEB19,Distance STARLINK-1909 - STARLINK-1749,Distance STARLINK-1909 - STARLINK-2129,Distance STARLINK-1909 - STARLINK-1126,Distance STARLINK-1909 - STARLINK-3766,Distance STARLINK-1909 - IOAG-Equatorial,Distance STARLINK-1909 - IOAG-North1,Distance STARLINK-1909 - IOAG-North2,Distance STARLINK-1909 - IOAG-South1,Distance STARLINK-1909 - IOAG-South2,Distance STARLINK-1024 - STARLINK-1222,Distance STARLINK-1024 - STARLINK-1267,Distance STARLINK-1024 - STARLINK-1536,Distance STARLINK-1024 - STARLINK-1737,Distance STARLINK-1024 - STARLINK-2069,Distance STARLINK-1024 - STARLINK-2221,Distance STARLINK-1024 - STARLINK-1451,Distance STARLINK-1024 - STARLINK-2039,Distance STARLINK-1024 - STARLINK-2752,Distance STARLINK-1024 - STARLINK-3834,Distance STARLINK-1024 - STARLINK-3772,Distance STARLINK-1024 - STARLINK-1586,Distance STARLINK-1024 - FALCON 9 DEB19,Distance STARLINK-1024 - STARLINK-1749,Distance STARLINK-1024 - STARLINK-2129,Distance STARLINK-1024 - STARLINK-1126,Distance STARLINK-1024 - STARLINK-3766,Distance STARLINK-1024 - IOAG-Equatorial,Distance STARLINK-1024 - IOAG-North1,Distance STARLINK-1024 - IOAG-North2,Distance STARLINK-1024 - IOAG-South1,Distance STARLINK-1024 - IOAG-South2,Distance STARLINK-1222 - STARLINK-1267,Distance STARLINK-1222 - STARLINK-1536,Distance STARLINK-1222 - STARLINK-1737,Distance STARLINK-1222 - STARLINK-2069,Distance STARLINK-1222 - STARLINK-2221,Distance STARLINK-1222 - STARLINK-1451,Distance STARLINK-1222 - STARLINK-2039,Distance STARLINK-1222 - STARLINK-2752,Distance STARLINK-1222 - STARLINK-3834,Distance STARLINK-1222 - STARLINK-3772,Distance STARLINK-1222 - STARLINK-1586,Distance STARLINK-1222 - FALCON 9 DEB19,Distance STARLINK-1222 - STARLINK-1749,Distance STARLINK-1222 - STARLINK-2129,Distance STARLINK-1222 - STARLINK-1126,Distance STARLINK-1222 - STARLINK-3766,Distance STARLINK-1222 - IOAG-Equatorial,Distance STARLINK-1222 - IOAG-North1,Distance STARLINK-1222 - IOAG-North2,Distance STARLINK-1222 - IOAG-South1,Distance STARLINK-1222 - IOAG-South2,Distance STARLINK-1267 - STARLINK-1536,Distance STARLINK-1267 - STARLINK-1737,Distance STARLINK-1267 - STARLINK-2069,Distance STARLINK-1267 - STARLINK-2221,Distance STARLINK-1267 - STARLINK-1451,Distance STARLINK-1267 - STARLINK-2039,Distance STARLINK-1267 - STARLINK-2752,Distance STARLINK-1267 - STARLINK-3834,Distance STARLINK-1267 - STARLINK-3772,Distance STARLINK-1267 - STARLINK-1586,Distance STARLINK-1267 - FALCON 9 DEB19,Distance STARLINK-1267 - STARLINK-1749,Distance STARLINK-1267 - STARLINK-2129,Distance STARLINK-1267 - STARLINK-1126,Distance STARLINK-1267 - STARLINK-3766,Distance STARLINK-1267 - IOAG-Equatorial,Distance STARLINK-1267 - IOAG-North1,Distance STARLINK-1267 - IOAG-North2,Distance STARLINK-1267 - IOAG-South1,Distance STARLINK-1267 - IOAG-South2,Distance STARLINK-1536 - STARLINK-1737,Distance STARLINK-1536 - STARLINK-2069,Distance STARLINK-1536 - STARLINK-2221,Distance STARLINK-1536 - STARLINK-1451,Distance STARLINK-1536 - STARLINK-2039,Distance STARLINK-1536 - STARLINK-2752,Distance STARLINK-1536 - STARLINK-3834,Distance STARLINK-1536 - STARLINK-3772,Distance STARLINK-1536 - STARLINK-1586,Distance STARLINK-1536 - FALCON 9 DEB19,Distance STARLINK-1536 - STARLINK-1749,Distance STARLINK-1536 - STARLINK-2129,Distance STARLINK-1536 - STARLINK-1126,Distance STARLINK-1536 - STARLINK-3766,Distance STARLINK-1536 - IOAG-Equatorial,Distance STARLINK-1536 - IOAG-North1,Distance STARLINK-1536 - IOAG-North2,Distance STARLINK-1536 - IOAG-South1,Distance STARLINK-1536 - IOAG-South2,Distance STARLINK-1737 - STARLINK-2069,Distance STARLINK-1737 - STARLINK-2221,Distance STARLINK-1737 - STARLINK-1451,Distance STARLINK-1737 - STARLINK-2039,Distance STARLINK-1737 - STARLINK-2752,Distance STARLINK-1737 - STARLINK-3834,Distance STARLINK-1737 - STARLINK-3772,Distance STARLINK-1737 - STARLINK-1586,Distance STARLINK-1737 - FALCON 9 DEB19,Distance STARLINK-1737 - STARLINK-1749,Distance STARLINK-1737 - STARLINK-2129,Distance STARLINK-1737 - STARLINK-1126,Distance STARLINK-1737 - STARLINK-3766,Distance STARLINK-1737 - IOAG-Equatorial,Distance STARLINK-1737 - IOAG-North1,Distance STARLINK-1737 - IOAG-North2,Distance STARLINK-1737 - IOAG-South1,Distance STARLINK-1737 - IOAG-South2,Distance STARLINK-2069 - STARLINK-2221,Distance STARLINK-2069 - STARLINK-1451,Distance STARLINK-2069 - STARLINK-2039,Distance STARLINK-2069 - STARLINK-2752,Distance STARLINK-2069 - STARLINK-3834,Distance STARLINK-2069 - STARLINK-3772,Distance STARLINK-2069 - STARLINK-1586,Distance STARLINK-2069 - FALCON 9 DEB19,Distance STARLINK-2069 - STARLINK-1749,Distance STARLINK-2069 - STARLINK-2129,Distance STARLINK-2069 - STARLINK-1126,Distance STARLINK-2069 - STARLINK-3766,Distance STARLINK-2069 - IOAG-Equatorial,Distance STARLINK-2069 - IOAG-North1,Distance STARLINK-2069 - IOAG-North2,Distance STARLINK-2069 - IOAG-South1,Distance STARLINK-2069 - IOAG-South2,Distance STARLINK-2221 - STARLINK-1451,Distance STARLINK-2221 - STARLINK-2039,Distance STARLINK-2221 - STARLINK-2752,Distance STARLINK-2221 - STARLINK-3834,Distance STARLINK-2221 - STARLINK-3772,Distance STARLINK-2221 - STARLINK-1586,Distance STARLINK-2221 - FALCON 9 DEB19,Distance STARLINK-2221 - STARLINK-1749,Distance STARLINK-2221 - STARLINK-2129,Distance STARLINK-2221 - STARLINK-1126,Distance STARLINK-2221 - STARLINK-3766,Distance STARLINK-2221 - IOAG-Equatorial,Distance STARLINK-2221 - IOAG-North1,Distance STARLINK-2221 - IOAG-North2,Distance STARLINK-2221 - IOAG-South1,Distance STARLINK-2221 - IOAG-South2,Distance STARLINK-1451 - STARLINK-2039,Distance STARLINK-1451 - STARLINK-2752,Distance STARLINK-1451 - STARLINK-3834,Distance STARLINK-1451 - STARLINK-3772,Distance STARLINK-1451 - STARLINK-1586,Distance STARLINK-1451 - FALCON 9 DEB19,Distance STARLINK-1451 - STARLINK-1749,Distance STARLINK-1451 - STARLINK-2129,Distance STARLINK-1451 - STARLINK-1126,Distance STARLINK-1451 - STARLINK-3766,Distance STARLINK-1451 - IOAG-Equatorial,Distance STARLINK-1451 - IOAG-North1,Distance STARLINK-1451 - IOAG-North2,Distance STARLINK-1451 - IOAG-South1,Distance STARLINK-1451 - IOAG-South2,Distance STARLINK-2039 - STARLINK-2752,Distance STARLINK-2039 - STARLINK-3834,Distance STARLINK-2039 - STARLINK-3772,Distance STARLINK-2039 - STARLINK-1586,Distance STARLINK-2039 - FALCON 9 DEB19,Distance STARLINK-2039 - STARLINK-1749,Distance STARLINK-2039 - STARLINK-2129,Distance STARLINK-2039 - STARLINK-1126,Distance STARLINK-2039 - STARLINK-3766,Distance STARLINK-2039 - IOAG-Equatorial,Distance STARLINK-2039 - IOAG-North1,Distance STARLINK-2039 - IOAG-North2,Distance STARLINK-2039 - IOAG-South1,Distance STARLINK-2039 - IOAG-South2,Distance STARLINK-2752 - STARLINK-3834,Distance STARLINK-2752 - STARLINK-3772,Distance STARLINK-2752 - STARLINK-1586,Distance STARLINK-2752 - FALCON 9 DEB19,Distance STARLINK-2752 - STARLINK-1749,Distance STARLINK-2752 - STARLINK-2129,Distance STARLINK-2752 - STARLINK-1126,Distance STARLINK-2752 - STARLINK-3766,Distance STARLINK-2752 - IOAG-Equatorial,Distance STARLINK-2752 - IOAG-North1,Distance STARLINK-2752 - IOAG-North2,Distance STARLINK-2752 - IOAG-South1,Distance STARLINK-2752 - IOAG-South2,Distance STARLINK-3834 - STARLINK-3772,Distance STARLINK-3834 - STARLINK-1586,Distance STARLINK-3834 - FALCON 9 DEB19,Distance STARLINK-3834 - STARLINK-1749,Distance STARLINK-3834 - STARLINK-2129,Distance STARLINK-3834 - STARLINK-1126,Distance STARLINK-3834 - STARLINK-3766,Distance STARLINK-3834 - IOAG-Equatorial,Distance STARLINK-3834 - IOAG-North1,Distance STARLINK-3834 - IOAG-North2,Distance STARLINK-3834 - IOAG-South1,Distance STARLINK-3834 - IOAG-South2,Distance STARLINK-3772 - STARLINK-1586,Distance STARLINK-3772 - FALCON 9 DEB19,Distance STARLINK-3772 - STARLINK-1749,Distance STARLINK-3772 - STARLINK-2129,Distance STARLINK-3772 - STARLINK-1126,Distance STARLINK-3772 - STARLINK-3766,Distance STARLINK-3772 - IOAG-Equatorial,Distance STARLINK-3772 - IOAG-North1,Distance STARLINK-3772 - IOAG-North2,Distance STARLINK-3772 - IOAG-South1,Distance STARLINK-3772 - IOAG-South2,Distance STARLINK-1586 - FALCON 9 DEB19,Distance STARLINK-1586 - STARLINK-1749,Distance STARLINK-1586 - STARLINK-2129,Distance STARLINK-1586 - STARLINK-1126,Distance STARLINK-1586 - STARLINK-3766,Distance STARLINK-1586 - IOAG-Equatorial,Distance STARLINK-1586 - IOAG-North1,Distance STARLINK-1586 - IOAG-North2,Distance STARLINK-1586 - IOAG-South1,Distance STARLINK-1586 - IOAG-South2,Distance FALCON 9 DEB19 - STARLINK-1749,Distance FALCON 9 DEB19 - STARLINK-2129,Distance FALCON 9 DEB19 - STARLINK-1126,Distance FALCON 9 DEB19 - STARLINK-3766,Distance FALCON 9 DEB19 - IOAG-Equatorial,Distance FALCON 9 DEB19 - IOAG-North1,Distance FALCON 9 DEB19 - IOAG-North2,Distance FALCON 9 DEB19 - IOAG-South1,Distance FALCON 9 DEB19 - IOAG-South2,Distance STARLINK-1749 - STARLINK-2129,Distance STARLINK-1749 - STARLINK-1126,Distance STARLINK-1749 - STARLINK-3766,Distance STARLINK-1749 - IOAG-Equatorial,Distance STARLINK-1749 - IOAG-North1,Distance STARLINK-1749 - IOAG-North2,Distance STARLINK-1749 - IOAG-South1,Distance STARLINK-1749 - IOAG-South2,Distance STARLINK-2129 - STARLINK-1126,Distance STARLINK-2129 - STARLINK-3766,Distance STARLINK-2129 - IOAG-Equatorial,Distance STARLINK-2129 - IOAG-North1,Distance STARLINK-2129 - IOAG-North2,Distance STARLINK-2129 - IOAG-South1,Distance STARLINK-2129 - IOAG-South2,Distance STARLINK-1126 - STARLINK-3766,Distance STARLINK-1126 - IOAG-Equatorial,Distance STARLINK-1126 - IOAG-North1,Distance STARLINK-1126 - IOAG-North2,Distance STARLINK-1126 - IOAG-South1,Distance STARLINK-1126 - IOAG-South2,Distance STARLINK-3766 - IOAG-Equatorial,Distance STARLINK-3766 - IOAG-North1,Distance STARLINK-3766 - IOAG-North2,Distance STARLINK-3766 - IOAG-South1,Distance STARLINK-3766 - IOAG-South2,Distance IOAG-Equatorial - IOAG-North1,Distance IOAG-Equatorial - IOAG-North2,Distance IOAG-Equatorial - IOAG-South1,Distance IOAG-Equatorial - IOAG-South2,Distance IOAG-North1 - IOAG-North2,Distance IOAG-North1 - IOAG-South1,Distance IOAG-North1 - IOAG-South2,Distance IOAG-North2 - IOAG-South1,Distance IOAG-North2 - IOAG-South2,Distance IOAG-South1 - IOAG-South2,
SECONDS,        km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,                 km,
       0.000,  12445.0055,             0.0000,          6643.3503,          5318.3844,             0.0000,         11877.2880,         10188.9537,          6443.4837,         13616.3589,         12332.3501,             0.0000,             0.0000,             0.0000,         11322.8568,       5232791908586.7578,       0.0000,          6023.9970,             0.0000,          6203.9767,        368579.1694,        372726.6890,        377385.8368,        376285.3923,        368483.8689,             0.0000,         12254.2999,          9291.7748,             0.0000,         10508.4103,          5440.3574,         10046.7220,          5866.5154,          1513.6042,             0.0000,             0.0000,             0.0000,         11274.4983,       5232791907028.2490,       0.0000,          8597.7871,             0.0000,         12704.4634,        378732.0728,        382919.8389,        387754.9650,        386500.4072,        378712.2277,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,          7768.4613,             0.0000,          7170.4885,         12915.7412,          4703.8421,         10887.3187,         11514.9324,             0.0000,             0.0000,             0.0000,         12053.2554,       5232791902595.7314,       0.0000,          9176.1205,             0.0000,          5625.7342,        367122.1251,        371289.9084,        376096.1717,        374916.8518,        367198.0482,             0.0000,         12081.0177,          7902.0100,          4072.7908,         11974.0820,          8917.4117,             0.0000,             0.0000,             0.0000,         13268.6783,       5232791909796.7891,       0.0000,          1737.3033,             0.0000,          4831.9444,        370717.0483,        374895.3516,        379640.9475,        378420.4164,        370565.9826,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,         13199.0610,          9588.5402,          5942.4886,          9884.6514,             0.0000,             0.0000,             0.0000,          9660.9035,       5232791898490.5283,       0.0000,         12804.7412,             0.0000,         11908.5955,        372124.4943,        376291.7500,        381168.3403,        379989.8871,        372363.8477,         10574.3548,         10111.6121,          6495.2030,             0.0000,             0.0000,             0.0000,         10371.4258,       5232791911123.4902,       0.0000,          6479.7608,             0.0000,         12473.5651,        378351.0438,        382516.4902,        387222.0629,        386054.4700,        378217.7073,         10813.7295,          9182.0977,             0.0000,             0.0000,             0.0000,         13642.3546,       5232791906069.7168,       0.0000,          5643.8946,             0.0000,          2905.5205,        368745.1053,        372931.5786,        377751.3731,        376499.0040,        368697.3955,          5470.9151,             0.0000,             0.0000,             0.0000,          9911.4935,       5232791901291.2451,       0.0000,         12008.3482,             0.0000,         13684.3435,        377284.1669,        381465.5773,        386358.4714,        385127.1233,        377447.1522,             0.0000,             0.0000,             0.0000,         11943.5844,       5232791906292.2979,       0.0000,          8464.1364,             0.0000,         11910.3331,        377710.7702,        381904.7454,        386767.7443,        385488.1685,        377702.5772,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,       5232791903797.2129,       0.0000,         12990.3325,             0.0000,         15526.9892,        376692.9098,        380812.9583,        385474.1460,        384481.6080,        376829.3053,             0.0000,       5232791910932.9482,       0.0000,       5232791907129.1768, 5232791831189.7422, 5232791830447.4678, 5232791835051.5420, 5232791834883.1885, 5232791842881.4795,       0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,          6558.7827,        372211.7038,        376387.7962,        381114.2388,        379902.4138,        372034.8393,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,        366320.3524,        370505.2287,        375298.4953,        374051.3802,        366223.6065,          4810.1281,         14642.9938,          9419.5023,         12112.0817,         10686.1980,          6589.4913,         13426.0888,          9643.2146,         16579.2185,         10686.1980,
    3600.000,  13260.2649,             0.0000,          5909.4322,         10311.2789,             0.0000,          9703.8290,         10405.2598,          6026.3698,         13748.5938,         13771.4198,             0.0000,             0.0000,             0.0000,          6780.0523,       5485404370604.1729,       0.0000,          7680.7993,             0.0000,         13042.5271,        378682.8393,        383142.4025,        389594.8447,        384973.1557,        381908.8437,             0.0000,         13693.3696,          9558.3487,             0.0000,         11773.1137,          5739.4995,         13280.0816,          5332.7844,          2230.7106,             0.0000,             0.0000,             0.0000,         11032.2951,       5485404366477.0859,       0.0000,         10902.9953,             0.0000,         10545.5037,        366827.2987,        371321.6443,        377689.5130,        373095.8835,        370223.5819,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,         10252.1248,             0.0000,          5824.8338,         13228.4350,          4606.8051,         12038.7830,         13233.6125,             0.0000,             0.0000,             0.0000,          8903.0581,       5485404369141.2471,       0.0000,          9639.8653,             0.0000,         11540.8382,        375998.5698,        380434.4385,        386850.1233,        382280.3650,        379108.2684,             0.0000,         12420.1981,         10582.4645,          6834.5694,          7941.7101,          9380.6396,             0.0000,             0.0000,             0.0000,         13399.2525,       5485404374552.6211,       0.0000,          3912.8031,             0.0000,         15727.9334,        373737.4856,        378227.1251,        384436.4908,        379968.9797,        377100.1222,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,         12674.6180,          9455.7406,         10100.2693,         10891.7988,             0.0000,             0.0000,             0.0000,          8106.6573,       5485404363974.2871,       0.0000,         12915.6790,             0.0000,          6433.1713,        370704.0892,        375131.7482,        381614.8224,        377001.4131,        373780.1955,         12763.1858,         10115.9927,          7693.7985,             0.0000,             0.0000,             0.0000,          8111.0421,       5485404367390.3438,       0.0000,          9734.1754,             0.0000,         11438.8188,        371275.2316,        375773.6102,        382219.2653,        377561.6826,        374696.8381,         11555.5778,         13011.1510,             0.0000,             0.0000,             0.0000,         11093.7698,       5485404373278.5713,       0.0000,          5915.0874,             0.0000,         14603.2589,        377399.5046,        381856.8710,        388169.3046,        383656.7448,        380607.1606,          3382.8907,             0.0000,             0.0000,             0.0000,         12932.6736,       5485404367639.0771,       0.0000,         10766.5242,             0.0000,         11088.0582,        366357.1012,        370834.6622,        377123.1252,        372607.6356,        369665.5354,             0.0000,             0.0000,             0.0000,         11734.6064,       5485404366159.8809,       0.0000,         11363.3763,             0.0000,         10107.3198,        365862.7154,        370349.1315,        376696.3552,        372126.8377,        369218.2207,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,       5485404364303.1182,       0.0000,         11921.2063,             0.0000,          7770.6615,        373830.3997,        378284.4757,        384862.1551,        380149.2974,        377041.5537,             0.0000,       5485404375197.5322,       0.0000,       5485404359182.7705, 5485404136913.9824, 5485404133075.3369, 5485404137258.9414, 5485404134925.0508, 5485404130264.7363,       0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,         16166.2409,        376852.6355,        381343.9383,        387608.0239,        383097.3950,        380224.7381,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,        366769.4490,        371205.2031,        377795.7150,        373091.3379,        369894.1790,          4986.7872,         14543.7733,          6740.6522,         11098.1503,         12283.9277,          4403.7601,          8535.6521,          8662.0905,         17484.2402,         12283.9277,
    7200.000,  12763.0098,             0.0000,          5598.8696,          9086.2450,             0.0000,          9407.0694,         10055.4280,          2529.4561,         13855.3408,         12787.1141,             0.0000,             0.0000,             0.0000,          8431.9561,       5230251658183.9844,       0.0000,          6081.9634,             0.0000,         12590.9848,        367987.9028,        374394.9175,        378913.2900,        369779.8408,        373273.8489,             0.0000,         11855.1744,         13138.0807,             0.0000,          7616.7665,          5976.4147,         13307.1797,          5857.7327,          3242.2416,             0.0000,             0.0000,             0.0000,          8237.5132,       5230251669969.2832,       0.0000,         13374.8182,             0.0000,         13753.9975,        374625.9733,        380937.1725,        385586.7016,        376445.9216,        379736.4876,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,          8535.2002,             0.0000,          5987.9720,         11800.1197,          4329.6805,         12313.6584,         10471.0087,             0.0000,             0.0000,             0.0000,         11356.1595,       5230251658250.3633,       0.0000,          9707.4664,             0.0000,         14225.0264,        373478.5507,        379891.7545,        384382.2911,        375266.2790,        378788.1826,             0.0000,         11802.1960,         13563.1699,          7350.6356,         10092.8834,         12291.5765,             0.0000,             0.0000,             0.0000,         12932.1885,       5230251660858.4268,       0.0000,          6623.1070,             0.0000,          7117.6649,        372943.0182,        379347.6204,        384037.5936,        374756.4435,        378092.2560,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,          9431.1907,          9355.8549,          9947.4101,          5860.4125,             0.0000,             0.0000,             0.0000,         10330.0400,       5230251663050.7539,       0.0000,         12932.5731,             0.0000,         15969.3860,        375837.9632,        382207.6632,        386706.3549,        377632.1653,        381108.1732,         11618.2785,         10133.3577,          8481.7261,             0.0000,             0.0000,             0.0000,          2624.4475,       5230251667773.4707,       0.0000,         10817.6326,             0.0000,         13250.3365,        368801.5584,        375120.2535,        379738.0298,        370616.5955,        373944.6017,         13467.8833,         12795.4291,             0.0000,             0.0000,             0.0000,         10293.4006,       5230251657398.6631,       0.0000,          6178.6317,             0.0000,         12097.6961,        369704.7488,        376123.7468,        380652.9353,        371496.5021,        374990.3836,          5351.9831,             0.0000,             0.0000,             0.0000,         11543.2408,       5230251669839.9150,       0.0000,         12623.9054,             0.0000,         10490.8561,        376775.9221,        383102.2491,        387846.1774,        378605.8315,        381824.0281,             0.0000,             0.0000,             0.0000,         10380.5119,       5230251668507.3389,       0.0000,         13928.2449,             0.0000,         14359.3502,        377148.7568,        383477.8564,        388100.8971,        378963.4123,        382292.3099,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,       5230251665900.9229,       0.0000,          9061.3935,             0.0000,         12531.6938,        366789.7088,        373123.2613,        377732.4945,        368601.9602,        371951.4610,             0.0000,       5230251660652.2041,       0.0000,       5230251665578.5771, 5230251593076.5273, 5230251595032.2813, 5230251588197.0928, 5230251591621.5928, 5230251599028.2480,       0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,          7166.8116,        366722.4528,        373115.9247,        377782.5114,        368534.4483,        371884.3911,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,             0.0000,        369419.8360,        375782.0928,        380615.1999,        371255.8797,        374427.8394,          7158.3345,         13889.4973,          2281.6537,         10079.6163,         10616.9177,          6295.5162,          7084.6799,         11793.4248,         17536.4835,         10616.9177,
