
SOAP Analysis Report Output for starlink_40_sats_9.orb,
Generated: Mon Jan 09 13:36:43 2023,
Analysis,STARLINK-2053 - STARLINK-3522,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2053 - STARLINK-1590,
       Rise,         Set, Duration (s),
     288.835,    7958.821,    7669.986,
   27057.024,   35239.742,    8182.718,
   38031.047,   49921.101,   11890.054,
   53550.444,   77399.556,   23849.112,
   79200.334,   86400.000,    7199.666,
Is_True,          68.0458%,
Analysis,STARLINK-2053 - STARLINK-1970,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2053 - STARLINK-3655,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2053 - STARLINK-2737,
       Rise,         Set, Duration (s),
    3888.945,   31499.556,   27610.611,
   32681.914,   43171.211,   10489.298,
   43200.334,   64771.211,   21570.877,
   68287.610,   75486.836,    7199.226,
   76500.554,   82236.836,    5736.282,
   85050.444,   86400.000,    1349.556,
Is_True,          85.5970%,
Analysis,STARLINK-2053 - STARLINK-2602,
       Rise,         Set, Duration (s),
     288.945,    7508.935,    7219.991,
   18028.679,   25143.196,    7114.517,
   27928.679,   49921.321,   21992.642,
   53100.330,   82799.336,   29699.007,
   84171.867,   86400.000,    2228.133,
Is_True,          78.9980%,
Analysis,STARLINK-2053 - STARLINK-3837,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2053 - STARLINK-2307,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2053 - STARLINK-2109,
       Rise,         Set, Duration (s),
       0.000,     442.301,     442.301,
    4535.710,   12228.104,    7692.394,
   34515.536,   38678.243,    4162.706,
   42531.051,   52937.503,   10406.452,
   55990.622,   79986.836,   23996.215,
Is_True,          54.0510%,
Analysis,STARLINK-2053 - STARLINK-3341,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2053 - STARLINK-3119,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2053 - STARLINK-1177,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2053 - STARLINK-1795,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2053 - STARLINK-1683,
       Rise,         Set, Duration (s),
       0.000,   12228.328,   12228.328,
   30910.258,   39143.843,    8233.585,
   41843.632,   46771.101,    4927.469,
   49078.789,   53858.601,    4779.813,
   60553.679,   76697.749,   16144.071,
   84240.532,   86400.000,    2159.468,
Is_True,          56.1027%,
Analysis,STARLINK-2053 - STARLINK-2527,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2053 - STARLINK-2381,
       Rise,         Set, Duration (s),
       0.000,    4661.165,    4661.165,
   10913.383,   24687.703,   13774.320,
   30882.133,   39149.227,    8267.093,
   41400.664,   46771.101,    5370.438,
   49112.297,   57458.602,    8346.305,
   75713.054,   84599.556,    8886.502,
Is_True,          57.0669%,
Analysis,STARLINK-2053 - STARLINK-3225,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2053 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2053 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   64575.000,   64575.000,
   64800.000,   86400.000,   21600.000,
Is_True,          99.7396%,
Analysis,STARLINK-2053 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2053 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2053 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1966 - STARLINK-3112,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1966 - STARLINK-1349,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1966 - STARLINK-3793,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1966 - STARLINK-1155,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1966 - STARLINK-2609,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1966 - STARLINK-1102,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1966 - STARLINK-3699,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1966 - STARLINK-3044,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1966 - STARLINK-1186,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1966 - STARLINK-3781,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1966 - STARLINK-1260,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1966 - STARLINK-3732,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1966 - STARLINK-2628,
       Rise,         Set, Duration (s),
       0.000,    3578.337,    3578.337,
    3610.430,   14379.229,   10768.798,
   14411.652,   25180.452,   10768.800,
   25212.520,   35981.453,   10768.933,
   36012.450,   46781.475,   10769.025,
   46810.826,   57579.681,   10768.855,
   57607.972,   68376.844,   10768.872,
   68406.065,   79175.190,   10769.126,
   79206.136,   86400.000,    7193.864,
Is_True,          99.7160%,
Analysis,STARLINK-1966 - STARLINK-1340,
       Rise,         Set, Duration (s),
       0.000,     892.823,     892.823,
    3614.588,   39573.093,   35958.505,
   39849.734,   47677.517,    7827.783,
   56724.607,   58489.364,    1764.757,
   64995.619,   86400.000,   21404.381,
Is_True,          78.5281%,
Analysis,STARLINK-1966 - STARLINK-2011,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1966 - STARLINK-2446,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1966 - STARLINK-3522,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1966 - STARLINK-1590,
       Rise,         Set, Duration (s),
       0.000,    7178.459,    7178.459,
   13526.309,   15280.999,    1754.690,
   21628.608,   53972.465,   32343.857,
   54250.671,   62073.524,    7822.853,
   71122.714,   79194.654,    8071.940,
   79224.111,   86400.000,    7175.889,
Is_True,          74.4765%,
Analysis,STARLINK-1966 - STARLINK-1970,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1966 - STARLINK-3655,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1966 - STARLINK-2737,
       Rise,         Set, Duration (s),
    3626.893,   14388.588,   10761.695,
   14419.278,   25181.259,   10761.981,
   25211.962,   35973.950,   10761.988,
   43002.968,   50392.292,    7389.323,
   50423.132,   61185.114,   10761.982,
   61215.850,   71978.086,   10762.237,
   72008.778,   81927.847,    9919.069,
Is_True,          82.3128%,
Analysis,STARLINK-1966 - STARLINK-2602,
       Rise,         Set, Duration (s),
       0.000,    7181.043,    7181.043,
    7210.832,   17982.213,   10771.381,
   18012.438,   28788.180,   10775.742,
   28804.139,   53986.204,   25182.066,
   54000.049,   64776.944,   10776.895,
   64807.121,   72878.384,    8071.262,
   81928.164,   86400.000,    4471.836,
Is_True,          89.3868%,
Analysis,STARLINK-1966 - STARLINK-3837,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1966 - STARLINK-2307,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1966 - STARLINK-2109,
       Rise,         Set, Duration (s),
   42322.299,   44071.324,    1749.025,
   60315.302,   61899.388,    1584.085,
   70620.568,   75403.934,    4783.366,
   75854.892,   86400.000,   10545.108,
Is_True,          21.5991%,
Analysis,STARLINK-1966 - STARLINK-3341,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1966 - STARLINK-3119,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1966 - STARLINK-1177,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1966 - STARLINK-1795,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1966 - STARLINK-1683,
       Rise,         Set, Duration (s),
      19.374,   10790.057,   10770.682,
   10825.577,   14838.476,    4012.900,
   24499.141,   26081.850,    1582.710,
   30400.850,   39587.841,    9186.991,
   39623.325,   44574.225,    4950.900,
   53297.112,   54880.145,    1583.033,
   63017.861,   68386.535,    5368.674,
   68421.343,   78775.703,   10354.360,
   81929.113,   83679.670,    1750.557,
Is_True,          57.3620%,
Analysis,STARLINK-1966 - STARLINK-2527,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1966 - STARLINK-2381,
       Rise,         Set, Duration (s),
       0.000,   32386.450,   32386.450,
   35107.183,   36704.323,    1597.140,
   45917.199,   47675.971,    1758.772,
   56723.712,   58484.107,    1760.396,
   67529.126,   86400.000,   18870.874,
Is_True,          65.2473%,
Analysis,STARLINK-1966 - STARLINK-3225,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1966 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1966 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1966 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1966 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1966 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3112 - STARLINK-1349,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-3793,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-1155,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-2609,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-1102,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-3699,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-3044,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-1186,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-3781,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-1260,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-3732,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-2628,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-1340,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-2011,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-2446,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-3522,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-1590,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-1970,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-3655,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-2737,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-2602,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-3837,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-2307,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-2109,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-3341,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-3119,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-1177,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-1795,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-1683,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-2527,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-2381,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - STARLINK-3225,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3112 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-3793,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-1155,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-2609,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-1102,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-3699,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-3044,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-1186,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-3781,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-1260,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-3732,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-2628,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-1340,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-2011,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-2446,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-3522,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-1590,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-1970,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-3655,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-2737,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-2602,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-3837,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-2307,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-2109,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-3341,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-3119,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-1177,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-1795,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-1683,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-2527,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-2381,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - STARLINK-3225,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1349 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3793 - STARLINK-1155,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3793 - STARLINK-2609,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3793 - STARLINK-1102,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3793 - STARLINK-3699,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3793 - STARLINK-3044,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3793 - STARLINK-1186,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3793 - STARLINK-3781,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3793 - STARLINK-1260,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3793 - STARLINK-3732,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3793 - STARLINK-2628,
       Rise,         Set, Duration (s),
       0.000,   13468.906,   13468.906,
   29141.129,   35811.747,    6670.618,
   36005.441,   40947.690,    4942.249,
   49058.023,   59153.025,   10095.002,
   66628.126,   78405.027,   11776.901,
   79601.113,   86400.000,    6798.887,
Is_True,          62.2136%,
Analysis,STARLINK-3793 - STARLINK-1340,
       Rise,         Set, Duration (s),
       0.000,   18216.209,   18216.209,
   23294.534,   30937.332,    7642.799,
   34987.612,   37449.973,    2462.361,
   40725.551,   49263.462,    8537.911,
   52545.082,   55010.574,    2465.492,
   59069.973,   66679.978,    7610.004,
   71775.003,   79648.239,    7873.237,
   85331.252,   86400.000,    1068.748,
Is_True,          64.6722%,
Analysis,STARLINK-3793 - STARLINK-2011,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3793 - STARLINK-2446,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3793 - STARLINK-3522,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3793 - STARLINK-1590,
       Rise,         Set, Duration (s),
       1.870,   10764.621,   10762.751,
   11587.777,   17527.146,    5939.369,
   19143.459,   27657.421,    8513.961,
   29137.558,   45868.247,   16730.689,
   46856.362,   60858.103,   14001.741,
   63578.762,   71971.873,    8393.111,
   75939.700,   86174.998,   10235.299,
Is_True,          86.3159%,
Analysis,STARLINK-3793 - STARLINK-1970,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3793 - STARLINK-3655,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3793 - STARLINK-2737,
       Rise,         Set, Duration (s),
       0.000,    1771.872,    1771.872,
    3825.221,   14061.344,   10236.123,
   15301.813,   25069.041,    9767.228,
   25650.881,   42628.159,   16977.278,
   43249.771,   68817.479,   25567.708,
   76106.691,   86400.000,   10293.309,
Is_True,          86.3582%,
Analysis,STARLINK-3793 - STARLINK-2602,
       Rise,         Set, Duration (s),
       0.000,    7181.266,    7181.266,
   11383.871,   27646.872,   16263.002,
   29137.557,   60858.543,   31720.986,
   63578.762,   70874.944,    7296.181,
   72450.002,   86145.224,   13695.223,
Is_True,          88.1443%,
Analysis,STARLINK-3793 - STARLINK-3837,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3793 - STARLINK-2307,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3793 - STARLINK-2109,
       Rise,         Set, Duration (s),
       0.000,    1646.792,    1646.792,
    6485.775,   10124.777,    3639.003,
   12350.881,   17524.563,    5173.682,
   19214.652,   23336.661,    4122.009,
   27921.859,   29949.496,    2027.637,
   35001.785,   37366.146,    2364.361,
   40838.052,   46740.067,    5902.015,
   48391.043,   53142.355,    4751.312,
   54959.054,   59086.282,    4127.228,
   66660.647,   76710.440,   10049.793,
   85392.872,   86400.000,    1007.128,
Is_True,          51.8645%,
Analysis,STARLINK-3793 - STARLINK-3341,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3793 - STARLINK-3119,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3793 - STARLINK-1177,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3793 - STARLINK-1795,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3793 - STARLINK-1683,
       Rise,         Set, Duration (s),
       0.000,    1643.936,    1643.936,
    6490.342,   16424.723,    9934.381,
   19143.459,   23336.661,    4193.201,
   32767.551,   51017.320,   18249.769,
   57718.325,   64335.934,    6617.610,
   76542.685,   86139.951,    9597.266,
Is_True,          58.1437%,
Analysis,STARLINK-3793 - STARLINK-2527,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3793 - STARLINK-2381,
       Rise,         Set, Duration (s),
     458.901,    6461.332,    6002.430,
   13277.914,   37439.426,   24161.512,
   40838.107,   49146.951,    8308.845,
   52544.643,   55010.135,    2465.491,
   59066.897,   66679.538,    7612.640,
   70766.018,   86400.000,   15633.982,
Is_True,          74.2881%,
Analysis,STARLINK-3793 - STARLINK-3225,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3793 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3793 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3793 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,   46771.819,   46771.819,
   46800.056,   86400.000,   39599.944,
Is_True,          99.9673%,
Analysis,STARLINK-3793 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3793 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   32400.000,   32400.000,
   32400.000,   86400.000,   54000.000,
Is_True,         100.0000%,
Analysis,STARLINK-1155 - STARLINK-2609,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1155 - STARLINK-1102,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1155 - STARLINK-3699,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1155 - STARLINK-3044,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1155 - STARLINK-1186,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1155 - STARLINK-3781,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1155 - STARLINK-1260,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1155 - STARLINK-3732,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1155 - STARLINK-2628,
       Rise,         Set, Duration (s),
    2175.535,   10761.972,    8586.438,
   11251.110,   35850.355,   24599.245,
   37809.020,   44428.473,    6619.452,
   50515.368,   57148.203,    6632.836,
   61202.875,   71997.118,   10794.243,
   74026.982,   86400.000,   12373.018,
Is_True,          80.5616%,
Analysis,STARLINK-1155 - STARLINK-1340,
       Rise,         Set, Duration (s),
       0.000,    2661.969,    2661.969,
    5549.656,   12562.851,    7013.196,
   15309.903,   18440.987,    3131.084,
   23718.399,   42965.990,   19247.591,
   44803.139,   60213.832,   15410.693,
   63312.243,   86400.000,   23087.757,
Is_True,          81.6577%,
Analysis,STARLINK-1155 - STARLINK-2011,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1155 - STARLINK-2446,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1155 - STARLINK-3522,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1155 - STARLINK-1590,
       Rise,         Set, Duration (s),
       0.000,   15740.973,   15740.973,
   18009.024,   25161.965,    7152.942,
   27065.267,   52140.882,   25075.615,
   60162.253,   64712.757,    4550.504,
   65562.243,   70197.125,    4634.882,
   77431.000,   86400.000,    8969.000,
Is_True,          76.5323%,
Analysis,STARLINK-1155 - STARLINK-1970,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1155 - STARLINK-3655,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1155 - STARLINK-2737,
       Rise,         Set, Duration (s),
       0.000,    3337.858,    3337.858,
    3638.038,   35794.105,   32156.067,
   36627.763,   44006.797,    7379.034,
   51415.364,   67049.996,   15634.632,
   68458.239,   79198.893,   10740.654,
   80580.107,   85357.382,    4777.275,
