
SOAP Analysis Report Output for starlink_40_sats_43.orb,
Generated: Mon Jan 09 13:41:56 2023,
Start: 2020/10/15 01:42:00.00, Stop: 2020/10/16 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-3561 - STARLINK-1664,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-3239,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-1035,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-2071,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-1194,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-3761,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-1128,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-2657,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-3308,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-1316,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-3134,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-2234,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-3551,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-1500,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-24,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-1262,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-2690,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-1102,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-3699,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-2731,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-2469,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-1829,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-2355,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-3571,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-2006,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-1494,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-1336,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-2622,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-1403,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-1926,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-3725,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-3658,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-1852,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-1747,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-1058,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-2404,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-3523,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-3173,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - STARLINK-1625,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3561 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1664 - STARLINK-3239,
       Rise,         Set, Duration (s),
   28135.425,   28893.501,     758.076,
   39506.212,   39656.093,     149.881,
Is_True,           1.0509%,
Analysis,STARLINK-1664 - STARLINK-1035,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1664 - STARLINK-2071,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1664 - STARLINK-1194,
       Rise,         Set, Duration (s),
    6636.594,    7340.853,     704.259,
   20962.858,   21659.871,     697.013,
   46779.654,   47404.188,     624.534,
   61106.951,   61722.170,     615.219,
   75457.326,   76016.823,     559.497,
Is_True,           3.7043%,
Analysis,STARLINK-1664 - STARLINK-3761,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1664 - STARLINK-1128,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1664 - STARLINK-2657,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1664 - STARLINK-3308,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1664 - STARLINK-1316,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1664 - STARLINK-3134,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1664 - STARLINK-2234,
       Rise,         Set, Duration (s),
   10575.097,   11205.684,     630.587,
   24896.854,   25444.800,     547.947,
   39232.623,   39669.705,     437.082,
Is_True,           1.8699%,
Analysis,STARLINK-1664 - STARLINK-3551,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1664 - STARLINK-1500,
       Rise,         Set, Duration (s),
    6602.127,    7601.992,     999.864,
   20924.372,   21879.251,     954.879,
   32391.618,   36135.078,    3743.460,
   46739.481,   50403.417,    3663.936,
   61075.327,   61806.331,     731.004,
   75440.503,   76040.317,     599.814,
Is_True,          12.3761%,
Analysis,STARLINK-1664 - STARLINK-24,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1664 - STARLINK-1262,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1664 - STARLINK-2690,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1664 - STARLINK-1102,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1664 - STARLINK-3699,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1664 - STARLINK-2731,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1664 - STARLINK-2469,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1664 - STARLINK-1829,
       Rise,         Set, Duration (s),
   32380.400,   32947.886,     567.486,
   46714.205,   47289.829,     575.624,
   61019.917,   61661.094,     641.177,
   75354.485,   76002.246,     647.762,
Is_True,           2.8149%,
Analysis,STARLINK-1664 - STARLINK-2355,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1664 - STARLINK-3571,
       Rise,         Set, Duration (s),
   17425.301,   18622.241,    1196.940,
   25807.228,   32892.984,    7085.756,
   42791.998,   49755.169,    6963.171,
   57178.137,   58067.217,     889.080,
Is_True,          18.6747%,
Analysis,STARLINK-1664 - STARLINK-2006,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1664 - STARLINK-1494,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1664 - STARLINK-1336,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1664 - STARLINK-2622,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1664 - STARLINK-1403,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1664 - STARLINK-1926,
       Rise,         Set, Duration (s),
       0.000,      14.505,      14.505,
   10552.590,   11482.602,     930.011,
   24887.739,   25817.406,     929.667,
   39222.166,   40152.774,     930.608,
   53557.326,   54487.557,     930.231,
   67891.832,   68822.847,     931.015,
   82227.005,   83157.609,     930.604,
Is_True,           6.4776%,
Analysis,STARLINK-1664 - STARLINK-3725,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1664 - STARLINK-3658,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1664 - STARLINK-1852,
       Rise,         Set, Duration (s),
   10434.835,   11370.187,     935.352,
   24764.458,   25697.011,     932.553,
   39090.656,   40027.267,     936.610,
   53420.308,   54354.067,     933.760,
   67746.524,   68684.306,     937.782,
   82076.204,   83011.083,     934.879,
Is_True,           6.4941%,
Analysis,STARLINK-1664 - STARLINK-1747,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1664 - STARLINK-1058,
       Rise,         Set, Duration (s),
   61086.215,   61343.912,     257.697,
   75425.576,   75674.606,     249.030,
Is_True,           0.5865%,
Analysis,STARLINK-1664 - STARLINK-2404,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1664 - STARLINK-3523,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1664 - STARLINK-3173,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1664 - STARLINK-1625,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1664 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
     675.129,    9999.349,    9324.220,
   12153.999,   21503.045,    9349.046,
   29418.255,   38777.150,    9358.895,
   40920.416,   50259.797,    9339.381,
   52398.657,   56002.318,    3603.662,
   58142.277,   67514.245,    9371.968,
   75411.876,   79038.114,    3626.238,
   81165.307,   84789.048,    3623.741,
Is_True,          66.6634%,
Analysis,STARLINK-1664 - IOAG-North1,
       Rise,         Set, Duration (s),
     677.300,   10009.289,    9331.989,
   12159.524,   21497.296,    9337.772,
   23645.848,   27244.711,    3598.863,
   29393.916,   38763.440,    9369.523,
   40917.167,   50269.752,    9352.585,
   52404.597,   56014.168,    3609.571,
   58146.088,   67505.588,    9359.499,
   69635.408,   79012.401,    9376.993,
   81149.435,   84784.857,    3635.422,
Is_True,          77.5141%,
Analysis,STARLINK-1664 - IOAG-North2,
       Rise,         Set, Duration (s),
     652.435,    9994.392,    9341.957,
   12152.437,   21520.735,    9368.297,
   23670.227,   27266.725,    3596.497,
   29411.341,   38754.389,    9343.048,
   40894.897,   50248.470,    9353.573,
   52389.416,   56002.959,    3613.543,
   58148.064,   67529.337,    9381.273,
   69657.682,   79021.123,    9363.441,
   81141.183,   84766.924,    3625.741,
Is_True,          77.5317%,
Analysis,STARLINK-1664 - IOAG-South1,
       Rise,         Set, Duration (s),
     675.260,   10030.305,    9355.045,
   12188.415,   21531.386,    9342.972,
   23684.121,   27276.695,    3592.574,
   29425.830,   38757.471,    9331.641,
   46668.948,   50280.517,    3611.569,
   52426.348,   56036.519,    3610.171,
   58179.277,   67538.225,    9358.948,
   69673.251,   79024.161,    9350.909,
   81147.175,   83770.771,    2623.596,
Is_True,          69.6498%,
Analysis,STARLINK-1664 - IOAG-South2,
       Rise,         Set, Duration (s),
     690.377,   10018.472,    9328.095,
   12170.746,   18767.388,    6596.642,
   23671.986,   27276.101,    3604.114,
   29430.175,   38784.528,    9354.353,
   40932.855,   50278.828,    9345.974,
   52419.113,   56019.744,    3600.631,
   58154.194,   61763.274,    3609.080,
   69666.630,   79043.565,    9376.935,
   81176.174,   84796.398,    3620.225,
Is_True,          67.6343%,
Analysis,STARLINK-3239 - STARLINK-1035,
       Rise,         Set, Duration (s),
       0.000,     206.467,     206.467,
   71506.539,   72293.447,     786.908,
   82723.309,   83224.542,     501.234,
Is_True,           1.7299%,
Analysis,STARLINK-3239 - STARLINK-2071,
       Rise,         Set, Duration (s),
   32378.298,   49682.365,   17304.067,
Is_True,          20.0279%,
Analysis,STARLINK-3239 - STARLINK-1194,
       Rise,         Set, Duration (s),
   50378.240,   54100.780,    3722.540,
