
SOAP Analysis Report Output for starlink_40_sats_0.orb,
Generated: Mon Jan 09 13:35:29 2023,
Start: 1992/08/28 01:42:00.00, Stop: 1992/08/29 01:42:00.00,
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3229 - STARLINK-2251,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3229 - STARLINK-2618,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3229 - STARLINK-1491,
       Rise,         Set, Duration (s),
       0.000,   19651.803,   19651.803,
   21818.512,   32216.647,   10398.135,
   32463.827,   49443.205,   16979.378,
   50470.856,   61171.334,   10700.477,
   63928.666,   86400.000,   22471.334,
Is_True,          92.8254%,
Analysis,STARLINK-3229 - STARLINK-1478,
       Rise,         Set, Duration (s),
       0.000,    3486.952,    3486.952,
    4177.105,   23378.362,   19201.257,
   30656.794,   70037.739,   39380.946,
   78391.950,   86400.000,    8008.050,
Is_True,          81.1079%,
Analysis,STARLINK-3229 - STARLINK-2052,
       Rise,         Set, Duration (s),
       0.000,   25002.580,   25002.580,
   25762.500,   35908.052,   10145.552,
   36127.109,   62971.331,   26844.222,
   65756.792,   86400.000,   20643.208,
Is_True,          95.6430%,
Analysis,STARLINK-3229 - STARLINK-3616,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3229 - STARLINK-3642,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3229 - STARLINK-3243,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3229 - STARLINK-1785,
       Rise,         Set, Duration (s),
       0.000,    3001.800,    3001.800,
    9197.417,   19588.519,   10391.102,
   21713.041,   28771.329,    7058.288,
   28997.417,   53957.268,   24959.850,
   55013.044,   60299.458,    5286.414,
   63014.603,   72899.458,    9884.855,
   79502.886,   86400.000,    6897.114,
Is_True,          78.1012%,
Analysis,STARLINK-3229 - STARLINK-2646,
       Rise,         Set, Duration (s),
       0.000,   10538.761,   10538.761,
   17769.051,   21359.853,    3590.803,
   23640.149,   28046.574,    4406.425,
   33174.519,   42137.197,    8962.678,
   46955.774,   57528.603,   10572.829,
   60329.211,   70163.761,    9834.550,
   78715.927,   85962.981,    7247.054,
Is_True,          63.8346%,
Analysis,STARLINK-3229 - STARLINK-3704,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3229 - STARLINK-2086,
       Rise,         Set, Duration (s),
       0.000,   19658.831,   19658.831,
   21825.541,   32230.709,   10405.168,
   32477.887,   49485.397,   17007.509,
   50534.135,   62078.365,   11544.230,
   64849.762,   86400.000,   21550.238,
Is_True,          92.7847%,
Analysis,STARLINK-3229 - STARLINK-2163,
       Rise,         Set, Duration (s),
   12804.452,   21444.227,    8639.774,
   21678.427,   28736.176,    7057.749,
   28969.295,   49386.417,   20417.122,
   50400.545,   61149.698,   10749.153,
   63921.637,   86400.000,   22478.363,
Is_True,          80.2571%,
Analysis,STARLINK-3229 - STARLINK-1761,
       Rise,         Set, Duration (s),
       0.000,    3479.924,    3479.924,
    4205.229,   28764.298,   24559.069,
   30677.348,   60981.489,   30304.141,
   61235.700,   75444.768,   14209.068,
   82027.103,   86400.000,    4372.897,
Is_True,          89.0337%,
Analysis,STARLINK-3229 - STARLINK-2663,
       Rise,         Set, Duration (s),
       0.000,   19665.860,   19665.860,
   21825.545,   32237.737,   10412.193,
   32477.890,   49485.395,   17007.505,
   50527.105,   62071.332,   11544.227,
   64835.701,   86400.000,   21564.299,
Is_True,          92.8172%,
Analysis,STARLINK-3229 - STARLINK-1924,
       Rise,         Set, Duration (s),
       0.000,   32258.831,   32258.831,
   32463.826,   50336.176,   17872.349,
   51321.638,   62915.082,   11593.443,
   65707.575,   86400.000,   20692.425,
Is_True,          95.3901%,
Analysis,STARLINK-3229 - STARLINK-3160,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3229 - STARLINK-2000,
       Rise,         Set, Duration (s),
       0.000,   25058.830,   25058.830,
   25833.353,   39437.740,   13604.387,
   39656.793,   68167.424,   28510.631,
   68400.545,   85372.896,   16972.351,
Is_True,          97.3914%,
Analysis,STARLINK-3229 - STARLINK-2224,
       Rise,         Set, Duration (s),
       0.000,    1173.677,    1173.677,
   12811.478,   21444.771,    8633.293,
   21663.824,   28729.144,    7065.319,
   28955.232,   53929.145,   24973.914,
   54970.856,   60271.330,    5300.474,
   62107.574,   72843.207,   10735.633,
   79425.543,   86400.000,    6974.457,
Is_True,          75.0657%,
Analysis,STARLINK-3229 - STARLINK-1608,
       Rise,         Set, Duration (s),
       0.000,   28138.518,   28138.518,
   28983.359,   61058.834,   32075.476,
   63042.733,   75529.144,   12486.412,
   75804.449,   86400.000,   10595.551,
Is_True,          96.4074%,
Analysis,STARLINK-3229 - STARLINK-3337,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3229 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,   75543.748,   75543.748,
   75607.034,   86400.000,   10792.966,
Is_True,          99.9268%,
Analysis,STARLINK-3229 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3229 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3229 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,   32357.268,   32357.268,
   32484.916,   74692.425,   42207.509,
   75607.575,   86400.000,   10792.425,
Is_True,          98.7931%,
Analysis,STARLINK-3229 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,   39578.901,   39578.901,
   39607.036,   86400.000,   46792.964,
Is_True,          99.9674%,
Analysis,STARLINK-1341 - STARLINK-2360,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-1143,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-3725,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-3338,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-1762,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-2439,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-3913,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-2486,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-2433,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-2110,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-1742,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-1292,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-2449,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - FALCON 9 DEB13,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-2228,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-3677,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-3325,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-2251,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-2618,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-1491,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-1478,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-2052,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-3616,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-3642,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-3243,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-1785,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-2646,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-3704,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-2086,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-2163,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-1761,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-2663,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-1924,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-3160,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-2000,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-2224,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-1608,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - STARLINK-3337,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - IOAG-North1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - IOAG-North2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - IOAG-South1,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1341 - IOAG-South2,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-1143,
       Rise,         Set, Duration (s),
       0.000,    7198.109,    7198.109,
    7966.833,   20902.601,   12935.768,
   28193.321,   28976.102,     782.781,
Is_True,          24.2091%,
Analysis,STARLINK-2360 - STARLINK-3725,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-3338,
       Rise,         Set, Duration (s),
       0.000,    9863.797,    9863.797,
   11816.568,   38635.675,   26819.107,
   42336.237,   50391.895,    8055.658,
   54120.599,   66539.607,   12419.008,
   71164.265,   84591.953,   13427.689,
Is_True,          81.6959%,
Analysis,STARLINK-2360 - STARLINK-1762,
       Rise,         Set, Duration (s),
   85849.314,   86400.000,     550.686,
Is_True,           0.6374%,
Analysis,STARLINK-2360 - STARLINK-2439,
       Rise,         Set, Duration (s),
       0.000,   39038.843,   39038.843,
   39663.924,   44179.634,    4515.710,
Is_True,          50.4104%,
Analysis,STARLINK-2360 - STARLINK-3913,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-2486,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-2433,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-2110,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-1742,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-1292,
       Rise,         Set, Duration (s),
   22165.606,   86400.000,   64234.394,
Is_True,          74.3454%,
Analysis,STARLINK-2360 - STARLINK-2449,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - FALCON 9 DEB13,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2360 - STARLINK-2228,
       Rise,         Set, Duration (s),
       0.000,    9294.207,    9294.207,
   13205.791,   18730.155,    5524.365,
   21770.909,   32244.208,   10473.299,
   34369.854,   42608.293,    8238.439,
   43792.784,   68216.088,   24423.303,
   72619.843,   79915.028,    7295.185,
   83364.660,   86400.000,    3035.340,
Is_True,          79.0326%,
Analysis,STARLINK-2360 - STARLINK-3677,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-3325,
       Rise,         Set, Duration (s),
       0.000,    1781.434,    1781.434,
   14418.988,   45881.222,   31462.234,
   68418.624,   86400.000,   17981.376,
Is_True,          59.2882%,
Analysis,STARLINK-2360 - STARLINK-2251,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-2618,
       Rise,         Set, Duration (s),
       0.000,    6242.264,    6242.264,
    7262.381,   25191.875,   17929.494,
   27509.242,   40663.923,   13154.681,
   43257.401,   60913.444,   17656.042,
   63509.700,   74863.555,   11353.856,
   77458.524,   86400.000,    8941.476,
Is_True,          87.1271%,
Analysis,STARLINK-2360 - STARLINK-1491,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-1478,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-2052,
       Rise,         Set, Duration (s),
   13838.027,   20960.188,    7122.161,
   22171.115,   35688.317,   13517.202,
   36215.365,   50021.562,   13806.197,
   50613.333,   64051.142,   13437.809,
   65357.339,   72364.613,    7007.273,
Is_True,          63.5308%,
Analysis,STARLINK-2360 - STARLINK-3616,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-3642,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-3243,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-1785,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-2646,
       Rise,         Set, Duration (s),
    7151.363,    7744.140,     592.778,
   61012.879,   61597.213,     584.334,
Is_True,           1.3624%,
Analysis,STARLINK-2360 - STARLINK-3704,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-2086,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-2163,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-1761,
       Rise,         Set, Duration (s),
   57180.050,   57999.327,     819.277,
   65595.042,   72505.336,    6910.294,
   79648.167,   86400.000,    6751.833,
Is_True,          16.7609%,
Analysis,STARLINK-2360 - STARLINK-2663,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-1924,
       Rise,         Set, Duration (s),
       0.000,    3868.065,    3868.065,
   14347.168,   18062.386,    3715.218,
   28736.136,   29384.286,     648.150,
Is_True,           9.5271%,
Analysis,STARLINK-2360 - STARLINK-3160,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-2000,
       Rise,         Set, Duration (s),
       0.000,   55084.713,   55084.713,
Is_True,          63.7555%,
Analysis,STARLINK-2360 - STARLINK-2224,
       Rise,         Set, Duration (s),
   86172.433,   86400.000,     227.567,
Is_True,           0.2634%,
Analysis,STARLINK-2360 - STARLINK-1608,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2360 - STARLINK-3337,
       Rise,         Set, Duration (s),
       0.000,    2833.008,    2833.008,
    6139.030,   10286.120,    4147.090,
   13078.336,   28286.011,   15207.675,
   31114.069,   39086.126,    7972.058,
   43939.005,   53521.595,    9582.590,
   59914.023,   86400.000,   26485.977,
Is_True,          76.6532%,
Analysis,STARLINK-2360 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    2941.213,    2941.213,
    4399.292,   14366.994,    9967.702,
   21633.016,   31490.925,    9857.908,
   33097.229,   42871.356,    9774.127,
   44497.243,   59973.546,   15476.303,
   63989.798,   71374.823,    7385.025,
   73140.116,   82753.483,    9613.367,
   84542.767,   86400.000,    1857.233,
Is_True,          77.3992%,
Analysis,STARLINK-2360 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    2941.796,    2941.796,
   15895.117,   20098.163,    4203.047,
   21626.864,   31480.172,    9853.308,
   33062.289,   42857.363,    9795.074,
   44501.553,   51557.114,    7055.561,
   61683.367,   71383.419,    9700.052,
   73123.099,   82733.194,    9610.095,
   84524.366,   86400.000,    1875.634,
Is_True,          63.6974%,
Analysis,STARLINK-2360 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    2990.727,    2990.727,
    4442.760,   14344.252,    9901.492,
   15879.045,   20049.621,    4170.576,
   21606.495,   28873.866,    7267.371,
   38797.689,   42900.856,    4103.168,
   44527.047,   59949.100,   15422.053,
   61659.692,   71355.962,    9696.270,
   84550.233,   86400.000,    1849.767,
Is_True,          64.1220%,
Analysis,STARLINK-2360 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    2954.178,    2954.178,
    4373.346,   14344.680,    9971.334,
   15836.684,   31483.289,   15646.605,
   33079.004,   42887.634,    9808.630,
   44478.134,   59952.602,   15474.468,
   61636.542,   71350.379,    9713.837,
   73115.549,   82768.189,    9652.640,
   84530.012,   86400.000,    1869.988,
Is_True,          86.9117%,
Analysis,STARLINK-2360 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    2929.173,    2929.173,
    4421.347,   14389.527,    9968.180,
   15870.331,   31464.634,   15594.302,
   33013.517,   42853.436,    9839.919,
   44484.203,   59988.217,   15504.015,
   61661.581,   71361.781,    9700.201,
   73073.444,   82736.201,    9662.757,
   84508.549,   86400.000,    1891.451,
Is_True,          86.9097%,
Analysis,STARLINK-1143 - STARLINK-3725,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1143 - STARLINK-3338,
       Rise,         Set, Duration (s),
       0.000,    9699.090,    9699.090,
   11728.276,   45835.747,   34107.471,
   50516.522,   82426.283,   31909.761,
   83732.234,   86400.000,    2667.766,
Is_True,          90.7223%,
Analysis,STARLINK-1143 - STARLINK-1762,
       Rise,         Set, Duration (s),
   64531.416,   65426.022,     894.606,
   78745.180,   79551.070,     805.889,
Is_True,           1.9682%,
Analysis,STARLINK-1143 - STARLINK-2439,
       Rise,         Set, Duration (s),
       0.000,   18117.537,   18117.537,
Is_True,          20.9694%,
Analysis,STARLINK-1143 - STARLINK-3913,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1143 - STARLINK-2486,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1143 - STARLINK-2433,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1143 - STARLINK-2110,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1143 - STARLINK-1742,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1143 - STARLINK-1292,
       Rise,         Set, Duration (s),
   10689.721,   40147.285,   29457.564,
Is_True,          34.0944%,
Analysis,STARLINK-1143 - STARLINK-2449,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1143 - FALCON 9 DEB13,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1143 - STARLINK-2228,
       Rise,         Set, Duration (s),
       0.000,    8829.088,    8829.088,
   12727.644,   31794.208,   19066.564,
   32977.652,   41722.339,    8744.688,
   51413.591,   61072.327,    9658.736,
   68499.534,   86400.000,   17900.466,
Is_True,          74.3050%,
Analysis,STARLINK-1143 - STARLINK-3677,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1143 - STARLINK-3325,
       Rise,         Set, Duration (s),
       0.000,     881.576,     881.576,
   18018.509,   60281.570,   42263.062,
Is_True,          49.9359%,
Analysis,STARLINK-1143 - STARLINK-2251,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1143 - STARLINK-2618,
       Rise,         Set, Duration (s),
       0.000,    5116.069,    5116.069,
    7711.725,   12763.217,    5051.492,
   15360.674,   20639.453,    5278.779,
   21883.348,   26938.038,    5054.690,
   29535.325,   42464.490,   12929.165,
   43710.075,   48762.397,    5052.322,
   51588.049,   56639.857,    5051.808,
   57658.393,   62939.300,    5280.907,
   65537.019,   76889.275,   11352.255,
   79486.943,   84539.333,    5052.391,
Is_True,          75.4860%,
Analysis,STARLINK-1143 - STARLINK-1491,
       Rise,         Set, Duration (s),
       0.000,     310.317,     310.317,
Is_True,           0.3592%,
Analysis,STARLINK-1143 - STARLINK-1478,
       Rise,         Set, Duration (s),
   13914.941,   14728.390,     813.449,
   24948.909,   31752.659,    6803.750,
   38874.838,   40185.060,    1310.221,
   50125.140,   56883.420,    6758.280,
   64344.173,   65136.074,     791.901,
Is_True,          19.0713%,
Analysis,STARLINK-1143 - STARLINK-2052,
       Rise,         Set, Duration (s),
    7081.004,   36051.200,   28970.196,
Is_True,          33.5303%,
Analysis,STARLINK-1143 - STARLINK-3616,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1143 - STARLINK-3642,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1143 - STARLINK-3243,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1143 - STARLINK-1785,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1143 - STARLINK-2646,
       Rise,         Set, Duration (s),
    6971.131,    7252.894,     281.763,
   68070.240,   68570.197,     499.957,
Is_True,           0.9048%,
Analysis,STARLINK-1143 - STARLINK-3704,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1143 - STARLINK-2086,
       Rise,         Set, Duration (s),
       0.000,     543.568,     543.568,
Is_True,           0.6291%,
Analysis,STARLINK-1143 - STARLINK-2163,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1143 - STARLINK-1761,
       Rise,         Set, Duration (s),
   28031.589,   28823.699,     792.109,
   39196.239,   40195.284,     999.045,
   53309.361,   54251.504,     942.143,
   64734.950,   65363.921,     628.971,
Is_True,           3.8915%,
Analysis,STARLINK-1143 - STARLINK-2663,
       Rise,         Set, Duration (s),
       0.000,     615.949,     615.949,
Is_True,           0.7129%,
Analysis,STARLINK-1143 - STARLINK-1924,
       Rise,         Set, Duration (s),
       0.000,    6958.913,    6958.913,
Is_True,           8.0543%,
Analysis,STARLINK-1143 - STARLINK-3160,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1143 - STARLINK-2000,
       Rise,         Set, Duration (s),
       0.000,   20968.542,   20968.542,
Is_True,          24.2691%,
Analysis,STARLINK-1143 - STARLINK-2224,
       Rise,         Set, Duration (s),
   53739.813,   54179.267,     439.454,
   67687.847,   68482.318,     794.471,
   78951.904,   79816.705,     864.801,
Is_True,           2.4291%,
Analysis,STARLINK-1143 - STARLINK-1608,
       Rise,         Set, Duration (s),
   64571.573,   65328.663,     757.089,
   78671.378,   79554.676,     883.298,
Is_True,           1.8986%,
Analysis,STARLINK-1143 - STARLINK-3337,
       Rise,         Set, Duration (s),
       0.000,    3085.962,    3085.962,
    6139.064,   10033.018,    3893.954,
   13114.054,   19285.955,    6171.902,
   22114.018,   28060.899,    5946.881,
   33167.039,   40632.901,    7465.862,
