
SOAP Analysis Report Output for starlink_40_sats_44.orb,
Generated: Mon Jan 09 13:42:03 2023,
Start: 1881/04/30 01:42:00.00, Stop: 1881/05/01 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-2210 - STARLINK-2052,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2210 - STARLINK-2390,
       Rise,         Set, Duration (s),
   27964.169,   86400.000,   58435.831,
Is_True,          67.6341%,
Analysis,STARLINK-2210 - STARLINK-2416,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2210 - STARLINK-2543,
       Rise,         Set, Duration (s),
       0.000,    2643.505,    2643.505,
    8367.426,   13612.475,    5245.049,
   14400.022,   23955.883,    9555.861,
   26690.647,   41848.656,   15158.009,
   44410.719,   53915.600,    9504.881,
   54117.799,   71542.950,   17425.151,
   72035.178,   76633.575,    4598.397,
   83707.050,   86400.000,    2692.950,
Is_True,          77.3424%,
Analysis,STARLINK-2210 - STARLINK-1697,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2210 - STARLINK-3532,
       Rise,         Set, Duration (s),
       0.000,   43051.758,   43051.758,
   43205.860,   53962.614,   10756.754,
   59400.121,   71064.371,   11664.251,
   73835.627,   86364.257,   12528.631,
Is_True,          90.2794%,
Analysis,STARLINK-2210 - STARLINK-1994,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2210 - STARLINK-3762,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2210 - STARLINK-2392,
       Rise,         Set, Duration (s),
      41.050,   10310.644,   10269.594,
   11299.621,   20196.037,    8896.416,
   22557.976,   42712.700,   20154.724,
   43241.702,   53503.191,   10261.489,
   54501.908,   64765.466,   10263.558,
   65289.439,   85445.207,   20155.769,
Is_True,          92.5944%,
Analysis,STARLINK-2210 - STARLINK-2667,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2210 - STARLINK-3523,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2210 - STARLINK-3307,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2210 - STARLINK-1906,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2210 - STARLINK-3652,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2210 - STARLINK-2189,
       Rise,         Set, Duration (s),
    2872.818,    8383.493,    5510.675,
   11471.718,   23225.338,   11753.621,
   26305.865,   31315.358,    5009.493,
   34403.617,   39411.287,    5007.671,
   42495.064,   46158.105,    3663.041,
   50585.116,   62342.326,   11757.210,
   65428.120,   70453.774,    5025.654,
   73517.942,   77180.894,    3662.952,
   80268.034,   85781.172,    5513.138,
Is_True,          65.8605%,
Analysis,STARLINK-2210 - STARLINK-1010,
       Rise,         Set, Duration (s),
       0.000,    6022.362,    6022.362,
   11449.013,   19114.862,    7665.849,
   24541.303,   29487.416,    4946.114,
   38870.438,   44300.075,    5429.636,
   49294.352,   59238.232,    9943.880,
   64078.008,   69065.001,    4986.993,
   74498.149,   82166.602,    7668.454,
Is_True,          54.0084%,
Analysis,STARLINK-2210 - STARLINK-2156,
       Rise,         Set, Duration (s),
   63841.467,   68388.544,    4547.077,
   69152.229,   82110.536,   12958.307,
Is_True,          20.2609%,
Analysis,STARLINK-2210 - STARLINK-3101,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
