
SOAP Analysis Report Output for starlink_40_sats_37.orb,
Generated: Mon Jan 09 13:41:02 2023,
Start: 1851/12/07 01:42:00.00, Stop: 1851/12/08 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-3218 - STARLINK-1085,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3218 - STARLINK-1540,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3218 - STARLINK-3626,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3218 - STARLINK-1848,
       Rise,         Set, Duration (s),
       0.000,   21600.000,   21600.000,
   21600.001,   68400.000,   46799.999,
   68400.001,   86400.000,   17999.999,
Is_True,         100.0000%,
Analysis,STARLINK-3218 - STARLINK-2390,
       Rise,         Set, Duration (s),
       0.000,   13890.122,   13890.122,
   14400.001,   38699.560,   24299.559,
   43200.113,   53549.887,   10349.774,
   54112.613,   75149.888,   21037.274,
   75600.001,   86400.000,   10799.999,
Is_True,          93.0286%,
Analysis,STARLINK-3218 - STARLINK-2687,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3218 - STARLINK-1325,
       Rise,         Set, Duration (s),
       0.000,     225.000,     225.000,
   10800.000,   35999.999,   25199.998,
   36000.001,   43199.999,    7199.998,
   43200.000,   53887.500,   10687.500,
   55912.501,   86400.000,   30487.499,
Is_True,          85.4167%,
Analysis,STARLINK-3218 - STARLINK-3531,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3218 - STARLINK-2343,
       Rise,         Set, Duration (s),
       0.000,    3540.122,    3540.122,
    5685.317,   13890.121,    8204.804,
   20929.067,   39599.887,   18670.820,
   45900.113,   53437.388,    7537.275,
   54112.612,   75149.888,   21037.275,
   76162.612,   86400.000,   10237.388,
Is_True,          80.1246%,
Analysis,STARLINK-3218 - STARLINK-1047,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3218 - STARLINK-1581,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3218 - STARLINK-2358,
       Rise,         Set, Duration (s),
   21209.879,   28073.011,    6863.132,
   29197.379,   36671.372,    7473.993,
   41403.628,   44999.448,    3595.820,
   52284.488,   57033.872,    4749.384,
   63112.613,   86400.000,   23287.387,
Is_True,          53.2057%,
Analysis,STARLINK-3218 - STARLINK-2247,
       Rise,         Set, Duration (s),
       0.000,    5399.999,    5399.999,
    7259.878,   30145.933,   22886.055,
   32628.650,   49499.887,   16871.238,
   50400.113,   61087.388,   10687.275,
   61200.113,   78412.388,   17212.274,
   83137.500,   86400.000,    3262.500,
Is_True,          88.3326%,
Analysis,STARLINK-3218 - STARLINK-2133,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3218 - STARLINK-1052,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3218 - STARLINK-1507,
       Rise,         Set, Duration (s),
       0.000,    6299.448,    6299.448,
   10803.628,   30146.371,   19342.743,
   32400.552,   49949.999,   17549.447,
   51300.112,   61200.000,    9899.888,
   61200.001,   71774.887,   10574.886,
   72000.112,   76837.387,    4837.275,
Is_True,          79.2867%,
Analysis,STARLINK-3218 - STARLINK-2030,
       Rise,         Set, Duration (s),
