
SOAP Analysis Report Output for starlink_60_sats_8.orb,
Generated: Thu Dec 15 21:46:56 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-3684 - STARLINK-3588,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3684 - STARLINK-3366,
       Rise,         Set, Duration (s),
   17874.812,   18363.087,     488.275,
   42962.871,   43540.008,     577.137,
   68066.367,   68716.242,     649.875,
Is_True,           1.9853%,
Analysis,STARLINK-3684 - STARLINK-1767,
       Rise,         Set, Duration (s),
   71424.909,   72534.721,    1109.811,
   79718.259,   86400.000,    6681.741,
Is_True,           9.0180%,
Analysis,STARLINK-3684 - STARLINK-1648,
       Rise,         Set, Duration (s),
   25032.419,   25646.760,     614.341,
   38873.057,   40057.943,    1184.887,
   50111.223,   57048.332,    6937.109,
   64339.170,   65434.087,    1094.918,
   78818.919,   79206.775,     387.857,
Is_True,          11.8277%,
Analysis,STARLINK-3684 - STARLINK-3042,
       Rise,         Set, Duration (s),
       0.000,      22.494,      22.494,
   10367.090,   11500.005,    1132.915,
   24499.606,   25660.990,    1161.383,
   35942.442,   39636.897,    3694.454,
Is_True,           6.9575%,
Analysis,STARLINK-3684 - STARLINK-3097,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3684 - STARLINK-1723,
       Rise,         Set, Duration (s),
   46425.248,   47280.422,     855.175,
   54642.044,   64600.179,    9958.134,
   68619.748,   78683.550,   10063.802,
   85790.476,   86400.000,     609.524,
Is_True,          24.8688%,
Analysis,STARLINK-3684 - STARLINK-1814,
       Rise,         Set, Duration (s),
   28477.206,   29326.267,     849.061,
   42599.678,   43483.529,     883.850,
   53950.402,   54756.652,     806.250,
   68217.327,   68770.161,     552.833,
Is_True,           3.5787%,
Analysis,STARLINK-3684 - STARLINK-3780,
       Rise,         Set, Duration (s),
    3025.479,    7066.496,    4041.016,
    7745.392,   25898.324,   18152.932,
Is_True,          25.6874%,
Analysis,STARLINK-3684 - STARLINK-3266,
       Rise,         Set, Duration (s),
    6520.154,    7336.244,     816.089,
   17886.155,   18553.315,     667.159,
   32204.343,   32466.049,     261.706,
Is_True,           2.0196%,
Analysis,STARLINK-3684 - STARLINK-1360,
       Rise,         Set, Duration (s),
       0.000,   39689.849,   39689.849,
Is_True,          45.9373%,
Analysis,STARLINK-3684 - STARLINK-2159,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3684 - STARLINK-2231,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3684 - STARLINK-1961,
       Rise,         Set, Duration (s),
   35226.631,   36316.127,    1089.496,
   43450.948,   53610.582,   10159.635,
   54616.385,   67614.374,   12997.989,
   68925.798,   75844.506,    6918.708,
Is_True,          36.0716%,
Analysis,STARLINK-3684 - STARLINK-3115,
       Rise,         Set, Duration (s),
   39314.816,   40139.445,     824.628,
   53375.055,   54315.262,     940.208,
   64676.810,   68419.224,    3742.414,
   78873.446,   79640.783,     767.337,
Is_True,           7.2623%,
Analysis,STARLINK-3684 - STARLINK-1469,
       Rise,         Set, Duration (s),
   46426.294,   46973.957,     547.663,
   57418.273,   58077.528,     659.254,
   82222.413,   82987.342,     764.930,
Is_True,           2.2822%,
Analysis,STARLINK-3684 - STARLINK-2027,
       Rise,         Set, Duration (s),
       0.000,    6948.080,    6948.080,
    7219.429,   14757.258,    7537.829,
Is_True,          16.7661%,
Analysis,STARLINK-3684 - STARLINK-1288,
