
SOAP Analysis Report Output for starlink_starlink_40_sats_19.orb,
Generated: Thu Dec 15 21:26:35 2022,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1918 - STARLINK-1663,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1918 - STARLINK-3541,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1918 - STARLINK-1304,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1918 - STARLINK-1261,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1918 - STARLINK-1907,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1918 - STARLINK-3155,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1918 - STARLINK-3251,
       Rise,         Set, Duration (s),
   10396.922,   11278.493,     881.571,
   24723.079,   25607.928,     884.849,
   39050.286,   39935.790,     885.504,
   53376.302,   54265.020,     888.718,
   67703.333,   68592.731,     889.399,
   79164.465,   82921.749,    3757.284,
Is_True,           9.4761%,
Analysis,STARLINK-1918 - STARLINK-3505,
       Rise,         Set, Duration (s),
   68754.073,   86400.000,   17645.927,
Is_True,          20.4235%,
Analysis,STARLINK-1918 - STARLINK-1334,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1918 - STARLINK-1893,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1918 - STARLINK-2007,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1918 - STARLINK-1788,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1918 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    6079.713,    9789.489,    3709.776,
   11815.058,   21277.390,    9462.332,
   23283.491,   27014.506,    3731.015,
   29016.363,   38497.182,    9480.820,
   40481.757,   44248.660,    3766.903,
   51948.190,   55759.526,    3811.335,
   57681.363,   67249.134,    9567.770,
   69146.807,   78729.999,    9583.192,
   80610.028,   86400.000,    5789.972,
Is_True,          68.1749%,
Analysis,STARLINK-1918 - IOAG-North1,
       Rise,         Set, Duration (s),
     337.192,    9757.825,    9420.633,
   11791.076,   21251.896,    9460.821,
   23261.477,   27005.847,    3744.370,
   29003.317,   38509.465,    9506.148,
   40482.240,   49974.417,    9492.177,
   51925.900,   55719.798,    3793.898,
   57654.919,   67227.529,    9572.611,
   69125.777,   78752.791,    9627.014,
   80616.705,   86400.000,    5783.295,
Is_True,          81.4826%,
Analysis,STARLINK-1918 - IOAG-North2,
       Rise,         Set, Duration (s),
     324.939,    9781.360,    9456.421,
   11812.662,   21258.385,    9445.723,
   23270.664,   26993.055,    3722.391,
   28995.368,   38482.778,    9487.410,
   40457.853,   49992.919,    9535.066,
   51938.025,   55754.086,    3816.062,
   57686.740,   67222.502,    9535.762,
   69128.443,   78713.795,    9585.352,
   80581.135,   86400.000,    5818.865,
Is_True,          81.4850%,
Analysis,STARLINK-1918 - IOAG-South1,
       Rise,         Set, Duration (s),
     354.798,    9796.917,    9442.119,
   11836.695,   21280.881,    9444.187,
   23301.202,   27020.219,    3719.017,
   29026.884,   38507.627,    9480.743,
   40484.017,   50015.277,    9531.260,
   51972.194,   55761.937,    3789.743,
   57708.002,   67249.287,    9541.285,
   69165.271,   78737.834,    9572.563,
   80602.124,   86400.000,    5797.876,
Is_True,          81.3875%,
Analysis,STARLINK-1918 - IOAG-South2,
       Rise,         Set, Duration (s),
     364.556,    9782.304,    9417.748,
   17546.119,   21279.791,    3733.672,
   23294.380,   27029.907,    3735.527,
   29036.584,   38519.546,    9482.962,
   40506.592,   50001.800,    9495.208,
   51958.111,   55743.043,    3784.932,
   57675.817,   67258.098,    9582.281,
   69164.970,   78756.548,    9591.579,
   80638.748,   86400.000,    5761.252,
Is_True,          74.7513%,
Analysis,STARLINK-2680 - STARLINK-2279,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-3091,
       Rise,         Set, Duration (s),
   10505.746,   11255.129,     749.383,
   24874.694,   25685.428,     810.733,
   39255.506,   40104.197,     848.691,
   53630.959,   54527.393,     896.434,
   68017.828,   68939.318,     921.490,
   82399.344,   83355.870,     956.526,
Is_True,           5.9991%,
Analysis,STARLINK-2680 - STARLINK-2398,
       Rise,         Set, Duration (s),
    6798.018,    7617.036,     819.018,
   21125.663,   21971.875,     846.211,
   35464.570,   36315.757,     851.187,
   49792.924,   50669.481,     876.557,
   64132.294,   65012.477,     880.183,
   75599.679,   79365.181,    3765.503,
Is_True,           9.3040%,
Analysis,STARLINK-2680 - STARLINK-3176,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-3636,
       Rise,         Set, Duration (s),
       0.000,     120.227,     120.227,
   57463.022,   57622.747,     159.726,
   68106.433,   68991.306,     884.873,
Is_True,           1.3482%,
Analysis,STARLINK-2680 - STARLINK-3500,
       Rise,         Set, Duration (s),
    7176.873,   10848.175,    3671.303,
   21304.025,   22158.558,     854.534,
   35502.835,   36237.342,     734.507,
Is_True,           6.0884%,
Analysis,STARLINK-2680 - STARLINK-2510,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-2364,
       Rise,         Set, Duration (s),
    6666.130,    7532.949,     866.819,
   20990.986,   21889.897,     898.910,
   35329.798,   36233.427,     903.629,
   46795.704,   50589.034,    3793.330,
   61121.855,   64931.576,    3809.721,
   75461.457,   79285.968,    3824.511,
Is_True,          16.3159%,
Analysis,STARLINK-2680 - STARLINK-1408,
       Rise,         Set, Duration (s),
       0.000,     664.606,     664.606,
   13678.116,   15019.211,    1341.095,
   22287.085,   29359.330,    7072.245,
   36615.859,   43712.601,    7096.743,
   50959.909,   58051.534,    7091.625,
   65289.497,   72403.543,    7114.046,
   79634.323,   86400.000,    6765.677,
Is_True,          42.9931%,
Analysis,STARLINK-2680 - STARLINK-1180,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-3398,
       Rise,         Set, Duration (s),
   50262.944,   50851.766,     588.822,
   64315.967,   65137.457,     821.490,
   78436.115,   79360.043,     923.928,
Is_True,           2.7017%,
Analysis,STARLINK-2680 - STARLINK-1088,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-3090,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-2020,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-1211,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-3916,
       Rise,         Set, Duration (s),
   22264.376,   26205.513,    3941.138,
   71767.255,   72566.865,     799.610,
Is_True,           5.4870%,
Analysis,STARLINK-2680 - STARLINK-1340,
       Rise,         Set, Duration (s),
       0.000,    6675.129,    6675.129,
   13888.904,   21045.531,    7156.628,
   28222.489,   35395.838,    7173.349,
   42534.852,   49763.795,    7228.943,
   51140.145,   64112.404,   12972.259,
   65453.886,   72735.562,    7281.676,
   79790.012,   86400.000,    6609.988,
Is_True,          63.7708%,
Analysis,STARLINK-2680 - STARLINK-2159,
       Rise,         Set, Duration (s),
       0.000,   10397.648,   10397.648,
   11213.170,   24735.612,   13522.442,
   25535.061,   39091.215,   13556.154,
   39884.264,   53426.326,   13542.062,
   54208.720,   67779.000,   13570.280,
   68560.342,   82111.256,   13550.914,
   82887.310,   86400.000,    3512.690,
Is_True,          94.5049%,
Analysis,STARLINK-2680 - STARLINK-2418,
       Rise,         Set, Duration (s),
       0.000,   21032.277,   21032.277,
Is_True,          24.3429%,
Analysis,STARLINK-2680 - STARLINK-2256,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2680 - STARLINK-1792,
       Rise,         Set, Duration (s),
    3405.276,    7417.577,    4012.301,
   17746.079,   21775.567,    4029.487,
   32070.538,   36117.592,    4047.054,
   46412.067,   53336.363,    6924.296,
   60737.514,   67692.097,    6954.583,
   75079.723,   76293.347,    1213.625,
Is_True,          31.4599%,
Analysis,STARLINK-2680 - STARLINK-2620,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-3519,
       Rise,         Set, Duration (s),
   24708.239,   25425.664,     717.424,
Is_True,           0.8304%,
Analysis,STARLINK-2680 - STARLINK-3148,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-2602,
       Rise,         Set, Duration (s),
    7022.265,    7796.610,     774.344,
   21369.323,   22132.563,     763.241,
   35716.130,   36467.890,     751.760,
   50063.201,   50803.429,     740.228,
   64410.154,   65138.186,     728.032,
   78757.231,   79473.316,     716.085,
Is_True,           5.1779%,
Analysis,STARLINK-2680 - STARLINK-1144,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-1663,
       Rise,         Set, Duration (s),
       0.000,    6674.450,    6674.450,
   13769.417,   20916.582,    7147.165,
   28329.658,   29374.204,    1044.546,
   42764.744,   43612.033,     847.289,
Is_True,          18.1869%,
Analysis,STARLINK-2680 - STARLINK-3541,
       Rise,         Set, Duration (s),
       0.000,     294.377,     294.377,
   13847.033,   14649.068,     802.035,
   28175.554,   28992.209,     816.655,
   42494.949,   43344.686,     849.736,
   53954.759,   57686.231,    3731.472,
   68284.592,   72036.718,    3752.126,
   82605.736,   83512.586,     906.850,
Is_True,          12.9089%,
Analysis,STARLINK-2680 - STARLINK-1304,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-1261,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-1907,
       Rise,         Set, Duration (s),
   50359.924,   50902.974,     543.050,
   64693.765,   65251.430,     557.665,
   79020.596,   79606.224,     585.628,
Is_True,           1.9518%,
Analysis,STARLINK-2680 - STARLINK-3155,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2680 - STARLINK-3251,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-3505,
       Rise,         Set, Duration (s),
   24482.643,   25214.137,     731.493,
   35620.134,   36394.516,     774.382,
Is_True,           1.7429%,
Analysis,STARLINK-2680 - STARLINK-1334,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-1893,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2680 - STARLINK-2007,
       Rise,         Set, Duration (s),
       0.000,     127.719,     127.719,
   10630.450,   14476.140,    3845.690,
   24964.868,   28816.547,    3851.679,
   39306.858,   40291.675,     984.817,
   53641.614,   54639.010,     997.396,
   67983.852,   68978.521,     994.669,
   82318.913,   83325.124,    1006.211,
Is_True,          13.6669%,
Analysis,STARLINK-2680 - STARLINK-1788,
       Rise,         Set, Duration (s),
    3239.344,   10144.817,    6905.474,
   17589.130,   24478.728,    6889.598,
   31926.953,   33088.143,    1161.190,
   46277.120,   47421.396,    1144.276,
   60615.222,   61765.933,    1150.711,
   74965.744,   76098.388,    1132.644,
Is_True,          21.2777%,
Analysis,STARLINK-2680 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1290.882,    1290.882,
    9159.847,   12830.349,    3670.502,
   14921.198,   24337.891,    9416.693,
   26421.042,   35840.019,    9418.977,
   37924.595,   41604.494,    3679.899,
   49720.503,   53148.688,    3428.185,
   55224.390,   64668.517,    9444.127,
   66734.059,   70416.412,    3682.353,
   72480.743,   81924.080,    9443.337,
   83990.782,   86400.000,    2409.218,
Is_True,          64.6808%,
Analysis,STARLINK-2680 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    7045.971,    7045.971,
    9150.169,   12810.000,    3659.831,
   14912.283,   24339.908,    9427.624,
   26433.457,   35861.271,    9427.814,
   37934.805,   41605.922,    3671.116,
   43688.676,   53126.644,    9437.967,
   55212.345,   64656.812,    9444.466,
   66736.167,   70422.740,    3686.573,
   72495.965,   81936.731,    9440.766,
   83996.557,   86400.000,    2403.443,
Is_True,          78.2935%,
Analysis,STARLINK-2680 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    7063.990,    7063.990,
    9161.108,   12823.186,    3662.078,
   14908.652,   24323.505,    9414.853,
   26418.372,   35850.096,    9431.724,
   37942.778,   41615.325,    3672.547,
   43704.198,   53145.092,    9440.894,
   55219.436,   64646.251,    9426.815,
   66721.287,   70405.366,    3684.079,
   72482.981,   81933.152,    9450.171,
   84007.921,   86400.000,    2392.079,
Is_True,          78.2861%,
Analysis,STARLINK-2680 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    7047.248,    7047.248,
    9134.287,   12801.599,    3667.312,
   14886.439,   24318.129,    9431.690,
   26402.566,   35077.711,    8675.144,
   37944.677,   41621.435,    3676.758,
   43695.488,   53128.892,    9433.404,
   55194.050,   64642.195,    9448.145,
   66705.938,   70403.078,    3697.140,
   72469.119,   81946.582,    9477.464,
   84009.752,   86400.000,    2390.248,
Is_True,          77.4821%,
Analysis,STARLINK-2680 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    7040.553,    7040.553,
    9136.885,   12810.633,    3673.748,
   14911.141,   24334.197,    9423.056,
   26413.594,   35842.391,    9428.798,
   37916.365,   41599.716,    3683.351,
   43673.203,   53125.300,    9452.097,
   55204.355,   64662.987,    9458.632,
   66726.148,   70417.045,    3690.897,
   72475.031,   81927.446,    9452.415,
   83981.599,   86400.000,    2418.401,
Is_True,          78.3819%,
Analysis,STARLINK-2279 - STARLINK-3091,
       Rise,         Set, Duration (s),
    2953.094,    3891.668,     938.574,
   17321.324,   18298.271,     976.947,
   31705.042,   32689.405,     984.363,
   46084.906,   47084.204,     999.298,
   57596.479,   61464.352,    3867.873,
   71995.197,   75848.095,    3852.898,
   86390.234,   86400.000,       9.766,
Is_True,          13.4603%,
Analysis,STARLINK-2279 - STARLINK-2398,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2279 - STARLINK-3176,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2279 - STARLINK-3636,
       Rise,         Set, Duration (s),
    3393.892,    4043.565,     649.673,
Is_True,           0.7519%,
Analysis,STARLINK-2279 - STARLINK-3500,
       Rise,         Set, Duration (s),
       0.000,    7025.444,    7025.444,
   13854.902,   15216.902,    1362.000,
Is_True,           9.7077%,
Analysis,STARLINK-2279 - STARLINK-2510,
       Rise,         Set, Duration (s),
   10700.720,   11245.695,     544.975,
   25035.795,   25568.698,     532.904,
   39362.675,   39900.702,     538.027,
   53697.845,   54223.685,     525.839,
   68024.679,   68555.808,     531.129,
   82359.946,   82878.770,     518.823,
Is_True,           3.6941%,
Analysis,STARLINK-2279 - STARLINK-2364,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2279 - STARLINK-1408,
       Rise,         Set, Duration (s),
    6608.386,    7560.960,     952.574,
   20940.189,   21887.884,     947.695,
   35267.472,   36219.337,     951.864,
   46731.131,   50546.285,    3815.154,
   61063.003,   64877.768,    3814.765,
   75390.339,   79204.742,    3814.403,
Is_True,          16.5468%,
Analysis,STARLINK-2279 - STARLINK-1180,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2279 - STARLINK-3398,
       Rise,         Set, Duration (s),
   17485.477,   75048.705,   57563.228,
Is_True,          66.6241%,
Analysis,STARLINK-2279 - STARLINK-1088,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2279 - STARLINK-3090,
       Rise,         Set, Duration (s),
    3048.558,    3620.890,     572.332,
   17387.070,   18019.592,     632.522,
   31739.301,   32404.352,     665.052,
   57565.030,   58306.097,     741.067,
   71922.720,   72685.810,     763.090,
   86273.694,   86400.000,     126.306,
Is_True,           4.0514%,
Analysis,STARLINK-2279 - STARLINK-2020,
       Rise,         Set, Duration (s),
    7156.333,    7887.944,     731.611,
   21487.687,   22215.605,     727.919,
   35817.461,   36544.379,     726.919,
   50148.835,   50872.089,     723.255,
   64478.635,   65200.904,     722.269,
   78810.029,   79528.664,     718.636,
Is_True,           5.0354%,
Analysis,STARLINK-2279 - STARLINK-1211,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2279 - STARLINK-3916,
       Rise,         Set, Duration (s),
   10462.532,   10878.529,     415.997,
   21290.924,   21785.000,     494.076,
Is_True,           1.0533%,
Analysis,STARLINK-2279 - STARLINK-1340,
       Rise,         Set, Duration (s),
    6866.560,    7794.674,     928.114,
   21196.629,   22122.995,     926.366,
   35525.200,   36452.855,     927.655,
   49855.316,   50781.212,     925.896,
   64183.932,   65111.102,     927.170,
   78514.094,   79439.495,     925.401,
Is_True,           6.4359%,
Analysis,STARLINK-2279 - STARLINK-2159,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2279 - STARLINK-2418,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2279 - STARLINK-2256,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2279 - STARLINK-1792,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2279 - STARLINK-2620,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2279 - STARLINK-3519,
       Rise,         Set, Duration (s),
   17539.473,   18507.199,     967.726,
Is_True,           1.1201%,
Analysis,STARLINK-2279 - STARLINK-3148,
       Rise,         Set, Duration (s),
       0.000,     223.419,     223.419,
   10601.790,   14541.269,    3939.479,
   24922.768,   28869.230,    3946.462,
   39233.713,   40327.360,    1093.647,
   53555.029,   54644.789,    1089.760,
   67866.352,   68972.190,    1105.838,
   82188.021,   83289.303,    1101.283,
Is_True,          14.4675%,
Analysis,STARLINK-2279 - STARLINK-2602,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2279 - STARLINK-1144,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2279 - STARLINK-1663,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2279 - STARLINK-3541,
       Rise,         Set, Duration (s),
    6603.703,    7366.093,     762.391,
   20930.681,   21687.347,     756.666,
   32386.667,   36021.384,    3634.717,
   46699.761,   47483.481,     783.721,
   61026.433,   61804.786,     778.353,
   75339.467,   76138.666,     799.199,
Is_True,           8.6980%,
Analysis,STARLINK-2279 - STARLINK-1304,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2279 - STARLINK-1261,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2279 - STARLINK-1907,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2279 - STARLINK-3155,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2279 - STARLINK-3251,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2279 - STARLINK-3505,
       Rise,         Set, Duration (s),
   11654.518,   21581.374,    9926.856,
   22309.194,   29621.908,    7312.714,
Is_True,          19.9532%,
Analysis,STARLINK-2279 - STARLINK-1334,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2279 - STARLINK-1893,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2279 - STARLINK-2007,
       Rise,         Set, Duration (s),
    3310.808,    7272.691,    3961.883,
   17634.279,   18735.297,    1101.018,
   31970.490,   33057.750,    1087.260,
   46293.971,   47391.873,    1097.902,
   60630.254,   61714.335,    1084.082,
   74953.744,   76048.536,    1094.792,
Is_True,          10.9108%,
Analysis,STARLINK-2279 - STARLINK-1788,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2279 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1496.442,    1496.442,
    5725.156,   31664.822,   25939.666,
   33024.668,   43183.178,   10158.511,
   50380.906,   60465.270,   10084.364,
   61940.906,   71944.781,   10003.875,
   73436.260,   86400.000,   12963.740,
Is_True,          81.7669%,
Analysis,STARLINK-2279 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    2882.592,    2882.592,
    4144.929,   31704.549,   27559.620,
   33066.901,   43190.964,   10124.063,
   44559.728,   60486.487,   15926.759,
   61884.744,   71976.521,   10091.777,
   73459.448,   77704.793,    4245.345,
   79233.977,   86400.000,    7166.023,
Is_True,          90.2734%,
Analysis,STARLINK-2279 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    2922.792,    2922.792,
    4176.539,   31708.396,   27531.857,
   33002.869,   60439.885,   27437.016,
   61896.327,   71971.546,   10075.219,
   73415.653,   86400.000,   12984.347,
Is_True,          93.6936%,
Analysis,STARLINK-2279 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    2858.429,    2858.429,
    4218.314,   14348.822,   10130.509,
   15745.745,   31657.782,   15912.037,
   38834.448,   43183.941,    4349.493,
   44613.304,   60398.584,   15785.281,
   61899.760,   71917.916,   10018.156,
   73431.118,   77696.595,    4265.477,
   79217.330,   86400.000,    7182.670,
Is_True,          81.5996%,
Analysis,STARLINK-2279 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    2827.559,    2827.559,
    4194.224,   31634.211,   27439.987,
   33060.662,   43138.673,   10078.011,
   44584.627,   54685.526,   10100.899,
   61926.063,   71916.646,    9990.584,
   73453.992,   77654.979,    4200.986,
   79212.533,   86400.000,    7187.467,
Is_True,          83.1314%,
Analysis,STARLINK-3091 - STARLINK-2398,
       Rise,         Set, Duration (s),
       0.000,    3667.560,    3667.560,
   14182.189,   18040.313,    3858.124,
   28593.034,   29529.828,     936.794,
   43021.094,   43880.301,     859.206,
   57445.649,   58234.062,     788.413,
   71890.364,   72567.731,     677.366,
   86334.308,   86400.000,      65.692,
Is_True,          12.5615%,
Analysis,STARLINK-3091 - STARLINK-3176,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3091 - STARLINK-3636,
       Rise,         Set, Duration (s),
    1262.707,   13553.959,   12291.251,
   64750.020,   77421.935,   12671.915,
Is_True,          28.8926%,
Analysis,STARLINK-3091 - STARLINK-3500,
       Rise,         Set, Duration (s),
       0.000,    4310.888,    4310.888,
   11204.923,   18233.621,    7028.698,
Is_True,          13.1245%,
Analysis,STARLINK-3091 - STARLINK-2510,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3091 - STARLINK-2364,
       Rise,         Set, Duration (s),
       0.000,     674.416,     674.416,
   14123.876,   15040.341,     916.465,
   28532.276,   29409.847,     877.570,
   42955.129,   43764.860,     809.731,
   57374.621,   58123.156,     748.535,
   71810.389,   72465.102,     654.713,
   86244.687,   86400.000,     155.313,
Is_True,           5.5981%,
Analysis,STARLINK-3091 - STARLINK-1408,
       Rise,         Set, Duration (s),
   53680.812,   54432.303,     751.491,
   67664.360,   75215.320,    7550.961,
   76009.482,   86400.000,   10390.518,
Is_True,          21.6354%,
Analysis,STARLINK-3091 - STARLINK-1180,
