
SOAP Analysis Report Output for starlink_starlink_40_sats_36.orb,
Generated: Thu Dec 15 21:33:13 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
   78830.874,   85831.393,    7000.519,
Is_True,           9.0565%,
Analysis,STARLINK-2445 - STARLINK-3726,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2445 - STARLINK-3049,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2445 - STARLINK-2729,
       Rise,         Set, Duration (s),
   24199.178,   25605.923,    1406.745,
   32783.084,   86400.000,   53616.916,
Is_True,          63.6848%,
Analysis,STARLINK-2445 - STARLINK-2503,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2445 - STARLINK-2096,
       Rise,         Set, Duration (s),
   10560.285,   11040.998,     480.714,
   24880.886,   25383.101,     502.215,
   39223.252,   39702.995,     479.743,
   53543.794,   54045.142,     501.348,
Is_True,           2.2732%,
Analysis,STARLINK-2445 - STARLINK-1738,
       Rise,         Set, Duration (s),
    3240.769,    4086.589,     845.820,
   17572.202,   18416.991,     844.789,
   31902.939,   32748.663,     845.724,
   46234.377,   47079.057,     844.680,
   60565.103,   61410.733,     845.630,
   74896.546,   75741.119,     844.573,
   86361.411,   86400.000,      38.589,
Is_True,           5.9141%,
Analysis,STARLINK-2445 - STARLINK-1275,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2445 - STARLINK-2416,
       Rise,         Set, Duration (s),
       0.000,    6544.609,    6544.609,
   13808.130,   20882.879,    7074.750,
   28147.351,   29474.237,    1326.887,
   42469.656,   43812.526,    1342.870,
   51076.588,   58136.269,    7059.681,
   65398.883,   72474.581,    7075.698,
   79738.142,   86400.000,    6661.858,
Is_True,          42.9240%,
Analysis,STARLINK-2445 - STARLINK-1730,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2445 - STARLINK-1871,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2445 - STARLINK-3372,
       Rise,         Set, Duration (s),
       0.000,     467.128,     467.128,
   13900.977,   14463.505,     562.528,
Is_True,           1.1917%,
Analysis,STARLINK-2445 - STARLINK-3878,
       Rise,         Set, Duration (s),
   39550.011,   39722.544,     172.532,
   50237.315,   57091.464,    6854.149,
   64253.473,   65409.226,    1155.753,
Is_True,           9.4704%,
Analysis,STARLINK-2445 - STARLINK-2487,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2445 - STARLINK-1169,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2445 - STARLINK-2066,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2445 - STARLINK-3613,
       Rise,         Set, Duration (s),
    3152.832,    3861.218,     708.386,
   75481.055,   76001.960,     520.905,
Is_True,           1.4228%,
Analysis,STARLINK-2445 - STARLINK-2757,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2445 - STARLINK-2285,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2445 - STARLINK-1156,
       Rise,         Set, Duration (s),
       0.000,      64.832,      64.832,
   13845.101,   14405.882,     560.782,
   53972.047,   54533.878,     561.832,
   68312.666,   68855.640,     542.974,
   82634.148,   83196.704,     562.556,
Is_True,           2.6539%,
Analysis,STARLINK-2445 - STARLINK-2595,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2445 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,     149.178,     149.178,
    8069.251,   17409.490,    9340.239,
   19565.514,   23149.993,    3584.479,
   25304.058,   34629.980,    9325.922,
   36786.094,   45465.209,    8679.115,
   49664.670,   51895.036,    2230.366,
   54048.976,   63394.345,    9345.369,
   65540.698,   74872.466,    9331.768,
   77018.265,   86371.180,    9352.915,
Is_True,          70.9946%,
Analysis,STARLINK-2445 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    5898.612,    5898.612,
    8061.597,   17402.990,    9341.393,
   19564.127,   23154.234,    3590.107,
   25313.497,   34648.087,    9334.591,
   36797.788,   46132.376,    9334.589,
   48289.391,   51884.195,    3594.804,
   54040.791,   63388.894,    9348.103,
   65542.041,   74889.732,    9347.691,
   77034.701,   86372.088,    9337.387,
Is_True,          80.0084%,
Analysis,STARLINK-2445 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    5912.540,    5912.540,
    8072.425,   17392.790,    9320.366,
   19549.991,   23139.284,    3589.293,
   25299.661,   34643.184,    9343.523,
   36802.516,   46146.644,    9344.128,
   48301.860,   51896.050,    3594.190,
   54047.273,   63377.082,    9329.809,
   65528.683,   74878.799,    9350.117,
   77030.722,   86383.863,    9353.141,
Is_True,          80.0198%,
Analysis,STARLINK-2445 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    5892.337,    5892.337,
    8048.826,   17378.870,    9330.044,
   19535.794,   23126.934,    3591.140,
   25284.645,   34639.117,    9354.472,
   36801.778,   46135.019,    9333.241,
   48283.900,   51875.885,    3591.985,
   54024.007,   63365.528,    9341.521,
   65513.553,   74870.625,    9357.072,
   77022.612,   86382.173,    9359.561,
Is_True,          80.0363%,
Analysis,STARLINK-2445 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    5886.107,    5886.107,
    8048.286,   11643.595,    3595.310,
   19559.501,   23143.436,    3583.935,
   25296.767,   34625.977,    9329.211,
   36778.696,   46120.383,    9341.687,
   48274.193,   51874.083,    3599.890,
   54030.133,   63387.991,    9357.858,
   65533.343,   74869.972,    9336.629,
   77012.375,   86361.156,    9348.781,
Is_True,          73.3558%,
Analysis,STARLINK-1185 - STARLINK-3673,
       Rise,         Set, Duration (s),
   57162.155,   57881.477,     719.322,
   68364.656,   72040.470,    3675.813,
   82458.486,   83295.397,     836.911,
Is_True,           6.0556%,
Analysis,STARLINK-1185 - STARLINK-3583,
       Rise,         Set, Duration (s),
   64745.663,   65511.111,     765.448,
   78689.341,   79627.232,     937.891,
Is_True,           1.9715%,
Analysis,STARLINK-1185 - STARLINK-1979,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1185 - STARLINK-3635,
       Rise,         Set, Duration (s),
   10072.369,   10993.171,     920.802,
   21529.897,   25305.457,    3775.560,
   35854.990,   39623.649,    3768.659,
   50174.480,   51075.550,     901.070,
   64500.207,   65386.963,     886.756,
   78820.158,   79704.572,     884.414,
Is_True,          12.8903%,
Analysis,STARLINK-1185 - STARLINK-2573,
       Rise,         Set, Duration (s),
    7110.625,   10911.617,    3800.992,
   21431.062,   25234.146,    3803.084,
   35771.409,   36699.290,     927.882,
   50091.850,   51039.644,     947.795,
   64432.221,   65362.131,     929.910,
   78752.666,   79702.488,     949.822,
Is_True,          13.1476%,
Analysis,STARLINK-1185 - STARLINK-3530,
       Rise,         Set, Duration (s),
     638.417,    7822.190,    7183.773,
   17749.771,   21710.928,    3961.156,
Is_True,          12.8992%,
Analysis,STARLINK-1185 - STARLINK-2443,
       Rise,         Set, Duration (s),
    3318.588,    4093.721,     775.133,
   17659.536,   18415.090,     755.554,
   31979.638,   32756.761,     777.122,
   46320.600,   47078.111,     757.511,
   60640.712,   61419.768,     779.056,
   74981.687,   75741.099,     759.412,
Is_True,           5.3285%,
Analysis,STARLINK-1185 - STARLINK-2489,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1185 - STARLINK-3103,
       Rise,         Set, Duration (s),
   32329.358,   32650.578,     321.220,
   46653.991,   47040.630,     386.640,
   60965.131,   61443.900,     478.769,
   75301.037,   75822.793,     521.756,
Is_True,           1.9773%,
Analysis,STARLINK-1185 - STARLINK-1502,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1185 - STARLINK-1941,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1185 - STARLINK-3599,
       Rise,         Set, Duration (s),
    6611.530,    7321.196,     709.665,
   78882.464,   79581.131,     698.667,
Is_True,           1.6300%,
Analysis,STARLINK-1185 - STARLINK-1372,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1185 - STARLINK-2652,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1185 - STARLINK-3651,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1185 - STARLINK-3253,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1185 - STARLINK-1170,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1185 - STARLINK-3712,
       Rise,         Set, Duration (s),
   57411.922,   57925.862,     513.939,
   71352.391,   72159.999,     807.608,
   82591.400,   83463.788,     872.388,
Is_True,           2.5393%,
Analysis,STARLINK-1185 - STARLINK-3726,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1185 - STARLINK-3049,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1185 - STARLINK-2729,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1185 - STARLINK-2503,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1185 - STARLINK-2096,
       Rise,         Set, Duration (s),
       0.000,     275.455,     275.455,
   14193.984,   14608.659,     414.675,
   28526.865,   28938.047,     411.182,
   42856.693,   43271.241,     414.548,
   57189.565,   57600.621,     411.056,
Is_True,           2.2302%,
Analysis,STARLINK-1185 - STARLINK-1738,
       Rise,         Set, Duration (s),
    6704.425,    7823.869,    1119.443,
   21029.499,   22160.689,    1131.189,
   35366.841,   36486.030,    1119.188,
   49691.887,   50822.872,    1130.985,
   58296.765,   65148.183,    6851.418,
   75494.202,   79485.048,    3990.846,
Is_True,          17.7582%,
Analysis,STARLINK-1185 - STARLINK-1275,
       Rise,         Set, Duration (s),
       0.000,     633.946,     633.946,
   13956.541,   14971.331,    1014.790,
   28294.454,   29296.329,    1001.874,
   42619.099,   43633.726,    1014.627,
   56957.017,   57958.700,    1001.683,
   71281.640,   72296.109,    1014.469,
   82746.652,   86400.000,    3653.348,
Is_True,          10.8041%,
Analysis,STARLINK-1185 - STARLINK-2416,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1185 - STARLINK-1730,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1185 - STARLINK-1871,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1185 - STARLINK-3372,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1185 - STARLINK-3878,
       Rise,         Set, Duration (s),
   42785.758,   43495.421,     709.664,
   53931.415,   54767.812,     836.397,
   68016.052,   68706.803,     690.751,
Is_True,           2.5889%,
Analysis,STARLINK-1185 - STARLINK-2487,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1185 - STARLINK-1169,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1185 - STARLINK-2066,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1185 - STARLINK-3613,
       Rise,         Set, Duration (s),
    6606.245,    7353.414,     747.170,
   78918.698,   79572.435,     653.737,
Is_True,           1.6214%,
Analysis,STARLINK-1185 - STARLINK-2757,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1185 - STARLINK-2285,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1185 - STARLINK-1156,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1185 - STARLINK-2595,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1185 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1003.518,    1003.518,
    8454.529,   24017.762,   15563.233,
   25732.194,   35501.974,    9769.780,
   37234.457,   45458.407,    8223.950,
   49692.012,   52771.434,    3079.421,
   54564.800,   64265.516,    9700.716,
   66078.343,   81487.792,   15409.450,
   83326.082,   86400.000,    3073.918,
Is_True,          76.1852%,
Analysis,STARLINK-1185 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    6771.093,    6771.093,
    8410.856,   24041.072,   15630.216,
   25734.528,   35517.492,    9782.964,
   37262.007,   52777.640,   15515.633,
   54529.772,   64280.716,    9750.944,
   66067.889,   81492.106,   15424.217,
   83336.425,   86400.000,    3063.575,
Is_True,          87.8919%,
Analysis,STARLINK-1185 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    6784.456,    6784.456,
    8447.918,   24017.620,   15569.701,
   25707.193,   35536.717,    9829.524,
   37245.526,   52776.999,   15531.473,
   54557.062,   64255.858,    9698.796,
   66050.025,   81519.102,   15469.077,
   83342.189,   86400.000,    3057.811,
Is_True,          87.8945%,
Analysis,STARLINK-1185 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    6733.208,    6733.208,
    8434.523,   23979.505,   15544.982,
   25711.231,   35081.647,    9370.416,
   37263.553,   52733.301,   15469.748,
   54533.481,   64223.402,    9689.921,
   66044.057,   81507.448,   15463.391,
   83355.424,   86400.000,    3044.576,
Is_True,          87.1716%,
Analysis,STARLINK-1185 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    6732.218,    6732.218,
    8421.028,   12508.105,    4087.077,
   14418.194,   24001.232,    9583.039,
   25733.423,   35479.381,    9745.958,
   37242.783,   52745.199,   15502.416,
   54531.967,   64254.878,    9722.911,
   66071.623,   81465.530,   15393.907,
   83324.145,   86400.000,    3075.855,
Is_True,          85.4669%,
Analysis,STARLINK-3673 - STARLINK-3583,
       Rise,         Set, Duration (s),
    3059.488,    4036.127,     976.639,
   14145.814,   14990.193,     844.379,
Is_True,           2.1077%,
Analysis,STARLINK-3673 - STARLINK-1979,
       Rise,         Set, Duration (s),
   14270.651,   14702.823,     432.172,
   22349.232,   29254.030,    6904.798,
   39074.495,   46074.372,    6999.877,
   53482.184,   54267.694,     785.511,
Is_True,          17.5027%,
Analysis,STARLINK-3673 - STARLINK-3635,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3673 - STARLINK-2573,
       Rise,         Set, Duration (s),
   74829.951,   75664.190,     834.239,
   85991.912,   86400.000,     408.088,
Is_True,           1.4379%,
Analysis,STARLINK-3673 - STARLINK-3530,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3673 - STARLINK-2443,
       Rise,         Set, Duration (s),
   17729.698,   18185.862,     456.163,
   25630.676,   35832.482,   10201.807,
   36608.555,   49676.140,   13067.585,
   51018.124,   57655.464,    6637.340,
Is_True,          35.1422%,
Analysis,STARLINK-3673 - STARLINK-2489,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3673 - STARLINK-3103,
       Rise,         Set, Duration (s),
    6604.046,    7330.782,     726.735,
Is_True,           0.8411%,
Analysis,STARLINK-3673 - STARLINK-1502,
       Rise,         Set, Duration (s),
    7029.349,    7507.681,     478.333,
   20888.008,   21795.002,     906.994,
   32117.570,   33084.129,     966.559,
   46303.322,   47054.897,     751.575,
Is_True,           3.5920%,
Analysis,STARLINK-3673 - STARLINK-1941,
       Rise,         Set, Duration (s),
   24840.815,   25648.765,     807.950,
   38852.237,   39789.084,     936.848,
   50161.898,   51005.627,     843.730,
   64454.805,   64879.945,     425.140,
Is_True,           3.4880%,
Analysis,STARLINK-3673 - STARLINK-3599,
       Rise,         Set, Duration (s),
   50384.771,   51114.524,     729.753,
   63977.719,   64842.834,     865.115,
   74949.559,   75737.764,     788.205,
   86019.195,   86400.000,     380.805,
Is_True,           3.1989%,
Analysis,STARLINK-3673 - STARLINK-1372,
       Rise,         Set, Duration (s),
       0.000,   29825.113,   29825.113,
Is_True,          34.5198%,
Analysis,STARLINK-3673 - STARLINK-2652,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3673 - STARLINK-3651,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3673 - STARLINK-3253,
       Rise,         Set, Duration (s),
    3432.751,    3759.876,     327.125,
Is_True,           0.3786%,
Analysis,STARLINK-3673 - STARLINK-1170,
       Rise,         Set, Duration (s),
   46310.217,   46961.152,     650.935,
   57498.375,   58306.232,     807.857,
   71570.293,   72404.888,     834.595,
   85737.164,   86400.000,     662.836,
Is_True,           3.4216%,
Analysis,STARLINK-3673 - STARLINK-3712,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3673 - STARLINK-3726,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3673 - STARLINK-3049,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3673 - STARLINK-2729,
       Rise,         Set, Duration (s),
   78454.646,   79472.990,    1018.344,
Is_True,           1.1786%,
Analysis,STARLINK-3673 - STARLINK-2503,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3673 - STARLINK-2096,
       Rise,         Set, Duration (s),
   38848.370,   74266.449,   35418.079,
Is_True,          40.9931%,
Analysis,STARLINK-3673 - STARLINK-1738,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3673 - STARLINK-1275,
       Rise,         Set, Duration (s),
   53562.355,   54236.132,     673.777,
   61221.575,   85997.335,   24775.760,
Is_True,          29.4555%,
Analysis,STARLINK-3673 - STARLINK-2416,
       Rise,         Set, Duration (s),
   68385.862,   68949.968,     564.106,
   82354.140,   83157.749,     803.609,
Is_True,           1.5830%,
Analysis,STARLINK-3673 - STARLINK-1730,
       Rise,         Set, Duration (s),
   17393.950,   24662.364,    7268.414,
   25678.470,   33077.636,    7399.166,
   42929.710,   43986.704,    1056.994,
Is_True,          18.1997%,
Analysis,STARLINK-3673 - STARLINK-1871,
       Rise,         Set, Duration (s),
       0.000,     529.012,     529.012,
   13777.647,   14652.375,     874.729,
   25079.160,   25869.744,     790.584,
   39338.428,   39766.842,     428.414,
Is_True,           3.0356%,
Analysis,STARLINK-3673 - STARLINK-3372,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3673 - STARLINK-3878,
       Rise,         Set, Duration (s),
       0.000,   46124.905,   46124.905,
Is_True,          53.3853%,
Analysis,STARLINK-3673 - STARLINK-2487,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3673 - STARLINK-1169,
       Rise,         Set, Duration (s),
   35549.228,   36315.507,     766.279,
   46771.323,   50437.195,    3665.873,
   60888.746,   61668.845,     780.099,
   75112.714,   75619.078,     506.364,
Is_True,           6.6188%,
Analysis,STARLINK-3673 - STARLINK-2066,
       Rise,         Set, Duration (s),
   10859.219,   43319.040,   32459.820,
Is_True,          37.5692%,
Analysis,STARLINK-3673 - STARLINK-3613,
       Rise,         Set, Duration (s),
   63991.351,   64855.815,     864.464,
   74956.026,   75757.951,     801.924,
   86014.301,   86400.000,     385.699,
Is_True,           2.3751%,
Analysis,STARLINK-3673 - STARLINK-2757,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3673 - STARLINK-2285,
       Rise,         Set, Duration (s),
       0.000,     362.044,     362.044,
   13734.362,   14593.270,     858.907,
   24972.985,   25872.823,     899.838,
   39141.814,   39858.101,     716.288,
Is_True,           3.2837%,
Analysis,STARLINK-3673 - STARLINK-1156,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3673 - STARLINK-2595,
       Rise,         Set, Duration (s),
   13924.091,   14809.683,     885.592,
   25096.413,   28961.739,    3865.326,
   39248.237,   40147.198,     898.961,
Is_True,           6.5392%,
Analysis,STARLINK-3673 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1572.534,    1572.534,
    5734.457,    8811.009,    3076.552,
   16365.032,   19912.077,    3547.044,
   21912.256,   30994.899,    9082.643,
   32999.890,   42100.257,    9100.367,
   49710.314,   53225.908,    3515.594,
   55266.526,   64335.548,    9069.023,
   66380.610,   75431.282,    9050.672,
   77481.649,   80985.984,    3504.334,
   83044.028,   86400.000,    3355.972,
Is_True,          63.5124%,
Analysis,STARLINK-3673 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    3228.382,    3228.382,
    5216.833,   14325.492,    9108.660,
   16333.744,   19881.462,    3547.717,
   21896.266,   31004.371,    9108.105,
   33024.588,   42096.572,    9071.984,
   44115.096,   53190.455,    9075.359,
   55231.997,   64308.058,    9076.060,
   66364.270,   75441.320,    9077.051,
   77503.892,   81001.920,    3498.028,
   83053.509,   86400.000,    3346.491,
Is_True,          78.8632%,
Analysis,STARLINK-3673 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    3240.685,    3240.685,
    5239.685,    8801.229,    3561.544,
   16346.053,   19889.820,    3543.767,
   21885.227,   30977.175,    9091.948,
   32997.509,   42089.629,    9092.120,
   44125.083,   53217.648,    9092.565,
   55259.239,   64313.543,    9054.304,
   66355.038,   75414.043,    9059.006,
   77476.523,   80973.398,    3496.874,
   83043.507,   86400.000,    3356.493,
Is_True,          72.4413%,
Analysis,STARLINK-3673 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    3263.338,    3263.338,
    5235.993,   14360.792,    9124.799,
   16335.702,   19907.702,    3572.000,
   21888.898,   31000.839,    9111.941,
   38579.334,   42117.838,    3538.504,
   44139.702,   53230.133,    9090.431,
   55250.205,   64334.141,    9083.936,
   66363.978,   75436.191,    9072.213,
   77489.330,   80996.226,    3506.895,
   83066.167,   86400.000,    3333.833,
Is_True,          72.5670%,
Analysis,STARLINK-3673 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    3253.176,    3253.176,
    5220.753,   13170.867,    7950.115,
   16350.808,   19909.102,    3558.294,
   21908.538,   31016.723,    9108.185,
   33012.540,   42116.051,    9103.511,
   44121.604,   53213.464,    9091.860,
   55243.142,   64336.559,    9093.418,
   66380.864,   75453.514,    9072.650,
   77497.336,   81008.513,    3511.177,
   83055.906,   86400.000,    3344.094,
Is_True,          77.6464%,
Analysis,STARLINK-3583 - STARLINK-1979,
       Rise,         Set, Duration (s),
    4890.942,   35194.858,   30303.916,
Is_True,          35.0740%,
Analysis,STARLINK-3583 - STARLINK-3635,
       Rise,         Set, Duration (s),
   65087.314,   86400.000,   21312.686,
Is_True,          24.6675%,
Analysis,STARLINK-3583 - STARLINK-2573,
       Rise,         Set, Duration (s),
   54031.094,   83418.698,   29387.604,
Is_True,          34.0134%,
Analysis,STARLINK-3583 - STARLINK-3530,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3583 - STARLINK-2443,
       Rise,         Set, Duration (s),
   14162.327,   14766.111,     603.783,
   28044.466,   28921.824,     877.359,
   39292.657,   40107.397,     814.740,
Is_True,           2.6573%,
Analysis,STARLINK-3583 - STARLINK-2489,
       Rise,         Set, Duration (s),
   85881.143,   86400.000,     518.857,
Is_True,           0.6005%,
Analysis,STARLINK-3583 - STARLINK-3103,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3583 - STARLINK-1502,
       Rise,         Set, Duration (s),
   17696.402,   18029.763,     333.361,
   28716.461,   29444.996,     728.534,
   42685.377,   43521.832,     836.455,
   53973.761,   54675.744,     701.983,
Is_True,           3.0096%,
Analysis,STARLINK-3583 - STARLINK-1941,
       Rise,         Set, Duration (s),
   20887.473,   39450.450,   18562.977,
Is_True,          21.4849%,
Analysis,STARLINK-3583 - STARLINK-3599,
       Rise,         Set, Duration (s),
   76502.211,   86400.000,    9897.789,
Is_True,          11.4558%,
Analysis,STARLINK-3583 - STARLINK-1372,
       Rise,         Set, Duration (s),
    2893.810,    4076.793,    1182.982,
