
SOAP Analysis Report Output for starlink_starlink_40_sats_14.orb,
Generated: Thu Dec 15 21:24:45 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1316 - STARLINK-3640,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1316 - STARLINK-2458,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1316 - FALCON 9 DEB19,
       Rise,         Set, Duration (s),
   52785.903,   57441.233,    4655.330,
   57735.592,   71142.240,   13406.647,
   75363.066,   76051.686,     688.620,
Is_True,          21.7021%,
Analysis,STARLINK-1316 - STARLINK-3674,
       Rise,         Set, Duration (s),
   20894.459,   21935.940,    1041.481,
   32098.404,   33020.091,     921.686,
Is_True,           2.2722%,
Analysis,STARLINK-1316 - STARLINK-3783,
       Rise,         Set, Duration (s),
   54377.992,   82884.257,   28506.265,
Is_True,          32.9934%,
Analysis,STARLINK-1316 - STARLINK-2544,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1316 - STARLINK-2324,
       Rise,         Set, Duration (s),
       0.000,     346.741,     346.741,
   10769.654,   14674.624,    3904.970,
   25106.525,   29011.722,    3905.197,
   39433.763,   43339.557,    3905.793,
   53770.623,   57676.630,    3906.007,
   68097.831,   72004.415,    3906.584,
   82434.678,   83470.338,    1035.660,
Is_True,          24.2025%,
Analysis,STARLINK-1316 - STARLINK-1021,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1316 - STARLINK-1941,
       Rise,         Set, Duration (s),
       0.000,     462.550,     462.550,
   14043.125,   14792.733,     749.608,
   28374.917,   29124.883,     749.966,
   42708.114,   43455.041,     746.927,
   57039.861,   57787.195,     747.333,
   71373.044,   72117.328,     744.284,
   85704.746,   86400.000,     695.254,
Is_True,           5.6666%,
Analysis,STARLINK-1316 - STARLINK-1524,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1316 - STARLINK-3282,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1316 - STARLINK-1700,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1316 - STARLINK-1468,
       Rise,         Set, Duration (s),
   10194.839,   11204.498,    1009.659,
   24535.842,   25527.375,     991.533,
   38861.048,   39865.335,    1004.287,
   50327.513,   54188.154,    3860.641,
   64668.534,   68526.163,    3857.629,
   78993.627,   82848.925,    3855.298,
Is_True,          16.8739%,
Analysis,STARLINK-1316 - STARLINK-3556,
       Rise,         Set, Duration (s),
    3254.480,    3886.898,     632.417,
   75533.656,   76175.851,     642.195,
Is_True,           1.4752%,
Analysis,STARLINK-1316 - STARLINK-1352,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1316 - STARLINK-1593,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1316 - STARLINK-1522,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1316 - STARLINK-1365,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1316 - STARLINK-2056,
       Rise,         Set, Duration (s),
    7078.418,    7760.957,     682.539,
   21395.844,   22107.377,     711.533,
   35737.974,   36429.674,     691.700,
   50055.565,   50775.878,     720.313,
   64397.648,   65098.173,     700.525,
   78715.393,   79444.171,     728.778,
Is_True,           4.9021%,
Analysis,STARLINK-1316 - STARLINK-3746,
       Rise,         Set, Duration (s),
   24870.696,   41954.564,   17083.868,
Is_True,          19.7730%,
Analysis,STARLINK-1316 - STARLINK-1734,
       Rise,         Set, Duration (s),
       0.000,    3648.444,    3648.444,
   14246.533,   15113.991,     867.458,
   28579.569,   29445.598,     866.028,
   42911.532,   43777.822,     866.290,
   57244.529,   58109.410,     864.880,
   71576.465,   72441.603,     865.138,
   85909.422,   86400.000,     490.578,
Is_True,           9.8019%,
Analysis,STARLINK-1316 - STARLINK-1892,
       Rise,         Set, Duration (s),
    3159.002,    3983.834,     824.832,
   17491.950,   18315.207,     823.257,
   31822.820,   32648.986,     826.167,
   46155.745,   46980.326,     824.582,
   60486.597,   61314.060,     827.463,
   71952.097,   75645.367,    3693.270,
   86284.990,   86400.000,     115.010,
Is_True,           9.1835%,
Analysis,STARLINK-1316 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1569.792,    1569.792,
    5754.621,   20163.730,   14409.109,
   22204.844,   31647.297,    9442.453,
   33687.700,   43159.799,    9472.099,
   50965.775,   60450.140,    9484.365,
   62477.670,   71936.558,    9458.888,
   73960.591,   77681.176,    3720.585,
   79707.243,   86400.000,    6692.757,
Is_True,          74.3635%,
Analysis,STARLINK-1316 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    2875.247,    2875.247,
    4938.265,   14389.672,    9451.408,
   16451.033,   20149.423,    3698.390,
   22206.719,   31669.086,    9462.367,
   33710.000,   43155.874,    9445.874,
   45197.997,   48908.141,    3710.145,
   50954.001,   60424.052,    9470.051,
   62468.188,   71946.109,    9477.921,
   73979.325,   77705.353,    3726.028,
   79725.473,   86400.000,    6674.527,
Is_True,          78.6944%,
Analysis,STARLINK-1316 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    2893.076,    2893.076,
    4954.941,   20140.085,   15185.145,
   22189.563,   31647.632,    9458.070,
   33701.727,   43166.670,    9464.943,
   45214.565,   48927.557,    3712.992,
   50968.872,   60429.639,    9460.767,
   62455.923,   71925.589,    9469.667,
   73965.163,   77682.599,    3717.436,
   79722.529,   86400.000,    6677.471,
Is_True,          81.0643%,
Analysis,STARLINK-1316 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    2888.385,    2888.385,
    4932.864,   14385.190,    9452.326,
   16423.078,   20136.554,    3713.477,
   22174.049,   31649.498,    9475.449,
   33694.332,   43174.797,    9480.465,
   45203.482,   48923.521,    3720.039,
   50946.207,   60422.428,    9476.221,
   62441.142,   71929.058,    9487.916,
   73954.184,   77690.622,    3736.438,
   79725.601,   86400.000,    6674.399,
Is_True,          78.8254%,
Analysis,STARLINK-1316 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    2872.920,    2872.920,
    4922.359,   13211.328,    8288.969,
   16453.033,   20157.144,    3704.111,
   22196.709,   31653.619,    9456.909,
   33682.648,   43155.070,    9472.422,
   45182.964,   48909.604,    3726.640,
   50940.713,   60439.684,    9498.970,
   62470.161,   71942.484,    9472.323,
   73957.027,   77691.642,    3734.616,
   79703.854,   86400.000,    6696.146,
Is_True,          77.4584%,
Analysis,STARLINK-3177 - STARLINK-1207,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3177 - STARLINK-1141,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3177 - STARLINK-2058,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3177 - STARLINK-3602,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3177 - STARLINK-1483,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3177 - STARLINK-2263,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3177 - STARLINK-2636,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3177 - STARLINK-3887,
       Rise,         Set, Duration (s),
   82626.659,   83035.353,     408.694,
Is_True,           0.4730%,
Analysis,STARLINK-3177 - STARLINK-1267,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3177 - STARLINK-3278,
       Rise,         Set, Duration (s),
       0.000,    3891.509,    3891.509,
   14252.545,   18193.806,    3941.262,
   28562.318,   32504.880,    3942.562,
   42862.847,   49672.533,    6809.686,
   57173.101,   58251.728,    1078.627,
   71474.075,   72562.329,    1088.254,
   85784.788,   86400.000,     615.212,
Is_True,          24.7305%,
Analysis,STARLINK-3177 - STARLINK-3849,
       Rise,         Set, Duration (s),
   60546.453,   61700.673,    1154.220,
   71683.065,   72475.285,     792.220,
Is_True,           2.2528%,
Analysis,STARLINK-3177 - STARLINK-3050,
       Rise,         Set, Duration (s),
     696.801,    7703.289,    7006.488,
   15024.783,   22089.552,    7064.769,
   29382.405,   36447.274,    7064.869,
   43741.998,   50802.767,    7060.769,
   61001.617,   65130.418,    4128.801,
   75408.050,   79457.147,    4049.097,
Is_True,          42.1005%,
Analysis,STARLINK-3177 - STARLINK-3724,
       Rise,         Set, Duration (s),
   71690.847,   72084.761,     393.914,
   82747.211,   83452.944,     705.733,
Is_True,           1.2727%,
Analysis,STARLINK-3177 - STARLINK-3645,
       Rise,         Set, Duration (s),
   64482.872,   65452.821,     969.949,
   78516.463,   79665.615,    1149.152,
Is_True,           2.4527%,
Analysis,STARLINK-3177 - STARLINK-3397,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3177 - STARLINK-2621,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3177 - STARLINK-3640,
       Rise,         Set, Duration (s),
   39293.190,   39602.574,     309.385,
   50322.666,   54018.845,    3696.180,
   64316.647,   65411.772,    1095.125,
   72759.482,   79559.147,    6799.665,
Is_True,          13.7736%,
Analysis,STARLINK-3177 - STARLINK-2458,
       Rise,         Set, Duration (s),
    3506.048,    3826.200,     320.152,
   17869.607,   18089.894,     220.287,
Is_True,           0.6255%,
Analysis,STARLINK-3177 - FALCON 9 DEB19,
       Rise,         Set, Duration (s),
   24789.416,   25612.573,     823.157,
Is_True,           0.9527%,
Analysis,STARLINK-3177 - STARLINK-3674,
       Rise,         Set, Duration (s),
    6903.133,    7458.838,     555.705,
Is_True,           0.6432%,
Analysis,STARLINK-3177 - STARLINK-3783,
       Rise,         Set, Duration (s),
       0.000,     530.366,     530.366,
   13766.065,   14575.147,     809.082,
   25019.342,   25709.640,     690.298,
Is_True,           2.3492%,
Analysis,STARLINK-3177 - STARLINK-2544,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3177 - STARLINK-2324,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3177 - STARLINK-1021,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3177 - STARLINK-1941,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3177 - STARLINK-1524,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3177 - STARLINK-3282,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3177 - STARLINK-1700,
       Rise,         Set, Duration (s),
       0.000,    3863.829,    3863.829,
   14240.543,   18174.389,    3933.846,
   28558.419,   32493.824,    3935.405,
   42867.176,   49670.552,    6803.376,
   57186.623,   58253.722,    1067.099,
   71496.882,   72571.401,    1074.519,
   85817.887,   86400.000,     582.113,
Is_True,          24.6067%,
Analysis,STARLINK-3177 - STARLINK-1468,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3177 - STARLINK-3556,
       Rise,         Set, Duration (s),
   50050.978,   51006.716,     955.739,
   58125.228,   64978.029,    6852.801,
Is_True,           9.0377%,
Analysis,STARLINK-3177 - STARLINK-1352,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3177 - STARLINK-1593,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3177 - STARLINK-1522,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3177 - STARLINK-1365,
       Rise,         Set, Duration (s),
   10475.198,   11348.359,     873.161,
   24785.793,   25665.849,     880.057,
   39094.169,   39985.972,     891.803,
   53405.738,   54302.736,     896.998,
   67715.242,   68621.915,     906.673,
   79164.247,   82937.975,    3773.728,
Is_True,           9.5167%,
Analysis,STARLINK-3177 - STARLINK-2056,
       Rise,         Set, Duration (s),
    6980.298,    7313.603,     333.304,
   21232.226,   21689.479,     457.252,
   35519.105,   36030.221,     511.116,
   75513.470,   76194.210,     680.740,
Is_True,           2.2945%,
Analysis,STARLINK-3177 - STARLINK-3746,
       Rise,         Set, Duration (s),
       0.000,     193.474,     193.474,
   10731.331,   11019.990,     288.659,
   71402.293,   72000.209,     597.917,
   82392.334,   83130.184,     737.850,
Is_True,           2.1041%,
Analysis,STARLINK-3177 - STARLINK-1734,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3177 - STARLINK-1892,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3177 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    7047.095,   17101.474,   10054.378,
   18484.807,   28580.523,   10095.716,
   29920.961,   45438.541,   15517.580,
   49656.074,   57538.238,    7882.165,
   58477.469,   74823.786,   16346.317,
   75611.856,   86400.000,   10788.144,
Is_True,          81.8105%,
Analysis,STARLINK-3177 - IOAG-North1,
       Rise,         Set, Duration (s),
    1312.623,   17044.930,   15732.307,
   18435.396,   28609.819,   10174.423,
   29891.591,   45875.730,   15984.138,
   47026.051,   57465.069,   10439.017,
   58408.990,   86400.000,   27991.010,
Is_True,          92.9640%,
Analysis,STARLINK-3177 - IOAG-North2,
       Rise,         Set, Duration (s),
    1291.717,   17061.119,   15769.401,
   18486.979,   28558.932,   10071.953,
   29873.269,   45923.677,   16050.408,
   47009.341,   57498.096,   10488.755,
   58503.433,   86400.000,   27896.567,
Is_True,          92.9133%,
Analysis,STARLINK-3177 - IOAG-South1,
       Rise,         Set, Duration (s),
    1350.910,   17050.640,   15699.730,
   18531.805,   28568.446,   10036.641,
   29941.022,   45917.140,   15976.118,
   47105.511,   57434.415,   10328.904,
   58562.636,   74813.006,   16250.370,
   75626.272,   86400.000,   10773.728,
Is_True,          91.5110%,
Analysis,STARLINK-3177 - IOAG-South2,
       Rise,         Set, Duration (s),
    1365.696,   11291.622,    9925.927,
   18484.111,   28592.476,   10108.365,
   29966.413,   45870.598,   15904.185,
   47111.025,   56907.331,    9796.306,
   58464.427,   74810.134,   16345.707,
   75700.632,   86376.086,   10675.454,
Is_True,          84.2083%,
Analysis,STARLINK-1207 - STARLINK-1141,
       Rise,         Set, Duration (s),
   10510.459,   11373.520,     863.061,
   24814.883,   25691.046,     876.163,
   39111.908,   40015.419,     903.511,
   53417.955,   54331.111,     913.155,
   67716.679,   68653.655,     936.976,
   79159.495,   82967.544,    3808.048,
Is_True,           9.6075%,
Analysis,STARLINK-1207 - STARLINK-2058,
       Rise,         Set, Duration (s),
    2989.866,   10300.944,    7311.079,
   17330.825,   24624.007,    7293.183,
   25919.599,   38963.519,   13043.920,
   40260.572,   53286.549,   13025.977,
   54581.760,   61893.567,    7311.807,
   68922.750,   76216.569,    7293.819,
   83243.914,   86400.000,    3156.086,
Is_True,          67.6341%,
Analysis,STARLINK-1207 - STARLINK-3602,
       Rise,         Set, Duration (s),
    3077.786,    3655.141,     577.355,
   43170.011,   43780.127,     610.117,
   57492.191,   58106.321,     614.130,
   71807.560,   72440.062,     632.502,
   86129.704,   86400.000,     270.296,
Is_True,           3.1301%,
Analysis,STARLINK-1207 - STARLINK-1483,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1207 - STARLINK-2263,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1207 - STARLINK-2636,
       Rise,         Set, Duration (s),
       0.000,     574.564,     574.564,
   13937.217,   14907.973,     970.756,
   28270.846,   29236.223,     965.377,
   42599.124,   43569.637,     970.513,
   56932.756,   57897.883,     965.126,
   68397.520,   72231.303,    3833.783,
   82725.790,   86400.000,    3674.210,
Is_True,          13.8360%,
Analysis,STARLINK-1207 - STARLINK-3887,
       Rise,         Set, Duration (s),
   20819.381,   21763.823,     944.442,
   26054.905,   39009.404,   12954.499,
   39952.033,   46948.413,    6996.380,
Is_True,          24.1844%,
Analysis,STARLINK-1207 - STARLINK-1267,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1207 - STARLINK-3278,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1207 - STARLINK-3849,
       Rise,         Set, Duration (s),
   43993.123,   50493.431,    6500.308,
Is_True,           7.5235%,
Analysis,STARLINK-1207 - STARLINK-3050,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1207 - STARLINK-3724,
       Rise,         Set, Duration (s),
   19905.028,   49948.027,   30042.998,
Is_True,          34.7720%,
Analysis,STARLINK-1207 - STARLINK-3645,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1207 - STARLINK-3397,
       Rise,         Set, Duration (s),
   82481.933,   83103.523,     621.590,
Is_True,           0.7194%,
Analysis,STARLINK-1207 - STARLINK-2621,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1207 - STARLINK-3640,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1207 - STARLINK-2458,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1207 - FALCON 9 DEB19,
       Rise,         Set, Duration (s),
   69173.455,   81984.387,   12810.933,
   82955.835,   86400.000,    3444.165,
Is_True,          18.8138%,
Analysis,STARLINK-1207 - STARLINK-3674,
       Rise,         Set, Duration (s),
   31832.942,   32702.970,     870.028,
   42931.991,   43902.701,     970.710,
Is_True,           2.1305%,
Analysis,STARLINK-1207 - STARLINK-3783,
       Rise,         Set, Duration (s),
   70176.488,   86400.000,   16223.512,
Is_True,          18.7772%,
Analysis,STARLINK-1207 - STARLINK-2544,
       Rise,         Set, Duration (s),
    6552.913,    7311.607,     758.693,
   20863.255,   21661.994,     798.739,
   32327.314,   33127.611,     800.297,
   46677.076,   47441.313,     764.237,
   60987.490,   61791.611,     804.121,
   75337.246,   76105.316,     768.070,
Is_True,           5.4331%,
Analysis,STARLINK-1207 - STARLINK-2324,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1207 - STARLINK-1021,
       Rise,         Set, Duration (s),
    3364.214,    7205.984,    3841.770,
   17740.181,   18671.110,     930.929,
   32026.537,   33041.801,    1015.264,
   46402.542,   47333.920,     931.378,
   60688.835,   61704.708,    1015.873,
   75064.876,   75996.724,     931.848,
Is_True,          10.0313%,
Analysis,STARLINK-1207 - STARLINK-1941,
       Rise,         Set, Duration (s),
       0.000,     228.148,     228.148,
   10776.829,   14558.769,    3781.940,
   25108.137,   28890.120,    3781.983,
   39438.587,   43220.734,    3782.147,
   53769.900,   54685.519,     915.619,
   68100.347,   69016.873,     916.526,
   82431.666,   83347.478,     915.812,
Is_True,          16.5766%,
Analysis,STARLINK-1207 - STARLINK-1524,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1207 - STARLINK-3282,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1207 - STARLINK-1700,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1207 - STARLINK-1468,
       Rise,         Set, Duration (s),
    6857.817,   13909.082,    7051.265,
   21180.003,   28247.511,    7067.508,
   35519.072,   42571.280,    7052.208,
   49841.252,   56909.725,    7068.473,
   64180.343,   65501.029,    1320.686,
   78502.517,   79839.488,    1336.970,
Is_True,          35.7605%,
Analysis,STARLINK-1207 - STARLINK-3556,
       Rise,         Set, Duration (s),
    2872.514,    3680.681,     808.167,
   14016.373,   14737.976,     721.603,
Is_True,           1.7706%,
Analysis,STARLINK-1207 - STARLINK-1352,
       Rise,         Set, Duration (s),
       0.000,   10440.679,   10440.679,
   11030.972,   24755.392,   13724.419,
   25327.186,   39102.419,   13775.233,
   39694.306,   86400.000,   46705.694,
Is_True,          97.9699%,
Analysis,STARLINK-1207 - STARLINK-1593,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1207 - STARLINK-1522,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1207 - STARLINK-1365,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1207 - STARLINK-2056,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1207 - STARLINK-3746,
       Rise,         Set, Duration (s),
   35258.528,   52426.345,   17167.817,
Is_True,          19.8702%,
Analysis,STARLINK-1207 - STARLINK-1734,
       Rise,         Set, Duration (s),
       0.000,     458.372,     458.372,
   13936.305,   14790.529,     854.224,
   28268.273,   29120.991,     852.719,
   42598.958,   43453.138,     854.180,
   56930.915,   57783.592,     852.677,
   68395.966,   72115.728,    3719.762,
   82726.638,   86400.000,    3673.362,
Is_True,          13.0385%,
Analysis,STARLINK-1207 - STARLINK-1892,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1207 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1510.171,    1510.171,
    5693.790,   13614.596,    7920.806,
   15706.657,   25103.643,    9396.986,
   27188.744,   30843.778,    3655.034,
   32929.418,   42348.769,    9419.351,
   50195.651,   53876.674,    3681.023,
   55953.715,   59632.485,    3678.770,
   61703.718,   71117.751,    9414.033,
   73184.244,   82611.714,    9427.470,
   84680.566,   86400.000,    1719.434,
Is_True,          69.2397%,
Analysis,STARLINK-1207 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    2084.825,    2084.825,
    4190.859,   13594.654,    9403.795,
   15698.460,   25108.046,    9409.585,
   27202.717,   30863.522,    3660.805,
   32949.974,   42348.218,    9398.244,
   44433.770,   53854.082,    9420.312,
   55941.582,   59610.790,    3669.208,
   61695.776,   71126.348,    9430.571,
   73200.686,   82621.780,    9421.095,
   84685.243,   86400.000,    1714.757,
Is_True,          78.2560%,
Analysis,STARLINK-1207 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    2101.485,    2101.485,
    4206.560,   13605.864,    9399.304,
   15691.691,   25091.153,    9399.462,
   27188.141,   30845.632,    3657.491,
   32942.229,   42359.093,    9416.864,
   44449.334,   53872.189,    9422.855,
   55947.062,   59615.096,    3668.034,
   61684.059,   71108.551,    9424.492,
   73188.260,   82620.968,    9432.707,
   84697.349,   86400.000,    1702.651,
Is_True,          78.2701%,
Analysis,STARLINK-1207 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    2094.306,    2094.306,
    4186.357,   13584.940,    9398.583,
   15671.666,   25085.845,    9414.179,
   27172.585,   30842.511,    3669.925,
   32932.498,   42363.706,    9431.209,
   44438.902,   53855.044,    9416.142,
   55922.101,   59602.829,    3680.728,
   61668.548,   71106.376,    9437.828,
   73175.056,   82634.392,    9459.336,
   84697.804,   86400.000,    1702.196,
Is_True,          78.3616%,
Analysis,STARLINK-1207 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    2078.240,    2078.240,
    4174.934,   13166.876,    8991.943,
   15698.849,   25100.647,    9401.799,
   27181.580,   30845.850,    3664.270,
   32923.570,   42342.556,    9418.985,
   44418.246,   53853.415,    9435.169,
   55935.426,   59621.759,    3686.333,
   61697.116,   71119.155,    9422.039,
   73178.885,   82614.126,    9435.241,
   84670.496,   86400.000,    1729.504,
Is_True,          77.8513%,
Analysis,STARLINK-1141 - STARLINK-2058,
       Rise,         Set, Duration (s),
   10366.861,   11006.730,     639.869,
   24692.712,   25302.056,     609.344,
   79162.824,   79593.380,     430.556,
Is_True,           1.9442%,
Analysis,STARLINK-1141 - STARLINK-3602,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1141 - STARLINK-1483,
       Rise,         Set, Duration (s),
       0.000,   10185.537,   10185.537,
   11245.091,   18727.889,    7482.798,
   25679.607,   32920.033,    7240.426,
