
SOAP Analysis Report Output for starlink_starlink_40_sats_21.orb,
Generated: Thu Dec 15 21:27:17 2022,
Analysis,STARLINK-3149 - STARLINK-2580,
       Rise,         Set, Duration (s),
   28704.217,   29149.824,     445.608,
   43014.133,   43470.571,     456.439,
   57315.832,   57800.825,     484.993,
   71626.289,   72121.204,     494.915,
   85929.142,   86400.000,     470.858,
Is_True,           2.7232%,
Analysis,STARLINK-3149 - STARLINK-2317,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3149 - STARLINK-2429,
       Rise,         Set, Duration (s),
       0.000,   64143.433,   64143.433,
   65040.510,   75360.690,   10320.181,
   82613.429,   86400.000,    3786.571,
Is_True,          90.5673%,
Analysis,STARLINK-3149 - STARLINK-2369,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3149 - STARLINK-1041,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3149 - STARLINK-1882,
       Rise,         Set, Duration (s),
       0.000,    6664.389,    6664.389,
   13745.941,   20974.330,    7228.389,
   28059.856,   35296.432,    7236.576,
   36662.174,   43878.861,    7216.687,
   50977.299,   58199.739,    7222.440,
   65310.416,   72506.607,    7196.191,
   79627.017,   86400.000,    6772.983,
Is_True,          57.3352%,
Analysis,STARLINK-3149 - STARLINK-1663,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3149 - STARLINK-3235,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3149 - STARLINK-3578,
       Rise,         Set, Duration (s),
   32146.117,   32817.542,     671.424,
   46068.758,   46936.881,     868.122,
   57319.822,   58123.111,     803.289,
Is_True,           2.7116%,
Analysis,STARLINK-3149 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1503.411,    1503.411,
    5709.303,   14205.334,    8496.031,
   16164.458,   19938.915,    3774.458,
   21901.391,   31396.296,    9494.905,
   33366.128,   42872.674,    9506.547,
   50621.484,   60097.885,    9476.401,
   62115.523,   71556.005,    9440.482,
   73577.975,   77285.785,    3707.811,
   79313.418,   86400.000,    7086.582,
Is_True,          72.3225%,
Analysis,STARLINK-3149 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    2717.667,    2717.667,
    4640.045,   14207.794,    9567.749,
   16143.881,   19948.540,    3804.659,
   21896.122,   31417.081,    9520.959,
   33391.722,   42875.671,    9483.949,
   44859.558,   48619.766,    3760.208,
   50606.481,   60102.279,    9495.797,
   62103.717,   71572.832,    9469.115,
   73595.672,   77300.186,    3704.515,
   79331.879,   86400.000,    7068.121,
Is_True,          79.3897%,
Analysis,STARLINK-3149 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    2736.496,    2736.496,
    4662.364,   14194.580,    9532.216,
   16144.718,   19925.514,    3780.797,
   21879.139,   31415.054,    9535.915,
   33376.278,   42895.619,    9519.341,
   44876.675,   48630.691,    3754.016,
   50624.121,   60082.276,    9458.155,
   62093.137,   71565.461,    9472.325,
   73581.155,   77306.379,    3725.224,
   79328.227,   86400.000,    7071.773,
Is_True,          79.3822%,
Analysis,STARLINK-3149 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    2705.852,    2705.852,
    4648.683,   14164.996,    9516.314,
   16126.876,   19901.675,    3774.799,
   21870.112,   31392.199,    9522.088,
   39134.315,   42876.266,    3741.951,
   44870.455,   48600.126,    3729.670,
   50604.701,   60060.972,    9456.271,
   62079.916,   71540.323,    9460.407,
   73570.473,   77290.860,    3720.387,
   79329.540,   86400.000,    7070.460,
Is_True,          72.5674%,
Analysis,STARLINK-3149 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    2690.155,    2690.155,
    4633.767,   13157.608,    8523.841,
   16152.686,   19931.520,    3778.834,
   21894.084,   31382.280,    9488.197,
   33366.446,   42851.310,    9484.864,
   44848.779,   48593.299,    3744.520,
   50596.413,   54342.740,    3746.327,
   62108.018,   71543.168,    9435.151,
   73574.811,   77272.029,    3697.219,
   79310.489,   86400.000,    7089.511,
Is_True,          71.3873%,
Analysis,STARLINK-2026 - STARLINK-1582,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2026 - STARLINK-3602,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2026 - STARLINK-2535,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2026 - STARLINK-3085,
       Rise,         Set, Duration (s),
       0.000,     681.933,     681.933,
    7716.461,   15046.531,    7330.070,
   22061.283,   29417.080,    7355.798,
   36430.024,   43772.804,    7342.780,
   50783.858,   58134.334,    7350.476,
   65161.942,   75355.740,   10193.798,
   79525.193,   86400.000,    6874.807,
Is_True,          54.5482%,
Analysis,STARLINK-2026 - STARLINK-2067,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2026 - STARLINK-3526,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2026 - STARLINK-1917,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2026 - STARLINK-1808,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2026 - STARLINK-1964,
       Rise,         Set, Duration (s),
       0.000,   61149.591,   61149.591,
   61631.544,   75485.867,   13854.324,
   75979.740,   86400.000,   10420.260,
Is_True,          98.8706%,
Analysis,STARLINK-2026 - STARLINK-3518,
       Rise,         Set, Duration (s),
   10198.107,   11237.785,    1039.679,
   21593.429,   25214.392,    3620.964,
Is_True,           5.3943%,
Analysis,STARLINK-2026 - STARLINK-3372,
       Rise,         Set, Duration (s),
    6982.392,    7700.335,     717.943,
   21311.463,   21688.217,     376.755,
Is_True,           1.2670%,
Analysis,STARLINK-2026 - STARLINK-3448,
       Rise,         Set, Duration (s),
       0.000,      62.218,      62.218,
   10517.041,   11499.613,     982.572,
   24599.597,   25662.957,    1063.360,
   35953.400,   39716.061,    3762.661,
   50274.661,   50849.013,     574.352,
Is_True,           7.4597%,
Analysis,STARLINK-2026 - STARLINK-3612,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2026 - STARLINK-2540,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2026 - STARLINK-1708,
       Rise,         Set, Duration (s),
    3554.390,    4024.294,     469.904,
   17868.007,   18372.447,     504.441,
   32218.242,   32686.005,     467.763,
   46531.719,   47034.281,     502.562,
   60882.058,   61347.712,     465.654,
   75195.396,   75696.110,     500.714,
Is_True,           3.3693%,
Analysis,STARLINK-2026 - STARLINK-3727,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2026 - STARLINK-1221,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2026 - STARLINK-3130,
       Rise,         Set, Duration (s),
    3109.490,    4001.836,     892.346,
   17429.253,   18315.948,     886.694,
   31757.425,   32621.355,     863.930,
   46077.972,   46934.809,     856.838,
   57537.984,   61239.206,    3701.222,
   71867.707,   72685.862,     818.155,
   86189.372,   86400.000,     210.628,
Is_True,           9.5252%,
Analysis,STARLINK-2026 - STARLINK-1043,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2026 - STARLINK-3305,
       Rise,         Set, Duration (s),
    6774.188,    7688.225,     914.037,
   21089.213,   22006.304,     917.091,
   35404.339,   36324.296,     919.957,
   49720.108,   50641.718,     921.610,
   61172.846,   64959.236,    3786.390,
   75488.836,   79276.012,    3787.175,
Is_True,          13.0165%,
Analysis,STARLINK-2026 - STARLINK-3870,
       Rise,         Set, Duration (s),
   80104.233,   86400.000,    6295.767,
Is_True,           7.2868%,
Analysis,STARLINK-2026 - STARLINK-3712,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2026 - STARLINK-2336,
       Rise,         Set, Duration (s),
   25168.667,   25544.259,     375.593,
   39492.137,   39883.541,     391.404,
   53830.555,   54206.858,     376.303,
   68154.016,   68546.140,     392.124,
   82492.449,   82869.438,     376.989,
Is_True,           2.2134%,
Analysis,STARLINK-2026 - STARLINK-3336,
       Rise,         Set, Duration (s),
       0.000,    3717.109,    3717.109,
   14120.653,   18041.653,    3921.000,
   28444.237,   29495.608,    1051.370,
   42783.339,   43805.701,    1022.362,
   57107.211,   58129.595,    1022.385,
   71446.949,   72438.825,     991.877,
   85771.126,   86400.000,     628.874,
Is_True,          14.2997%,
Analysis,STARLINK-2026 - STARLINK-2595,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2026 - STARLINK-1049,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2026 - STARLINK-1970,
       Rise,         Set, Duration (s),
       0.000,    3090.678,    3090.678,
   10139.379,   17434.002,    7294.623,
   24487.524,   31753.385,    7265.861,
   33069.250,   46096.751,   13027.500,
   47417.424,   54683.535,    7266.111,
   61731.580,   69026.934,    7295.355,
   76079.789,   83346.203,    7266.414,
Is_True,          60.7715%,
Analysis,STARLINK-2026 - STARLINK-1869,
       Rise,         Set, Duration (s),
   10138.321,   11229.636,    1091.315,
   24474.320,   25556.420,    1082.100,
   35939.302,   39892.079,    3952.778,
   50265.730,   54218.838,    3953.108,
   64601.746,   68554.509,    3952.763,
   78928.148,   82881.241,    3953.093,
Is_True,          20.8162%,
Analysis,STARLINK-2026 - STARLINK-3803,
       Rise,         Set, Duration (s),
   21114.024,   21816.184,     702.160,
   32240.123,   33068.002,     827.879,
   46327.053,   46955.335,     628.283,
Is_True,           2.4981%,
Analysis,STARLINK-2026 - STARLINK-2580,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2026 - STARLINK-2317,
       Rise,         Set, Duration (s),
   10627.987,   11004.043,     376.056,
   24954.288,   25331.477,     377.189,
   39271.314,   39669.327,     398.013,
Is_True,           1.3325%,
Analysis,STARLINK-2026 - STARLINK-2429,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2026 - STARLINK-2369,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2026 - STARLINK-1041,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2026 - STARLINK-1882,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2026 - STARLINK-1663,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2026 - STARLINK-3235,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2026 - STARLINK-3578,
       Rise,         Set, Duration (s),
   85548.122,   86400.000,     851.878,
Is_True,           0.9860%,
Analysis,STARLINK-2026 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    7253.856,   16766.259,    9512.403,
   18765.465,   28240.973,    9475.507,
   30246.365,   45468.720,   15222.355,
   49539.439,   56962.983,    7423.544,
   59020.105,   74176.173,   15156.068,
   76242.088,   85658.360,    9416.272,
Is_True,          76.6275%,
Analysis,STARLINK-2026 - IOAG-North1,
       Rise,         Set, Duration (s),
    1472.784,    5247.161,    3774.377,
    7222.597,   16732.362,    9509.765,
   18735.252,   28234.206,    9498.953,
   30256.560,   33990.128,    3733.568,
   36014.302,   45453.536,    9439.234,
   47486.088,   56930.229,    9444.141,
   58985.766,   74177.126,   15191.360,
   76256.173,   85654.027,    9397.854,
Is_True,          81.0061%,
Analysis,STARLINK-2026 - IOAG-North2,
       Rise,         Set, Duration (s),
    1483.448,    5258.825,    3775.377,
    7246.510,   16761.223,    9514.713,
   18743.405,   28219.413,    9476.008,
   30231.931,   45454.157,   15222.225,
   47499.581,   56961.478,    9461.896,
   59011.286,   74156.715,   15145.429,
   76229.414,   85643.911,    9414.497,
Is_True,          83.3451%,
Analysis,STARLINK-2026 - IOAG-South1,
       Rise,         Set, Duration (s),
    1500.220,    5287.209,    3786.988,
    7251.683,   16774.466,    9522.784,
   18750.462,   28249.088,    9498.627,
   30248.563,   33983.355,    3734.793,
   36002.928,   45483.550,    9480.622,
   47516.921,   56971.986,    9455.064,
   59011.267,   74181.763,   15170.496,
   76246.448,   85671.625,    9425.177,
Is_True,          81.1048%,
Analysis,STARLINK-2026 - IOAG-South2,
       Rise,         Set, Duration (s),
    1486.470,    5278.852,    3792.382,
    7238.298,   16756.356,    9518.058,
   18758.220,   28260.054,    9501.834,
   30262.195,   34003.760,    3741.565,
   36010.177,   45481.517,    9471.340,
   47503.699,   56915.583,    9411.884,
   59005.973,   74197.119,   15191.146,
   76261.004,   85676.057,    9415.053,
Is_True,          81.0686%,
Analysis,STARLINK-1582 - STARLINK-3602,
       Rise,         Set, Duration (s),
    3518.682,    4324.103,     805.421,
   17851.238,   18641.054,     789.816,
   32177.011,   32963.948,     786.937,
   46509.815,   47280.442,     770.626,
   60835.756,   61602.942,     767.185,
   75168.837,   75918.948,     750.111,
Is_True,           5.4052%,
Analysis,STARLINK-1582 - STARLINK-2535,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1582 - STARLINK-3085,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1582 - STARLINK-2067,
       Rise,         Set, Duration (s),
    3874.529,   14176.151,   10301.622,
   18215.883,   28515.169,   10299.286,
   32537.104,   42838.675,   10301.572,
   49734.640,   57177.714,    7443.074,
   58343.500,   71501.183,   13157.683,
   72664.680,   85840.243,   13175.563,
Is_True,          74.8597%,
Analysis,STARLINK-1582 - STARLINK-3526,
       Rise,         Set, Duration (s),
    6502.950,    7433.224,     930.275,
   17959.685,   21758.614,    3798.929,
   32278.970,   36080.195,    3801.225,
   46601.802,   50405.219,    3803.417,
   60921.320,   61863.684,     942.364,
   75244.324,   76184.892,     940.567,
Is_True,          16.4546%,
Analysis,STARLINK-1582 - STARLINK-1917,
       Rise,         Set, Duration (s),
    6535.985,    7496.376,     960.391,
   20864.929,   21830.203,     965.274,
   32330.009,   36159.071,    3829.063,
   46663.774,   50492.895,    3829.121,
   60992.694,   64821.747,    3829.053,
   75326.456,   76286.812,     960.355,
Is_True,          16.6357%,
Analysis,STARLINK-1582 - STARLINK-1808,
       Rise,         Set, Duration (s),
       0.000,      74.051,      74.051,
   10633.700,   11537.973,     904.273,
   24974.366,   25859.139,     884.773,
   39296.874,   40197.799,     900.924,
   53637.576,   54518.931,     881.355,
   67960.029,   68857.655,     897.626,
   82300.766,   83178.754,     877.988,
Is_True,           6.2743%,
Analysis,STARLINK-1582 - STARLINK-1964,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1582 - STARLINK-3518,
       Rise,         Set, Duration (s),
   35568.661,   36139.381,     570.720,
   46778.652,   47536.426,     757.774,
   60857.032,   61720.781,     863.748,
   75002.100,   75844.682,     842.581,
   86361.112,   86400.000,      38.888,
Is_True,           3.5575%,
Analysis,STARLINK-1582 - STARLINK-3372,
       Rise,         Set, Duration (s),
   32208.989,   32864.942,     655.953,
   46291.612,   47108.085,     816.472,
   57593.902,   61304.098,    3710.196,
   71762.966,   72633.069,     870.103,
   85972.559,   86400.000,     427.441,
Is_True,           7.5002%,
Analysis,STARLINK-1582 - STARLINK-3448,
       Rise,         Set, Duration (s),
   50067.413,   50480.614,     413.201,
   75304.468,   76131.972,     827.504,
Is_True,           1.4360%,
Analysis,STARLINK-1582 - STARLINK-3612,
       Rise,         Set, Duration (s),
   21100.931,   21943.862,     842.932,
   32329.611,   36012.965,    3683.354,
   46494.156,   47175.942,     681.786,
Is_True,           6.0279%,
Analysis,STARLINK-1582 - STARLINK-2540,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1582 - STARLINK-1708,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1582 - STARLINK-3727,
       Rise,         Set, Duration (s),
       0.000,   22460.375,   22460.375,
Is_True,          25.9958%,
Analysis,STARLINK-1582 - STARLINK-1221,
       Rise,         Set, Duration (s),
    6547.831,    7266.198,     718.367,
   20872.946,   21602.885,     729.939,
   32338.026,   33067.640,     729.614,
   46675.641,   47392.810,     717.168,
   61000.715,   61729.526,     728.810,
   75338.341,   76054.671,     716.330,
Is_True,           5.0234%,
Analysis,STARLINK-1582 - STARLINK-3130,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1582 - STARLINK-1043,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1582 - STARLINK-3305,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1582 - STARLINK-3870,
       Rise,         Set, Duration (s),
       0.000,    7758.846,    7758.846,
Is_True,           8.9801%,
Analysis,STARLINK-1582 - STARLINK-3712,
       Rise,         Set, Duration (s),
       0.000,   11097.330,   11097.330,
Is_True,          12.8441%,
Analysis,STARLINK-1582 - STARLINK-2336,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1582 - STARLINK-3336,
       Rise,         Set, Duration (s),
   56977.565,   57653.529,     675.964,
   68376.981,   72006.130,    3629.149,
   82682.033,   86400.000,    3717.967,
Is_True,           9.2860%,
Analysis,STARLINK-1582 - STARLINK-2595,
       Rise,         Set, Duration (s),
    3470.865,    3690.381,     219.516,
   17807.995,   18016.142,     208.147,
Is_True,           0.4950%,
Analysis,STARLINK-1582 - STARLINK-1049,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1582 - STARLINK-1970,
       Rise,         Set, Duration (s),
   10337.026,   10903.998,     566.973,
   24677.067,   25226.371,     549.304,
   79127.191,   79694.446,     567.255,
Is_True,           1.9485%,
Analysis,STARLINK-1582 - STARLINK-1869,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1582 - STARLINK-3803,
       Rise,         Set, Duration (s),
   57117.848,   57992.414,     874.566,
   68188.894,   72057.396,    3868.503,
   82470.254,   82964.688,     494.434,
Is_True,           6.0619%,
Analysis,STARLINK-1582 - STARLINK-2580,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1582 - STARLINK-2317,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1582 - STARLINK-2429,
       Rise,         Set, Duration (s),
       0.000,     428.433,     428.433,
   13823.132,   14754.430,     931.298,
   28149.288,   29090.656,     941.367,
   42485.684,   43416.627,     930.943,
   53950.701,   57752.869,    3802.168,
   68276.819,   72078.815,    3801.996,
   82613.231,   86400.000,    3786.769,
Is_True,          16.9247%,
Analysis,STARLINK-1582 - STARLINK-2369,
       Rise,         Set, Duration (s),
    3109.494,    3959.971,     850.477,
   17437.675,   18294.196,     856.522,
   31772.115,   32622.621,     850.505,
   46100.278,   46956.846,     856.568,
   57565.314,   61285.251,    3719.937,
   71899.754,   75619.477,    3719.723,
   86227.892,   86400.000,     172.108,
Is_True,          12.7614%,
Analysis,STARLINK-1582 - STARLINK-1041,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1582 - STARLINK-1882,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1582 - STARLINK-1663,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1582 - STARLINK-3235,
       Rise,         Set, Duration (s),
       0.000,    3643.761,    3643.761,
   14043.503,   15100.590,    1057.088,
   28339.261,   29425.905,    1086.644,
   42648.029,   43739.232,    1091.203,
   56946.598,   58062.109,    1115.511,
   65535.556,   72373.172,    6837.616,
   82703.411,   86400.000,    3696.589,
Is_True,          21.4449%,
Analysis,STARLINK-1582 - STARLINK-3578,
       Rise,         Set, Duration (s),
    6682.563,    7513.677,     831.114,
Is_True,           0.9619%,
Analysis,STARLINK-1582 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1637.381,    1637.381,
    5756.456,    9319.724,    3563.268,
   11320.615,   20827.930,    9507.315,
   22818.851,   32311.360,    9492.509,
   34303.069,   38063.730,    3760.661,
   40057.972,   43827.192,    3769.220,
   51590.024,   61116.889,    9526.865,
   63103.413,   66861.297,    3757.885,
   68845.502,   78346.401,    9500.899,
   80334.770,   86400.000,    6065.230,
Is_True,          70.1172%,
Analysis,STARLINK-1582 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    3533.911,    3533.911,
    5546.735,    9290.029,    3743.294,
   11304.687,   20810.471,    9505.784,
   22820.607,   32334.654,    9514.047,
   34327.456,   38080.934,    3753.478,
   40064.617,   49570.712,    9506.095,
   51573.769,   61086.598,    9512.828,
   63091.417,   66848.115,    3756.698,
   68850.162,   78371.692,    9521.529,
   80353.531,   86400.000,    6046.469,
Is_True,          79.1599%,
Analysis,STARLINK-1582 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    3553.012,    3553.012,
    5565.049,    9314.591,    3749.542,
   11316.391,   20802.040,    9485.649,
   22802.363,   32308.886,    9506.523,
   34317.434,   38068.295,    3750.860,
   40076.079,   49592.395,    9516.316,
   51590.919,   61094.342,    9503.423,
   63079.306,   66836.008,    3756.703,
   68832.810,   78344.208,    9511.398,
   80349.061,   86400.000,    6050.939,
Is_True,          79.1486%,
Analysis,STARLINK-1582 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    3552.559,    3552.559,
    5541.867,    9302.002,    3760.135,
   11286.567,   20804.263,    9517.696,
   22787.772,   32316.576,    9528.804,
   34313.258,   38085.624,    3772.366,
   40080.113,   49593.280,    9513.167,
   51568.420,   61093.234,    9524.814,
   63066.389,   66844.385,    3777.996,
   68821.347,   78357.758,    9536.411,
   80356.891,   86400.000,    6043.109,
Is_True,          79.3137%,
Analysis,STARLINK-1582 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    3537.422,    3537.422,
    5531.711,    9295.241,    3763.530,
   17066.632,   20822.659,    3756.026,
   22810.699,   32322.836,    9512.136,
   34299.722,   38073.258,    3773.535,
   40049.403,   49578.682,    9529.279,
   51563.097,   61106.972,    9543.875,
   63095.342,   66861.975,    3766.633,
   68839.995,   78361.884,    9521.889,
   80333.882,   86400.000,    6066.118,
Is_True,          72.6510%,
Analysis,STARLINK-3602 - STARLINK-2535,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3602 - STARLINK-3085,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3602 - STARLINK-2067,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3602 - STARLINK-3526,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3602 - STARLINK-1917,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3602 - STARLINK-1808,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3602 - STARLINK-1964,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3602 - STARLINK-3518,
       Rise,         Set, Duration (s),
   51190.968,   86400.000,   35209.032,
Is_True,          40.7512%,
Analysis,STARLINK-3602 - STARLINK-3372,
       Rise,         Set, Duration (s),
   27977.865,   29029.188,    1051.324,
   36173.269,   46499.366,   10326.097,
   47245.006,   60726.309,   13481.303,
   61380.881,   71848.401,   10467.520,
   78766.029,   82854.159,    4088.130,
Is_True,          45.6185%,
Analysis,STARLINK-3602 - STARLINK-3448,
       Rise,         Set, Duration (s),
