
SOAP Analysis Report Output for starlink_starlink_40_sats_13.orb,
Generated: Thu Dec 15 21:24:23 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
Analysis,STARLINK-2413 - STARLINK-1147,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2413 - STARLINK-1103,
       Rise,         Set, Duration (s),
   10325.845,   11080.824,     754.979,
   24661.417,   25432.504,     771.087,
   38979.809,   39799.991,     820.183,
   53316.649,   54150.366,     833.717,
   64779.675,   68515.706,    3736.031,
   79100.932,   82864.933,    3764.002,
Is_True,          12.3611%,
Analysis,STARLINK-2413 - STARLINK-2620,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2413 - STARLINK-1433,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2413 - STARLINK-3316,
       Rise,         Set, Duration (s),
       0.000,   10309.951,   10309.951,
   11457.712,   24650.738,   13193.026,
   25773.291,   39004.980,   13231.689,
   40111.921,   53340.766,   13228.846,
   54432.269,   67689.669,   13257.400,
   68775.985,   79160.523,   10384.538,
   83101.365,   86400.000,    3298.635,
Is_True,          89.0094%,
Analysis,STARLINK-2413 - STARLINK-2537,
       Rise,         Set, Duration (s),
       0.000,    3605.447,    3605.447,
   14182.384,   15083.850,     901.466,
   28525.397,   29428.425,     903.028,
   42862.490,   43779.188,     916.698,
   57205.866,   58123.370,     917.504,
   71543.445,   72473.581,     930.136,
   85887.185,   86400.000,     512.815,
Is_True,          10.0545%,
Analysis,STARLINK-2413 - STARLINK-3158,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2413 - STARLINK-2008,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2413 - STARLINK-1835,
       Rise,         Set, Duration (s),
     631.109,   13935.052,   13303.943,
   14955.952,   28290.832,   13334.880,
   29305.643,   42629.250,   13323.607,
   43633.241,   56982.222,   13348.980,
   57985.645,   71317.878,   13332.233,
   72316.049,   82791.756,   10475.707,
Is_True,          89.2585%,
Analysis,STARLINK-2413 - STARLINK-1273,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2413 - STARLINK-3813,
       Rise,         Set, Duration (s),
   57107.799,   57944.469,     836.670,
   68351.441,   69126.160,     774.719,
   82662.516,   82850.930,     188.415,
Is_True,           2.0831%,
Analysis,STARLINK-2413 - STARLINK-3399,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2413 - STARLINK-2399,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2413 - STARLINK-3856,
       Rise,         Set, Duration (s),
   28791.940,   29417.319,     625.379,
   42705.355,   43557.050,     851.695,
   53972.410,   54731.879,     759.468,
Is_True,           2.5886%,
Analysis,STARLINK-2413 - STARLINK-1958,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2413 - STARLINK-1267,
       Rise,         Set, Duration (s),
    3075.340,    4249.622,    1174.282,
   17416.090,   18595.249,    1179.159,
   31742.188,   32954.730,    1212.542,
   46084.097,   47299.209,    1215.112,
   54677.472,   61657.294,    6979.822,
   69020.308,   76000.622,    6980.314,
   83348.794,   86400.000,    3051.206,
Is_True,          25.2227%,
Analysis,STARLINK-2413 - STARLINK-1123,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2413 - STARLINK-1774,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2413 - STARLINK-3060,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2413 - STARLINK-2674,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2413 - STARLINK-3077,
       Rise,         Set, Duration (s),
   10165.912,   10973.785,     807.873,
   24550.197,   25364.504,     814.307,
   38930.455,   39759.882,     829.427,
   53315.810,   54149.540,     833.731,
   67697.612,   68543.353,     845.740,
   82084.022,   82931.965,     847.943,
Is_True,           5.7628%,
Analysis,STARLINK-2413 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,    1164.759,    1164.759,
    8711.466,   12702.503,    3991.038,
   14491.116,   24208.692,    9717.576,
   26008.474,   35710.840,    9702.366,
   37527.402,   41472.533,    3945.131,
   49707.905,   53004.294,    3296.390,
   54873.514,   64515.450,    9641.937,
   66399.974,   70262.790,    3862.816,
   72150.643,   81765.696,    9615.053,
   83672.765,   86400.000,    2727.235,
Is_True,          66.7411%,
Analysis,STARLINK-2413 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    6938.159,    6938.159,
    8675.042,   12706.490,    4031.448,
   14454.009,   24229.683,    9775.674,
   26014.682,   35724.452,    9709.770,
   37549.788,   41476.238,    3926.450,
   43302.552,   53009.000,    9706.448,
   54844.667,   64528.789,    9684.122,
   66394.045,   70282.174,    3888.129,
   72166.447,   81769.925,    9603.478,
   83680.966,   86400.000,    2719.034,
Is_True,          80.9985%,
Analysis,STARLINK-2413 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    6949.730,    6949.730,
    8706.806,   12696.009,    3989.203,
   14475.798,   24208.942,    9733.144,
   25989.373,   35742.120,    9752.747,
   37541.047,   41502.836,    3961.789,
   43318.745,   53008.433,    9689.688,
   54866.335,   64506.655,    9640.320,
   66376.417,   70272.073,    3895.656,
   72145.395,   81794.159,    9648.764,
   83689.412,   86400.000,    2710.588,
Is_True,          80.9857%,
Analysis,STARLINK-2413 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    6903.596,    6903.596,
    8688.560,   12654.819,    3966.259,
   14452.402,   24174.711,    9722.308,
   25988.060,   35061.284,    9073.224,
   37555.358,   41481.992,    3926.633,
   43323.857,   52968.925,    9645.068,
   54841.740,   64477.112,    9635.372,
   66367.766,   70239.763,    3871.997,
   72137.457,   81783.937,    9646.479,
   83698.540,   86400.000,    2701.460,
Is_True,          79.9681%,
Analysis,STARLINK-2413 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    6903.523,    6903.523,
    8678.919,   12685.104,    4006.185,
   14466.746,   24193.661,    9726.916,
   26007.785,   35690.538,    9682.752,
   37531.200,   41447.276,    3916.076,
   43296.461,   52980.551,    9684.091,
   54844.063,   64505.262,    9661.198,
   66393.120,   70246.954,    3853.834,
   72149.698,   81745.589,    9595.892,
   83668.185,   86400.000,    2731.815,
Is_True,          80.7434%,
Analysis,STARLINK-2087 - STARLINK-3155,
       Rise,         Set, Duration (s),
    3486.467,    4282.686,     796.218,
   17814.111,   18609.768,     795.658,
   32138.384,   32940.808,     802.424,
   46465.809,   47267.787,     801.978,
   60789.904,   61598.668,     808.765,
   75117.115,   75925.538,     808.424,
Is_True,           5.5711%,
Analysis,STARLINK-2087 - STARLINK-1007,
       Rise,         Set, Duration (s),
    3183.891,    3952.033,     768.142,
   17518.827,   18281.085,     762.258,
   31846.231,   32617.033,     770.802,
   46181.174,   46946.039,     764.865,
   60508.570,   61281.957,     773.387,
   71973.504,   75610.915,    3637.411,
   86308.455,   86400.000,      91.545,
Is_True,           8.7597%,
Analysis,STARLINK-2087 - STARLINK-3154,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2087 - STARLINK-2715,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2087 - STARLINK-3758,
       Rise,         Set, Duration (s),
       0.000,    3613.381,    3613.381,
   14020.348,   14797.292,     776.944,
Is_True,           5.0814%,
Analysis,STARLINK-2087 - STARLINK-1062,
       Rise,         Set, Duration (s),
    3517.816,    7279.361,    3761.545,
   17857.310,   21617.871,    3760.560,
   32179.579,   33082.647,     903.069,
   46519.105,   47406.034,     886.929,
   60841.342,   61744.588,     903.246,
   75180.900,   76067.944,     887.043,
Is_True,          12.8500%,
Analysis,STARLINK-2087 - STARLINK-1763,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2087 - STARLINK-3203,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2087 - STARLINK-1124,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2087 - STARLINK-1465,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2087 - STARLINK-2146,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2087 - STARLINK-3826,
       Rise,         Set, Duration (s),
   50058.992,   50836.348,     777.357,
   61104.965,   65013.242,    3908.277,
   75247.700,   76097.531,     849.831,
Is_True,           6.4068%,
Analysis,STARLINK-2087 - STARLINK-2645,
       Rise,         Set, Duration (s),
    3424.443,    7266.665,    3842.222,
   17758.662,   21600.940,    3842.279,
   32086.160,   33065.637,     979.478,
   46420.392,   47393.087,     972.695,
   60747.877,   61727.381,     979.503,
   75082.123,   76054.818,     972.695,
Is_True,          13.4130%,
Analysis,STARLINK-2087 - STARLINK-3744,
       Rise,         Set, Duration (s),
       0.000,     457.801,     457.801,
Is_True,           0.5299%,
Analysis,STARLINK-2087 - STARLINK-1594,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2087 - STARLINK-2184,
       Rise,         Set, Duration (s),
     677.956,    7588.277,    6910.321,
   17875.008,   21925.210,    4050.201,
   32198.779,   36249.879,    4051.099,
   46536.764,   50586.841,    4050.077,
   60860.511,   67783.822,    6923.312,
   75198.522,   82108.453,    6909.931,
Is_True,          38.0728%,
Analysis,STARLINK-2087 - STARLINK-3722,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2087 - STARLINK-1147,
       Rise,         Set, Duration (s),
     692.529,    7735.106,    7042.576,
   15012.668,   22074.552,    7061.884,
   29354.365,   36396.638,    7042.273,
   43674.471,   50736.128,    7061.657,
   60871.552,   65058.176,    4186.624,
   75213.301,   82255.102,    7041.800,
Is_True,          45.6445%,
Analysis,STARLINK-2087 - STARLINK-1103,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2087 - STARLINK-2620,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2087 - STARLINK-1433,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2087 - STARLINK-3316,
       Rise,         Set, Duration (s),
    6685.380,    7323.454,     638.074,
   21002.558,   21656.940,     654.383,
   46783.163,   47445.945,     662.782,
   61100.417,   61778.993,     678.577,
   75424.356,   76104.351,     679.995,
Is_True,           3.8354%,
Analysis,STARLINK-2087 - STARLINK-2537,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2087 - STARLINK-3158,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2087 - STARLINK-2008,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2087 - STARLINK-1835,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2087 - STARLINK-1273,
       Rise,         Set, Duration (s),
   28736.058,   29039.610,     303.552,
   43065.539,   43371.630,     306.091,
   57397.745,   57701.798,     304.053,
   71727.218,   72033.826,     306.608,
Is_True,           1.4124%,
Analysis,STARLINK-2087 - STARLINK-3813,
       Rise,         Set, Duration (s),
   71664.522,   72170.844,     506.322,
   82671.245,   83570.187,     898.941,
Is_True,           1.6265%,
Analysis,STARLINK-2087 - STARLINK-3399,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2087 - STARLINK-2399,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2087 - STARLINK-3856,
       Rise,         Set, Duration (s),
   57232.300,   57858.445,     626.145,
   68290.068,   72030.453,    3740.385,
   82352.209,   83183.268,     831.059,
Is_True,           6.0157%,
Analysis,STARLINK-2087 - STARLINK-1958,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2087 - STARLINK-1267,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2087 - STARLINK-1123,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2087 - STARLINK-1774,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2087 - STARLINK-3060,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2087 - STARLINK-2674,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2087 - STARLINK-3077,
       Rise,         Set, Duration (s),
       0.000,    2912.434,    2912.434,
   10126.084,   11531.027,    1404.943,
   24539.377,   25869.356,    1329.980,
   38945.108,   40214.847,    1269.739,
   53375.060,   54536.634,    1161.574,
   67796.721,   68866.496,    1069.775,
   82246.528,   83168.522,     921.995,
Is_True,          11.6556%,
Analysis,STARLINK-2087 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    7538.333,   17093.616,    9555.283,
   19005.658,   28573.498,    9567.840,
   30470.527,   34315.502,    3844.975,
   36202.009,   45483.647,    9281.638,
   49686.959,   57354.855,    7667.896,
   59126.187,   63106.718,    3980.530,
   64857.703,   74590.349,    9732.645,
   76319.708,   86105.660,    9785.951,
Is_True,          73.3990%,
Analysis,STARLINK-2087 - IOAG-North1,
       Rise,         Set, Duration (s),
    1793.386,    5560.655,    3767.269,
    7517.076,   17055.916,    9538.839,
   18978.085,   28572.853,    9594.767,
   30458.211,   34336.845,    3878.634,
   36207.797,   45806.571,    9598.774,
   47646.149,   57306.002,    9659.853,
   59096.192,   63066.611,    3970.419,
   64828.226,   74606.183,    9777.958,
   76312.078,   86098.978,    9786.900,
Is_True,          80.5248%,
Analysis,STARLINK-2087 - IOAG-North2,
       Rise,         Set, Duration (s),
    1783.645,    5576.363,    3792.718,
    7525.543,   17081.736,    9556.193,
   19004.042,   28550.760,    9546.718,
   30445.155,   34299.491,    3854.336,
   36173.194,   45815.315,    9642.121,
   47643.096,   57347.576,    9704.480,
   59135.224,   63077.504,    3942.280,
   64849.062,   74568.676,    9719.613,
   76286.476,   86096.969,    9810.494,
Is_True,          80.5196%,
Analysis,STARLINK-2087 - IOAG-South1,
       Rise,         Set, Duration (s),
    1818.950,    5598.778,    3779.828,
    7561.226,   17091.477,    9530.251,
   19030.470,   28578.404,    9547.934,
   30479.680,   34323.401,    3843.721,
   36195.491,   45844.714,    9649.223,
   47686.246,   57347.408,    9661.162,
   59159.667,   63096.072,    3936.404,
   64887.777,   74595.186,    9707.409,
   76322.093,   86135.443,    9813.350,
Is_True,          80.4043%,
Analysis,STARLINK-2087 - IOAG-South2,
       Rise,         Set, Duration (s),
    1825.951,    5588.213,    3762.262,
    7550.545,   17082.228,    9531.684,
   19006.495,   28592.754,    9586.259,
   30495.294,   34341.202,    3845.908,
   36230.807,   45833.489,    9602.681,
   47686.201,   56907.477,    9221.276,
   59119.186,   63102.048,    3982.862,
   64868.557,   74616.121,    9747.564,
   76351.829,   86120.171,    9768.342,
Is_True,          79.9176%,
Analysis,STARLINK-3155 - STARLINK-1007,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3155 - STARLINK-3154,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3155 - STARLINK-2715,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3155 - STARLINK-3758,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3155 - STARLINK-1062,
       Rise,         Set, Duration (s),
       0.000,    6540.794,    6540.794,
   13789.455,   20885.287,    7095.832,
   28121.874,   29476.691,    1354.816,
   36701.655,   43821.063,    7119.408,
   51033.764,   58146.539,    7112.774,
   65341.340,   72490.743,    7149.403,
   79673.086,   86400.000,    6726.914,
Is_True,          49.8842%,
Analysis,STARLINK-3155 - STARLINK-1763,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3155 - STARLINK-3203,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3155 - STARLINK-1124,
       Rise,         Set, Duration (s),
    3558.813,    7304.872,    3746.060,
   17886.659,   21634.806,    3748.147,
   32212.086,   33097.598,     885.512,
   46539.743,   47424.678,     884.934,
   60865.015,   61754.352,     889.337,
   75192.488,   76081.290,     888.802,
Is_True,          12.7810%,
Analysis,STARLINK-3155 - STARLINK-1465,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3155 - STARLINK-2146,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3155 - STARLINK-3826,
       Rise,         Set, Duration (s),
   57262.032,   64315.221,    7053.189,
   65477.945,   72688.887,    7210.942,
Is_True,          16.5094%,
Analysis,STARLINK-3155 - STARLINK-2645,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3155 - STARLINK-3744,
       Rise,         Set, Duration (s),
   80055.965,   86400.000,    6344.035,
Is_True,           7.3426%,
Analysis,STARLINK-3155 - STARLINK-1594,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3155 - STARLINK-2184,
       Rise,         Set, Duration (s),
       0.000,    6961.742,    6961.742,
   10845.584,   21299.529,   10453.946,
   22305.065,   35622.860,   13317.795,
   36617.920,   49960.410,   13342.490,
   50953.609,   64283.538,   13329.929,
   65266.309,   78620.815,   13354.506,
   79601.978,   86400.000,    6798.022,
Is_True,          89.7667%,
Analysis,STARLINK-3155 - STARLINK-3722,
       Rise,         Set, Duration (s),
   56814.479,   57819.513,    1005.034,
   67765.942,   75065.017,    7299.075,
   76152.693,   83440.293,    7287.600,
Is_True,          18.0460%,
Analysis,STARLINK-3155 - STARLINK-1147,
       Rise,         Set, Duration (s),
       0.000,    3919.137,    3919.137,
   14044.379,   21114.898,    7070.520,
   28377.149,   35437.813,    7060.664,
   42694.533,   49774.245,    7079.711,
   57027.150,   64097.004,    7069.854,
   71344.373,   72701.473,    1357.100,
   85676.854,   86400.000,     723.146,
Is_True,          39.6761%,
Analysis,STARLINK-3155 - STARLINK-1103,
       Rise,         Set, Duration (s),
    6832.063,    7761.885,     929.822,
   21160.424,   22088.999,     928.575,
   35487.303,   36417.493,     930.190,
   49815.549,   50744.374,     928.825,
   64142.277,   65072.688,     930.410,
   78470.414,   79399.329,     928.915,
Is_True,           6.4546%,
Analysis,STARLINK-3155 - STARLINK-2620,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3155 - STARLINK-1433,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3155 - STARLINK-3316,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3155 - STARLINK-2537,
       Rise,         Set, Duration (s),
       0.000,    3594.207,    3594.207,
    7381.751,   17912.985,   10531.234,
   21724.686,   32245.961,   10521.275,
   36043.373,   46564.043,   10520.670,
   47508.169,   60896.476,   13388.308,
   61851.495,   75213.825,   13362.330,
   76170.555,   86400.000,   10229.445,
Is_True,          83.5040%,
Analysis,STARLINK-3155 - STARLINK-3158,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3155 - STARLINK-2008,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3155 - STARLINK-1835,
       Rise,         Set, Duration (s),
    3409.275,    7208.866,    3799.590,
   17738.217,   18671.182,     932.966,
   32062.564,   33001.417,     938.854,
   46391.342,   47326.749,     935.408,
   60715.538,   61656.809,     941.271,
   75044.158,   75981.988,     937.830,
Is_True,           9.8217%,
Analysis,STARLINK-3155 - STARLINK-1273,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3155 - STARLINK-3813,
       Rise,         Set, Duration (s),
   42465.642,   43465.023,     999.380,
   53358.751,   60475.405,    7116.653,
   61864.618,   68547.029,    6682.411,
Is_True,          17.1278%,
Analysis,STARLINK-3155 - STARLINK-3399,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3155 - STARLINK-2399,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3155 - STARLINK-3856,
       Rise,         Set, Duration (s),
   27956.872,   29190.492,    1233.620,
   38981.106,   46034.604,    7053.498,
   53461.498,   54044.202,     582.704,
Is_True,          10.2660%,
Analysis,STARLINK-3155 - STARLINK-1958,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3155 - STARLINK-1267,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3155 - STARLINK-1123,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3155 - STARLINK-1774,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3155 - STARLINK-3060,
       Rise,         Set, Duration (s),
   10460.073,   11208.261,     748.189,
   24816.399,   25555.966,     739.567,
   39179.221,   39896.083,     716.863,
   53536.489,   54242.770,     706.281,
   67900.843,   68581.197,     680.353,
   82259.151,   82926.767,     667.616,
Is_True,           4.9292%,
Analysis,STARLINK-3155 - STARLINK-2674,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3155 - STARLINK-3077,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3155 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
       0.000,     808.549,     808.549,
    8706.224,   12319.882,    3613.659,
   14455.276,   23803.557,    9348.280,
   25932.171,   35280.413,    9348.241,
   37410.526,   45513.225,    8102.699,
   49715.037,   52545.600,    2830.563,
   54669.048,   64041.087,    9372.038,
   66155.070,   75514.601,    9359.532,
   77627.961,   81259.059,    3631.098,
   83373.469,   86400.000,    3026.531,
Is_True,          68.7977%,
Analysis,STARLINK-3155 - IOAG-North1,
       Rise,         Set, Duration (s),
       0.000,    6554.095,    6554.095,
    8698.101,   12305.053,    3606.952,
   14447.542,   23807.015,    9359.473,
   25943.190,   35299.816,    9356.626,
   37420.989,   46779.715,    9358.726,
   48910.194,   52529.868,    3619.674,
   54659.648,   64032.866,    9373.218,
   66157.092,   75533.722,    9376.630,
   77645.287,   81271.848,    3626.561,
   83379.501,   86400.000,    3020.499,
Is_True,          77.8385%,
Analysis,STARLINK-3155 - IOAG-North2,
       Rise,         Set, Duration (s),
       0.000,    6569.526,    6569.526,
    8708.432,   12314.395,    3605.964,
   14445.025,   23791.567,    9346.542,
   25929.119,   35292.526,    9363.407,
   37427.872,   46794.959,    9367.087,
   48923.006,   52544.370,    3621.363,
   54665.868,   64021.655,    9355.786,
   66143.155,   75519.517,    9376.363,
   77641.478,   81271.079,    3629.601,
   83390.600,   86400.000,    3009.400,
Is_True,          77.8299%,
Analysis,STARLINK-3155 - IOAG-South1,
       Rise,         Set, Duration (s),
       0.000,    6550.559,    6550.559,
    8683.309,   12291.480,    3608.170,
   14423.089,   23782.013,    9358.924,
   25913.516,   35061.208,    9147.692,
   37428.362,   46785.521,    9357.159,
   48903.540,   52525.702,    3622.162,
   54641.599,   64013.021,    9371.421,
   66127.602,   75515.517,    9387.916,
   77635.098,   81279.433,    3644.334,
   83391.472,   86400.000,    3008.528,
Is_True,          77.6121%,
Analysis,STARLINK-3155 - IOAG-South2,
       Rise,         Set, Duration (s),
       0.000,    6544.589,    6544.589,
    8684.679,   12301.372,    3616.692,
   14457.967,   23798.024,    9340.057,
   25924.693,   35279.037,    9354.344,
   37402.473,   46770.989,    9368.516,
   48894.753,   52523.520,    3628.767,
   54649.980,   64034.740,    9384.760,
   66147.316,   75515.538,    9368.222,
   77622.312,   81258.511,    3636.199,
   83364.284,   86400.000,    3035.716,
Is_True,          77.8679%,
Analysis,STARLINK-1007 - STARLINK-3154,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
