
SOAP Analysis Report Output for starlink_80_sats_44.orb,
Generated: Fri Dec 16 10:24:04 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-3722 - STARLINK-1862,
       Rise,         Set, Duration (s),
   61099.667,   61708.801,     609.134,
   75074.086,   75920.570,     846.484,
   86332.290,   86400.000,      67.710,
Is_True,           1.7631%,
Analysis,STARLINK-3722 - STARLINK-1833,
       Rise,         Set, Duration (s),
   28206.813,   29044.256,     837.443,
   39385.973,   43222.583,    3836.610,
   53510.286,   54442.360,     932.074,
Is_True,           6.4886%,
Analysis,STARLINK-3722 - STARLINK-3157,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3722 - STARLINK-3366,
       Rise,         Set, Duration (s),
    3238.589,    3992.819,     754.230,
   14385.492,   15104.541,     719.048,
   28334.878,   28987.872,     652.994,
   39504.174,   40092.526,     588.352,
   64679.936,   65057.890,     377.953,
Is_True,           3.5794%,
Analysis,STARLINK-3722 - STARLINK-3818,
       Rise,         Set, Duration (s),
       0.000,     439.441,     439.441,
   10687.659,   11478.700,     791.041,
   24468.026,   25269.429,     801.403,
   35497.052,   36301.450,     804.399,
   46533.925,   47329.253,     795.328,
   57579.413,   58352.051,     772.637,
   71395.208,   72126.881,     731.673,
   82464.011,   83134.452,     670.441,
Is_True,           6.7203%,
Analysis,STARLINK-3722 - STARLINK-1679,
       Rise,         Set, Duration (s),
   79032.913,   85815.249,    6782.335,
Is_True,           7.8499%,
Analysis,STARLINK-3722 - STARLINK-2320,
       Rise,         Set, Duration (s),
       0.000,     741.115,     741.115,
   14001.062,   14820.589,     819.527,
   28177.417,   28808.761,     631.343,
Is_True,           2.5370%,
Analysis,STARLINK-3722 - STARLINK-3665,
       Rise,         Set, Duration (s),
       0.000,   10686.986,   10686.986,
Is_True,          12.3692%,
Analysis,STARLINK-3722 - STARLINK-2758,
       Rise,         Set, Duration (s),
   61600.123,   86400.000,   24799.877,
Is_True,          28.7036%,
Analysis,STARLINK-3722 - STARLINK-3250,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3722 - STARLINK-1661,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3722 - STARLINK-2143,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3722 - STARLINK-3658,
       Rise,         Set, Duration (s),
   26957.604,   76426.972,   49469.368,
Is_True,          57.2562%,
Analysis,STARLINK-3722 - STARLINK-2102,
       Rise,         Set, Duration (s),
   28421.270,   35439.295,    7018.025,
   36526.985,   49669.619,   13142.634,
   50548.678,   60590.149,   10041.470,
Is_True,          34.9562%,
Analysis,STARLINK-3722 - STARLINK-3896,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3722 - STARLINK-2740,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3722 - STARLINK-1061,
       Rise,         Set, Duration (s),
   57430.080,   57972.006,     541.926,
   71356.883,   72228.692,     871.809,
   82601.687,   83533.279,     931.592,
Is_True,           2.7145%,
Analysis,STARLINK-3722 - STARLINK-3308,
       Rise,         Set, Duration (s),
   56976.012,   57962.489,     986.477,
   68097.980,   75005.276,    6907.296,
   82229.779,   83394.508,    1164.729,
Is_True,          10.4844%,
Analysis,STARLINK-3722 - STARLINK-1737,
       Rise,         Set, Duration (s),
   15243.118,   24973.713,    9730.595,
