
SOAP Analysis Report Output for starlink_80_sats_22.orb,
Generated: Fri Dec 16 09:56:52 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-1709 - STARLINK-2751,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1709 - STARLINK-3617,
       Rise,         Set, Duration (s),
   21254.532,   21836.014,     581.482,
   32392.279,   36000.642,    3608.363,
   46429.069,   47246.909,     817.840,
   60585.097,   61202.607,     617.510,
Is_True,           6.5106%,
Analysis,STARLINK-1709 - STARLINK-2036,
       Rise,         Set, Duration (s),
    4217.204,   11345.139,    7127.935,
   18555.903,   25669.658,    7113.755,
   32879.595,   40007.333,    7127.738,
   50077.023,   54331.826,    4254.803,
   64415.744,   71529.123,    7113.379,
   78739.395,   85866.825,    7127.430,
Is_True,          46.1401%,
Analysis,STARLINK-1709 - STARLINK-1057,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1709 - STARLINK-3195,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1709 - STARLINK-3876,
       Rise,         Set, Duration (s),
   28638.602,   29334.574,     695.972,
   36617.556,   46607.927,    9990.371,
   53565.645,   54717.642,    1151.997,
Is_True,          13.7018%,
Analysis,STARLINK-1709 - STARLINK-3058,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1709 - STARLINK-1594,
       Rise,         Set, Duration (s),
    2875.574,    3891.061,    1015.487,
   14340.540,   18227.320,    3886.779,
   28665.938,   32553.001,    3887.064,
   43002.950,   46889.283,    3886.333,
   57328.319,   61214.940,    3886.621,
   71665.349,   72679.716,    1014.367,
   85990.691,   86400.000,     409.309,
Is_True,          20.8171%,
Analysis,STARLINK-1709 - STARLINK-2609,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1709 - STARLINK-2530,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1709 - STARLINK-2523,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1709 - STARLINK-1977,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1709 - STARLINK-2178,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1709 - STARLINK-1806,
       Rise,         Set, Duration (s),
    7180.472,    7911.662,     731.190,
   21507.916,   22246.598,     738.682,
   35842.705,   36573.523,     730.819,
   50170.134,   50908.472,     738.338,
   64504.932,   65235.386,     730.454,
   78832.345,   79570.347,     738.001,
Is_True,           5.1013%,
Analysis,STARLINK-1709 - STARLINK-2691,
       Rise,         Set, Duration (s),
       0.000,     341.407,     341.407,
   10694.097,   14636.156,    3942.059,
   25068.040,   29002.641,    3934.602,
   39356.612,   43297.212,    3940.601,
   53730.664,   57663.883,    3933.219,
   68019.125,   69128.382,    1109.257,
   82393.285,   83422.703,    1029.418,
Is_True,          21.1002%,
Analysis,STARLINK-1709 - STARLINK-2455,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1709 - STARLINK-1992,
       Rise,         Set, Duration (s),
    7055.690,    7499.427,     443.737,
   21391.007,   21831.733,     440.726,
   35728.927,   36160.445,     431.518,
   50064.150,   50492.742,     428.592,
   64402.122,   64821.295,     419.173,
Is_True,           2.5043%,
Analysis,STARLINK-1709 - STARLINK-1970,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1709 - STARLINK-3563,
