
SOAP Analysis Report Output for starlink_80_sats_41.orb,
Generated: Fri Dec 16 10:20:09 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-2741 - STARLINK-1748,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2741 - STARLINK-2185,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2741 - STARLINK-1788,
       Rise,         Set, Duration (s),
       0.000,     279.285,     279.285,
   13855.881,   14628.285,     772.404,
   28193.440,   28977.507,     784.067,
   42531.107,   43326.117,     795.010,
   56869.161,   57674.792,     805.631,
   68339.686,   72023.025,    3683.338,
   82677.859,   83501.536,     823.676,
Is_True,           9.1938%,
Analysis,STARLINK-2741 - STARLINK-1390,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2741 - STARLINK-3373,
       Rise,         Set, Duration (s),
   86129.378,   86400.000,     270.622,
Is_True,           0.3132%,
Analysis,STARLINK-2741 - STARLINK-3118,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2741 - STARLINK-2278,
       Rise,         Set, Duration (s),
    3089.096,    4083.726,     994.630,
   17416.990,   18441.294,    1024.304,
   31757.703,   32786.356,    1028.654,
   46086.656,   47142.818,    1056.162,
   57555.047,   61487.044,    3931.997,
   71896.953,   75842.455,    3945.502,
   86227.299,   86400.000,     172.701,
Is_True,          14.0671%,
Analysis,STARLINK-2741 - STARLINK-3346,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2741 - STARLINK-1433,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2741 - STARLINK-2216,
       Rise,         Set, Duration (s),
   10570.762,   11214.105,     643.343,
   24918.957,   25213.650,     294.693,
Is_True,           1.0857%,
Analysis,STARLINK-2741 - STARLINK-61,
       Rise,         Set, Duration (s),
       0.000,    2513.212,    2513.212,
Is_True,           2.9088%,
Analysis,STARLINK-2741 - STARLINK-2754,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2741 - STARLINK-2134,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2741 - STARLINK-1912,
       Rise,         Set, Duration (s),
       0.000,     450.349,     450.349,
   13852.561,   14787.090,     934.529,
   28196.260,   29128.835,     932.575,
   42545.886,   43465.066,     919.180,
   56890.104,   57806.260,     916.156,
   68367.936,   72141.968,    3774.032,
   82718.313,   86400.000,    3681.687,
Is_True,          13.4358%,
Analysis,STARLINK-2741 - STARLINK-3349,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2741 - STARLINK-2151,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2741 - STARLINK-2245,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2741 - STARLINK-2086,
       Rise,         Set, Duration (s),
    3375.175,    7441.553,    4066.377,
   17671.572,   24691.275,    7019.703,
   31996.722,   39054.257,    7057.535,
   46296.691,   53436.208,    7139.517,
   60624.033,   67797.349,    7173.316,
   74926.808,   82176.255,    7249.448,
   83529.352,   86400.000,    2870.648,
Is_True,          49.2784%,
Analysis,STARLINK-2741 - STARLINK-3595,
       Rise,         Set, Duration (s),
   31723.120,   33046.493,    1323.373,
   43092.473,   43850.214,     757.741,
