
SOAP Analysis Report Output for starlink_80_sats_2.orb,
Generated: Fri Dec 16 09:30:34 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-2652 - STARLINK-2615,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2652 - STARLINK-3288,
       Rise,         Set, Duration (s),
     588.376,    7924.981,    7336.605,
   14922.642,   22229.975,    7307.333,
   29238.087,   36549.583,    7311.496,
   43574.366,   53722.510,   10148.144,
   57891.685,   68024.232,   10132.548,
   75085.666,   82341.074,    7255.409,
Is_True,          57.2819%,
Analysis,STARLINK-2652 - STARLINK-2062,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2652 - STARLINK-1214,
       Rise,         Set, Duration (s),
   35765.199,   61551.116,   25785.916,
Is_True,          29.8448%,
Analysis,STARLINK-2652 - STARLINK-1642,
       Rise,         Set, Duration (s),
    6860.894,    7810.729,     949.835,
   21197.214,   22136.116,     938.902,
   35523.033,   36472.058,     949.025,
   49859.369,   50797.431,     938.062,
   64185.165,   65133.398,     948.233,
   78521.517,   79458.757,     937.240,
Is_True,           6.5524%,
Analysis,STARLINK-2652 - STARLINK-1952,
       Rise,         Set, Duration (s),
   53190.275,   54043.740,     853.465,
   64354.620,   65271.478,     916.858,
Is_True,           2.0490%,
Analysis,STARLINK-2652 - STARLINK-1735,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2652 - STARLINK-2542,
       Rise,         Set, Duration (s),
       0.000,    3946.178,    3946.178,
   14154.512,   18283.585,    4129.073,
   28479.089,   32608.717,    4129.629,
   42817.051,   49806.233,    6989.181,
   57141.606,   64143.653,    7002.047,
   71479.574,   78468.744,    6989.170,
   85804.106,   86400.000,     595.894,
Is_True,          39.0986%,
Analysis,STARLINK-2652 - STARLINK-1199,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2652 - STARLINK-1110,
       Rise,         Set, Duration (s),
   53891.816,   54220.346,     328.529,
   68150.777,   68567.992,     417.215,
   82405.651,   82918.730,     513.079,
Is_True,           1.4570%,
Analysis,STARLINK-2652 - STARLINK-2016,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2652 - STARLINK-1534,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2652 - STARLINK-3823,
       Rise,         Set, Duration (s),
    9513.977,   21660.669,   12146.692,
   83554.677,   86400.000,    2845.323,
Is_True,          17.3519%,
Analysis,STARLINK-2652 - STARLINK-2732,
       Rise,         Set, Duration (s),
       0.000,   10392.384,   10392.384,
   10969.943,   24732.167,   13762.224,
   25316.975,   39054.315,   13737.340,
   39632.586,   79181.016,   39548.431,
   79760.252,   86400.000,    6639.748,
Is_True,          97.3150%,
Analysis,STARLINK-2652 - STARLINK-3669,
       Rise,         Set, Duration (s),
       0.000,      92.857,      92.857,
   85966.738,   86400.000,     433.262,
Is_True,           0.6089%,
Analysis,STARLINK-2652 - STARLINK-2128,
       Rise,         Set, Duration (s),
       0.000,     537.599,     537.599,
   13905.816,   14866.460,     960.644,
   28234.733,   29200.133,     965.400,
   42568.351,   43528.982,     960.630,
   56897.256,   57862.650,     965.394,
   68362.260,   72191.486,    3829.226,
   82695.872,   86400.000,    3704.128,
Is_True,          13.7998%,
Analysis,STARLINK-2652 - STARLINK-1282,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
