
SOAP Analysis Report Output for starlink_80_sats_1.orb,
Generated: Fri Dec 16 09:29:24 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-1903 - STARLINK-2061,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1903 - STARLINK-3777,
       Rise,         Set, Duration (s),
   46456.183,   46874.953,     418.770,
   57487.409,   58264.292,     776.883,
   71468.776,   72305.265,     836.489,
   82792.617,   83400.533,     607.916,
Is_True,           3.0556%,
Analysis,STARLINK-1903 - STARLINK-3742,
       Rise,         Set, Duration (s),
   46341.840,   46878.078,     536.238,
   57413.844,   58226.684,     812.840,
   71427.157,   72236.823,     809.666,
   82784.313,   83300.506,     516.193,
Is_True,           3.0960%,
Analysis,STARLINK-1903 - STARLINK-3158,
       Rise,         Set, Duration (s),
    6834.228,    7887.566,    1053.338,
   21159.273,   22209.141,    1049.869,
   35474.329,   36540.377,    1066.048,
   49799.644,   50861.550,    1061.905,
   64114.991,   65192.309,    1077.318,
   75571.416,   79513.068,    3941.652,
Is_True,          10.7062%,
Analysis,STARLINK-1903 - STARLINK-2081,
       Rise,         Set, Duration (s),
       0.000,     132.404,     132.404,
   10415.934,   17330.129,    6914.195,
   24738.747,   25936.778,    1198.031,
   39079.252,   40260.416,    1181.165,
   53402.014,   54599.662,    1197.648,
   67742.537,   68923.256,    1180.720,
   82065.249,   83262.524,    1197.276,
Is_True,          15.0480%,
Analysis,STARLINK-1903 - STARLINK-3072,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1903 - STARLINK-3550,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1903 - STARLINK-1542,
       Rise,         Set, Duration (s),
       0.000,     652.416,     652.416,
   13895.598,   14988.555,    1092.958,
   28232.123,   29315.951,    1083.828,
   42559.216,   43652.088,    1092.872,
   56895.739,   57979.445,    1083.706,
   68361.174,   72315.581,    3954.407,
   82688.211,   86400.000,    3711.789,
Is_True,          14.6666%,
Analysis,STARLINK-1903 - STARLINK-3694,
       Rise,         Set, Duration (s),
       0.000,     242.648,     242.648,
    7504.484,   17527.805,   10023.321,
   24745.679,   25337.171,     591.492,
Is_True,          12.5665%,
Analysis,STARLINK-1903 - STARLINK-1338,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1903 - STARLINK-2288,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1903 - STARLINK-1074,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1903 - STARLINK-2659,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1903 - STARLINK-1191,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1903 - STARLINK-1734,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-1903 - STARLINK-3268,
       Rise,         Set, Duration (s),
   10412.639,   10909.061,     496.422,
   24686.038,   25272.368,     586.329,
   38987.332,   39608.263,     620.931,
   64704.701,   65437.167,     732.466,
   79010.508,   79768.652,     758.145,
Is_True,           3.6971%,
Analysis,STARLINK-1903 - STARLINK-2004,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1903 - STARLINK-1659,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-1903 - STARLINK-1510,
