
SOAP Analysis Report Output for starlink_80_sats_16.orb,
Generated: Fri Dec 16 09:48:42 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-2538 - STARLINK-1882,
       Rise,         Set, Duration (s),
    6925.099,    7906.521,     981.422,
   21259.677,   22234.624,     974.948,
   35587.650,   36569.083,     981.432,
   49922.230,   50897.169,     974.939,
   64250.187,   65231.630,     981.444,
   78584.769,   79559.699,     974.931,
Is_True,           6.7930%,
Analysis,STARLINK-2538 - STARLINK-3503,
       Rise,         Set, Duration (s),
   25068.078,   31778.629,    6710.551,
   38849.069,   40251.835,    1402.766,
   50267.070,   51260.829,     993.759,
Is_True,          10.5406%,
Analysis,STARLINK-2538 - STARLINK-3600,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2538 - STARLINK-2123,
       Rise,         Set, Duration (s),
       0.000,      83.804,      83.804,
   14091.065,   14467.473,     376.408,
Is_True,           0.5327%,
Analysis,STARLINK-2538 - STARLINK-2731,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2538 - STARLINK-2657,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2538 - STARLINK-1881,
       Rise,         Set, Duration (s),
   61170.447,   61602.635,     432.188,
   75147.187,   75923.107,     775.919,
   86398.927,   86400.000,       1.073,
Is_True,           1.3995%,
Analysis,STARLINK-2538 - STARLINK-3746,
       Rise,         Set, Duration (s),
   47909.211,   61197.050,   13287.839,
Is_True,          15.3794%,
Analysis,STARLINK-2538 - STARLINK-2688,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2538 - STARLINK-2713,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2538 - STARLINK-2408,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2538 - STARLINK-3259,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2538 - STARLINK-1063,
       Rise,         Set, Duration (s),
    3427.011,    4304.186,     877.175,
   17761.676,   18631.927,     870.251,
   32088.915,   32966.558,     877.643,
   46423.586,   47294.282,     870.697,
   60750.815,   61628.916,     878.101,
   75085.492,   75956.624,     871.132,
Is_True,           6.0706%,
Analysis,STARLINK-2538 - STARLINK-1339,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2538 - STARLINK-3080,
       Rise,         Set, Duration (s),
       0.000,    7010.799,    7010.799,
    7514.701,   21282.365,   13767.664,
   22016.171,   35547.876,   13531.705,
   36483.205,   49812.319,   13329.114,
   50995.555,   64053.225,   13057.670,
   71293.869,   72601.922,    1308.052,
   85860.964,   86400.000,     539.036,
Is_True,          72.3889%,
Analysis,STARLINK-2538 - STARLINK-3081,
       Rise,         Set, Duration (s),
       0.000,     317.068,     317.068,
   10621.127,   14663.007,    4041.880,
   24959.711,   28997.380,    4037.669,
   39311.761,   43343.016,    4031.255,
   53651.498,   60550.553,    6899.055,
   68004.984,   74883.890,    6878.906,
   82345.985,   83493.275,    1147.290,
Is_True,          31.6587%,
Analysis,STARLINK-2538 - STARLINK-1491,
       Rise,         Set, Duration (s),
       0.000,    3957.272,    3957.272,
   14202.344,   18282.603,    4080.260,
   28539.571,   32619.558,    4079.988,
   42864.576,   49816.923,    6952.347,
   57201.804,   64142.226,    6940.422,
   71526.795,   78479.186,    6952.391,
