
SOAP Analysis Report Output for starlink_80_sats_46.orb,
Generated: Fri Dec 16 10:26:51 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
Samples: 25, Step: 3600.000000 s, System: UTC,
TIME_UNITS,      ,,
SECONDS,
Analysis,STARLINK-3274 - STARLINK-2229,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3274 - STARLINK-3791,
       Rise,         Set, Duration (s),
   28299.764,   29112.910,     813.146,
   39521.620,   39982.530,     460.910,
Is_True,           1.4746%,
Analysis,STARLINK-3274 - STARLINK-1236,
       Rise,         Set, Duration (s),
    7073.758,   10852.654,    3778.896,
   21384.760,   22307.223,     922.463,
   35691.213,   36627.709,     936.497,
   50003.332,   50942.332,     939.001,
   64311.006,   65261.800,     950.794,
   78624.221,   79575.618,     951.397,
Is_True,           9.8137%,
Analysis,STARLINK-3274 - STARLINK-1513,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3274 - STARLINK-1260,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3274 - STARLINK-1354,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3274 - STARLINK-1462,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3274 - STARLINK-1927,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-3274 - STARLINK-3055,
       Rise,         Set, Duration (s),
    6704.736,    7681.596,     976.861,
   21077.092,   22052.285,     975.193,
   35450.463,   36421.890,     971.426,
   49839.589,   50775.921,     936.331,
   64229.752,   65128.776,     899.023,
   78635.582,   79466.295,     830.714,
Is_True,           6.4694%,
Analysis,STARLINK-3274 - STARLINK-2635,
       Rise,         Set, Duration (s),
    6902.212,   10870.463,    3968.251,
   21234.452,   22311.500,    1077.049,
   35554.666,   36617.616,    1062.950,
   49889.526,   50911.133,    1021.607,
   64211.840,   65215.357,    1003.516,
   78549.530,   79506.326,     956.796,
Is_True,          10.5210%,
Analysis,STARLINK-3274 - STARLINK-1633,
       Rise,         Set, Duration (s),
   17515.370,   18393.870,     878.500,
   31688.800,   32859.510,    1170.710,
   40141.093,   47363.527,    7222.434,
   54334.463,   64734.019,   10399.557,
   68448.444,   86400.000,   17951.556,
Is_True,          43.5449%,
Analysis,STARLINK-3274 - STARLINK-3319,
       Rise,         Set, Duration (s),
       0.000,    6820.579,    6820.579,
   13986.954,   21131.475,    7144.522,
   28274.727,   35456.710,    7181.983,
   42583.905,   49766.005,    7182.100,
   56873.506,   64089.363,    7215.857,
   65463.952,   72671.148,    7207.196,
   79754.937,   86400.000,    6645.063,
Is_True,          57.1728%,
Analysis,STARLINK-3274 - STARLINK-2702,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3274 - STARLINK-1598,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3274 - STARLINK-1575,
       Rise,         Set, Duration (s),
    6989.749,    7839.652,     849.903,
   21378.268,   22081.455,     703.186,
   35737.677,   36346.557,     608.880,
   50166.598,   50548.098,     381.500,
Is_True,           2.9438%,
Analysis,STARLINK-3274 - STARLINK-3783,
       Rise,         Set, Duration (s),
   56987.149,   57843.462,     856.313,
   68175.125,   69039.554,     864.429,
   82363.302,   82836.523,     473.221,
Is_True,           2.5393%,
Analysis,STARLINK-3274 - STARLINK-2746,
       Rise,         Set, Duration (s),
   10684.085,   10975.578,     291.492,
   24969.368,   25318.192,     348.824,
