
SOAP Analysis Report Output for starlink_80_sats_11.orb,
Generated: Fri Dec 16 09:41:50 2022,
Start: 2022/04/30 01:42:00.00, Stop: 2022/05/01 01:42:00.00,
       Rise,         Set, Duration (s),
    3184.197,    3826.879,     642.681,
   17466.823,   18133.039,     666.215,
   31754.451,   32434.689,     680.239,
   43183.633,   43876.708,     693.075,
   57469.682,   58179.533,     709.851,
   71759.352,   72478.937,     719.585,
   86047.861,   86400.000,     352.139,
Is_True,           5.1664%,
Analysis,STARLINK-3004 - STARLINK-3630,
       Rise,         Set, Duration (s),
    6837.690,   13708.291,    6870.601,
   21162.755,   22269.153,    1106.398,
   35501.510,   36513.986,    1012.476,
   49834.827,   50768.579,     933.752,
   64185.175,   65001.851,     816.676,
   78529.759,   79243.934,     714.175,
Is_True,          13.2570%,
Analysis,STARLINK-3004 - STARLINK-1088,
       Rise,         Set, Duration (s),
    6616.532,    7336.001,     719.469,
   20883.672,   21660.533,     776.861,
   32304.116,   33113.037,     808.921,
   46587.469,   47420.670,     833.201,
   60866.199,   61733.061,     866.861,
   75156.666,   76033.601,     876.935,
Is_True,           5.6507%,
Analysis,STARLINK-3004 - STARLINK-2051,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-1028,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-3083,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-3228,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-2498,
       Rise,         Set, Duration (s),
       0.000,    6579.323,    6579.323,
   13785.901,   20852.522,    7066.621,
   28100.698,   29423.507,    1322.809,
   36713.029,   43679.366,    6966.337,
   51045.313,   57939.965,    6894.652,
   68275.484,   72168.741,    3893.257,
   82667.356,   86400.000,    3732.644,
Is_True,          42.1940%,
Analysis,STARLINK-3004 - STARLINK-3136,
       Rise,         Set, Duration (s),
   21590.359,   22082.555,     492.196,
   35879.573,   36360.871,     481.298,
   50157.164,   50649.921,     492.757,
   64445.130,   64929.478,     484.348,
   78720.589,   79220.678,     500.089,
Is_True,           2.8364%,
Analysis,STARLINK-3004 - STARLINK-1852,
       Rise,         Set, Duration (s),
    7158.658,   10861.313,    3702.655,
   21467.830,   22282.191,     814.361,
   35790.374,   36551.061,     760.687,
   50103.544,   50827.870,     724.326,
   64431.427,   65091.393,     659.967,
   78748.605,   79363.970,     615.365,
Is_True,           8.4229%,
Analysis,STARLINK-3004 - STARLINK-1041,
       Rise,         Set, Duration (s),
   10611.143,   11195.439,     584.296,
   24908.810,   25487.396,     578.586,
   39192.697,   39791.851,     599.154,
   53488.975,   54085.162,     596.188,
Is_True,           2.7294%,
Analysis,STARLINK-3004 - STARLINK-3727,
       Rise,         Set, Duration (s),
       0.000,     825.281,     825.281,
Is_True,           0.9552%,
Analysis,STARLINK-3004 - STARLINK-1953,
       Rise,         Set, Duration (s),
     435.691,    7824.397,    7388.707,
   14871.435,   22023.875,    7152.440,
   32197.514,   36183.425,    3985.911,
   46661.365,   47498.498,     837.134,
Is_True,          22.4123%,
Analysis,STARLINK-3004 - STARLINK-2752,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-1151,
       Rise,         Set, Duration (s),
   10519.529,   11059.528,     539.999,
   24833.015,   25335.935,     502.921,
   39131.293,   39625.503,     494.210,
   79181.666,   79623.845,     442.179,
Is_True,           2.2909%,
Analysis,STARLINK-3004 - STARLINK-3807,
       Rise,         Set, Duration (s),
    3145.060,    3795.911,     650.851,
   14335.807,   14968.820,     633.013,
   28328.257,   28930.895,     602.637,
   39530.474,   40092.671,     562.196,
   53541.816,   54037.535,     495.719,
   64740.981,   65203.163,     462.181,
Is_True,           3.9428%,
Analysis,STARLINK-3004 - STARLINK-1026,
       Rise,         Set, Duration (s),
   10457.416,   10972.353,     514.937,
   24744.497,   25275.207,     530.710,
   64727.576,   65343.358,     615.782,
   79000.859,   79659.648,     658.789,
Is_True,           2.6854%,
Analysis,STARLINK-3004 - STARLINK-1532,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-3109,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-3758,
       Rise,         Set, Duration (s),
   28713.621,   29078.669,     365.048,
   42398.630,   43347.847,     949.217,
   53554.548,   54550.411,     995.863,
Is_True,           2.6738%,
Analysis,STARLINK-3004 - STARLINK-2280,
       Rise,         Set, Duration (s),
   17896.777,   18634.753,     737.976,
   32182.918,   32936.837,     753.919,
   46473.746,   47234.700,     760.954,
   60762.350,   61534.153,     771.803,
   75056.245,   75829.026,     772.781,
Is_True,           4.3952%,
Analysis,STARLINK-3004 - STARLINK-3876,
       Rise,         Set, Duration (s),
    3274.907,    3928.141,     653.234,
   28443.569,   29066.706,     623.138,
   53649.931,   54169.414,     519.483,
   78834.023,   79294.735,     460.711,
Is_True,           2.6118%,
Analysis,STARLINK-3004 - STARLINK-1326,
       Rise,         Set, Duration (s),
       0.000,    7032.137,    7032.137,
    7880.730,   21353.141,   13472.410,
   22101.689,   35653.226,   13551.538,
   36372.017,   49980.536,   13608.519,
   50588.194,   64276.693,   13688.499,
   64862.409,   86400.000,   21537.591,
Is_True,          95.9383%,
Analysis,STARLINK-3004 - STARLINK-1455,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-1490,
       Rise,         Set, Duration (s),
       0.000,      49.577,      49.577,
   10772.511,   11491.720,     719.208,
   25065.165,   25788.040,     722.874,
   39346.012,   40095.663,     749.651,
   53639.880,   54390.782,     750.902,
   67922.364,   68696.868,     774.505,
   82217.888,   82990.341,     772.453,
Is_True,           5.2537%,
Analysis,STARLINK-3004 - STARLINK-1131,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-1990,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-3866,
       Rise,         Set, Duration (s),
       0.000,     468.456,     468.456,
   53849.844,   57609.750,    3759.906,
Is_True,           4.8939%,
Analysis,STARLINK-3004 - STARLINK-3604,
       Rise,         Set, Duration (s),
    6652.704,    7524.507,     871.803,
Is_True,           1.0090%,
Analysis,STARLINK-3004 - STARLINK-3890,
       Rise,         Set, Duration (s),
       0.000,     730.309,     730.309,
Is_True,           0.8453%,
Analysis,STARLINK-3004 - STARLINK-1195,
       Rise,         Set, Duration (s),
    3342.933,    4064.234,     721.302,
   17633.117,   18366.207,     733.090,
   31926.011,   32665.478,     739.467,
   46218.684,   46964.970,     746.286,
   60513.108,   61262.502,     749.394,
   71949.040,   72700.162,     751.122,
   86245.074,   86400.000,     154.926,
Is_True,           5.3190%,
Analysis,STARLINK-3004 - STARLINK-2672,
       Rise,         Set, Duration (s),
       0.000,     272.698,     272.698,
   10663.017,   14592.675,    3929.658,
   24943.348,   28923.941,    3980.592,
   39210.962,   46105.034,    6894.072,
   53501.802,   54684.938,    1183.135,
   67780.615,   69001.010,    1220.395,
   82083.441,   83295.561,    1212.120,
Is_True,          21.6350%,
Analysis,STARLINK-3004 - STARLINK-1069,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-1573,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-1176,
       Rise,         Set, Duration (s),
   21562.460,   22204.878,     642.418,
   35868.892,   36488.222,     619.330,
   50164.309,   50780.846,     616.537,
   64470.430,   65064.499,     594.069,
   78764.317,   79358.614,     594.297,
Is_True,           3.5494%,
Analysis,STARLINK-3004 - STARLINK-2596,
       Rise,         Set, Duration (s),
   32298.687,   32637.426,     338.738,
   46482.098,   47048.078,     565.980,
   60692.492,   61438.159,     745.666,
   74936.783,   75787.535,     850.751,
   86336.858,   86400.000,      63.142,
Is_True,           2.9679%,
Analysis,STARLINK-3004 - STARLINK-2298,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-3711,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-1224,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-1941,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-1774,
       Rise,         Set, Duration (s),
   14395.095,   14895.714,     500.619,
   28671.698,   29208.624,     536.926,
   42957.063,   43513.718,     556.655,
   57235.841,   57824.484,     588.643,
   71521.979,   72128.645,     606.666,
   85803.028,   86400.000,     596.972,
Is_True,           3.9195%,
Analysis,STARLINK-3004 - STARLINK-1556,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-3512,
       Rise,         Set, Duration (s),
   35894.288,   36483.268,     588.979,
   49679.819,   50527.525,     847.706,
   60882.299,   61594.158,     711.860,
Is_True,           2.4867%,
Analysis,STARLINK-3004 - STARLINK-1974,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-2452,
       Rise,         Set, Duration (s),
   78996.201,   79206.486,     210.285,
Is_True,           0.2434%,
Analysis,STARLINK-3004 - STARLINK-1197,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-3697,
       Rise,         Set, Duration (s),
   86181.319,   86400.000,     218.681,
Is_True,           0.2531%,
Analysis,STARLINK-3004 - STARLINK-2750,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-2429,
       Rise,         Set, Duration (s),
       0.000,      88.375,      88.375,
   53928.144,   54424.249,     496.105,
   68207.877,   68732.615,     524.738,
   82499.727,   83030.011,     530.284,
Is_True,           1.8976%,
Analysis,STARLINK-3004 - STARLINK-1340,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-1227,
       Rise,         Set, Duration (s),
    6873.749,    7921.142,    1047.393,
   21268.052,   22137.091,     869.039,
   35698.023,   36305.959,     607.935,
   50197.730,   50414.182,     216.452,
Is_True,           3.1722%,
Analysis,STARLINK-3004 - STARLINK-3075,
       Rise,         Set, Duration (s),
    7073.913,    7694.789,     620.877,
   21356.293,   21973.472,     617.178,
   35645.502,   36246.589,     601.087,
   49927.161,   50526.063,     598.902,
Is_True,           2.8218%,
Analysis,STARLINK-3004 - STARLINK-1102,
       Rise,         Set, Duration (s),
    6534.206,    7220.242,     686.035,
   17914.811,   21600.675,    3685.864,
   32151.124,   33084.061,     932.937,
   46410.525,   47418.803,    1008.278,
   60670.305,   61760.040,    1089.734,
   74947.708,   76076.544,    1128.836,
   83510.956,   86400.000,    2889.044,
Is_True,          13.2184%,
Analysis,STARLINK-3004 - STARLINK-3896,
       Rise,         Set, Duration (s),
       0.000,    6491.408,    6491.408,
    7938.655,   14667.116,    6728.461,
Is_True,          15.3008%,
Analysis,STARLINK-3004 - STARLINK-3501,
       Rise,         Set, Duration (s),
   49872.918,   50663.476,     790.558,
   60987.269,   61812.471,     825.202,
Is_True,           1.8701%,
Analysis,STARLINK-3004 - STARLINK-3189,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-2162,
       Rise,         Set, Duration (s),
    3582.919,    4148.326,     565.408,
   17889.560,   18430.718,     541.158,
   32200.680,   32708.219,     507.539,
   46509.681,   46988.341,     478.659,
   60822.080,   61264.566,     442.486,
Is_True,           2.9343%,
Analysis,STARLINK-3004 - STARLINK-1226,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-2658,
       Rise,         Set, Duration (s),
   32397.323,   32648.242,     250.919,
   46730.285,   46905.031,     174.746,
Is_True,           0.4927%,
Analysis,STARLINK-3004 - STARLINK-2355,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-3004 - STARLINK-1059,
       Rise,         Set, Duration (s),
    3428.963,    4079.504,     650.541,
   17731.233,   18365.975,     634.742,
   32038.704,   32646.947,     608.243,
   46343.159,   46931.328,     588.169,
   60651.916,   61211.003,     559.086,
Is_True,           3.5194%,
Analysis,STARLINK-3004 - IOAG-Equatorial,
       Rise,         Set, Duration (s),
    7321.551,   16797.379,    9475.828,
   18720.848,   28190.615,    9469.767,
   30117.882,   39574.209,    9456.327,
   41513.911,   45256.778,    3742.867,
   49569.023,   56623.533,    7054.511,
   58610.831,   68012.098,    9401.267,
   70008.691,   73710.411,    3701.720,
   75706.975,   85094.469,    9387.493,
Is_True,          71.4002%,
Analysis,STARLINK-3004 - IOAG-North1,
       Rise,         Set, Duration (s),
    1609.812,    5431.189,    3821.377,
    7298.370,   16793.586,    9495.216,
   18692.641,   28170.241,    9477.601,
   30106.091,   39570.146,    9464.055,
   41511.356,   45252.896,    3741.539,
   47197.022,   56619.712,    9422.689,
   58585.543,   67998.275,    9412.732,
   69991.612,   73693.975,    3702.363,
   75701.851,   85089.605,    9387.754,
Is_True,          78.6173%,
Analysis,STARLINK-3004 - IOAG-North2,
       Rise,         Set, Duration (s),
    1598.724,    5416.339,    3817.614,
    7307.572,   16815.728,    9508.157,
   18719.853,   28180.239,    9460.387,
   30093.725,   39547.751,    9454.026,
   41489.767,   45236.439,    3746.672,
   47194.443,   56630.714,    9436.271,
   58616.970,   68010.957,    9393.987,
   69990.671,   73695.028,    3704.357,
   75683.759,   85071.320,    9387.561,
Is_True,          78.5984%,
Analysis,STARLINK-3004 - IOAG-South1,
       Rise,         Set, Duration (s),
    1637.531,    5451.677,    3814.146,
    7346.047,   16839.992,    9493.945,
   18746.259,   28207.843,    9461.584,
   30127.406,   39557.878,    9430.472,
   41518.981,   45261.961,    3742.980,
   47230.424,   56659.388,    9428.965,
   58636.027,   68038.844,    9402.818,
   70023.817,   73720.035,    3696.218,
   75710.549,   85087.239,    9376.690,
Is_True,          78.5276%,
Analysis,STARLINK-3004 - IOAG-South2,
       Rise,         Set, Duration (s),
    1646.703,    5459.255,    3812.552,
    7335.422,   11131.645,    3796.224,
   18720.702,   28204.763,    9484.062,
   30141.084,   39593.317,    9452.233,
   41539.301,   45280.493,    3741.192,
   47231.685,   56633.900,    9402.214,
   58604.539,   68024.790,    9420.251,
   70025.870,   73725.380,    3699.510,
   75729.817,   85113.872,    9384.055,
Is_True,          71.9818%,
Analysis,STARLINK-2045 - STARLINK-1393,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-3190,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-1410,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-1526,
       Rise,         Set, Duration (s),
       0.000,     259.098,     259.098,
   10654.731,   14585.908,    3931.177,
   24990.954,   28922.319,    3931.366,
   39317.500,   43249.103,    3931.603,
   53653.725,   54714.372,    1060.647,
   67980.249,   69050.775,    1070.526,
   82316.476,   83377.521,    1061.045,
Is_True,          17.6452%,
Analysis,STARLINK-2045 - STARLINK-1433,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-3182,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-1624,
       Rise,         Set, Duration (s),
   10096.837,   10809.883,     713.046,
   21561.383,   22274.912,     713.529,
   35903.981,   36594.873,     690.893,
   50222.762,   50937.471,     714.709,
   64565.398,   65257.391,     691.993,
   78884.159,   79600.010,     715.850,
Is_True,           4.9074%,
Analysis,STARLINK-2045 - STARLINK-2487,
       Rise,         Set, Duration (s),
       0.000,     519.512,     519.512,
   13876.130,   14848.111,     971.981,
   28204.740,   29182.177,     977.437,
   42538.703,   43510.764,     972.061,
   56867.301,   57844.823,     977.522,
   68332.321,   72173.398,    3841.077,
   82666.279,   86400.000,    3733.721,
Is_True,          13.8811%,
Analysis,STARLINK-2045 - STARLINK-3360,
       Rise,         Set, Duration (s),
   10376.271,   10955.379,     579.108,
   24653.939,   25321.680,     667.741,
   38886.580,   39724.934,     838.353,
   50299.920,   54079.624,    3779.704,
   64592.098,   68465.726,    3873.628,
   78845.530,   85702.967,    6857.437,
Is_True,          19.2083%,
Analysis,STARLINK-2045 - STARLINK-3778,
       Rise,         Set, Duration (s),
       0.000,     438.138,     438.138,
   10770.084,   11630.479,     860.395,
Is_True,           1.5029%,
Analysis,STARLINK-2045 - STARLINK-3698,
       Rise,         Set, Duration (s),
       0.000,    2886.250,    2886.250,
   10408.642,   10849.994,     441.353,
Is_True,           3.8514%,
Analysis,STARLINK-2045 - STARLINK-2094,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-3923,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-3795,
       Rise,         Set, Duration (s),
   13720.420,   14590.672,     870.252,
   25061.302,   25346.337,     285.035,
   85812.938,   86400.000,     587.062,
Is_True,           2.0166%,
Analysis,STARLINK-2045 - STARLINK-3647,
       Rise,         Set, Duration (s),
   19180.356,   31702.279,   12521.922,
Is_True,          14.4930%,
Analysis,STARLINK-2045 - STARLINK-1415,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-1524,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-2409,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-3630,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2045 - STARLINK-1088,
       Rise,         Set, Duration (s),
     645.962,    7915.673,    7269.711,
   14959.656,   22258.748,    7299.091,
   29308.176,   36577.970,    7269.794,
   43621.819,   50921.100,    7299.281,
   57970.382,   68118.505,   10148.123,
   72283.975,   82437.618,   10153.643,
Is_True,          57.2218%,
Analysis,STARLINK-2045 - STARLINK-2051,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-1028,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-3083,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-3228,
       Rise,         Set, Duration (s),
       0.000,     699.058,     699.058,
   14069.632,   15024.661,     955.028,
   28394.743,   29354.393,     959.651,
   42724.047,   43679.771,     955.724,
   57049.017,   58009.330,     960.313,
   71378.222,   72334.475,     956.253,
   85703.057,   86400.000,     696.943,
Is_True,           7.1562%,
Analysis,STARLINK-2045 - STARLINK-2498,
       Rise,         Set, Duration (s),
       0.000,    2885.159,    2885.159,
   10313.571,   11490.878,    1177.306,
   24652.030,   25815.445,    1163.415,
   38975.862,   40153.741,    1177.879,
   53314.335,   54478.276,    1163.941,
   61905.688,   68816.576,    6910.889,
   76244.172,   83141.080,    6896.907,
Is_True,          24.7402%,
Analysis,STARLINK-2045 - STARLINK-3136,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-1852,
       Rise,         Set, Duration (s),
   10159.450,   11073.953,     914.503,
   24511.008,   25387.458,     876.451,
   35975.116,   39737.423,    3762.307,
   50283.805,   54050.890,    3767.085,
   64635.413,   68400.857,    3765.444,
   78944.101,   79866.221,     922.120,
Is_True,          16.2129%,
Analysis,STARLINK-2045 - STARLINK-1041,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-3727,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-1953,
       Rise,         Set, Duration (s),
       0.000,   86400.000,   86400.000,
Is_True,         100.0000%,
Analysis,STARLINK-2045 - STARLINK-2752,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-1151,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-3807,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-1026,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-1532,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-3109,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-3758,
       Rise,         Set, Duration (s),
   14021.338,   14804.092,     782.755,
   25133.770,   28901.873,    3768.103,
   39276.090,   39971.316,     695.226,
Is_True,           6.0719%,
Analysis,STARLINK-2045 - STARLINK-2280,
       Rise,         Set, Duration (s),
    3503.327,    7309.245,    3805.918,
   17843.086,   21647.252,    3804.166,
   32165.655,   33111.558,     945.903,
   46505.450,   47434.258,     928.808,
   60827.975,   61772.339,     944.364,
   75167.804,   76095.008,     927.204,
Is_True,          13.1439%,
Analysis,STARLINK-2045 - STARLINK-3876,
       Rise,         Set, Duration (s),
    3240.666,    3712.049,     471.384,
Is_True,           0.5456%,
Analysis,STARLINK-2045 - STARLINK-1326,
       Rise,         Set, Duration (s),
    4199.187,   11190.257,    6991.070,
   21476.467,   25376.762,    3900.295,
   35915.718,   36718.755,     803.037,
   50356.674,   50876.045,     519.371,
Is_True,          14.1363%,
Analysis,STARLINK-2045 - STARLINK-1455,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-1490,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-1131,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-1990,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-3866,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-3604,
       Rise,         Set, Duration (s),
       0.000,   13291.598,   13291.598,
   84576.771,   86400.000,    1823.229,
Is_True,          17.4940%,
Analysis,STARLINK-2045 - STARLINK-3890,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-1195,
       Rise,         Set, Duration (s),
    3401.980,    3884.526,     482.546,
   17741.055,   18211.724,     470.668,
   32061.445,   32556.469,     495.025,
   46400.462,   46883.637,     483.175,
   60721.124,   61228.026,     506.902,
Is_True,           2.8221%,
Analysis,STARLINK-2045 - STARLINK-2672,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-1069,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-1573,
       Rise,         Set, Duration (s),
       0.000,     494.956,     494.956,
   14021.129,   14819.408,     798.279,
   28345.377,   29157.124,     811.748,
   42684.394,   43481.540,     797.146,
   57008.596,   57819.285,     810.689,
   71347.629,   72143.664,     796.035,
   85671.785,   86400.000,     728.215,
Is_True,           6.0614%,
Analysis,STARLINK-2045 - STARLINK-1176,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-2596,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-2298,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-3711,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-1224,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-1941,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-1774,
       Rise,         Set, Duration (s),
Is_True,           0.0000%,
Analysis,STARLINK-2045 - STARLINK-1556,
       Rise,         Set, Duration (s),
